feature,label,source,country,asset_class,transform,lag,target,window,n,first_q,last_q,pearson_r,p,spearman_r,perm_p,knowable_before_print,target_basis,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_q,wf_last_q,jk_ratio_min,jk_ratio_max,jk_n_below_1,n_tests_on_target,p_bonferroni,flagged_r,beats_naive,beats_naive_and_ar1,survivor_j2,beats_short,beats_long,has_long,beats_both_windows
sppi_I55_EA20_PCH_SM,"SPPI accommodation I55, EA20",eurostat_sppi,EA20,"accommodation (NACE I55, producer price)",diff,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,0.3646776214337165,0.19984710415863408,0.3274725274725274,0.2137862137862138,no: 3Q26 publishes Dec 2026,disclosed,10,2.90570601364975,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3405617792085438,0.7137505651957301,1.0278256765206595,0.3,1Q24,2Q26,1.0320944067673827,1.59459454988769,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_PL_RCH_A,"HICP hotels, motels, inns, PL",eurostat_hicp,PL,hotel,level,1,adr_reported_yoy_pp,2022Q1+,17,2Q22,2Q26,-0.37680604501312936,0.13599573021801245,-0.4607843137254902,0.14585414585414586,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9059716406994793,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3406843275560771,0.7138158131788312,1.0453357263963596,0.2,1Q24,2Q26,1.0737104851885744,1.576503608236482,0,856.0,1.0,False,False,False,False,False,False,True,False
ons_cpi_112_accommodation_index,ONS CPI 11.2 accommodation services,ons,UK,"accommodation, all",level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.43447858381422044,0.12056660236832603,-0.4065934065934066,0.12887112887112886,yes: Sep CPI ~22 Oct,disclosed,10,2.9079206381329907,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3415835071203095,0.7142945601729177,1.0286090482372177,0.4,1Q24,2Q26,1.112756084966446,1.5873276591726206,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_HR_RCH_A,"HICP holiday centres, camping, hostels, HR",eurostat_hicp,HR,other accommodation,level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.5668599370250635,0.03453433505178326,-0.5912087912087912,0.04695304695304695,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.907926555737174,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.341586237236142,0.7142960137588312,1.028611141451567,0.3,1Q24,2Q26,1.2358501873872982,1.5926603332394564,0,856.0,1.0,True,False,False,False,False,False,True,False
hicp_CP11202_EL_RCH_A,"HICP holiday centres, camping, hostels, EL",eurostat_hicp,EL,other accommodation,diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.2368561541642003,0.3771085235275063,0.4533457709736593,0.3876123876123876,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.907993443350177,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3416170961658043,0.7143124438695724,1.0460630089730019,0.4,1Q24,2Q26,1.0576335963539718,1.5977432307233153,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_EA_RCH_A,"HICP hotels, motels, inns, EA",eurostat_hicp,EA,hotel,diff,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,0.39818718928175945,0.15851075329650408,0.4021978021978022,0.16883116883116883,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9085031707740368,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3418522614230708,0.714437652075484,1.0288151055613468,0.4,1Q24,2Q26,1.083146001098161,1.5958054409411035,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_SE_RCH_A,"HICP accommodation services, SE",eurostat_hicp,SE,"accommodation, all",level,0,adr_reported_yoy_pp,2022Q1+,18,1Q22,2Q26,-0.23274394443412594,0.3526759292650513,-0.2961816305469556,0.32367632367632365,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9103319144198037,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3426959613101102,0.7148868602213297,1.0469042034705631,0.3,1Q24,2Q26,1.0451612806872597,1.5952868928470612,0,856.0,1.0,False,False,False,False,False,False,True,False
bea_pce_accommodations_price,BEA PCE accommodations price index (hotels plus housing at school),bea_held,US,"accommodation, all",level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.36624680408427424,0.19777289395320619,-0.4681318681318682,0.2137862137862138,yes: Aug PCE ~26 Sep,disclosed,10,2.910714428448291,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3428724360409303,0.7149808200378927,1.0295972863478149,0.3,1Q24,2Q26,1.1389577896606125,1.599417605302174,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_IT_RCH_A,"HICP hotels, motels, inns, IT",eurostat_hicp,IT,hotel,level,1,adr_reported_yoy_pp,2022Q1+,17,2Q22,2Q26,-0.39140665289394994,0.1202716374096667,-0.3651960784313726,0.1068931068931069,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9107827905427817,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3429039752298881,0.7149976123366838,1.0470663925686696,0.2,1Q24,2Q26,1.1099711863856376,1.5723477625522602,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_EU27_2020_RCH_A,"HICP hotels, motels, inns, EU27_2020",eurostat_hicp,EU27_2020,hotel,level,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.4176691706631872,0.13728075161137557,-0.5472527472527472,0.13986013986013987,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9112164981829967,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3431040683855935,0.7151041472276463,1.029774881797014,0.3,1Q24,2Q26,1.1025092911342036,1.5898583584147958,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_NL_RCH_A,"HICP accommodation services, NL",eurostat_hicp,NL,"accommodation, all",diff,0,adr_reported_yoy_pp,2022Q1+,17,2Q22,2Q26,0.29499413945178127,0.25036771379014194,0.3504901960784314,0.2867132867132867,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9117612595110325,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3433553967070841,0.7152379610766578,1.0474183672938724,0.4,1Q24,2Q26,1.0529250631722864,1.6107949933000538,0,856.0,1.0,False,False,False,False,False,False,True,False
bea_pce_inbound_foreign_travel_in_us_price,"BEA PCE inbound foreign travel in US, price index (negative PCE)",bea_held,US,travel deflator (inbound),level,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.36346841404557706,0.20145485402843638,-0.2351648351648352,0.2037962037962038,yes: Aug PCE ~26 Sep,disclosed,10,2.9118511093813266,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3433968493872304,0.7152600315804885,1.0299993606951499,0.3,1Q24,2Q26,1.08191487732258,1.6011931834463262,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_CH_RCH_A,"HICP holiday centres, camping, hostels, CH",eurostat_hicp,CH,other accommodation,diff,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.3449105201246462,0.227156163139948,-0.3230769230769231,0.2047952047952048,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9121817135529855,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3435493752499608,0.7153412403859455,1.0301163042038186,0.3,1Q24,2Q26,1.0674431191711011,1.5931581481097774,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_IT_RCH_A,"HICP accommodation services, IT",eurostat_hicp,IT,"accommodation, all",diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.2801407692504494,0.2933066783737478,0.34411764705882353,0.2917082917082917,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9122623453774366,2.1675286127919104,4.0710384766601555,2.779940996293494,1.343586575139261,0.7153610465913923,1.0475986178341077,0.4,1Q24,2Q26,1.0400574025995903,1.5992979937144831,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_HU_RCH_A,"HICP holiday centres, camping, hostels, HU",eurostat_hicp,HU,other accommodation,level,0,adr_reported_yoy_pp,2022Q1+,18,1Q22,2Q26,-0.32661393222788093,0.18588425360976904,-0.32301341589267285,0.18981018981018982,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.913112429310181,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3439787655480648,0.7155698591431818,1.0479044099116654,0.3,1Q24,2Q26,1.0869459889251831,1.6087539423170039,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_NL_RCH_A,"HICP holiday centres, camping, hostels, NL",eurostat_hicp,NL,other accommodation,diff,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,0.33271052779446075,0.24510677328659938,0.3494505494505495,0.24175824175824176,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9136113868881686,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3442089620838995,0.7156924218703209,1.030622017774302,0.4,1Q24,2Q26,1.1183907055469593,1.6112941588781775,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_SE_RCH_A,"HICP hotels, motels, inns, SE",eurostat_hicp,SE,hotel,level,0,adr_reported_yoy_pp,2022Q1+,18,1Q22,2Q26,-0.1846257099005361,0.4633097838603164,-0.25902992776057787,0.46853146853146854,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.913726629065701,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3442621296300405,0.7157207296788058,1.0481253497648273,0.3,1Q24,2Q26,1.0515956871049805,1.600969461868499,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_HR_RCH_A,"HICP accommodation services, HR",eurostat_hicp,HR,"accommodation, all",diff,0,adr_reported_yoy_pp,2022Q1+,17,2Q22,2Q26,-0.31614757701180707,0.21637125709156094,-0.30147058823529416,0.21678321678321677,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9143032064581775,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3445281364495463,0.7158623587485831,1.048332756106633,0.4,1Q24,2Q26,1.0383302109811376,1.6034052409429667,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_SE_PCH_SM,"SPPI accommodation I55, SE",eurostat_sppi,SE,"accommodation (NACE I55, producer price)",diff,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,0.2585094124436262,0.3721891853726421,0.2175824175824176,0.36163836163836166,no: 3Q26 publishes Dec 2026,disclosed,10,2.9145997270930644,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3446649377047348,0.7159351953568802,1.0309716200516685,0.3,1Q24,2Q26,1.0190493914661873,1.5969088512862943,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_DE_RCH_A,"HICP hotels, motels, inns, DE",eurostat_hicp,DE,hotel,level,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.36612904931898554,0.19792807065426177,-0.42290851488731546,0.1848151848151848,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9147711618195906,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.344744029960087,0.715977306166569,1.0310322610844995,0.3,1Q24,2Q26,1.0774065892686273,1.5879803012357034,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_EU27_2020_RCH_A,"HICP hotels, motels, inns, EU27_2020",eurostat_hicp,EU27_2020,hotel,level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.4201114922689067,0.13476115106561604,-0.5340659340659341,0.12987012987012986,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.914971679703853,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3448365398734876,0.7160265608924606,1.0311031896055125,0.3,1Q24,2Q26,1.103179243308728,1.597960234897961,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_HU_RCH_A,"HICP holiday centres, camping, hostels, HU",eurostat_hicp,HU,other accommodation,level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.2974487346376129,0.3016953487768384,-0.3142857142857143,0.32367632367632365,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9177899643341347,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3461367693669526,0.7167188374814537,1.0321000920082812,0.3,1Q24,2Q26,1.0560139476904233,1.598481032839629,0,856.0,1.0,False,False,False,False,False,False,True,False
ine_hotel_revpar_EOT16471,"INE Spain hotel RevPAR, national y/y",ine_es,ES,hotel,diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.2383534340864659,0.37401016973182866,0.14411764705882352,0.37162837162837165,yes: Sep release ~23 Oct,disclosed,10,2.918178127860553,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3463158505214654,0.7168141850269617,1.0497266423105278,0.3,1Q24,2Q26,1.0509246728865371,1.6050701360180513,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_HR_RCH_A,"HICP holiday centres, camping, hostels, HR",eurostat_hicp,HR,other accommodation,level,1,adr_reported_yoy_pp,2022Q1+,17,2Q22,2Q26,-0.23140839711026118,0.37150172494192707,-0.4534313725490197,0.37362637362637363,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9183971081955202,2.1675286127919104,4.0710384766601555,2.779940996293494,1.346416878177421,0.7168679748243862,1.0498054138870683,0.4,1Q24,2Q26,1.0271792673401625,1.6020303393085862,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_DE_RCH_A,"HICP hotels, motels, inns, DE",eurostat_hicp,DE,hotel,diff,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,0.3388250234677118,0.23600536591459206,0.432967032967033,0.26173826173826176,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9191280343983217,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3467540945806962,0.7170475177609102,1.0325734030598792,0.4,1Q24,2Q26,1.1039678784637876,1.594967990997236,0,856.0,1.0,False,False,False,False,False,False,True,False
statcan_cpi_traveller_accommodation,StatCan CPI traveller accommodation,statcan,CA,hotel (CPI traveller accommodation),level,1,adr_reported_yoy_pp,2022Q1+,17,2Q22,2Q26,-0.299107744939707,0.243509650842555,-0.28186274509803927,0.23476523476523475,yes: Sep CPI ~20 Oct,disclosed,10,2.920795520405978,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3475233974622431,0.7174571149723382,1.0506681704037193,0.3,1Q24,2Q26,1.0653467046566685,1.5984002800547954,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_SE_RCH_A,"HICP hotels, motels, inns, SE",eurostat_hicp,SE,hotel,diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.40251339343496767,0.12217962783490025,0.3237675637378931,0.08491508491508491,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.920854117265387,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3475504314119051,0.7174715085625106,1.0506892488580777,0.3,1Q24,2Q26,1.1236932037587253,1.611516275379854,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_DE_RCH_A,"HICP hotels, motels, inns, DE",eurostat_hicp,DE,hotel,level,0,adr_reported_yoy_pp,2022Q1+,18,1Q22,2Q26,-0.3397271869115926,0.16780182031306357,-0.27169435985334006,0.15684315684315683,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9209841374020105,2.1675286127919104,4.0710384766601555,2.779940996293494,1.34761041684225,0.7175034463929607,1.050736019684076,0.3,1Q24,2Q26,1.1127863382775272,1.608862664871872,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_PL_RCH_A,"HICP accommodation services, PL",eurostat_hicp,PL,"accommodation, all",level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.46821041886509374,0.09131465068072102,-0.5648351648351648,0.08791208791208792,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9214340989989287,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3478180088409266,0.7176139738663555,1.0333891195835347,0.3,1Q24,2Q26,1.129630783561763,1.5992794824328314,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_EA_RCH_A,"HICP accommodation services, EA",eurostat_hicp,EA,"accommodation, all",diff,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,0.3841253870595742,0.17510516256381548,0.3098901098901099,0.1848151848151848,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9224467944985446,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3482852208969243,0.7178627299283338,1.0337473369779002,0.4,1Q24,2Q26,1.0714830645584075,1.601201264633089,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_SE_RCH_A,"HICP accommodation services, SE",eurostat_hicp,SE,"accommodation, all",diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.40495581147851223,0.1197168540766331,0.4205882352941176,0.13486513486513488,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9241970735878158,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3490927207744075,0.7182926642311672,1.0518917766552094,0.3,1Q24,2Q26,1.1399170494880606,1.6136312109943443,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_PL_PCH_SM,"SPPI accommodation I55, PL",eurostat_sppi,PL,"accommodation (NACE I55, producer price)",level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.464857032506765,0.09397522360783679,-0.566080668364792,0.08691308691308691,no: 3Q26 publishes Dec 2026,disclosed,10,2.9250615446420687,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3494915487525718,0.7185050108005276,1.0346722438069378,0.3,1Q24,2Q26,1.1310499101217486,1.6011770582974425,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_FR_RCH_A,"HICP accommodation services, FR",eurostat_hicp,FR,"accommodation, all",level,1,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.34571074874427454,0.2260080183258413,-0.2621151732895341,0.22977022977022976,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9257505264401065,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3498094138981442,0.7186742506153778,1.0349159550355866,0.4,1Q24,2Q26,1.0333330041992967,1.5993023907480557,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_DE_RCH_A,"HICP hotels, motels, inns, DE",eurostat_hicp,DE,hotel,level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.4037114496820731,0.15228487155681417,-0.32158668319556283,0.13286713286713286,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9266021139762803,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.350202298001795,0.7188834325086604,1.035217184248512,0.3,1Q24,2Q26,1.1088185081435975,1.6053256165588843,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_EA20_PCH_SM,"SPPI accommodation I55, EA20",eurostat_sppi,EA20,"accommodation (NACE I55, producer price)",diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.39780488861396845,0.12702608369463106,0.38235294117647056,0.11888111888111888,no: 3Q26 publishes Dec 2026,disclosed,10,2.9285940863097033,2.1675286127919104,4.0710384766601555,2.779940996293494,1.3511213042477412,0.719372735752745,1.0534734694780965,0.4,1Q24,2Q26,1.0874940029498998,1.614713586138238,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_ES_RCH_A,"HICP holiday centres, camping, hostels, ES",eurostat_hicp,ES,other accommodation,level,0,adr_reported_yoy_pp,2022Q1+,18,1Q22,2Q26,-0.04029351028315485,0.8738723953806287,-0.20214569634088558,0.8951048951048951,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.928673377082783,2.1675286127919104,4.0710384766601555,2.779940996293494,1.351157885436387,0.7193922125455914,1.0535019919442876,0.3,1Q24,2Q26,1.0494068200674362,1.6145996417287514,0,856.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_PL_RCH_A,"HICP hotels, motels, inns, PL",eurostat_hicp,PL,hotel,level,0,adr_reported_yoy_pp,2023Q1+,14,1Q23,2Q26,-0.4625658956900023,0.09582370751168187,-0.5648351648351648,0.1008991008991009,"yes: Sep flash ~1 Oct, final ~16 Oct",disclosed,10,2.9287542248888108,2.1675286127919104,4.0710384766601555,2.8270416667211413,1.3511951849698514,0.719412071804228,1.0359784432486407,0.3,1Q24,2Q26,1.1321636164661553,1.6035404946308336,0,856.0,1.0,False,False,False,False,False,False,True,False
sppi_I55_IT_PCH_SM,"SPPI accommodation I55, IT",eurostat_sppi,IT,"accommodation (NACE I55, producer price)",diff,1,adr_reported_yoy_pp,2022Q1+,16,3Q22,2Q26,0.2700082118538266,0.31183959238163095,0.3852941176470588,0.2947052947052947,no: 3Q26 publishes Dec 2026,disclosed,10,2.932278583138015,2.1675286127919104,4.0710384766601555,2.779940996293494,1.352821165004627,0.7202777866014253,1.0547988561799093,0.4,1Q24,2Q26,1.0496638885218428,1.612926818531663,0,856.0,1.0,False,False,False,False,False,False,True,False
