source_row,name,address,postal_code,city,classification,classification_date,rooms,website,address_cluster,name_address_key,paris_city_postcode,source_id,independent_status,airbnb_membership,source_row_count,all_source_rows,dedup_rule
2,1924 HÔTEL,2 Rue Gabriel Péri,38000,GRENOBLE,3 étoiles,19/06/2023,37,https://www.1924hotel.com/,2 RUE GABRIEL PERI|38000,1924 HOTEL|2 RUE GABRIEL PERI|38000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,2,latest classification date within exact normalized name/address key
11903,HÔTEL IBIS PARIS LA DÉFENSE COURBEVOIE,39 quai du Président Paul Doumer,92400,COURBEVOIE,3 étoiles,25/04/2022,129,https://all.accor.com/hotel/3296/index.fr.shtml,39 QUAI DU PRESIDENT PAUL DOUMER|92400,HOTEL IBIS PARIS LA DEFENSE COURBEVOIE|39 QUAI DU PRESIDENT PAUL DOUMER|92400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11903,latest classification date within exact normalized name/address key
11904,HÔTEL IBIS PARIS LA DÉFENSE ESPLANADE,4 boulevard de Neuilly,92400,COURBEVOIE,3 étoiles,07/03/2022,286,https://all.accor.com/hotel/0771/index.fr.shtml,4 BLVD DE NEUILLY|92400,HOTEL IBIS PARIS LA DEFENSE ESPLANADE|4 BLVD DE NEUILLY|92400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11904,latest classification date within exact normalized name/address key
11905,HÔTEL IBIS PARIS LA VILLETTE CITÉ DES SCIENCES,31/35 QUAI DE L'OISE,75019,PARIS,3 étoiles,23/10/2023,284,http://www.accorhotels.com/fr/hotel-1401-ibis-paris-la-villette-cite-des-sciences-19eme/index.shtml,31 35 QUAI DE L OISE|75019,HOTEL IBIS PARIS LA VILLETTE CITE DES SCIENCES|31 35 QUAI DE L OISE|75019,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11905,latest classification date within exact normalized name/address key
11906,HÔTEL IBIS PARIS LEVALLOIS-PERRET,24 rue Trebois,92300,LEVALLOIS-PERRET,3 étoiles,29/03/2022,53,https://all.accor.com/hotel/5479/index.fr.shtml,24 RUE TREBOIS|92300,HOTEL IBIS PARIS LEVALLOIS PERRET|24 RUE TREBOIS|92300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11906,latest classification date within exact normalized name/address key
11907,HÔTEL IBIS PARIS MAINE MONTPARNASSE 14ÈME,160 rue du château,75014,PARIS 14E ARRONDISSEMENT,3 étoiles,02/03/2022,102,https://all.accor.com/hotel/0803/index.fr.shtml,160 RUE DU CHATEAU|75014,HOTEL IBIS PARIS MAINE MONTPARNASSE 14EME|160 RUE DU CHATEAU|75014,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11907,latest classification date within exact normalized name/address key
11908,HÔTEL IBIS PARIS MEUDON VÉLIZY,7 route du Colonel Marcel Moraine,92360,MEUDON,3 étoiles,17/02/2022,94,https://all.accor.com/hotel/0948/index.fr.shtml,7 ROUTE DU COLONEL MARCEL MORAINE|92360,HOTEL IBIS PARIS MEUDON VELIZY|7 ROUTE DU COLONEL MARCEL MORAINE|92360,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11908,latest classification date within exact normalized name/address key
11909,HÔTEL IBIS PARIS MONTMARTRE,5 rue Caulaincourt,75018,PARIS 18E ARRONDISSEMENT,3 étoiles,16/03/2022,326,https://all.accor.com/hotel/0697/index.fr.shtml,5 RUE CAULAINCOURT|75018,HOTEL IBIS PARIS MONTMARTRE|5 RUE CAULAINCOURT|75018,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11909,latest classification date within exact normalized name/address key
11910,HÔTEL IBIS PARIS NANTERRE LA DÉFENSE,36/38 avenue des champs pierreux,92000,NANTERRE,3 étoiles,08/06/2022,131,https://all.accor.com/hotel/1554/index.fr.shtml,36 38 AVE DES CHAMPS PIERREUX|92000,HOTEL IBIS PARIS NANTERRE LA DEFENSE|36 38 AVE DES CHAMPS PIERREUX|92000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11910,latest classification date within exact normalized name/address key
11911,HÔTEL IBIS PARIS NATION DAVOUT,110 rue des Orteaux,75020,PARIS 20E ARRONDISSEMENT,3 étoiles,20/10/2021,63,https://all.accor.com/hotel/C099/index.fr.shtml?msockid=12a08909be3e609d195b9bc9bf94615c,110 RUE DES ORTEAUX|75020,HOTEL IBIS PARIS NATION DAVOUT|110 RUE DES ORTEAUX|75020,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11911,latest classification date within exact normalized name/address key
11912,HÔTEL IBIS PARIS ORNANO MONTMARTRE NORD,70 bis boulevard Ornano,75018,PARIS 18E ARRONDISSEMENT,3 étoiles,16/03/2022,86,https://all.accor.com/hotel/3197/index.fr.shtml,70 BIS BLVD ORNANO|75018,HOTEL IBIS PARIS ORNANO MONTMARTRE NORD|70 BIS BLVD ORNANO|75018,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11912,latest classification date within exact normalized name/address key
11913,HÔTEL IBIS PARIS PANTIN EGLISE,153 AVENUE JEAN LOLIVE,93500,PANTIN,3 étoiles,15/11/2023,130,http://www.accorhotels.com/fr/hotel-2082-ibis-paris-pantin-eglise/index.shtml,153 AVE JEAN LOLIVE|93500,HOTEL IBIS PARIS PANTIN EGLISE|153 AVE JEAN LOLIVE|93500,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11913,latest classification date within exact normalized name/address key
11914,HÔTEL IBIS PARIS PLACE D'ITALIE 13ÈME,25 avenue Stephen Pichon,75013,PARIS 13E ARRONDISSEMENT,3 étoiles,08/03/2022,72,https://all.accor.com/hotel/1803/index.fr.shtml,25 AVE STEPHEN PICHON|75013,HOTEL IBIS PARIS PLACE D ITALIE 13EME|25 AVE STEPHEN PICHON|75013,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11914,latest classification date within exact normalized name/address key
11915,HÔTEL IBIS PARIS PONT DE SURESNES,6 rue des Bourets,92150,SURESNES,3 étoiles,16/05/2022,62,https://all.accor.com/hotel/0716/index.fr.shtml,6 RUE DES BOURETS|92150,HOTEL IBIS PARIS PONT DE SURESNES|6 RUE DES BOURETS|92150,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11915,latest classification date within exact normalized name/address key
11916,HÔTEL IBIS PARIS PORTE D'ITALIE,13 rue du Val de Marne,94250,GENTILLY,3 étoiles,16/03/2022,283,https://all.accor.com/hotel/0634/index.fr.shtml,13 RUE DU VAL DE MARNE|94250,HOTEL IBIS PARIS PORTE D ITALIE|13 RUE DU VAL DE MARNE|94250,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11916,latest classification date within exact normalized name/address key
11917,HÔTEL IBIS PARIS PORTE D'ORLÉANS,33 rue Barbès,92120,MONTROUGE,3 étoiles,21/02/2022,402,https://all.accor.com/hotel/0635/index.fr.shtml,33 RUE BARBES|92120,HOTEL IBIS PARIS PORTE D ORLEANS|33 RUE BARBES|92120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11917,latest classification date within exact normalized name/address key
11918,HÔTEL IBIS PARIS PORTE DE BERCY,2 place de l'Europe,94220,CHARENTON-LE-PONT,3 étoiles,15/05/2023,78,http://www.accorhotels.com/fr/hotel-2041-ibis-paris-porte-de-bercy/index.shtml,2 PLACE DE L EUROPE|94220,HOTEL IBIS PARIS PORTE DE BERCY|2 PLACE DE L EUROPE|94220,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11918,latest classification date within exact normalized name/address key
11919,HÔTEL IBIS PARIS PORTE DE CLICHY CENTRE,15 boulevard Victor Hugo,92110,CLICHY,3 étoiles,14/01/2022,124,https://all.accor.com/hotel/3298/index.fr.shtml,15 BLVD VICTOR HUGO|92110,HOTEL IBIS PARIS PORTE DE CLICHY CENTRE|15 BLVD VICTOR HUGO|92110,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11919,latest classification date within exact normalized name/address key
11920,HÔTEL IBIS PARIS PORTE DE MONTREUIL,2 avenue du Professeur André Lemierre,75020,PARIS 20E ARRONDISSEMENT,3 étoiles,14/03/2022,175,https://all.accor.com/hotel/2012/index.fr.shtml,2 AVE DU PROFESSEUR ANDRE LEMIERRE|75020,HOTEL IBIS PARIS PORTE DE MONTREUIL|2 AVE DU PROFESSEUR ANDRE LEMIERRE|75020,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11920,latest classification date within exact normalized name/address key
11921,HÔTEL IBIS PARIS PORTE DE VANVES PARC DES EXPOSITIONS,43 rue Jean Bleuzen,92170,VANVES,3 étoiles,21/06/2022,71,https://all.accor.com/hotel/1827/index.fr.shtml,43 RUE JEAN BLEUZEN|92170,HOTEL IBIS PARIS PORTE DE VANVES PARC DES EXPOSITIONS|43 RUE JEAN BLEUZEN|92170,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11921,latest classification date within exact normalized name/address key
11922,HÔTEL IBIS PARIS PÈRE LACHAISE,80 rue de la Folie Régnault,75011,PARIS 11E ARRONDISSEMENT,3 étoiles,13/04/2026,31,https://all.accor.com/hotel/2076/index.fr.shtml,80 RUE DE LA FOLIE REGNAULT|75011,HOTEL IBIS PARIS PERE LACHAISE|80 RUE DE LA FOLIE REGNAULT|75011,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11922,latest classification date within exact normalized name/address key
11923,HÔTEL IBIS PARIS RUEIL-MALMAISON,16 boulevard de l'Hôpital Stell,92500,RUEIL-MALMAISON,3 étoiles,07/02/2022,58,https://all.accor.com/hotel/1407/index.fr.shtml,16 BLVD DE L HOPITAL STELL|92500,HOTEL IBIS PARIS RUEIL MALMAISON|16 BLVD DE L HOPITAL STELL|92500,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11923,latest classification date within exact normalized name/address key
11924,HÔTEL IBIS PARIS TOUR EIFFEL CAMBRONNE,2 rue Cambronne,75015,PARIS 15E ARRONDISSEMENT,3 étoiles,29/11/2021,527,https://all.accor.com/hotel/1400/index.fr.shtml,2 RUE CAMBRONNE|75015,HOTEL IBIS PARIS TOUR EIFFEL CAMBRONNE|2 RUE CAMBRONNE|75015,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11924,latest classification date within exact normalized name/address key
11925,HÔTEL IBIS PARIS TOUR MONTPARNASSE 15ÈME,22 avenue du Maine,75015,PARIS 15E ARRONDISSEMENT,3 étoiles,03/03/2026,45,https://all.accor.com/hotel/5302/index.fr.shtml,22 AVE DU MAINE|75015,HOTEL IBIS PARIS TOUR MONTPARNASSE 15EME|22 AVE DU MAINE|75015,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11925,latest classification date within exact normalized name/address key
11926,HÔTEL IBIS PARIS VAUGIRARD PORTE DE VERSAILLES,5 rue Eugène Gibez,75015,PARIS 15E ARRONDISSEMENT,3 étoiles,24/01/2022,48,https://all.accor.com/hotel/3267/index.fr.shtml,5 RUE EUGENE GIBEZ|75015,HOTEL IBIS PARIS VAUGIRARD PORTE DE VERSAILLES|5 RUE EUGENE GIBEZ|75015,True,HRE-FR-CLASSIFIED,unverified,unverified,1,11926,latest classification date within exact normalized name/address key
11927,HÔTEL IBIS PAU CENTRE,26 Rue Samonzet,64000,PAU,3 étoiles,29/03/2022,61,https://all.accor.com/hotel/1398/index.fr.shtml,26 RUE SAMONZET|64000,HOTEL IBIS PAU CENTRE|26 RUE SAMONZET|64000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11927,latest classification date within exact normalized name/address key
11928,HÔTEL IBIS PAU LESCAR,Avenue Santos Dumont,64230,LESCAR,3 étoiles,26/04/2022,60,https://all.accor.com/hotel/1643/index.fr.shtml,AVE SANTOS DUMONT|64230,HOTEL IBIS PAU LESCAR|AVE SANTOS DUMONT|64230,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11928,latest classification date within exact normalized name/address key
11929,HÔTEL IBIS PERPIGNAN NORD,"7 rue Alfred Sauvy, Route nationale 9",66600,RIVESALTES,3 étoiles,13/10/2022,30,https://www.accorhotels.com/fr/hotel-6030-ibis-perpignan-nord/index.shtml,7 RUE ALFRED SAUVY ROUTE NATIONALE 9|66600,HOTEL IBIS PERPIGNAN NORD|7 RUE ALFRED SAUVY ROUTE NATIONALE 9|66600,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11929,latest classification date within exact normalized name/address key
11930,HÔTEL IBIS PERPIGNAN SUD SAINT-CHARLES,66 Avenue de Rome,66100,PERPIGNAN,3 étoiles,17/10/2022,30,https://all.accor.com/hotel/5616/index.fr.shtml,66 AVE DE ROME|66100,HOTEL IBIS PERPIGNAN SUD SAINT CHARLES|66 AVE DE ROME|66100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11930,latest classification date within exact normalized name/address key
11931,HÔTEL IBIS POISSY,97 avenue Maurice Berteaux,78300,POISSY,3 étoiles,14/01/2022,84,https://all.accor.com/hotel/1406/index.fr.shtml,97 AVE MAURICE BERTEAUX|78300,HOTEL IBIS POISSY|97 AVE MAURICE BERTEAUX|78300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11931,latest classification date within exact normalized name/address key
11932,HÔTEL IBIS POITIERS BEAULIEU,1 rue du Bois Dousset,86000,POITIERS,3 étoiles,15/03/2022,47,https://all.accor.com/hotel/0695/index.fr.shtml,1 RUE DU BOIS DOUSSET|86000,HOTEL IBIS POITIERS BEAULIEU|1 RUE DU BOIS DOUSSET|86000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11932,latest classification date within exact normalized name/address key
11933,HÔTEL IBIS POITIERS CENTRE,15 Rue du Petit bonneveau,86000,POITIERS,3 étoiles,14/03/2022,75,https://all.accor.com/hotel/1420/index.fr.shtml,15 RUE DU PETIT BONNEVEAU|86000,HOTEL IBIS POITIERS CENTRE|15 RUE DU PETIT BONNEVEAU|86000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11933,latest classification date within exact normalized name/address key
11934,HÔTEL IBIS POITIERS SUD,175 avenue du 8 mai 1945,86000,POITIERS,3 étoiles,24/03/2022,79,https://all.accor.com/hotel/0659/index.fr.shtml,175 AVE DU 8 MAI 1945|86000,HOTEL IBIS POITIERS SUD|175 AVE DU 8 MAI 1945|86000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11934,latest classification date within exact normalized name/address key
11935,HÔTEL IBIS PONTARLIER,68 rue des salins,25300,PONTARLIER,3 étoiles,20/12/2022,66,http://www.accorhotels.com/fr/hotel-6550-ibis-pontarlier/index.shtml,68 RUE DES SALINS|25300,HOTEL IBIS PONTARLIER|68 RUE DES SALINS|25300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11935,latest classification date within exact normalized name/address key
11936,HÔTEL IBIS PONTIVY,97 avenue de la Libération,56300,PONTIVY,3 étoiles,23/03/2022,45,https://all.accor.com/hotel/3740/index.fr.shtml,97 AVE DE LA LIBERATION|56300,HOTEL IBIS PONTIVY|97 AVE DE LA LIBERATION|56300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11936,latest classification date within exact normalized name/address key
11937,HÔTEL IBIS PONTORSON BAIE DU MONT SAINT MICHEL,ZA Le point du jour,35610,SAINT-GEORGES-DE-GRÉHAIGNE,3 étoiles,21/06/2023,78,https://www.accorhotels.com/fr/hotel-B261-ibis-pontorson-baie-du-mont-saint-michel-/index.shtml,ZA LE POINT DU JOUR|35610,HOTEL IBIS PONTORSON BAIE DU MONT SAINT MICHEL|ZA LE POINT DU JOUR|35610,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11937,latest classification date within exact normalized name/address key
11938,HÔTEL IBIS PROVINS,77 AVENUE CHARLES DE GAULLE,77160,PROVINS,3 étoiles,18/06/2025,49,http://www.accorhotels.com/fr/hotel-0856-ibis-provins/index.shtml,77 AVE CHARLES DE GAULLE|77160,HOTEL IBIS PROVINS|77 AVE CHARLES DE GAULLE|77160,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11938,latest classification date within exact normalized name/address key
11939,HÔTEL IBIS PÉRIGUEUX CENTRE,8 boulevard Georges Saumande,24000,PÉRIGUEUX,3 étoiles,01/07/2022,88,https://all.accor.com/hotel/0636/index.fr.shtml,8 BLVD GEORGES SAUMANDE|24000,HOTEL IBIS PERIGUEUX CENTRE|8 BLVD GEORGES SAUMANDE|24000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11939,latest classification date within exact normalized name/address key
11940,HÔTEL IBIS QUIMPER,Rue Gustave Eiffel,29000,QUIMPER,3 étoiles,01/02/2022,70,https://all.accor.com/hotel/0637/index.fr.shtml,RUE GUSTAVE EIFFEL|29000,HOTEL IBIS QUIMPER|RUE GUSTAVE EIFFEL|29000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11940,latest classification date within exact normalized name/address key
11941,HÔTEL IBIS QUIMPERLÉ,Kervidanou 3,29300,MELLAC,3 étoiles,09/03/2022,51,https://all.accor.com/hotel/6864/index.fr.shtml,KERVIDANOU 3|29300,HOTEL IBIS QUIMPERLE|KERVIDANOU 3|29300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11941,latest classification date within exact normalized name/address key
11942,HÔTEL IBIS RAMBOUILLET,2 Rue Pierre Métairie,78120,RAMBOUILLET,3 étoiles,30/03/2023,63,https://all.accor.com/hotel/0687/index.fr.shtml,2 RUE PIERRE METAIRIE|78120,HOTEL IBIS RAMBOUILLET|2 RUE PIERRE METAIRIE|78120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11942,latest classification date within exact normalized name/address key
11943,HÔTEL IBIS REIMS TINQUEUX,50 route de Soissons,51430,TINQUEUX,3 étoiles,29/04/2026,74,https://all.accor.com/hotel/0811/index.fr.shtml,50 ROUTE DE SOISSONS|51430,HOTEL IBIS REIMS TINQUEUX|50 ROUTE DE SOISSONS|51430,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11943,latest classification date within exact normalized name/address key
11944,HÔTEL IBIS RENNES BEAULIEU,Rue de Rennes,35510,CESSON-SÉVIGNÉ,3 étoiles,01/03/2022,62,https://all.accor.com/hotel/0689/index.fr.shtml,RUE DE RENNES|35510,HOTEL IBIS RENNES BEAULIEU|RUE DE RENNES|35510,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11944,latest classification date within exact normalized name/address key
11945,HÔTEL IBIS RENNES CENTRE GARE SUD,15 rue de Châtillon,35000,RENNES,3 étoiles,20/12/2021,90,https://all.accor.com/hotel/3450/index.fr.shtml,15 RUE DE CHATILLON|35000,HOTEL IBIS RENNES CENTRE GARE SUD|15 RUE DE CHATILLON|35000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11945,latest classification date within exact normalized name/address key
11946,HÔTEL IBIS RENNES CESSON,62 rue de la Rigourdière,35510,CESSON-SÉVIGNÉ,3 étoiles,21/02/2022,76,https://all.accor.com/hotel/0471/index.fr.shtml,62 RUE DE LA RIGOURDIERE|35510,HOTEL IBIS RENNES CESSON|62 RUE DE LA RIGOURDIERE|35510,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11946,latest classification date within exact normalized name/address key
11947,HÔTEL IBIS ROANNE,53 boulevard Charles de Gaulle,42120,LE COTEAU,3 étoiles,13/03/2023,71,https://all.accor.com/hotel/0708/index.fr.shtml,53 BLVD CHARLES DE GAULLE|42120,HOTEL IBIS ROANNE|53 BLVD CHARLES DE GAULLE|42120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11947,latest classification date within exact normalized name/address key
11948,HÔTEL IBIS ROCHEFORT,1 rue Michel Bégon,17300,ROCHEFORT,3 étoiles,15/12/2022,66,http://www.accorhotels.com/fr/hotel-1423-ibis-rochefort/index.shtml,1 RUE MICHEL BEGON|17300,HOTEL IBIS ROCHEFORT|1 RUE MICHEL BEGON|17300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11948,latest classification date within exact normalized name/address key
11949,HÔTEL IBIS RODEZ CENTRE,46 rue Saint Cyrice,12000,RODEZ,3 étoiles,25/04/2023,45,https://www.accorhotels.com/fr/hotel-2748-ibis-rodez-centre/index.shtml,46 RUE SAINT CYRICE|12000,HOTEL IBIS RODEZ CENTRE|46 RUE SAINT CYRICE|12000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11949,latest classification date within exact normalized name/address key
11950,HÔTEL IBIS ROQUEBRUNE CAP MARTIN,173 AVENUE DE LA PLAGE,06190,ROQUEBRUNE-CAP-MARTIN,3 étoiles,29/07/2024,69,https://all.accor.com/hotel/C2F4/index.fr.shtml,173 AVE DE LA PLAGE|06190,HOTEL IBIS ROQUEBRUNE CAP MARTIN|173 AVE DE LA PLAGE|06190,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11950,latest classification date within exact normalized name/address key
11951,HÔTEL IBIS ROSCOFF BORD DE MER,17 place lacaze duthiers,29680,ROSCOFF,3 étoiles,04/11/2022,45,http://www.accorhotels.com/fr/hotel-1109-ibis-roscoff-bord-de-mer/index.shtml,17 PLACE LACAZE DUTHIERS|29680,HOTEL IBIS ROSCOFF BORD DE MER|17 PLACE LACAZE DUTHIERS|29680,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11951,latest classification date within exact normalized name/address key
11952,HÔTEL IBIS ROUEN CENTRE RIVE DROITE PASTEUR,7 RUE MONTAIGNE,76000,ROUEN,3 étoiles,01/03/2024,79,https://all.accor.com/ssr/app/accor/rates/B9K3/index.fr.shtml,7 RUE MONTAIGNE|76000,HOTEL IBIS ROUEN CENTRE RIVE DROITE PASTEUR|7 RUE MONTAIGNE|76000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11952,latest classification date within exact normalized name/address key
11953,HÔTEL IBIS ROUEN CHAMP DE MARS,12 avenue Aristide Briand,76000,ROUEN,3 étoiles,10/03/2023,91,https://www.accorhotels.com/fr/hotel-5690-ibis-rouen-champ-de-mars/index.shtml,12 AVE ARISTIDE BRIAND|76000,HOTEL IBIS ROUEN CHAMP DE MARS|12 AVE ARISTIDE BRIAND|76000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11953,latest classification date within exact normalized name/address key
11954,HÔTEL IBIS ROUEN NORD BARENTIN,"ROUTE NATIONALE 15, centre commercial le mesnil roux",76360,BARENTIN,3 étoiles,09/08/2023,42,https://all.accor.com/hotel/0703/index.fr.shtml?,ROUTE NATIONALE 15 CENTRE COMMERCIAL LE MESNIL ROUX|76360,HOTEL IBIS ROUEN NORD BARENTIN|ROUTE NATIONALE 15 CENTRE COMMERCIAL LE MESNIL ROUX|76360,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11954,latest classification date within exact normalized name/address key
11955,HÔTEL IBIS SAINT BRIEUC YFFINIAC,36 RUE JULIEN QUINTIN,22120,YFFINIAC,3 étoiles,28/11/2024,42,http://www.accorhotels.com/fr/hotel-1755-ibis-saint-brieuc-yffiniac/index.shtml,36 RUE JULIEN QUINTIN|22120,HOTEL IBIS SAINT BRIEUC YFFINIAC|36 RUE JULIEN QUINTIN|22120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11955,latest classification date within exact normalized name/address key
11956,HÔTEL IBIS SAINT DENIS STADE SUD,Rue de la cokerie,93200,SAINT-DENIS,3 étoiles,07/02/2023,95,http://www.accorhotels.com/fr/hotel-2792-ibis-saint-denis-stade-sud/index.shtml,RUE DE LA COKERIE|93200,HOTEL IBIS SAINT DENIS STADE SUD|RUE DE LA COKERIE|93200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11956,latest classification date within exact normalized name/address key
11957,HÔTEL IBIS SAINT GERMAIN EN LAYE CENTRE,10 bis rue des Joueries,78100,SAINT-GERMAIN-EN-LAYE,3 étoiles,24/10/2022,61,https://www.accorhotels.com/fr/hotel-A1R5-ibis-saint-germain-en-laye-centre/index.shtml,10 BIS RUE DES JOUERIES|78100,HOTEL IBIS SAINT GERMAIN EN LAYE CENTRE|10 BIS RUE DES JOUERIES|78100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11957,latest classification date within exact normalized name/address key
11958,HÔTEL IBIS SAINT GRATIEN ENGHIEN-LES-BAINS,54 boulevard de la Gare,95210,SAINT-GRATIEN,3 étoiles,25/03/2022,50,https://all.accor.com/hotel/5542/index.fr.shtml,54 BLVD DE LA GARE|95210,HOTEL IBIS SAINT GRATIEN ENGHIEN LES BAINS|54 BLVD DE LA GARE|95210,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11958,latest classification date within exact normalized name/address key
11959,HÔTEL IBIS SAINT PAUL TROIS CHÂTEAUX,46 IMPASSE DU BOUQUET,26130,SAINT-PAUL-TROIS-CHÂTEAUX,3 étoiles,25/01/2024,78,https://all.accor.com/hotel/C091/index.fr.shtml?,46 IMPASSE DU BOUQUET|26130,HOTEL IBIS SAINT PAUL TROIS CHATEAUX|46 IMPASSE DU BOUQUET|26130,False,HRE-FR-CLASSIFIED,unverified,unverified,1,11959,latest classification date within exact normalized name/address key
