city,country,country_iso2,eea_flag,deadline,single_fee_pct,listing_id,listing_url,host_id,host_location,host_region_guess,geo_conflict,room_type,property_type,bedrooms,bedroom_bucket,accommodates,beds,host_class,calculated_host_listings_count,host_is_superhost,instant_bookable,license,minimum_nights,number_of_reviews_ltm,estimated_occupancy_l365d,stratum,stay_window,checkin,checkout,nights,adults,dump_date,dump_price
austin,United States,US,0,2026-09-15,15.5,207054,https://www.airbnb.com/rooms/207054,1018853,"Austin, TX",non_eea,0,Entire home/apt,Entire home,2.0,2,5,2.0,individual,1,t,,OL 2026 072586,2.0,6,36,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$268.00
chicago,United States,US,0,2026-09-15,15.5,1406524520472116330,https://www.airbnb.com/rooms/1406524520472116330,501999514,,unknown,0,Private room,Room in hotel,3.0,3+,12,6.0,professional,34,f,,2863615,1.0,1,6,Private room | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,"$1,572.00"
chicago,United States,US,0,2026-09-15,15.5,1416089608494036806,https://www.airbnb.com/rooms/1416089608494036806,579497366,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,12,t,,R26000137576,2.0,41,246,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$122.00
chicago,United States,US,0,2026-09-15,15.5,1416236094509558611,https://www.airbnb.com/rooms/1416236094509558611,694307029,,unknown,0,Private room,Private room in rental unit,,unknown,2,1.0,professional,15,f,,R26000142290,2.0,19,114,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$43.38
chicago,United States,US,0,2026-09-15,15.5,1416245319470567230,https://www.airbnb.com/rooms/1416245319470567230,694307029,,unknown,0,Private room,Private room in rental unit,,unknown,4,2.0,professional,15,f,,R26000142290,2.0,21,126,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$82.50
chicago,United States,US,0,2026-09-15,15.5,1424853103020622744,https://www.airbnb.com/rooms/1424853103020622744,19645168,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,5.0,3+,14,5.0,professional,24,t,,R25000130594,2.0,37,222,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$495.00
chicago,United States,US,0,2026-09-15,15.5,1458280740021518953,https://www.airbnb.com/rooms/1458280740021518953,235678953,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,39,f,,R25000130966,2.0,32,192,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$223.50
chicago,United States,US,0,2026-09-15,15.5,1471212238587178224,https://www.airbnb.com/rooms/1471212238587178224,248760412,,unknown,0,Entire home/apt,Entire rental unit,4.0,3+,10,6.0,professional,99,t,,R25000130150,2.0,0,0,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,"$2,040.00"
chicago,United States,US,0,2026-09-15,15.5,1471301507253568533,https://www.airbnb.com/rooms/1471301507253568533,467476334,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,6,t,,R25000126027,2.0,61,255,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$609.50
chicago,United States,US,0,2026-09-15,15.5,1476235384233099549,https://www.airbnb.com/rooms/1476235384233099549,377001539,"Illinois, United States",non_eea,0,Entire home/apt,Entire rental unit,4.0,3+,8,4.0,individual,1,t,,R25000130746,2.0,9,54,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$413.50
chicago,United States,US,0,2026-09-15,15.5,1479254544288777015,https://www.airbnb.com/rooms/1479254544288777015,8935723,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,5,4.0,small_multi,3,t,,R24000119460,2.0,40,240,Entire home/apt | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$253.00
chicago,United States,US,0,2026-09-15,15.5,1495100528673208915,https://www.airbnb.com/rooms/1495100528673208915,234129210,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,4,3.0,individual,1,f,,R25000134589,2.0,16,96,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$318.37
chicago,United States,US,0,2026-09-15,15.5,1498612731527399067,https://www.airbnb.com/rooms/1498612731527399067,715368302,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,5,2.0,small_multi,3,f,,R24000119746,2.0,22,132,Entire home/apt | 2 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$173.50
chicago,United States,US,0,2026-09-15,15.5,1508925826698707489,https://www.airbnb.com/rooms/1508925826698707489,145551824,"Chicago, IL",non_eea,0,Private room,Private room in rental unit,,unknown,3,1.0,professional,8,f,,R19000041980,2.0,32,192,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$62.01
chicago,United States,US,0,2026-09-15,15.5,1522687855433170263,https://www.airbnb.com/rooms/1522687855433170263,509192250,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,28,t,,R25000133138,2.0,29,174,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$305.41
chicago,United States,US,0,2026-09-15,15.5,1531366621720707712,https://www.airbnb.com/rooms/1531366621720707712,654719850,,unknown,0,Entire home/apt,Entire rental unit,4.0,3+,10,5.0,professional,6,t,,R25000133075,2.0,35,210,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$277.93
chicago,United States,US,0,2026-09-15,15.5,1533515380435512083,https://www.airbnb.com/rooms/1533515380435512083,481170999,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,23,t,,R24000119785,2.0,40,240,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$441.89
chicago,United States,US,0,2026-09-15,15.5,1533730152804487017,https://www.airbnb.com/rooms/1533730152804487017,89755474,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,5,t,,R25000133844,2.0,46,255,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$338.50
chicago,United States,US,0,2026-09-15,15.5,1552369280769234438,https://www.airbnb.com/rooms/1552369280769234438,728735636,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,4,2.0,small_multi,2,t,,R25000133114,2.0,13,78,Entire home/apt | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$218.00
chicago,United States,US,0,2026-09-15,15.5,1567557337629696430,https://www.airbnb.com/rooms/1567557337629696430,416046911,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,t,,R26000137734,2.0,24,144,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$276.00
chicago,United States,US,0,2026-09-15,15.5,1575730659151965491,https://www.airbnb.com/rooms/1575730659151965491,395245776,"Williamsburg, VA",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,4.0,individual,1,f,,R26000137609,2.0,11,66,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$230.50
chicago,United States,US,0,2026-09-15,15.5,1588790062206481323,https://www.airbnb.com/rooms/1588790062206481323,440419400,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,15,f,,R25000133864,2.0,16,96,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$120.50
chicago,United States,US,0,2026-09-15,15.5,1589712248553341869,https://www.airbnb.com/rooms/1589712248553341869,379189746,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,professional,7,f,,R23000101444,2.0,20,120,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$131.50
chicago,United States,US,0,2026-09-15,15.5,1590819504026381416,https://www.airbnb.com/rooms/1590819504026381416,301331342,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,small_multi,3,f,,R25000132852,2.0,30,180,Entire home/apt | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$272.14
chicago,United States,US,0,2026-09-15,15.5,1593500002043862227,https://www.airbnb.com/rooms/1593500002043862227,398019561,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,individual,1,t,,R25000134913,2.0,18,108,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$552.50
chicago,United States,US,0,2026-09-15,15.5,1594270260905527771,https://www.airbnb.com/rooms/1594270260905527771,727525095,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,,unknown,4,2.0,professional,22,f,,2895501,2.0,9,54,Entire home/apt | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$171.20
chicago,United States,US,0,2026-09-15,15.5,1609624994263733752,https://www.airbnb.com/rooms/1609624994263733752,565944158,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,14,f,,R26000137477,2.0,27,162,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$137.50
chicago,United States,US,0,2026-09-15,15.5,1613088433442968861,https://www.airbnb.com/rooms/1613088433442968861,329358946,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,individual,1,f,,R26000138000,2.0,1,6,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$249.00
chicago,United States,US,0,2026-09-15,15.5,1617639370811114192,https://www.airbnb.com/rooms/1617639370811114192,276683294,"New York, NY",non_eea,0,Entire home/apt,Entire home,6.0,3+,15,6.0,individual,1,f,,R26000137636,2.0,8,48,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,"$1,293.33"
chicago,United States,US,0,2026-09-15,15.5,1619113612945719544,https://www.airbnb.com/rooms/1619113612945719544,521606950,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,8,t,,R26000137628,2.0,14,84,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$174.40
chicago,United States,US,0,2026-09-15,15.5,1626958349697772587,https://www.airbnb.com/rooms/1626958349697772587,371036931,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,7,4.0,professional,44,f,,R26000137436,2.0,13,78,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$255.00
chicago,United States,US,0,2026-09-15,15.5,1629056000585534075,https://www.airbnb.com/rooms/1629056000585534075,669818113,,unknown,0,Private room,Private room in home,,unknown,2,1.0,professional,8,t,,R26000138216,2.0,18,108,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$117.85
chicago,United States,US,0,2026-09-15,15.5,1634275316936702267,https://www.airbnb.com/rooms/1634275316936702267,388594842,,unknown,0,Private room,Private room in bungalow,,unknown,2,1.0,individual,1,f,,R26000140972,2.0,11,66,Private room | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$81.50
chicago,United States,US,0,2026-09-15,15.5,1641699739857547544,https://www.airbnb.com/rooms/1641699739857547544,571971190,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,10,6.0,professional,13,f,,R24000121797,2.0,5,30,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$547.50
chicago,United States,US,0,2026-09-15,15.5,1646106889267849547,https://www.airbnb.com/rooms/1646106889267849547,370329713,"Chicago, IL",non_eea,0,Private room,Room in hotel,3.0,3+,8,4.0,small_multi,3,f,,2792126,2.0,14,84,Private room | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$384.50
chicago,United States,US,0,2026-09-15,15.5,1648903049225766820,https://www.airbnb.com/rooms/1648903049225766820,235678953,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,39,f,,3069885,2.0,10,60,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$288.00
chicago,United States,US,0,2026-09-15,15.5,1653744837008658815,https://www.airbnb.com/rooms/1653744837008658815,753617135,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,21,f,,3069885,2.0,12,72,Entire home/apt | 0-1 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$177.00
chicago,United States,US,0,2026-09-15,15.5,1653744895875079049,https://www.airbnb.com/rooms/1653744895875079049,753617135,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,21,f,,3069885,2.0,15,90,Entire home/apt | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$354.00
chicago,United States,US,0,2026-09-15,15.5,1676297104471083053,https://www.airbnb.com/rooms/1676297104471083053,221482165,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,5,3.0,small_multi,4,f,,R21000073949,2.0,7,42,Entire home/apt | 2 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$199.00
chicago,United States,US,0,2026-09-15,15.5,1676990457657494085,https://www.airbnb.com/rooms/1676990457657494085,1676713644569191541,,unknown,0,Entire home/apt,Entire condo,3.0,3+,6,4.0,small_multi,2,t,,R22000085194,2.0,13,78,Entire home/apt | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$285.67
chicago,United States,US,0,2026-09-15,15.5,1689810632473166049,https://www.airbnb.com/rooms/1689810632473166049,415520525,"Chicago, IL",non_eea,0,Entire home/apt,Entire home,,unknown,2,1.0,individual,1,f,,R26000141562,2.0,6,36,Entire home/apt | unknown | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$203.00
chicago,United States,US,0,2026-09-15,15.5,1690096211194834894,https://www.airbnb.com/rooms/1690096211194834894,378232184,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,5.0,3+,10,5.0,professional,8,f,,R25000124973,2.0,4,24,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$522.50
chicago,United States,US,0,2026-09-15,15.5,1694209968892001719,https://www.airbnb.com/rooms/1694209968892001719,18742622,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,f,,R26000143763,2.0,2,12,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$189.00
chicago,United States,US,0,2026-09-15,15.5,1698027028300040476,https://www.airbnb.com/rooms/1698027028300040476,743255932,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,,unknown,2,1.0,small_multi,3,f,,R23000101654,2.0,0,0,Entire home/apt | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$183.50
chicago,United States,US,0,2026-09-15,15.5,1708279843206463285,https://www.airbnb.com/rooms/1708279843206463285,474813462,"Chicago, IL",non_eea,0,Shared room,Shared room in home,1.0,0-1,1,1.0,small_multi,2,f,,R25000129999,2.0,2,12,Shared room | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$194.00
chicago,United States,US,0,2026-09-15,15.5,1712362236388149168,https://www.airbnb.com/rooms/1712362236388149168,235506943,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,5,3.0,small_multi,3,t,,R26000140377,2.0,0,0,Entire home/apt | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$207.05
chicago,United States,US,0,2026-09-15,15.5,1717687612704839639,https://www.airbnb.com/rooms/1717687612704839639,173728310,"Chicago, IL",non_eea,0,Entire home/apt,Entire guest suite,1.0,0-1,2,2.0,small_multi,4,t,,R26000143607,2.0,0,0,Entire home/apt | 0-1 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$218.80
chicago,United States,US,0,2026-09-15,15.5,1724034131374981853,https://www.airbnb.com/rooms/1724034131374981853,54393050,"Chicago, IL",non_eea,0,Entire home/apt,Entire home,5.0,3+,11,5.0,individual,1,f,,R26000144015,2.0,1,6,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$779.00
chicago,United States,US,0,2026-09-15,15.5,1724806540403407957,https://www.airbnb.com/rooms/1724806540403407957,5615582,"Miami, FL",non_eea,0,Hotel room,Room in hotel,2.0,2,4,2.0,professional,48,f,,2862535,1.0,0,0,Hotel room | 2 | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$663.94
chicago,United States,US,0,2026-09-15,15.5,1737001340810187357,https://www.airbnb.com/rooms/1737001340810187357,478703929,,unknown,0,Private room,Private room in rental unit,,unknown,3,2.0,professional,9,f,,R22000089552,2.0,0,0,Private room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$106.00
chicago,United States,US,0,2026-09-15,15.5,1740999130767150122,https://www.airbnb.com/rooms/1740999130767150122,287168075,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,small_multi,2,f,,R25000129218,2.0,0,0,Entire home/apt | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$350.00
chicago,United States,US,0,2026-09-15,15.5,1744753080978727601,https://www.airbnb.com/rooms/1744753080978727601,5615582,"Miami, FL",non_eea,0,Hotel room,Room in hotel,,unknown,12,6.0,professional,48,f,,2862535,1.0,0,0,Hotel room | unknown | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$613.48
chicago,United States,US,0,2026-09-15,15.5,1749453400592688857,https://www.airbnb.com/rooms/1749453400592688857,703713341,"Chicago, IL",non_eea,0,Entire home/apt,Entire rental unit,4.0,3+,8,3.0,small_multi,3,f,,R25000130751,2.0,0,0,Entire home/apt | 3+ | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-27,"$1,275.00"
chicago,United States,US,0,2026-09-15,15.5,1758071665481154128,https://www.airbnb.com/rooms/1758071665481154128,515855788,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,6,1.0,professional,12,t,,R23000106607,2.0,0,0,Entire home/apt | 3+ | professional,W2,2026-12-11,2026-12-14,3,2,2026-08-27,$845.48
los-angeles,United States,US,0,2026-09-15,15.5,840959,https://www.airbnb.com/rooms/840959,787264,"Culver City, CA",non_eea,0,Entire home/apt,Entire guesthouse,1.0,0-1,3,2.0,individual,1,t,,,1.0,104,255,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$131.60
los-angeles,United States,US,0,2026-09-15,15.5,1246134,https://www.airbnb.com/rooms/1246134,2458647,"Los Angeles, CA",non_eea,0,Private room,Private room in townhouse,,unknown,2,1.0,small_multi,3,t,,HSR24-003780,3.0,8,48,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$226.67
los-angeles,United States,US,0,2026-09-15,15.5,1399365,https://www.airbnb.com/rooms/1399365,1930550,"Santa Monica, CA",non_eea,0,Entire home/apt,Entire condo,1.0,0-1,2,1.0,individual,1,t,,104375,1.0,44,255,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$276.50
los-angeles,United States,US,0,2026-09-15,15.5,2192641,https://www.airbnb.com/rooms/2192641,11181341,"Marina del Rey, CA",non_eea,0,Entire home/apt,Entire guest suite,2.0,2,3,2.0,individual,1,t,,HSR21-003178,1.0,51,255,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$245.00
los-angeles,United States,US,0,2026-09-15,15.5,3563533,https://www.airbnb.com/rooms/3563533,922109,"Los Angeles, CA",non_eea,0,Entire home/apt,Entire home,1.0,0-1,2,1.0,individual,1,t,,HSR19-002983,1.0,78,255,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$364.00
los-angeles,United States,US,0,2026-09-15,15.5,5533509,https://www.airbnb.com/rooms/5533509,20486166,"Pasadena, CA",non_eea,0,Entire home/apt,Entire guesthouse,1.0,0-1,2,1.0,individual,1,t,,SRH2018-00009,2.0,20,120,Entire home/apt | 0-1 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$251.50
los-angeles,United States,US,0,2026-09-15,15.5,11873770,https://www.airbnb.com/rooms/11873770,63293038,"Los Angeles, CA",non_eea,0,Private room,Private room in rental unit,,unknown,2,1.0,small_multi,3,f,,,3.0,0,0,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$76.33
los-angeles,United States,US,0,2026-09-15,15.5,13454124,https://www.airbnb.com/rooms/13454124,75604522,"Santa Clarita, CA",non_eea,0,Entire home/apt,Entire guesthouse,2.0,2,8,4.0,small_multi,2,t,,,2.0,35,210,Entire home/apt | 2 | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$323.50
los-angeles,United States,US,0,2026-09-15,15.5,13590937,https://www.airbnb.com/rooms/13590937,78465101,"Long Beach, CA",non_eea,0,Private room,Private room in home,,unknown,1,1.0,small_multi,2,f,,PRP21-00072,2.0,4,24,Private room | unknown | small_multi,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$91.00
los-angeles,United States,US,0,2026-09-15,15.5,14304865,https://www.airbnb.com/rooms/14304865,87406537,"Manhattan Beach, CA",non_eea,0,Entire home/apt,Entire home,4.0,3+,8,6.0,individual,1,f,,NRP24-01609,3.0,3,18,Entire home/apt | 3+ | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-10,"$1,416.33"
los-angeles,United States,US,0,2026-09-15,15.5,18635723,https://www.airbnb.com/rooms/18635723,23943993,"Santa Monica, CA",non_eea,0,Entire home/apt,Entire guest suite,2.0,2,4,4.0,individual,1,f,,215383,3.0,27,162,Entire home/apt | 2 | individual,W2,2026-12-11,2026-12-14,3,2,2026-08-10,$455.67
