name,year,month,value,period
National. Overnight stays. Four gold stars. Residents in Spain.,2012,1,2130054.0,2012-01
National. Overnight stays. Four gold stars. Residents in Spain.,2011,12,2614532.0,2011-12
National. Overnight stays. Four gold stars. Residents in Spain.,2011,11,2594359.0,2011-11
National. Overnight stays. Four gold stars. Residents in Spain.,2011,10,3515525.0,2011-10
National. Overnight stays. Four gold stars. Residents in Spain.,2011,9,4753548.0,2011-09
National. Overnight stays. Four gold stars. Residents in Spain.,2011,8,7417288.0,2011-08
National. Overnight stays. Four gold stars. Residents in Spain.,2011,7,6119346.0,2011-07
National. Overnight stays. Four gold stars. Residents in Spain.,2011,6,4455356.0,2011-06
National. Overnight stays. Four gold stars. Residents in Spain.,2011,5,3384612.0,2011-05
National. Overnight stays. Four gold stars. Residents in Spain.,2011,4,3931033.0,2011-04
National. Overnight stays. Four gold stars. Residents in Spain.,2011,3,3045273.0,2011-03
National. Overnight stays. Four gold stars. Residents in Spain.,2011,2,2582210.0,2011-02
National. Overnight stays. Four gold stars. Residents in Spain.,2011,1,2070660.0,2011-01
National. Overnight stays. Four gold stars. Residents in Spain.,2010,12,2599080.0,2010-12
National. Overnight stays. Four gold stars. Residents in Spain.,2010,11,2558000.0,2010-11
National. Overnight stays. Four gold stars. Residents in Spain.,2010,10,3801871.0,2010-10
National. Overnight stays. Four gold stars. Residents in Spain.,2010,9,4570129.0,2010-09
National. Overnight stays. Four gold stars. Residents in Spain.,2010,8,7301495.0,2010-08
National. Overnight stays. Four gold stars. Residents in Spain.,2010,7,6007979.0,2010-07
National. Overnight stays. Four gold stars. Residents in Spain.,2010,6,4345982.0,2010-06
National. Overnight stays. Four gold stars. Residents in Spain.,2010,5,3569888.0,2010-05
National. Overnight stays. Four gold stars. Residents in Spain.,2010,4,3601843.0,2010-04
National. Overnight stays. Four gold stars. Residents in Spain.,2010,3,3080844.0,2010-03
National. Overnight stays. Four gold stars. Residents in Spain.,2010,2,2496991.0,2010-02
National. Overnight stays. Four gold stars. Residents in Spain.,2010,1,2052408.0,2010-01
National. Overnight stays. Four gold stars. Residents in Spain.,2009,12,2424065.0,2009-12
National. Overnight stays. Four gold stars. Residents abroad.,2026,7,17154058.0,2026-07
National. Overnight stays. Four gold stars. Residents abroad.,2026,6,15093065.0,2026-06
National. Overnight stays. Four gold stars. Residents abroad.,2026,5,14761917.0,2026-05
National. Overnight stays. Four gold stars. Residents abroad.,2026,4,11273724.0,2026-04
National. Overnight stays. Four gold stars. Residents abroad.,2026,3,8729435.0,2026-03
National. Overnight stays. Four gold stars. Residents abroad.,2026,2,7185082.0,2026-02
National. Overnight stays. Four gold stars. Residents abroad.,2026,1,6740270.0,2026-01
National. Overnight stays. Four gold stars. Residents abroad.,2025,12,6616032.0,2025-12
National. Overnight stays. Four gold stars. Residents abroad.,2025,11,7537153.0,2025-11
National. Overnight stays. Four gold stars. Residents abroad.,2025,10,14660710.0,2025-10
National. Overnight stays. Four gold stars. Residents abroad.,2025,9,15581222.0,2025-09
National. Overnight stays. Four gold stars. Residents abroad.,2025,8,17403100.0,2025-08
National. Overnight stays. Four gold stars. Residents abroad.,2025,7,16780039.0,2025-07
National. Overnight stays. Four gold stars. Residents abroad.,2025,6,15143424.0,2025-06
National. Overnight stays. Four gold stars. Residents abroad.,2025,5,13999585.0,2025-05
National. Overnight stays. Four gold stars. Residents abroad.,2025,4,11285725.0,2025-04
National. Overnight stays. Four gold stars. Residents abroad.,2025,3,8487655.0,2025-03
National. Overnight stays. Four gold stars. Residents abroad.,2025,2,7058737.0,2025-02
National. Overnight stays. Four gold stars. Residents abroad.,2025,1,6595381.0,2025-01
National. Overnight stays. Four gold stars. Residents abroad.,2024,12,6371695.0,2024-12
National. Overnight stays. Four gold stars. Residents abroad.,2024,11,7295439.0,2024-11
National. Overnight stays. Four gold stars. Residents abroad.,2024,10,14089363.0,2024-10
National. Overnight stays. Four gold stars. Residents abroad.,2024,9,15221649.0,2024-09
National. Overnight stays. Four gold stars. Residents abroad.,2024,8,16822341.0,2024-08
National. Overnight stays. Four gold stars. Residents abroad.,2024,7,16170202.0,2024-07
National. Overnight stays. Four gold stars. Residents abroad.,2024,6,14431786.0,2024-06
National. Overnight stays. Four gold stars. Residents abroad.,2024,5,13970866.0,2024-05
National. Overnight stays. Four gold stars. Residents abroad.,2024,4,10499564.0,2024-04
National. Overnight stays. Four gold stars. Residents abroad.,2024,3,8850067.0,2024-03
National. Overnight stays. Four gold stars. Residents abroad.,2024,2,6872851.0,2024-02
National. Overnight stays. Four gold stars. Residents abroad.,2024,1,6220375.0,2024-01
National. Overnight stays. Four gold stars. Residents abroad.,2023,12,6184267.0,2023-12
National. Overnight stays. Four gold stars. Residents abroad.,2023,11,7044609.0,2023-11
National. Overnight stays. Four gold stars. Residents abroad.,2023,10,13172096.0,2023-10
National. Overnight stays. Four gold stars. Residents abroad.,2023,9,14496887.0,2023-09
National. Overnight stays. Four gold stars. Residents abroad.,2023,8,15842133.0,2023-08
National. Overnight stays. Four gold stars. Residents abroad.,2023,7,15173057.0,2023-07
National. Overnight stays. Four gold stars. Residents abroad.,2023,6,13388502.0,2023-06
National. Overnight stays. Four gold stars. Residents abroad.,2023,5,12503254.0,2023-05
National. Overnight stays. Four gold stars. Residents abroad.,2023,4,9982097.0,2023-04
National. Overnight stays. Four gold stars. Residents abroad.,2023,3,7349574.0,2023-03
National. Overnight stays. Four gold stars. Residents abroad.,2023,2,6006720.0,2023-02
National. Overnight stays. Four gold stars. Residents abroad.,2023,1,5621222.0,2023-01
National. Overnight stays. Four gold stars. Residents abroad.,2022,12,5535306.0,2022-12
National. Overnight stays. Four gold stars. Residents abroad.,2022,11,6122064.0,2022-11
National. Overnight stays. Four gold stars. Residents abroad.,2022,10,11452989.0,2022-10
National. Overnight stays. Four gold stars. Residents abroad.,2022,9,13183788.0,2022-09
National. Overnight stays. Four gold stars. Residents abroad.,2022,8,15006209.0,2022-08
National. Overnight stays. Four gold stars. Residents abroad.,2022,7,14223154.0,2022-07
National. Overnight stays. Four gold stars. Residents abroad.,2022,6,12483636.0,2022-06
National. Overnight stays. Four gold stars. Residents abroad.,2022,5,11094779.0,2022-05
National. Overnight stays. Four gold stars. Residents abroad.,2022,4,8664279.0,2022-04
National. Overnight stays. Four gold stars. Residents abroad.,2022,3,6034091.0,2022-03
National. Overnight stays. Four gold stars. Residents abroad.,2022,2,4229976.0,2022-02
National. Overnight stays. Four gold stars. Residents abroad.,2022,1,3375867.0,2022-01
National. Overnight stays. Four gold stars. Residents abroad.,2021,12,3912697.0,2021-12
National. Overnight stays. Four gold stars. Residents abroad.,2021,11,5076943.0,2021-11
National. Overnight stays. Four gold stars. Residents abroad.,2021,10,8321542.0,2021-10
National. Overnight stays. Four gold stars. Residents abroad.,2021,9,7646614.0,2021-09
National. Overnight stays. Four gold stars. Residents abroad.,2021,8,8046212.0,2021-08
National. Overnight stays. Four gold stars. Residents abroad.,2021,7,6170912.0,2021-07
National. Overnight stays. Four gold stars. Residents abroad.,2021,6,3013878.0,2021-06
National. Overnight stays. Four gold stars. Residents abroad.,2021,5,1464495.0,2021-05
National. Overnight stays. Four gold stars. Residents abroad.,2021,4,664243.0,2021-04
National. Overnight stays. Four gold stars. Residents abroad.,2021,3,477942.0,2021-03
National. Overnight stays. Four gold stars. Residents abroad.,2021,2,314281.0,2021-02
National. Overnight stays. Four gold stars. Residents abroad.,2021,1,391466.0,2021-01
National. Overnight stays. Four gold stars. Residents abroad.,2020,12,630941.0,2020-12
National. Overnight stays. Four gold stars. Residents abroad.,2020,11,563129.0,2020-11
National. Overnight stays. Four gold stars. Residents abroad.,2020,10,673302.0,2020-10
National. Overnight stays. Four gold stars. Residents abroad.,2020,9,914775.0,2020-09
National. Overnight stays. Four gold stars. Residents abroad.,2020,8,2553135.0,2020-08
National. Overnight stays. Four gold stars. Residents abroad.,2020,7,2191220.0,2020-07
National. Overnight stays. Four gold stars. Residents abroad.,2020,6,100876.0,2020-06
National. Overnight stays. Four gold stars. Residents abroad.,2020,5,15837.0,2020-05
National. Overnight stays. Four gold stars. Residents abroad.,2020,4,0.0,2020-04
National. Overnight stays. Four gold stars. Residents abroad.,2020,3,2752134.0,2020-03
National. Overnight stays. Four gold stars. Residents abroad.,2020,2,5944639.0,2020-02
National. Overnight stays. Four gold stars. Residents abroad.,2020,1,5766990.0,2020-01
National. Overnight stays. Four gold stars. Residents abroad.,2019,12,5549727.0,2019-12
National. Overnight stays. Four gold stars. Residents abroad.,2019,11,6270788.0,2019-11
National. Overnight stays. Four gold stars. Residents abroad.,2019,10,11858306.0,2019-10
National. Overnight stays. Four gold stars. Residents abroad.,2019,9,13531156.0,2019-09
National. Overnight stays. Four gold stars. Residents abroad.,2019,8,14684330.0,2019-08
National. Overnight stays. Four gold stars. Residents abroad.,2019,7,14514948.0,2019-07
National. Overnight stays. Four gold stars. Residents abroad.,2019,6,13272419.0,2019-06
National. Overnight stays. Four gold stars. Residents abroad.,2019,5,11694952.0,2019-05
National. Overnight stays. Four gold stars. Residents abroad.,2019,4,9418738.0,2019-04
National. Overnight stays. Four gold stars. Residents abroad.,2019,3,7341448.0,2019-03
National. Overnight stays. Four gold stars. Residents abroad.,2019,2,5762962.0,2019-02
National. Overnight stays. Four gold stars. Residents abroad.,2019,1,5631600.0,2019-01
National. Overnight stays. Four gold stars. Residents abroad.,2018,12,5448281.0,2018-12
National. Overnight stays. Four gold stars. Residents abroad.,2018,11,6262704.0,2018-11
National. Overnight stays. Four gold stars. Residents abroad.,2018,10,11971477.0,2018-10
National. Overnight stays. Four gold stars. Residents abroad.,2018,9,13480104.0,2018-09
National. Overnight stays. Four gold stars. Residents abroad.,2018,8,14413718.0,2018-08
National. Overnight stays. Four gold stars. Residents abroad.,2018,7,14351550.0,2018-07
National. Overnight stays. Four gold stars. Residents abroad.,2018,6,12960554.0,2018-06
National. Overnight stays. Four gold stars. Residents abroad.,2018,5,12051876.0,2018-05
National. Overnight stays. Four gold stars. Residents abroad.,2018,4,9223015.0,2018-04
National. Overnight stays. Four gold stars. Residents abroad.,2018,3,7403828.0,2018-03
National. Overnight stays. Four gold stars. Residents abroad.,2018,2,5966267.0,2018-02
National. Overnight stays. Four gold stars. Residents abroad.,2018,1,5714830.0,2018-01
National. Overnight stays. Four gold stars. Residents abroad.,2017,12,5282438.0,2017-12
National. Overnight stays. Four gold stars. Residents abroad.,2017,11,6199388.0,2017-11
National. Overnight stays. Four gold stars. Residents abroad.,2017,10,11867593.0,2017-10
National. Overnight stays. Four gold stars. Residents abroad.,2017,9,13526487.0,2017-09
National. Overnight stays. Four gold stars. Residents abroad.,2017,8,14709065.0,2017-08
National. Overnight stays. Four gold stars. Residents abroad.,2017,7,14639785.0,2017-07
National. Overnight stays. Four gold stars. Residents abroad.,2017,6,13209516.0,2017-06
National. Overnight stays. Four gold stars. Residents abroad.,2017,5,11762643.0,2017-05
National. Overnight stays. Four gold stars. Residents abroad.,2017,4,9647580.0,2017-04
National. Overnight stays. Four gold stars. Residents abroad.,2017,3,7277632.0,2017-03
National. Overnight stays. Four gold stars. Residents abroad.,2017,2,5812937.0,2017-02
National. Overnight stays. Four gold stars. Residents abroad.,2017,1,5686848.0,2017-01
National. Overnight stays. Four gold stars. Residents abroad.,2016,12,5379688.0,2016-12
National. Overnight stays. Four gold stars. Residents abroad.,2016,11,6169692.0,2016-11
National. Overnight stays. Four gold stars. Residents abroad.,2016,10,11672355.0,2016-10
National. Overnight stays. Four gold stars. Residents abroad.,2016,9,13059321.0,2016-09
National. Overnight stays. Four gold stars. Residents abroad.,2016,8,14361953.0,2016-08
National. Overnight stays. Four gold stars. Residents abroad.,2016,7,14159737.0,2016-07
National. Overnight stays. Four gold stars. Residents abroad.,2016,6,12182386.0,2016-06
National. Overnight stays. Four gold stars. Residents abroad.,2016,5,11182754.0,2016-05
National. Overnight stays. Four gold stars. Residents abroad.,2016,4,8651287.0,2016-04
National. Overnight stays. Four gold stars. Residents abroad.,2016,3,7444178.0,2016-03
National. Overnight stays. Four gold stars. Residents abroad.,2016,2,5722587.0,2016-02
National. Overnight stays. Four gold stars. Residents abroad.,2016,1,5175972.0,2016-01
National. Overnight stays. Four gold stars. Residents abroad.,2015,12,5038289.0,2015-12
National. Overnight stays. Four gold stars. Residents abroad.,2015,11,5804633.0,2015-11
National. Overnight stays. Four gold stars. Residents abroad.,2015,10,10653388.0,2015-10
National. Overnight stays. Four gold stars. Residents abroad.,2015,9,12001535.0,2015-09
National. Overnight stays. Four gold stars. Residents abroad.,2015,8,13120103.0,2015-08
National. Overnight stays. Four gold stars. Residents abroad.,2015,7,12563021.0,2015-07
National. Overnight stays. Four gold stars. Residents abroad.,2015,6,10746304.0,2015-06
National. Overnight stays. Four gold stars. Residents abroad.,2015,5,9939073.0,2015-05
National. Overnight stays. Four gold stars. Residents abroad.,2015,4,7660958.0,2015-04
National. Overnight stays. Four gold stars. Residents abroad.,2015,3,6328572.0,2015-03
National. Overnight stays. Four gold stars. Residents abroad.,2015,2,5057297.0,2015-02
National. Overnight stays. Four gold stars. Residents abroad.,2015,1,4868233.0,2015-01
National. Overnight stays. Four gold stars. Residents abroad.,2014,12,4601865.0,2014-12
National. Overnight stays. Four gold stars. Residents abroad.,2014,11,5238782.0,2014-11
National. Overnight stays. Four gold stars. Residents abroad.,2014,10,9680262.0,2014-10
National. Overnight stays. Four gold stars. Residents abroad.,2014,9,11219757.0,2014-09
National. Overnight stays. Four gold stars. Residents abroad.,2014,8,12280592.0,2014-08
