name,year,month,value,period
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,9,130.71,2022-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,8,151.77,2022-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,7,201.55,2022-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,6,258.74,2022-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,5,350.18,2022-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,4,473.85,2022-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,3,381.17,2022-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,2,358.26,2022-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2022,1,222.39,2022-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,12,56.57,2021-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,11,50.57,2021-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,10,39.88,2021-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,9,27.01,2021-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,8,12.79,2021-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,7,-14.25,2021-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,6,-32.87,2021-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,5,-59.2,2021-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,4,-74.82,2021-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,3,-81.23,2021-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,2,-84.4,2021-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2021,1,-77.87,2021-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,12,-68.61,2020-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,11,-68.18,2020-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,10,-67.58,2020-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,9,-66.94,2020-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,8,-66.11,2020-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,7,-64.55,2020-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,6,,2020-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,5,-55.88,2020-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,4,-45.87,2020-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,3,-19.33,2020-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,2,8.65,2020-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2020,1,-8.25,2020-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,12,3.6,2019-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,11,4.43,2019-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,10,6.65,2019-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,9,7.88,2019-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,8,8.03,2019-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,7,9.3,2019-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,6,12.58,2019-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,5,11.63,2019-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,4,15.08,2019-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,3,15.1,2019-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,2,10.57,2019-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2019,1,21.88,2019-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,12,9.66,2018-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,11,10.0,2018-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,10,9.33,2018-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,9,8.2,2018-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,8,7.53,2018-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,7,7.2,2018-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,6,10.1,2018-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,5,12.37,2018-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,4,10.06,2018-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,3,20.77,2018-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,2,16.41,2018-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2018,1,16.31,2018-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,12,7.1,2017-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,11,6.46,2017-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,10,6.0,2017-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,9,8.06,2017-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,8,9.12,2017-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,7,8.28,2017-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,6,6.73,2017-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,5,9.59,2017-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,4,13.32,2017-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,3,-1.41,2017-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,2,11.16,2017-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2017,1,3.98,2017-01
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,12,15.9,2016-12
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,11,16.64,2016-11
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,10,15.75,2016-10
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,9,14.59,2016-09
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,8,14.57,2016-08
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,7,16.67,2016-07
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,6,15.78,2016-06
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,5,13.36,2016-05
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,4,17.22,2016-04
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,3,15.88,2016-03
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,2,11.86,2016-02
Portugal. Tourist. National Total. Accumulated variation rate. ,2016,1,13.33,2016-01
United Kingdom. Tourist. Base data. National Total. ,2026,7,2187700.0,2026-07
United Kingdom. Tourist. Base data. National Total. ,2026,6,2290364.0,2026-06
United Kingdom. Tourist. Base data. National Total. ,2026,5,2181658.0,2026-05
United Kingdom. Tourist. Base data. National Total. ,2026,4,1665672.0,2026-04
United Kingdom. Tourist. Base data. National Total. ,2026,3,1266813.0,2026-03
United Kingdom. Tourist. Base data. National Total. ,2026,2,1022541.0,2026-02
United Kingdom. Tourist. Base data. National Total. ,2026,1,897095.0,2026-01
United Kingdom. Tourist. Base data. National Total. ,2025,12,898179.0,2025-12
United Kingdom. Tourist. Base data. National Total. ,2025,11,1046722.0,2025-11
United Kingdom. Tourist. Base data. National Total. ,2025,10,1839673.0,2025-10
United Kingdom. Tourist. Base data. National Total. ,2025,9,2085802.0,2025-09
United Kingdom. Tourist. Base data. National Total. ,2025,8,2206128.0,2025-08
United Kingdom. Tourist. Base data. National Total. ,2025,7,2071610.0,2025-07
United Kingdom. Tourist. Base data. National Total. ,2025,6,2143688.0,2025-06
United Kingdom. Tourist. Base data. National Total. ,2025,5,2056861.0,2025-05
United Kingdom. Tourist. Base data. National Total. ,2025,4,1621678.0,2025-04
United Kingdom. Tourist. Base data. National Total. ,2025,3,1240739.0,2025-03
United Kingdom. Tourist. Base data. National Total. ,2025,2,1004820.0,2025-02
United Kingdom. Tourist. Base data. National Total. ,2025,1,868522.0,2025-01
United Kingdom. Tourist. Base data. National Total. ,2024,12,899215.0,2024-12
United Kingdom. Tourist. Base data. National Total. ,2024,11,1000797.0,2024-11
United Kingdom. Tourist. Base data. National Total. ,2024,10,1788802.0,2024-10
United Kingdom. Tourist. Base data. National Total. ,2024,9,2042844.0,2024-09
United Kingdom. Tourist. Base data. National Total. ,2024,8,2119112.0,2024-08
United Kingdom. Tourist. Base data. National Total. ,2024,7,2056858.0,2024-07
United Kingdom. Tourist. Base data. National Total. ,2024,6,2134301.0,2024-06
United Kingdom. Tourist. Base data. National Total. ,2024,5,1913013.0,2024-05
United Kingdom. Tourist. Base data. National Total. ,2024,4,1456673.0,2024-04
United Kingdom. Tourist. Base data. National Total. ,2024,3,1198166.0,2024-03
United Kingdom. Tourist. Base data. National Total. ,2024,2,939504.0,2024-02
United Kingdom. Tourist. Base data. National Total. ,2024,1,832977.0,2024-01
United Kingdom. Tourist. Base data. National Total. ,2023,12,912563.0,2023-12
United Kingdom. Tourist. Base data. National Total. ,2023,11,949322.0,2023-11
United Kingdom. Tourist. Base data. National Total. ,2023,10,1710770.0,2023-10
United Kingdom. Tourist. Base data. National Total. ,2023,9,1943531.0,2023-09
United Kingdom. Tourist. Base data. National Total. ,2023,8,2036999.0,2023-08
United Kingdom. Tourist. Base data. National Total. ,2023,7,1998014.0,2023-07
United Kingdom. Tourist. Base data. National Total. ,2023,6,1967965.0,2023-06
United Kingdom. Tourist. Base data. National Total. ,2023,5,1809842.0,2023-05
United Kingdom. Tourist. Base data. National Total. ,2023,4,1350327.0,2023-04
United Kingdom. Tourist. Base data. National Total. ,2023,3,1059681.0,2023-03
United Kingdom. Tourist. Base data. National Total. ,2023,2,781118.0,2023-02
United Kingdom. Tourist. Base data. National Total. ,2023,1,742154.0,2023-01
United Kingdom. Tourist. Base data. National Total. ,2022,12,764766.0,2022-12
United Kingdom. Tourist. Base data. National Total. ,2022,11,826874.0,2022-11
United Kingdom. Tourist. Base data. National Total. ,2022,10,1525460.0,2022-10
United Kingdom. Tourist. Base data. National Total. ,2022,9,1794754.0,2022-09
United Kingdom. Tourist. Base data. National Total. ,2022,8,1840664.0,2022-08
United Kingdom. Tourist. Base data. National Total. ,2022,7,1893450.0,2022-07
United Kingdom. Tourist. Base data. National Total. ,2022,6,1809242.0,2022-06
United Kingdom. Tourist. Base data. National Total. ,2022,5,1651886.0,2022-05
United Kingdom. Tourist. Base data. National Total. ,2022,4,1245117.0,2022-04
United Kingdom. Tourist. Base data. National Total. ,2022,3,826572.0,2022-03
United Kingdom. Tourist. Base data. National Total. ,2022,2,578598.0,2022-02
United Kingdom. Tourist. Base data. National Total. ,2022,1,364528.0,2022-01
United Kingdom. Tourist. Base data. National Total. ,2021,12,415656.0,2021-12
United Kingdom. Tourist. Base data. National Total. ,2021,11,598624.0,2021-11
United Kingdom. Tourist. Base data. National Total. ,2021,10,957025.0,2021-10
United Kingdom. Tourist. Base data. National Total. ,2021,9,788194.0,2021-09
United Kingdom. Tourist. Base data. National Total. ,2021,8,714013.0,2021-08
United Kingdom. Tourist. Base data. National Total. ,2021,7,554277.0,2021-07
United Kingdom. Tourist. Base data. National Total. ,2021,6,142482.0,2021-06
United Kingdom. Tourist. Base data. National Total. ,2021,5,51128.0,2021-05
United Kingdom. Tourist. Base data. National Total. ,2021,4,23860.0,2021-04
United Kingdom. Tourist. Base data. National Total. ,2021,3,19748.0,2021-03
United Kingdom. Tourist. Base data. National Total. ,2021,2,14367.0,2021-02
United Kingdom. Tourist. Base data. National Total. ,2021,1,23260.0,2021-01
United Kingdom. Tourist. Base data. National Total. ,2020,12,109320.0,2020-12
United Kingdom. Tourist. Base data. National Total. ,2020,11,85351.0,2020-11
United Kingdom. Tourist. Base data. National Total. ,2020,10,148009.0,2020-10
United Kingdom. Tourist. Base data. National Total. ,2020,9,162489.0,2020-09
United Kingdom. Tourist. Base data. National Total. ,2020,8,254236.0,2020-08
United Kingdom. Tourist. Base data. National Total. ,2020,7,379039.0,2020-07
United Kingdom. Tourist. Base data. National Total. ,2020,6,9436.0,2020-06
United Kingdom. Tourist. Base data. National Total. ,2020,5,0.0,2020-05
United Kingdom. Tourist. Base data. National Total. ,2020,4,0.0,2020-04
United Kingdom. Tourist. Base data. National Total. ,2020,3,399515.0,2020-03
United Kingdom. Tourist. Base data. National Total. ,2020,2,888521.0,2020-02
United Kingdom. Tourist. Base data. National Total. ,2020,1,714288.0,2020-01
United Kingdom. Tourist. Base data. National Total. ,2019,12,786044.0,2019-12
United Kingdom. Tourist. Base data. National Total. ,2019,11,872392.0,2019-11
United Kingdom. Tourist. Base data. National Total. ,2019,10,1643636.0,2019-10
United Kingdom. Tourist. Base data. National Total. ,2019,9,2094377.0,2019-09
United Kingdom. Tourist. Base data. National Total. ,2019,8,2172298.0,2019-08
United Kingdom. Tourist. Base data. National Total. ,2019,7,2154808.0,2019-07
United Kingdom. Tourist. Base data. National Total. ,2019,6,2074006.0,2019-06
United Kingdom. Tourist. Base data. National Total. ,2019,5,1950529.0,2019-05
United Kingdom. Tourist. Base data. National Total. ,2019,4,1461671.0,2019-04
United Kingdom. Tourist. Base data. National Total. ,2019,3,1109683.0,2019-03
United Kingdom. Tourist. Base data. National Total. ,2019,2,885676.0,2019-02
United Kingdom. Tourist. Base data. National Total. ,2019,1,807362.0,2019-01
United Kingdom. Tourist. Base data. National Total. ,2018,12,856447.0,2018-12
United Kingdom. Tourist. Base data. National Total. ,2018,11,934572.0,2018-11
United Kingdom. Tourist. Base data. National Total. ,2018,10,1732143.0,2018-10
United Kingdom. Tourist. Base data. National Total. ,2018,9,2110577.0,2018-09
United Kingdom. Tourist. Base data. National Total. ,2018,8,2248604.0,2018-08
United Kingdom. Tourist. Base data. National Total. ,2018,7,2214662.0,2018-07
United Kingdom. Tourist. Base data. National Total. ,2018,6,2173824.0,2018-06
United Kingdom. Tourist. Base data. National Total. ,2018,5,1983454.0,2018-05
United Kingdom. Tourist. Base data. National Total. ,2018,4,1422435.0,2018-04
United Kingdom. Tourist. Base data. National Total. ,2018,3,1184251.0,2018-03
United Kingdom. Tourist. Base data. National Total. ,2018,2,863704.0,2018-02
United Kingdom. Tourist. Base data. National Total. ,2018,1,799284.0,2018-01
United Kingdom. Tourist. Base data. National Total. ,2017,12,812153.0,2017-12
United Kingdom. Tourist. Base data. National Total. ,2017,11,911187.0,2017-11
United Kingdom. Tourist. Base data. National Total. ,2017,10,1658268.0,2017-10
United Kingdom. Tourist. Base data. National Total. ,2017,9,2173773.0,2017-09
United Kingdom. Tourist. Base data. National Total. ,2017,8,2323782.0,2017-08
United Kingdom. Tourist. Base data. National Total. ,2017,7,2327431.0,2017-07
United Kingdom. Tourist. Base data. National Total. ,2017,6,2185425.0,2017-06
United Kingdom. Tourist. Base data. National Total. ,2017,5,2066225.0,2017-05
United Kingdom. Tourist. Base data. National Total. ,2017,4,1507935.0,2017-04
United Kingdom. Tourist. Base data. National Total. ,2017,3,1123087.0,2017-03
United Kingdom. Tourist. Base data. National Total. ,2017,2,919566.0,2017-02
United Kingdom. Tourist. Base data. National Total. ,2017,1,797942.0,2017-01
United Kingdom. Tourist. Base data. National Total. ,2016,12,880670.0,2016-12
United Kingdom. Tourist. Base data. National Total. ,2016,11,866957.0,2016-11
United Kingdom. Tourist. Base data. National Total. ,2016,10,1654697.0,2016-10
United Kingdom. Tourist. Base data. National Total. ,2016,9,1995183.0,2016-09
United Kingdom. Tourist. Base data. National Total. ,2016,8,2248819.0,2016-08
