feature_id,t12Revenue,t12Revpar,lastMonthRevenue,lastMonthRevpar,lastMonth
6660,2784767.0,85.72,284749,103.21,May 2026
6662,12063738.0,146.89,1196978,171.61,May 2026
6663,174494.0,34.15,17879,41.2,May 2026
6664,4692689.0,113.78,443412,126.58,May 2026
6665,87513.0,21.8,6890,20.21,May 2026
6666,1687652.0,42.42,144675,42.82,May 2026
6667,1532238.0,47.7,184636,67.68,May 2026
6668,3433164.0,117.57,272788,110.0,May 2026
6669,6267080.0,184.62,712888,247.27,May 2026
6670,836520.0,18.63,80374,21.08,May 2026
6672,1122916.0,53.97,141274,79.95,May 2026
6673,581661.0,31.87,46597,30.06,May 2026
6676,18139968.0,137.67,1972858,176.29,May 2026
6677,55045.0,1.86,0,,May 2026
6678,1220960.0,72.72,163937,114.96,May 2026
6679,156002.0,23.74,14028,25.14,May 2026
6680,6195170.0,98.11,532469,99.29,May 2026
6681,682529.0,38.96,65996,44.35,May 2026
6682,649174.0,13.17,49241,11.77,May 2026
6683,194843.0,25.42,33900,52.07,May 2026
6694,1795218.0,80.63,129168,68.31,May 2026
6695,8700114.0,122.87,519358,86.36,May 2026
6696,548380.0,30.05,38352,24.74,May 2026
6697,74453.0,7.85,2067,2.56,May 2026
6698,2086348.0,68.87,230142,89.45,May 2026
6699,2477545.0,61.15,253119,73.56,May 2026
6700,800439.0,18.74,92136,25.4,May 2026
6701,633894.0,31.01,56084,32.31,May 2026
6702,2208045.0,87.67,180759,84.51,May 2026
6703,4229044.0,81.59,455300,103.43,May 2026
6704,1906772.0,66.97,153994,63.69,May 2026
6705,112065.0,19.19,11049,22.28,May 2026
6706,360792.0,17.97,35012,20.53,May 2026
6707,4649855.0,84.37,529100,113.03,May 2026
6708,20597168.0,211.35,1693873,204.65,May 2026
6709,7129516.0,130.22,637120,137.02,May 2026
6710,5992095.0,102.6,554682,111.83,May 2026
6711,1994112.0,78.05,154382,71.14,May 2026
6713,3581945.0,77.89,347127,88.87,May 2026
6716,205082.0,33.05,17705,33.6,May 2026
6718,272193.0,32.42,18438,25.86,May 2026
6719,24557137.0,141.94,1938157,131.9,May 2026
6720,2231673.0,53.17,181306,50.86,May 2026
6721,4070399.0,293.47,409163,347.34,May 2026
6722,1299432.0,84.76,39252,30.15,May 2026
6723,336302.0,27.92,32905,32.17,May 2026
6724,0.0,,0,,May 2026
6725,757712.0,41.52,53466,34.49,May 2026
6726,21286224.0,291.59,1109737,178.99,May 2026
6727,309700.0,21.21,40061,32.31,May 2026
6728,712249.0,19.51,4390,1.42,May 2026
6729,179394.0,11.99,34707,27.31,May 2026
6730,2288820.0,82.51,206421,87.62,May 2026
6731,167644.0,10.44,12243,8.98,May 2026
6732,1090313.0,45.96,108598,53.89,May 2026
6733,826402.0,18.41,49125,12.88,May 2026
6795,3067472.0,106.38,263323,107.52,May 2026
6796,22635069.0,206.71,1981444,213.06,May 2026
6798,256914.0,27.07,23452,29.1,May 2026
6802,1718130.0,73.55,137625,69.37,May 2026
6803,1460618.0,52.65,120588,51.18,May 2026
6804,1426086.0,59.2,94855,46.36,May 2026
6805,655079.0,30.42,72203,39.48,May 2026
6806,179989.0,27.4,17314,31.03,May 2026
6807,627475.0,18.29,49645,17.04,May 2026
6808,0.0,,0,,May 2026
6809,398075.0,27.27,33114,26.7,May 2026
6810,307715.0,23.42,35855,32.13,May 2026
6811,195359.0,18.46,9640,10.72,May 2026
6812,532766.0,31.73,41178,28.88,May 2026
6813,832035.0,43.01,59506,36.22,May 2026
6814,160545.0,12.22,11391,10.21,May 2026
6818,2845957.0,98.7,289417,118.18,May 2026
6819,12077958.0,109.57,1183442,126.41,May 2026
6820,2739481.0,70.81,270284,82.25,May 2026
6821,,,297312,87.19,May 2026
6822,404590.0,7.81,32388,7.36,May 2026
6823,1897143.0,79.96,159203,79.01,May 2026
6824,2450624.0,98.74,217296,103.08,May 2026
6826,1295613.0,30.08,197766,54.06,May 2026
6827,558009.0,37.29,67004,52.72,May 2026
6828,595832.0,35.49,60921,42.72,May 2026
6829,502993.0,21.53,96267,48.52,May 2026
6830,4024221.0,100.23,355837,104.35,May 2026
6831,3255334.0,60.67,275100,60.37,May 2026
6832,2011496.0,134.41,192380,151.36,May 2026
6833,633913.0,86.84,60348,97.34,May 2026
6834,0.0,,0,,May 2026
6836,445375.0,48.81,42104,54.33,May 2026
6837,1267834.0,33.4,114540,35.53,May 2026
6838,1864876.0,43.67,164077,45.24,May 2026
6841,147344.0,7.76,0,,May 2026
6842,2413766.0,61.8,289839,87.38,May 2026
6843,1747878.0,29.93,164887,33.24,May 2026
6845,1199480.0,28.58,122264,34.3,May 2026
6846,2841681.0,53.69,273290,60.8,May 2026
6847,2928375.0,94.39,300137,113.9,May 2026
6848,,,163376,63.5,May 2026
6849,967711.0,49.1,99186,59.25,May 2026
6850,284004.0,19.45,27574,22.24,May 2026
6851,2898298.0,72.19,0,,May 2026
6852,3136613.0,90.46,0,,May 2026
6853,5021897.0,91.72,477078,102.6,May 2026
6854,3083283.0,78.95,239055,72.07,May 2026
6855,1557397.0,65.64,143425,71.18,May 2026
6856,1331066.0,32.85,121118,35.2,May 2026
6857,1280599.0,31.9,140391,41.17,May 2026
6858,1275959.0,67.23,96706,59.99,May 2026
6859,932611.0,44.83,52755,29.86,May 2026
6860,1657378.0,56.06,130910,52.13,May 2026
6861,2165091.0,64.48,203157,71.23,May 2026
6862,14118986.0,224.9,1230350,230.75,May 2026
6863,550551.0,30.17,75770,48.88,May 2026
6864,364942.0,20.0,44906,28.97,May 2026
6865,12053423.0,131.57,927221,119.16,May 2026
6866,218714.0,17.62,26766,25.39,May 2026
6867,5280739.0,90.42,543911,109.66,May 2026
6868,109530.0,13.05,8408,11.79,May 2026
6869,426858.0,23.87,35695,23.5,May 2026
6870,3679137.0,69.52,285474,63.51,May 2026
6871,3272152.0,61.4,268044,59.22,May 2026
6872,1084433.0,32.65,63622,22.55,May 2026
6873,1247927.0,38.42,99593,36.1,May 2026
6874,265120.0,36.32,23226,37.46,May 2026
6875,3014220.0,65.02,257813,65.48,May 2026
6876,6297910.0,145.0,617373,167.36,May 2026
6877,3372587.0,71.08,346253,85.92,May 2026
6878,110959.0,27.64,8430,24.72,May 2026
6879,493492.0,33.8,51464,41.5,May 2026
6880,14767516.0,110.24,1175523,103.32,May 2026
6881,7801228.0,85.49,732640,94.53,May 2026
6883,4467675.0,69.55,410772,75.29,May 2026
6884,4752343.0,84.0,473294,98.5,May 2026
6885,3452368.0,71.66,284730,69.58,May 2026
6886,2306125.0,71.8,201514,73.87,May 2026
6887,3354238.0,109.4,306551,117.72,May 2026
6888,3789795.0,101.79,345640,109.31,May 2026
6889,1383522.0,32.96,1,0.0,May 2026
6891,1584056.0,86.8,148163,95.59,May 2026
6892,2136625.0,79.1,204352,89.08,May 2026
6893,12345572.0,137.49,1218689,159.81,May 2026
6894,5822005.0,110.0,528160,117.5,May 2026
6895,1833637.0,88.13,182779,103.44,May 2026
6896,198847.0,17.57,17239,17.94,May 2026
6899,1393230.0,62.57,135208,71.5,May 2026
6903,1169109.0,24.64,56652,14.06,May 2026
6904,12686180.0,100.16,1540201,143.18,May 2026
6905,1293226.0,27.25,97025,24.08,May 2026
6906,4343499.0,115.53,297205,93.08,May 2026
6910,671772.0,29.21,62939,32.23,May 2026
6911,1230913.0,198.37,122859,233.13,May 2026
6912,3051628.0,104.51,316455,127.6,May 2026
6913,1003568.0,70.5,73163,60.52,May 2026
6914,6571063.0,162.19,525623,152.75,May 2026
6916,1321975.0,59.37,108079,57.15,May 2026
6917,2076964.0,67.74,198161,76.1,May 2026
6918,2133257.0,58.45,172478,55.64,May 2026
6920,727894.0,17.65,0,,May 2026
6921,1234069.0,38.42,98193,35.99,May 2026
6922,1612760.0,57.38,137152,57.46,May 2026
6923,2010686.0,69.73,197499,80.64,May 2026
6924,5659193.0,117.46,528638,129.19,May 2026
6925,107279.0,2.41,14753,3.9,May 2026
6926,278620.0,16.59,22319,15.65,May 2026
6927,23466284.0,64.29,1826120,58.91,May 2026
6928,2785586.0,73.38,338779,105.08,May 2026
6929,47049.0,11.72,2733,8.01,May 2026
6931,540125.0,37.94,36692,30.35,May 2026
6935,,,197600,57.43,May 2026
6936,365345.0,62.56,53045,106.95,May 2026
6938,10845159.0,275.12,1075077,321.11,May 2026
6939,166795.0,28.56,16680,33.63,May 2026
6940,16826582.0,182.94,954232,122.15,May 2026
6941,978779.0,52.58,87328,55.24,May 2026
6942,883407.0,39.04,80977,42.13,May 2026
6943,87106.0,14.04,13198,25.04,May 2026
6944,1433271.0,50.34,139897,57.86,May 2026
6945,3428712.0,69.07,0,,May 2026
6946,2008088.0,49.12,192365,55.4,May 2026
6947,2955261.0,77.85,301812,93.61,May 2026
6948,427700.0,32.55,39190,35.12,May 2026
6950,915342.0,38.0,123647,60.43,May 2026
6951,1774960.0,40.52,167093,44.92,May 2026
6952,413372.0,17.42,44912,22.29,May 2026
6953,1727870.0,38.8,146263,38.67,May 2026
6954,840786.0,41.88,77891,45.68,May 2026
6955,868695.0,34.0,107170,49.39,May 2026
6956,187453.0,16.57,16551,17.22,May 2026
6957,174286.0,17.05,12575,14.49,May 2026
6958,1075729.0,57.79,107547,68.02,May 2026
6959,235913.0,12.93,15471,9.98,May 2026
6960,780213.0,66.8,31789,32.05,May 2026
6961,1197577.0,65.62,111286,71.8,May 2026
6962,683690.0,46.83,61667,49.73,May 2026
6963,538711.0,15.37,21566,7.25,May 2026
6964,9645946.0,173.86,923297,195.95,May 2026
6965,3650122.0,65.36,388959,82.01,May 2026
6966,3147642.0,75.65,299006,84.61,May 2026
6967,2593398.0,107.65,209435,102.36,May 2026
6968,1482369.0,64.46,150768,77.2,May 2026
6988,182393.0,12.49,16801,13.55,May 2026
6990,13559305.0,205.24,984313,175.43,May 2026
6991,3425718.0,92.93,332650,106.24,May 2026
6992,2962925.0,81.18,339219,109.43,May 2026
6993,17934916.0,98.27,1651980,106.58,May 2026
6994,2040217.0,73.55,313376,133.01,May 2026
6995,75566.0,15.93,11808,29.3,May 2026
6996,1729918.0,64.92,170877,75.51,May 2026
6997,199551.0,16.08,9042,8.58,May 2026
6998,2005592.0,67.01,215540,84.79,May 2026
6999,,,369521,95.36,May 2026
7000,1951574.0,50.92,211524,64.98,May 2026
7001,181122.0,11.81,15104,11.6,May 2026
7002,11490331.0,169.25,922342,159.96,May 2026
7003,,,133161,78.1,May 2026
7004,293005.0,18.24,21685,15.9,May 2026
7005,1030954.0,166.15,106107,201.34,May 2026
7007,1048420.0,30.56,77498,26.6,May 2026
7008,895774.0,26.39,66334,23.01,May 2026
7009,469574.0,17.39,31646,13.8,May 2026
7012,4117099.0,88.12,47485,11.97,May 2026
7013,3465734.0,87.11,325210,96.24,May 2026
7014,3201045.0,75.6,269147,74.85,May 2026
7015,3891511.0,91.13,248450,68.5,May 2026
7016,2066122.0,80.87,245709,113.23,May 2026
7017,417345.0,31.76,32000,28.67,May 2026
7019,1074277.0,22.47,104809,25.81,May 2026
7020,4368678.0,132.99,469935,168.44,May 2026
7024,402759.0,8.11,32948,7.81,May 2026
7025,289989.0,25.63,16646,17.32,May 2026
7026,119779.0,13.67,7121,9.57,May 2026
7027,1689070.0,35.87,233866,58.48,May 2026
7028,433831.0,28.3,32586,25.03,May 2026
7029,802085.0,27.47,64703,26.09,May 2026
7030,375947.0,21.46,37511,25.21,May 2026
7031,70103.0,16.01,4193,11.27,May 2026
7032,17498666.0,452.28,1930723,587.56,May 2026
7033,,,138416,41.73,May 2026
7035,8096433.0,99.92,675232,98.12,May 2026
7036,3957732.0,116.59,363117,125.95,May 2026
7037,6182381.0,137.71,533405,139.89,May 2026
7038,4057835.0,84.87,355607,87.57,May 2026
7039,4257718.0,94.07,365472,95.08,May 2026
7040,5527886.0,5.15,504989,5.54,May 2026
7044,176744.0,14.67,26636,26.04,May 2026
7045,364497.0,35.67,39201,45.16,May 2026
7047,411793.0,22.56,39245,25.32,May 2026
7048,393597.0,15.4,0,,May 2026
7049,51695308.0,159.49,4621048,167.87,May 2026
7050,259358.0,41.8,33150,62.9,May 2026
7051,1050915.0,35.99,95673,38.58,May 2026
7052,4515834.0,133.03,362011,125.57,May 2026
7053,2607491.0,76.82,205478,71.27,May 2026
7054,2956820.0,75.01,0,,May 2026
7055,5136782.0,151.33,417856,144.94,May 2026
7056,3571214.0,105.21,357481,124.0,May 2026
7057,1298751.0,50.83,1113408,513.09,May 2026
7058,286514.0,26.17,26422,28.41,May 2026
7059,356287.0,18.08,50962,30.44,May 2026
7060,220383.0,13.72,19008,13.94,May 2026
7062,1248421.0,28.27,211546,56.4,May 2026
7064,531898.0,21.12,52200,24.4,May 2026
7065,902915.0,52.63,146899,100.82,May 2026
7066,,,30879,62.26,May 2026
7071,2196018.0,77.13,229096,94.75,May 2026
7072,339702.0,20.68,39582,28.37,May 2026
7073,967133.0,49.99,82858,50.43,May 2026
7074,332209.0,22.2,30454,23.96,May 2026
7075,180241.0,16.46,15539,16.71,May 2026
7167,2282231.0,85.65,232757,102.85,May 2026
7168,467307.0,24.62,48889,30.33,May 2026
7169,3586609.0,86.2,344988,97.62,May 2026
7170,3632332.0,119.9,234000,90.94,May 2026
7171,8867582.0,182.67,781584,189.57,May 2026
7173,14520653.0,177.6,1337897,192.67,May 2026
7174,95731.0,23.84,8132,23.85,May 2026
7175,2578676.0,69.95,234193,74.8,May 2026
7176,137038.0,15.64,8040,10.81,May 2026
7177,299868.0,29.34,37903,43.67,May 2026
7178,1072794.0,28.26,124609,38.65,May 2026
7179,1377535.0,31.19,115617,30.82,May 2026
7180,1236478.0,29.98,76767,21.91,May 2026
7181,1526465.0,34.56,146127,38.96,May 2026
7182,2235653.0,95.7,206271,103.97,May 2026
7183,178202.0,14.79,13934,13.62,May 2026
7184,1979057.0,83.42,177053,87.87,May 2026
7185,3571252.0,117.88,348979,135.63,May 2026
7192,330502.0,30.18,27751,29.84,May 2026
7193,682606.0,45.61,20627,16.23,May 2026
7194,941037.0,135.69,88044,149.48,May 2026
7195,1801259.0,64.09,209801,87.89,May 2026
7196,881154.0,34.49,88607,40.83,May 2026
7260,1115249.0,48.5,110423,56.54,May 2026
7261,1074705.0,24.13,98687,26.09,May 2026
7262,3295097.0,76.51,321917,88.0,May 2026
7263,1153757.0,79.02,104113,83.96,May 2026
7264,1167998.0,28.83,115856,33.67,May 2026
7265,1748362.0,38.02,175358,44.89,May 2026
7267,189749.0,11.3,0,,May 2026
7268,0.0,,0,,May 2026
7269,1451989.0,10.61,0,,May 2026
7281,3116908.0,93.84,375742,133.19,May 2026
7282,463450.0,25.39,78952,50.94,May 2026
7283,516238.0,23.57,49598,26.67,May 2026
7284,256525.0,14.95,27367,18.78,May 2026
7285,1073410.0,42.01,103323,47.61,May 2026
7286,110230.0,16.78,13533,24.25,May 2026
7287,1056154.0,44.52,108101,53.65,May 2026
7288,543528.0,17.94,42966,16.7,May 2026
7289,301291.0,22.93,35800,32.08,May 2026
7290,296603.0,62.51,13012,32.29,May 2026
7291,4670924.0,52.88,373823,49.83,May 2026
7292,1535298.0,168.25,138692,178.96,May 2026
7293,1065677.0,48.66,110791,59.57,May 2026
7296,1185432.0,32.48,56615,18.26,May 2026
7297,8391295.0,126.32,888741,157.52,May 2026
7298,,,14151,41.5,May 2026
7299,1756057.0,39.76,160708,42.84,May 2026
7300,2816167.0,64.3,244137,65.63,May 2026
7301,1338338.0,49.55,103967,45.32,May 2026
7302,1772824.0,40.48,171456,46.09,May 2026
7304,2589268.0,83.46,224193,85.08,May 2026
7305,9114.0,2.08,1100,2.96,May 2026
7306,2025820.0,39.09,195077,44.32,May 2026
7307,361885.0,23.61,30409,23.36,May 2026
7310,4446920.0,66.94,424531,75.24,May 2026
7311,314105.0,53.79,58485,117.91,May 2026
7312,169816.0,9.3,8753,5.65,May 2026
7316,911858.0,20.99,64975,17.61,May 2026
7317,4146214.0,126.22,348992,125.09,May 2026
7318,34591418.0,178.14,2879432,174.6,May 2026
7319,1644144.0,34.13,117295,28.66,May 2026
7320,1627699.0,34.3,143167,35.53,May 2026
7321,1518463.0,37.82,144897,42.49,May 2026
7322,2078594.0,42.5,162124,39.03,May 2026
7323,1669420.0,28.95,172106,35.14,May 2026
7324,1743575.0,32.72,190218,42.03,May 2026
7326,278271.0,26.29,25035,27.85,May 2026
7327,10638856.0,93.12,1011552,104.25,May 2026
7328,144963.0,19.86,12555,20.25,May 2026
7329,183160.0,16.73,15835,17.03,May 2026
7330,560940.0,11.38,0,,May 2026
7331,1615311.0,32.78,138086,33.0,May 2026
7332,1819318.0,36.92,152132,36.35,May 2026
7333,2043397.0,41.47,187911,44.9,May 2026
7334,9973096.0,102.34,998074,120.58,May 2026
7335,3167723.0,103.32,243832,93.64,May 2026
7336,823310.0,50.13,69992,50.17,May 2026
7337,3841313.0,86.26,377623,99.85,May 2026
7338,580872.0,37.89,49821,38.26,May 2026
7339,482122.0,73.38,76727,137.5,May 2026
7340,259451.0,9.11,30332,12.54,May 2026
7341,994130.0,41.9,100567,49.91,May 2026
7342,2479158.0,73.83,221757,77.75,May 2026
7343,1216140.0,166.59,106556,171.86,May 2026
7344,187729.0,22.36,18190,25.51,May 2026
7345,2427816.0,60.47,315976,92.66,May 2026
7346,1190086.0,43.47,98302,42.28,May 2026
7347,110675.0,16.85,5951,10.66,May 2026
7348,1445412.0,52.8,128125,55.11,May 2026
7349,361272.0,15.96,52484,27.31,May 2026
7350,989306.0,15.31,64291,11.72,May 2026
7352,2603298.0,73.53,275935,91.76,May 2026
7353,290304.0,15.91,32661,21.07,May 2026
7354,248157.0,28.33,17347,23.32,May 2026
7355,852398.0,40.26,71849,39.96,May 2026
7356,198321.0,18.11,20745,22.31,May 2026
7358,853918.0,44.14,64509,39.26,May 2026
7359,2420670.0,83.95,226860,92.63,May 2026
7362,338067.0,15.7,11220,6.13,May 2026
7363,243212.0,6.6,26159,8.35,May 2026
7364,10402708.0,100.71,909374,103.66,May 2026
7365,4325531.0,101.29,471755,130.07,May 2026
7366,4353114.0,83.4,404602,91.27,May 2026
7367,1920960.0,95.69,167020,97.96,May 2026
7368,293992.0,24.41,14114,13.8,May 2026
7369,1688604.0,77.11,145782,78.38,May 2026
7375,14431605.0,149.2,1086671,132.28,May 2026
7382,212226.0,29.07,11799,19.03,May 2026
7383,6173490.0,108.42,580074,119.95,May 2026
7384,,,10993,32.24,May 2026
7385,132728.0,15.15,17296,23.25,May 2026
7386,366501.0,19.31,0,,May 2026
7387,1179886.0,42.53,103670,44.0,May 2026
7399,4796393.0,32.85,271150,21.87,May 2026
7400,649989.0,37.1,69715,46.85,May 2026
7404,12190916.0,139.17,1121686,150.76,May 2026
7405,1828344.0,59.63,168009,64.52,May 2026
7406,594930.0,45.28,49545,44.4,May 2026
7408,1205521.0,37.53,119962,43.97,May 2026
7409,1947124.0,60.62,155996,57.18,May 2026
7410,607784.0,46.25,45918,41.15,May 2026
7411,938913.0,122.49,100804,154.84,May 2026
7412,1215485.0,35.05,161178,54.73,May 2026
7413,863741.0,25.45,32708,11.35,May 2026
7415,735076.0,23.98,51476,19.77,May 2026
7416,138199.0,19.93,19963,33.89,May 2026
7417,579307.0,25.6,38641,20.1,May 2026
7418,1983039.0,129.36,172800,132.72,May 2026
7419,1774239.0,108.02,174747,125.27,May 2026
7470,154110.0,18.36,12993,18.22,May 2026
7471,6019209.0,69.29,374676,50.78,May 2026
7475,18163861.0,111.08,1593898,114.77,May 2026
7476,22684722.0,126.32,2084717,136.68,May 2026
7480,351270.0,10.24,44824,15.38,May 2026
7481,1622591.0,42.74,128260,39.78,May 2026
7482,4258759.0,253.65,331459,232.44,May 2026
7483,2140095.0,44.08,213627,51.81,May 2026
7485,9852622.0,139.14,957890,159.28,May 2026
7486,1567998.0,62.26,128326,59.99,May 2026
7487,365427.0,26.35,33314,28.28,May 2026
7488,4759577.0,140.21,404551,140.32,May 2026
7489,170047.0,24.52,14806,25.14,May 2026
7490,2131596.0,52.14,373806,107.66,May 2026
7491,0.0,,0,,May 2026
7492,827804.0,34.89,80711,40.06,May 2026
7493,936205.0,36.13,85775,38.97,May 2026
7494,299992.0,43.26,33054,56.12,May 2026
7495,300729.0,25.75,24744,24.94,May 2026
7496,377011.0,24.02,34493,25.88,May 2026
7497,1270972.0,52.76,114061,55.75,May 2026
7498,1368236.0,57.67,203231,100.86,May 2026
7499,894093.0,44.54,82961,48.66,May 2026
7500,1618055.0,22.5,159715,26.15,May 2026
7501,584550.0,43.28,40885,35.65,May 2026
7502,97723.0,12.17,8232,12.07,May 2026
7503,1608834.0,50.66,184073,68.25,May 2026
7504,808588.0,38.87,74410,42.11,May 2026
7505,2621408.0,51.3,164100,37.81,May 2026
7506,48498.0,4.75,1888,2.18,May 2026
7507,1205280.0,40.27,98785,38.86,May 2026
7508,375522.0,68.59,22529,48.45,May 2026
7509,1832376.0,44.43,198484,56.66,May 2026
7510,16888810.0,186.58,1539587,200.26,May 2026
7511,180662.0,15.97,19360,20.15,May 2026
7512,485237.0,33.24,25406,20.49,May 2026
7515,2641349.0,72.37,233290,75.25,May 2026
7516,,,249334,73.79,May 2026
7517,2826507.0,76.67,277103,88.5,May 2026
7518,3603214.0,65.38,359770,76.86,May 2026
7539,,,47655,43.92,May 2026
7541,776130.0,33.22,63642,32.08,May 2026
7542,20347669.0,247.76,1888120,270.7,May 2026
7543,50449398.0,276.44,5133771,331.21,May 2026
7544,50449398.0,276.44,5133771,331.21,May 2026
7548,224232.0,40.96,9323,20.05,May 2026
7549,3007791.0,64.89,206488,52.45,May 2026
7552,192317.0,20.27,18217,22.6,May 2026
7553,1183921.0,27.49,68277,18.67,May 2026
7554,1642875.0,300.07,129939,279.44,May 2026
7555,1317264.0,75.19,155440,104.46,May 2026
7556,2834128.0,97.06,252879,101.97,May 2026
7557,997543.0,45.55,84927,45.66,May 2026
7558,203938.0,16.43,25578,24.27,May 2026
7564,14751911.0,110.13,1209400,106.3,May 2026
7565,9568967.0,131.08,1046066,168.72,May 2026
7567,2285726.0,88.2,195896,89.0,May 2026
7568,1063862.0,21.28,85895,20.22,May 2026
7569,464786.0,23.15,33016,19.36,May 2026
7570,521121.0,28.55,48233,31.12,May 2026
7577,5110281.0,215.4,316136,156.89,May 2026
7578,2407640.0,91.61,203635,91.23,May 2026
7579,2123028.0,89.48,134585,66.79,May 2026
7580,1706221.0,12.7,0,,May 2026
7605,699621.0,41.67,68319,47.91,May 2026
7606,9393772.0,78.95,686775,67.96,May 2026
7607,1600256.0,84.31,145962,90.55,May 2026
7608,6015692.0,50.71,522207,51.83,May 2026
7609,10817871.0,60.36,982434,64.54,May 2026
7610,917130.0,28.23,84420,30.6,May 2026
7611,21608832.0,132.15,2320925,167.12,May 2026
7612,1121423.0,109.73,80441,92.67,May 2026
7614,317221.0,18.89,27641,19.38,May 2026
7615,1069110.0,41.25,84800,38.53,May 2026
7616,498085.0,40.14,37850,35.91,May 2026
7617,2721693.0,42.61,305381,56.29,May 2026
7618,2512219.0,112.83,268250,141.86,May 2026
7619,300532.0,45.74,26247,47.04,May 2026
7620,107648.0,9.83,13471,14.48,May 2026
7621,1134625.0,45.05,106129,49.62,May 2026
7622,1491532.0,44.42,106452,37.33,May 2026
7625,792951.0,57.17,71972,61.1,May 2026
7626,1018627.0,50.74,90475,53.06,May 2026
7627,2094433.0,44.83,211666,53.34,May 2026
7629,841163.0,29.17,60266,24.61,May 2026
7631,1342010.0,53.29,112892,52.78,May 2026
7632,975540.0,127.27,106382,163.41,May 2026
7633,619211.0,26.1,45473,22.57,May 2026
7634,132075.0,25.85,17005,39.18,May 2026
7635,294862.0,67.32,20780,55.86,May 2026
7637,3547615.0,94.36,304381,95.33,May 2026
7638,1196568.0,39.03,116635,44.79,May 2026
7640,4552789.0,175.68,546494,248.29,May 2026
7641,1882187.0,72.63,167762,76.22,May 2026
7642,71323.0,15.03,10888,27.02,May 2026
7643,13834928.0,172.29,1373233,201.35,May 2026
7644,333340.0,20.29,34620,24.82,May 2026
7646,704540.0,19.3,56830,18.33,May 2026
7647,304615.0,27.82,45507,48.93,May 2026
7648,1799686.0,60.87,172070,68.53,May 2026
7649,923992.0,37.23,87504,41.51,May 2026
7650,859600.0,37.38,73634,37.7,May 2026
7651,297444.0,40.75,35371,57.05,May 2026
7653,1298947.0,177.94,132552,213.79,May 2026
7654,2399787.0,50.97,216082,54.03,May 2026
7655,75838.0,17.31,8145,21.9,May 2026
7656,365006.0,20.0,30979,19.99,May 2026
7657,140288.0,9.37,8787,6.91,May 2026
7658,2131800.0,73.93,217027,88.62,May 2026
