name,address,city,state,zip,rooms,revpar,adr,occupancy,revenue,bucket,photo,flagged,id,lastMonthRevpar,lastMonth,source,lon,lat,brand,parentCompany,market,submarket,hotelClass,scale,yearBuilt
SCOTTISH INN,9002 HIGHWAY 6,HITCHCOCK,TX,77563,29,36.0,,,33129.0,yellow,,False,6484,36.85,May 2026,comptroller,-95.03196109999999,29.3536621,,,,,,,
PALACE INN 290 & HWY 6,9323 POINT SIX CIR,HOUSTON,TX,77095,36,31.0,,,33602.0,yellow,,False,6485,30.11,May 2026,comptroller,-95.6257065,29.9106729,,,,,,,
DAYS INN & SUITES,13954 TRINITY BLVD,EULESS,TX,76040,42,41.0,,,55724.0,yellow,,False,6486,42.8,May 2026,comptroller,-97.06417959999999,32.8219939,,,,,,,
COMFORT SUITES DFW NORTH,4700 W JOHN CARPENTER FWY,IRVING,TX,75063,108,62.0,,,219520.0,yellow,,False,6487,65.57,May 2026,comptroller,-97.012309,32.916169,,,,,,,
BEST WAY INN,1970 W HENDERSON ST,CLEBURNE,TX,76033,48,32.0,,,34470.0,yellow,,False,6488,23.17,May 2026,comptroller,-97.4344406,32.3320541,,,,,,,
HILTON HOUSTON NORTH,12400 GREENSPOINT DR,HOUSTON,TX,77060,480,87.0,,,1098898.0,red,,False,6489,73.85,May 2026,comptroller,-95.40689320000001,29.9469118,Hilton,Hilton Worldwide,"Houston, TX",George Bush Airport Area,Upper Upscale,Upper Upscale,1984.0
MARRIOT HOUSTON NORTH,255 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,390,84.0,,,804944.0,red,,False,6490,66.58,May 2026,comptroller,-95.403882,29.941954,,,,,,,
MOTEL 6,150 ALFORD DR,WEATHERFORD,TX,76087,50,51.0,,,74237.0,yellow,,False,6491,47.89,May 2026,comptroller,-97.7902785,32.7276944,,,,,,,
LAQUINTA COLLEGE STATION SOUTH,1838 GRAHAM RD,COLLEGE STATION,TX,77845,88,50.0,,,197259.0,yellow,,False,6492,72.31,May 2026,comptroller,-96.2838696,30.5791987,,,,,,,
SKYE TEXAS HILL COUNTRY RESORT,16880 N US HIGHWAY 87,FREDERICKSBURG,TX,78624,48,25.0,,,47471.0,gray,,False,6493,31.9,May 2026,comptroller,-99.00421759999999,30.4788666,,,,,,,
"THE HIGHLAND DALLAS, CURIO COLLECTION BY HILTON",5300 E MOCKINGBIRD LN,DALLAS,TX,75206,198,168.0,,,1174357.0,red,,False,6494,191.33,May 2026,comptroller,-96.7779581,32.8361427,Curio Collection by Hilton,Hilton Worldwide,"Dallas, TX",Dallas North Central/LBJ Freeway,Upper Upscale,Upper Upscale,2006.0
CABRIO LLC-THE HIDEAWAY,145 TEXAS COUNTRY DR,NEW BRAUNFELS,TX,78132,20,14.0,,,15599.0,gray,,False,6518,25.16,May 2026,comptroller,-98.1079285,29.8031807,,,,,,,
CAPTAIN SUITES,7851 N HIGHWAY 146,BAYTOWN,TX,77523,32,16.0,,,15535.0,gray,,False,6526,15.66,May 2026,comptroller,-94.903922,29.8061487,,,,,,,
MOTEL 6,2550 N CENTRAL EXPY,PLANO,TX,75074,115,44.0,,,159239.0,yellow,,False,6527,44.67,May 2026,comptroller,-96.70621469999999,33.0315098,,,,,,,
MOTEL 6,4325 BELT LINE RD,ADDISON,TX,75001,127,36.0,,,142772.0,yellow,,False,6528,36.26,May 2026,comptroller,-96.83683239999999,32.9548037,,,,,,,
786 HOTELS LLC,3755 NE LOOP 286,PARIS,TX,75460,77,11.0,,,26824.0,gray,,False,6529,11.24,May 2026,comptroller,-95.509288,33.6638816,,,,,,,
HOLIDAY INN EXPRESS/STAYBRIDGE SUITES,2351 WEST LOOP S,HOUSTON,TX,77027,319,101.0,,,1015749.0,red,,False,6531,102.72,May 2026,comptroller,-95.45680329999999,29.7429315,,,,,,,
LAQUINTA INN & SUITE,1915 WALL ST,WEATHERFORD,TX,76086,62,74.0,,,151891.0,red,,False,6532,79.03,May 2026,comptroller,-97.7896188,32.7325466,,,,,,,
BEST WESTERN PLUS KILLEEN-FORT HOOD,2709 CUNNINGHAM RD,KILLEEN,TX,76542,93,65.0,,,203634.0,red,,False,6533,70.63,May 2026,comptroller,-97.71254499999999,31.085014,,,,,,,
HAMPTON INN & SUITES LUBBOCK UNIVERSITY/DOWNTOWN,2828 MARTHA SHARP FWY,LUBBOCK,TX,79415,113,109.0,,,472502.0,red,,False,6534,134.88,May 2026,comptroller,-101.9179363,33.5665168,,,,,,,
HORIZON INN,650 S INTERSTATE 35,PEARSALL,TX,78061,40,17.0,,,38198.0,gray,,False,6535,30.8,May 2026,comptroller,-99.09344089999999,28.89685649999999,,,,,,,
ELEMENT BY WESTIN,2200 N ROBINSON DR,WACO,TX,76706,104,100.0,,,400757.0,red,,False,6536,124.3,May 2026,comptroller,-97.13092379999999,31.5231152,,,,,,,
ECONOMY INN,713 E SAM RAYBURN DR,BONHAM,TX,75418,32,11.0,,,9890.0,gray,,False,6537,9.97,May 2026,comptroller,-96.1713899,33.5769265,,,,,,,
ECONOMY INN,6011 W AMARILLO BLVD,AMARILLO,TX,79106,19,10.0,,,6410.0,gray,,False,6553,10.88,May 2026,comptroller,-101.9039382,35.2034263,,,,,,,
EMBASSY SUITES FORT WORTH,600 COMMERCE ST,FT WORTH,TX,76102,156,141.0,,,832542.0,red,,False,6554,172.16,May 2026,comptroller,-97.32999,32.753824,Embassy Suites by Hilton,Hilton Worldwide,"Fort Worth/Arlington, TX",Fort Worth CBD,Upper Upscale,Upper Upscale,1975.0
HOMEWOOD SUITES LUBBOCK,5320 W LOOP 289,LUBBOCK,TX,79424,74,91.0,,,276162.0,red,,False,6556,120.38,May 2026,comptroller,-101.9365945,33.5439857,,,,,,,
BEST WESTERN PLUS AMARILLO EAST HOTEL,1505 ROSS ST,AMARILLO,TX,79102,78,71.0,,,215768.0,red,,False,6557,89.23,May 2026,comptroller,-101.8160363,35.1945521,,,,,,,
HOLIDAY INN EXPRESS AND SUITES GRAHAM,1581 380 BYP,GRAHAM,TX,76450,71,110.0,,,295508.0,red,,False,6558,134.26,May 2026,comptroller,-98.56317829999999,33.1181585,,,,,,,
CHILDRESS INN,2804 AVENUE F NW,CHILDRESS,TX,79201,34,36.0,,,75815.0,yellow,,False,6559,71.93,May 2026,comptroller,-100.2319706,34.437001,,,,,,,
AMERICAS BEST VALUE INN,18805 STATE HIGHWAY 249,HOUSTON,TX,77070,37,33.0,,,44254.0,yellow,,False,6560,38.58,May 2026,comptroller,-95.5609855,29.9690778,,,,,,,
COMFORT INN & SUITES,8111 S INTERSTATE 35 E,CORINTH,TX,76210,56,53.0,,,0.0,yellow,,True,6561,,May 2026,comptroller,-97.0393878,33.1322077,,,,,,,
LAQUINTA INN & SUITES,1000 DOWDY FERRY RD,HUTCHINS,TX,75141,65,87.0,,,185533.0,red,,True,6562,92.08,May 2026,comptroller,-96.705266,32.6488181,,,,,,,
HILTON GARDEN INN SUGAR LAND,722 BONAVENTURE WAY,SUGAR LAND,TX,77479,202,82.0,,,507867.0,red,,False,6563,81.1,May 2026,comptroller,-95.6431934,29.6058542,Hilton Garden Inn,Hilton Worldwide,"Houston, TX",Houston Southwest Freeway,Upscale,Upscale,2007.0
Home2 Suites by Hilton,4866 HARRY HINES BLVD,DALLAS,TX,75235,141,97.0,,,408419.0,red,,False,6565,93.44,May 2026,comptroller,-96.8323554,32.8097692,Home2 Suites by Hilton,Hilton Worldwide,"Dallas, TX",Dallas CBD/Market Center,Upper Midscale,Upper Midscale,2023.0
FAIRFIELD INN & SUITES,930 W UNIVERSITY AVE,GEORGETOWN,TX,78626,110,79.0,,,313573.0,red,,True,6566,91.96,May 2026,comptroller,-97.6866596,30.6315479,,,,,,,
DAYS INN,1504 INTERSTATE 35 N,WACO,TX,76705,59,42.0,,,90271.0,yellow,,False,6567,49.36,May 2026,comptroller,-97.1097296,31.59825409999999,,,,,,,
FOUR POINTS BY SHERATON,21 PRESTWICK LN,AMARILLO,TX,79124,236,79.0,,,671081.0,red,,False,6570,91.73,May 2026,comptroller,-101.9043561,35.2383729,,,,,,,
FAIRFIELD INN & SUITES BY MARRIOTT BOERNE,6 CASCADE CAVERNS RD,BOERNE,TX,78015,78,77.0,,,185093.0,red,,False,6571,76.55,May 2026,comptroller,-98.7041223,29.7576529,,,,,,,
HYATT PLACE FT. WORTH/TCU,3029 SANDAGE AVE,FORT WORTH,TX,76109,150,144.0,,,864928.0,red,,True,6572,186.01,May 2026,comptroller,-97.3539351,32.7066157,Hyatt Place,Hyatt Corporation,"Fort Worth/Arlington, TX",Fort Worth South,Upscale,Upscale,2020.0
YESTERYEARS MOTEL,1105 HOUSTON ST,WELLINGTON,TX,79095,22,15.0,,,18625.0,gray,,False,6573,27.31,May 2026,comptroller,-100.2053645,34.852581,,,,,,,
HILTON GARDEN INN HARLINGEN,751 HARLINGEN HTS DR,HARLINGEN,TX,78552,149,117.0,,,519997.0,red,,False,6574,112.58,May 2026,comptroller,-97.72448729999999,26.1996669,Hilton Garden Inn,Hilton Worldwide,"McAllen/Brownsville, TX",Brownsville,Upscale,Upscale,2020.0
ECONO LODGE INN & SUITES,1923 N VETERANS BLVD,EAGLE PASS,TX,78852,40,32.0,,,28393.0,yellow,,False,6575,22.9,May 2026,comptroller,-100.4768933,28.7101719,,,,,,,
HOLIDAY INN KILLEEN - FORT HOOD,300 E CENTRAL TEXAS EXPY,KILLEEN,TX,76541,99,93.0,,,297673.0,red,,False,6576,96.99,May 2026,comptroller,-97.74682299999999,31.106099,,,,,,,
CANDLEWOOD SUITES KILLEEN - FORT HOOD,2300 FLORENCE RD,KILLEEN,TX,76542,71,74.0,,,151125.0,red,,True,6577,68.66,May 2026,comptroller,-97.741699,31.0980635,,,,,,,
MOTEL 6,1900 S TRINITY ST,DECATUR,TX,76234,55,26.0,,,50341.0,gray,,False,6578,29.53,May 2026,comptroller,-97.5869848,33.2192678,,,,,,,
CANDLEWOOD SUITES HOUSTON,16027 NORTH FWY,HOUSTON,TX,77090,106,33.0,,,97451.0,yellow,,False,6579,29.66,May 2026,comptroller,-95.427844,30.0011,,,,,,,
BEST WESTERN,816 US HIGHWAY 287 S,HENRIETTA,TX,76365,50,46.0,,,104777.0,yellow,,False,6580,67.6,May 2026,comptroller,-98.18554999999999,33.794399,,,,,,,
MOTEL 6 SAN MARCOS,1321 N INTERSTATE 35,SAN MARCOS,TX,78666,126,24.0,,,97389.0,gray,,False,6581,24.93,May 2026,comptroller,-97.91682619999999,29.8900712,,,,,,,
RED ROOF INN,2023 REGAL DR,CORSICANA,TX,75109,44,32.0,,,55314.0,yellow,,False,6582,40.55,May 2026,comptroller,-96.4385966,32.0998106,,,,,,,
LENNOX WACO,705 N INTERSTATE 35,WACO,TX,76705,2940,1.0,,,121319.0,gray,,False,6583,1.33,May 2026,comptroller,-97.1087283,31.5824245,,,,,,,
AUSTIN HOTEL GROUP,1825 MCBEE ST,AUSTIN,TX,78723,120,116.0,,,482142.0,red,,False,6584,129.61,May 2026,comptroller,-97.704651,30.29796,,,,,,,
WHITNEY RIDGE RV RESORT,167 CR 1710,CLIFTON,TX,76634,31,34.0,,,39560.0,yellow,,False,6585,41.17,May 2026,comptroller,-97.40104450000001,31.8718398,,,,,,,
KNIGHTS INN,5000 INTERSTATE HIGHWAY 30,GREENVILLE,TX,75402,56,22.0,,,46745.0,gray,,False,6586,26.93,May 2026,comptroller,-96.09852529999999,33.1195239,,,,,,,
CANDLEWOOD SUITES PASADENA,3450 E SAM HOUSTON PKWY S,PASADENA,TX,77505,81,71.0,,,0.0,red,,True,6587,,May 2026,comptroller,-95.15809879999999,29.6594228,,,,,,,
FLOWING WELLS RESORT,3217 FLOWING WELLS RD,POTTSBORO,TX,75076,13,32.0,,,29920.0,yellow,,False,6593,74.24,May 2026,comptroller,-96.779129,33.7786064,,,,,,,
HOME2 SUITES BY HILTON,25268 US 59 RD,EL CAMPO,TX,77437,75,86.0,,,111683.0,red,,False,6594,48.04,May 2026,comptroller,-96.26854809999999,29.1769034,Home2 Suites by Hilton,Hilton Worldwide,Texas South,Texas South Area,Upper Midscale,Upper Midscale,2023.0
BE MY GALVESTON GUEST LLC,3126 ORLEANS PL,GALVESTON,TX,77551,40,16.0,,,15991.0,gray,,False,6595,12.9,May 2026,comptroller,-94.8359006,29.2731246,,,,,,,
SLEEP INN AND SUITES,35531 HIGHWAY 290 BYP,WALLER,TX,77484,54,12.0,,,62087.0,gray,,False,6596,37.09,May 2026,comptroller,-95.876483,30.0454626,,,,,,,
QUALITY INN,1012 N ELLIS ST,GROESBECK,TX,76642,42,51.0,,,79387.0,yellow,,False,6597,60.97,May 2026,comptroller,-96.526084,31.534705,,,,,,,
DAYS INN & SUITES,15525 FM 2920 RD,TOMBALL,TX,77377,45,52.0,,,78732.0,yellow,,False,6599,56.44,May 2026,comptroller,-95.65611890000001,30.0843371,,,,,,,
QUALITY SUITES,1415 N GENERAL BRUCE DR,TEMPLE,TX,76504,58,45.0,,,98850.0,yellow,,False,6600,54.98,May 2026,comptroller,-97.35371459999999,31.1151981,,,,,,,
MICROTEL INN & SUITES,6 ROUNDVILLE LN,ROUND ROCK,TX,78664,82,46.0,,,126317.0,yellow,,False,6601,49.69,May 2026,comptroller,-97.64764819999999,30.4841743,,,,,,,
COMFORT SUITES,303 E RIECK RD,TYLER,TX,75703,65,62.0,,,129967.0,yellow,,False,6602,64.5,May 2026,comptroller,-95.300051,32.288676,,,,,,,
ALOFT HOTELS,4432 S COLLINS ST,ARLINGTON,TX,76018,124,78.0,,,333153.0,red,,False,6603,86.67,May 2026,comptroller,-97.0930139,32.6737876,,,,,,,
VIJAY PATEL,2805 STATE HIGHWAY 35 S,PORT LAVACA,TX,77979,20,7.0,,,3393.0,gray,,False,6604,5.47,May 2026,comptroller,-96.5544433,28.6764165,,,,,,,
SSB PARADISE LLC,4923 W COMMERCE ST,SAN ANTONIO,TX,78237,17,16.0,,,7619.0,gray,,False,6605,14.46,May 2026,comptroller,-98.55838899999999,29.4317367,,,,,,,
CARR MOTEL,100 CORSICANA HWY,HILLSBORO,TX,76645,12,8.0,,,570.0,gray,,False,6606,1.53,May 2026,comptroller,-97.12891309999999,32.0039887,,,,,,,
HAMPTON INN,414 BOWIE ST,SAN ANTONIO,TX,78205,177,75.0,,,375341.0,red,,False,6607,68.41,May 2026,comptroller,-98.4826228,29.4266327,Hampton by Hilton,Hilton Worldwide,"San Antonio, TX",San Antonio CBD,Upper Midscale,Upper Midscale,1995.0
RADISSON HOTEL FORT WORTH NORTH,2540 MEACHAM BLVD,FORT WORTH,TX,76106,246,35.0,,,241025.0,yellow,,False,6608,31.61,May 2026,comptroller,-97.3146404,32.823941,,,,,,,
JS FW HOTEL,101 W 5TH ST,FORT WORTH,TX,76102,252,136.0,,,1345438.0,red,,False,6609,172.23,May 2026,comptroller,-97.331065,32.7535719,AC Hotels by Marriott,Marriott International,"Fort Worth/Arlington, TX",Fort Worth CBD,Upscale,Upscale,2020.0
FRIO PECAN FARM LOG CABINS AND VACATION HOMES,144 RED WRIGHT RD,LEAKEY,TX,78873,28,105.0,,,81416.0,red,,False,6610,93.8,May 2026,comptroller,-99.75402910000001,29.7217527,,,,,,,
MADISONVILLE INN,3305 E MAIN ST,MADISONVILLE,TX,77864,54,30.0,,,65375.0,yellow,,False,6611,39.05,May 2026,comptroller,-95.8804007,30.9675026,,,,,,,
GULFWAY MOTEL AND RESTAURANT,1365 HIGHWAY 124,HIGH ISLAND,TX,77623,30,18.0,,,26714.0,gray,,False,6613,28.72,May 2026,comptroller,-94.3950402,29.5617119,,,,,,,
WESTERN SKIES MOTEL,2413 N HIGHWAY 175,SEAGOVILLE,TX,75159,21,17.0,,,10762.0,gray,,False,6614,16.53,May 2026,comptroller,-96.5741472,32.6615774,,,,,,,
SUPER 7 INN,4433 SOUTH FWY,FORT WORTH,TX,76115,99,14.0,,,40627.0,gray,,False,6615,13.24,May 2026,comptroller,-97.3231111,32.6502263,,,,,,,
ALOFT SOUTH AUSTIN,4108 S INTERSTATE 35,AUSTIN,TX,78745,135,84.0,,,406516.0,red,,False,6616,97.14,May 2026,comptroller,-97.753374,30.215589,,,,,,,
STONEWALL MOTOR LODGE,14818 E US HIGHWAY 290,STONEWALL,TX,78671,12,44.0,,,20012.0,yellow,,False,6617,53.8,May 2026,comptroller,-98.6582646,30.235969,,,,,,,
COBBLESTONE INN & SUITES,876 S EAST AVE,KERMIT,TX,79745,60,85.0,,,161156.0,red,,False,6618,86.64,May 2026,comptroller,-103.0783287,31.8505587,,,,,,,
HILLCREST INN,1508 SIDNEY BAKER ST,KERRVILLE,TX,78028,36,37.0,,,43494.0,yellow,,False,6619,38.97,May 2026,comptroller,-99.12694049999999,30.0598063,,,,,,,
KASA CENTURY MEDICAL DISTRICT APARTMENTS,6162 MAPLE AVE,DALLAS,TX,75235,14,122.0,,,54841.0,red,,False,6621,126.36,May 2026,comptroller,-96.8397521,32.8253402,,,,,,,
KASA AUSTIN 2ND STREET APARTMENTS,421 W 3RD ST,AUSTIN,TX,78701,45,148.0,,,290716.0,red,,False,6622,208.4,May 2026,comptroller,-97.74807779999999,30.2661826,,,,,,,
KASA AUSTIN DOWNTOWN APARTMENTS,201 LAVACA ST,AUSTIN,TX,78701,36,85.0,,,120865.0,red,,False,6623,108.3,May 2026,comptroller,-97.7463226,30.2652879,,,,,,,
THE WALLER,1104 SABINE ST,AUSTIN,TX,78701,19,51.0,,,45019.0,yellow,,False,6624,76.43,May 2026,comptroller,-97.7344463,30.2711278,,,,,,,
SANDS MOTEL,1054 AUSTIN HWY,SAN ANTONIO,TX,78209,24,17.0,,,13933.0,gray,,False,6625,18.73,May 2026,comptroller,-98.45076999999999,29.485396,,,,,,,
P.A. SMITH HOTEL,111 S RAILROAD ST,NAVASOTA,TX,77868,12,62.0,,,35348.0,yellow,,False,6626,95.02,May 2026,comptroller,-96.08941349999999,30.3873044,,,,,,,
Hampton by Hilton,141 EXPRESS BLVD,CENTER,TX,75935,60,85.0,,,203442.0,red,,False,6627,109.38,May 2026,comptroller,-94.19296469999999,31.804914,Hampton by Hilton,Hilton Worldwide,Texas East,Texas East Area,Upper Midscale,Upper Midscale,2011.0
ODESSA LODGE- CORPORATE HOSPITALITY HOUSING,3006 S US HIGHWAY 385,ODESSA,TX,79766,28,761.0,,,629642.0,red,,False,6628,725.39,May 2026,comptroller,-102.3660242,31.7982785,,,,,,,
HOMEWOOD SUITES BY HILTON - DALLAS/ADDISON,4451 BELT LINE RD,ADDISON,TX,75001,120,22.0,,,31586.0,gray,,True,6629,8.49,May 2026,comptroller,-96.83606259999999,32.9554475,,,,,,,
HOMEWOOD SUITES BY HILTON - DALLAS/IRVING/LAS COLI,4300 WINGREN DR,IRVING,TX,75039,136,94.0,,,0.0,red,,True,6630,,May 2026,comptroller,-96.938008,32.8638754,Homewood Suites by Hilton,Hilton Worldwide,"Dallas, TX",Irving,Upscale,Upscale,1990.0
HOMEWOOD SUITES BY HILTON - PLANO,4705 OLD SHEPARD PL,PLANO,TX,75093,99,70.0,,,248908.0,red,,True,6631,81.1,May 2026,comptroller,-96.79098549999999,33.022019,Homewood Suites by Hilton,Hilton Worldwide,"Dallas, TX",East Plano/Richardson,Upscale,Upscale,1997.0
MOTEL 6,3120 INTERSTATE 35 S,WACO,TX,76706,111,27.0,,,106051.0,gray,,False,6632,30.82,May 2026,comptroller,-97.1342942,31.5194847,,,,,,,
LA QUINTA INN & SUITES BRIDGE CITY,108 TEXAS AVE,BRIDGE CITY,TX,77611,62,79.0,,,124820.0,red,,False,6633,64.94,May 2026,comptroller,-93.8491866,30.017219,,,,,,,
J & S HOSPITALITY GROUP LLC,752 PINSON RD,FORNEY,TX,75126,70,63.0,,,131006.0,yellow,,False,6634,60.37,May 2026,comptroller,-96.4651392,32.7565456,,,,,,,
CAMBRIA HOTEL WACO UNIVERSITY RIVERFRONT,110 S MLK JR BLVD BLDG A,AUSTIN,TX,76704,132,77.0,,,380095.0,red,,False,6636,92.89,May 2026,comptroller,-97.1254994,31.56248759999999,,,,,,,
EVEN HOTEL WACO - UNIVERSITY AREA,110 S MARTIN LUTHER KING JR BLVD BLDG B,WACO,TX,76704,132,58.0,,,333304.0,yellow,,False,6637,81.45,May 2026,comptroller,-97.12469840000001,31.5624351,,,,,,,
LONE STAR INN,1898 HIGHWAY 206,CISCO,TX,76437,31,44.0,,,47221.0,yellow,,False,6638,49.14,May 2026,comptroller,-99.0034017,32.3775524,,,,,,,
HOLIDAY INN EXPRESS RIVERFRONT,101 TAYLOR ST,WACO,TX,76704,110,73.0,,,276916.0,red,,False,6639,81.21,May 2026,comptroller,-97.1231937,31.5619228,,,,,,,
SANDS MOTEL,301 LIBERAL ST,DALHART,TX,79022,23,20.0,,,7945.0,gray,,False,6640,11.14,May 2026,comptroller,-102.5197778,36.0659721,,,,,,,
BEST WESTERN INN OF NAVASOTA,8965 HIGHWAY 6,NAVASOTA,TX,77868,44,33.0,,,74631.0,yellow,,False,6641,54.71,May 2026,comptroller,-96.0687018,30.3958,,,,,,,
CANDLEWOOD SUITES ROUND ROCK,521 S INTERSTATE 35,ROUND ROCK,TX,78664,97,54.0,,,162094.0,yellow,,False,6642,53.91,May 2026,comptroller,-97.683309,30.50594049999999,,,,,,,
DAYS INN,6203 DAIRY RD,VICTORIA,TX,77904,64,45.0,,,122493.0,yellow,,False,6643,61.74,May 2026,comptroller,-96.99511989999999,28.8618029,Spark by Hilton,Hilton Worldwide,Texas South,Texas South Area,Midscale,Midscale,2012.0
SHENANDOAH INN & SUITES,18456 INTERSTATE 45 S,SHENANDOAH,TX,77384,64,53.0,,,106614.0,yellow,,False,6644,53.74,May 2026,comptroller,-95.4586373,30.2326648,,,,,,,
HOTEL SAN JOSE,1316 S CONGRESS AVE,AUSTIN,TX,78704,40,235.0,,,315260.0,red,,False,6645,254.24,May 2026,comptroller,-97.7495536,30.2506571,,,,,,,
AUSTIN MOTEL,1220 S CONGRESS AVE,AUSTIN,TX,78704,41,169.0,,,264927.0,red,,False,6646,208.44,May 2026,comptroller,-97.7493667,30.2517028,,,,,,,
WOODSPRING SUITES MIDLAND,4712 W LOOP 250 N,MIDLAND,TX,79707,113,50.0,,,146858.0,yellow,,False,6647,41.92,May 2026,comptroller,-102.1509647,32.0248734,,,,,,,
MOTEL 6,16500 W INTERSTATE 10,SAN ANTONIO,TX,78257,124,17.0,,,59666.0,gray,,False,6648,15.52,May 2026,comptroller,-98.6006969,29.5965294,,,,,,,
PALACE INN BLUE-WOODRIDGE,10224 GULF FWY,HOUSTON,TX,77034,38,41.0,,,53184.0,yellow,,False,6649,45.15,May 2026,comptroller,-95.2473784,29.6447851,,,,,,,
SPRINGHILL SUITES BY MARRIOTT-DALLAS RICHARDSON,18180 HIGHLAND SPRINGS WAY,DALLAS,TX,75252,132,90.0,,,371790.0,red,,False,6653,90.86,May 2026,comptroller,-96.7621824,32.9981723,,,,,,,
SOUTHMORE MOTEL,3528 SOUTHMORE BLVD,HOUSTON,TX,77004,20,17.0,,,8770.0,gray,,False,6654,14.15,May 2026,comptroller,-95.35951879999999,29.7134094,,,,,,,
SANDS MOTEL,1207 W MAIN ST,PORT LAVACA,TX,77979,30,8.0,,,11545.0,gray,,False,6655,12.41,May 2026,comptroller,-96.63445589999999,28.609882,,,,,,,
MOTEL 6,12211 GATEWAY BLVD W,EL PASO,TX,79936,83,23.0,,,96152.0,gray,,False,6656,37.37,May 2026,comptroller,-106.2930764,31.7116481,,,,,,,
QUALITY INN & SUITES SEABROOK- NASA- KEMAH,2720 NASA PKWY,SEABROOK,TX,77586,60,49.0,,,102919.0,yellow,,False,6657,55.33,May 2026,comptroller,-95.036757,29.560693,,,,,,,
BUDGET INN,415 LIBERAL ST,DALHART,TX,79022,24,27.0,,,12696.0,gray,,False,6659,17.06,May 2026,comptroller,-102.5187116,36.0669862,,,,,,,
SPRINGHILL SUITES LINDALE,505 N MAIN ST,LINDALE,TX,75771,89,86.0,,,284749.0,red,,False,6660,103.21,May 2026,comptroller,-95.4096431,32.5202988,,,,,,,
KIMPTON HARPER HOTEL,714 MAIN ST,FORT WORTH,TX,76102,225,147.0,,,1196978.0,red,,False,6662,171.61,May 2026,comptroller,-97.3302992,32.7528367,,,,,,,
THE DILWORTH INN,603 N SAINT JOSEPH ST,GONZALES,TX,78629,14,34.0,,,17879.0,yellow,,False,6663,41.2,May 2026,comptroller,-97.4535265,29.5025736,,,,,,,
HILTON GARDEN INN LUBBOCK TEXAS,6027 45TH ST,LUBBOCK,TX,79407,113,114.0,,,443412.0,red,,False,6664,126.58,May 2026,comptroller,-101.9462639,33.5527239,Hilton Garden Inn,Hilton Worldwide,Texas Panhandle,Lubbock,Upscale,Upscale,2016.0
COUNTRY DOME SUITES,211 LYNN RD,BELLVILLE,TX,77418,11,22.0,,,6890.0,gray,,False,6665,20.21,May 2026,comptroller,-96.31805159999999,30.0422135,,,,,,,
MOTEL 6,5920 SAN BERNARDO AVE,LAREDO,TX,78041,109,42.0,,,144675.0,yellow,,False,6666,42.82,May 2026,comptroller,-99.50505509999999,27.5605039,,,,,,,
TOWNE PLACE SUITES,5310 W LOOP 289,LUBBOCK,TX,79424,88,48.0,,,184636.0,yellow,,False,6667,67.68,May 2026,comptroller,-101.9368826,33.5445442,,,,,,,
Hampton by Hilton,3625 SOUTH ST,NACOGDOCHES,TX,75964,80,118.0,,,272788.0,red,,False,6668,110.0,May 2026,comptroller,-94.6740214,31.57201989999999,Hampton by Hilton,Hilton Worldwide,Texas East,Texas East Area,Upper Midscale,Upper Midscale,2006.0
GRADUATE DALLAS,6101 HILLCREST AVE,DALLAS,TX,75205,93,185.0,,,712888.0,red,,False,6669,247.27,May 2026,comptroller,-96.7876026,32.8410471,,,,,,,
HOME TOWNE STUDIO,4403 INTERSTATE 10 E,SAN ANTONIO,TX,78219,123,19.0,,,80374.0,gray,,False,6670,21.08,May 2026,comptroller,-98.4072344,29.4323768,,,,,,,
LA QUINTA BY WYNDHAM GRANBURY,880 HARBOR LAKES DR,GRANBURY,TX,76048,57,54.0,,,141274.0,yellow,,False,6672,79.95,May 2026,comptroller,-97.76624609999999,32.4351235,,,,,,,
ECONOLODGE,4505 N STATE LINE AVE,TEXARKANA,TX,75503,50,32.0,,,46597.0,yellow,,False,6673,30.06,May 2026,comptroller,-94.0440902,33.4618759,,,,,,,
MARGARITAVILLE RESORT LAKE CONROE,600 LA TORRETTA BLVD,MONTGOMERY,TX,77356,361,138.0,,,1972858.0,red,,False,6676,176.29,May 2026,comptroller,-95.6369024,30.3936295,,,,,,,
BAYMONT INN & SUITES,10155 NORTH FWY,HOUSTON,TX,77037,81,2.0,,,0.0,gray,,True,6677,,May 2026,comptroller,-95.4132115,29.9105091,,,,,,,
BUDGET LODGE,1804 AVENUE F NW,CHILDRESS,TX,79201,46,73.0,,,163937.0,red,,False,6678,114.96,May 2026,comptroller,-100.2240919,34.4343443,,,,,,,
TRAIL WEST LODGE,111 HWY 190 E,IRAAN,TX,79744,18,24.0,,,14028.0,gray,,False,6679,25.14,May 2026,comptroller,-101.8932835,30.9136707,,,,,,,
AVR LAS COLINAS LC BOULEVARD HOTEL,7516 LAS COLINAS BLVD,IRVING,TX,75063,173,98.0,,,532469.0,red,,False,6680,99.29,May 2026,comptroller,-96.9548758,32.911085,Hilton Garden Inn,Hilton Worldwide,"Dallas, TX",Irving,Upscale,Upscale,1995.0
BEST WESTERN HOTEL,511 PAN AMERICAN DR,HARKER HEIGHTS,TX,76548,48,39.0,,,65996.0,yellow,,False,6681,44.35,May 2026,comptroller,-97.6561461,31.0778641,,,,,,,
