period,line,value,letter,method,vintage_order
4Q25,fcf_capex,-5.0,4Q25,block,104
4Q25,fcf_capex,-5.0,1Q26,block,105
4Q25,fcf_capex,-5.0,2Q26,block,106
4Q25,fcf_cfo,526.0,4Q25,block,104
4Q25,fcf_cfo,526.0,1Q26,block,105
4Q25,fcf_cfo,526.0,2Q26,block,106
4Q25,fcf_fcf,521.0,4Q25,block,104
4Q25,fcf_fcf,521.0,1Q26,block,105
4Q25,fcf_fcf,521.0,2Q26,block,106
4Q25,recon_acq,2.0,4Q25,block,104
4Q25,recon_acq,2.0,1Q26,rows,105
4Q25,recon_acq,2.0,2Q26,block,106
4Q25,recon_adj_ebitda,786.0,4Q25,block,104
4Q25,recon_adj_ebitda,786.0,1Q26,rows,105
4Q25,recon_adj_ebitda,786.0,2Q26,block,106
4Q25,recon_da,23.0,4Q25,block,104
4Q25,recon_da,23.0,1Q26,rows,105
4Q25,recon_da,23.0,2Q26,block,106
4Q25,recon_int_exp,26.0,2Q26,block,106
4Q25,recon_int_inc,-162.0,4Q25,block,104
4Q25,recon_int_inc,-162.0,1Q26,rows,105
4Q25,recon_int_inc,-162.0,2Q26,block,106
4Q25,recon_ipo,0.0,4Q25,block,104
4Q25,recon_ipo,0.0,2Q26,block,106
4Q25,recon_lodging,81.0,4Q25,block,104
4Q25,recon_lodging,81.0,1Q26,rows,105
4Q25,recon_lodging,81.0,2Q26,block,106
4Q25,recon_net_income,341.0,4Q25,block,104
4Q25,recon_net_income,341.0,1Q26,rows,105
4Q25,recon_net_income,341.0,2Q26,block,106
4Q25,recon_other,38.0,4Q25,block,104
4Q25,recon_other,38.0,1Q26,rows,105
4Q25,recon_other,12.0,2Q26,block,106
4Q25,recon_revenue,2778.0,4Q25,block,104
4Q25,recon_revenue,2778.0,1Q26,rows,105
4Q25,recon_revenue,2778.0,2Q26,block,106
4Q25,recon_sbc,411.0,4Q25,block,104
4Q25,recon_sbc,411.0,1Q26,rows,105
4Q25,recon_sbc,411.0,2Q26,block,106
4Q25,recon_tax,52.0,4Q25,block,104
4Q25,recon_tax,52.0,1Q26,rows,105
4Q25,recon_tax,52.0,2Q26,block,106
