Date,ABNB,BKNG,DASH,EXPE,H,HLT,IVE,IVW,IWM,JETS,MAR,MTUM,QQQ,SPY,TRIP,UBER,UUP,XLY,^TNX,^VIX
2024-04-12,159.37,138.6875,138.38,128.6761,151.2597,203.9342,171.4279,83.0461,193.8823,19.3813,245.2504,180.5502,433.0331,497.4313,26.74,75.28,26.6834,86.913,4.499,17.31
2024-04-15,155.6,136.8745,132.9,126.8909,150.517,203.268,170.5252,81.5608,191.0427,19.2226,242.6617,177.487,425.9093,491.1995,25.48,73.4,26.7296,85.4654,4.628,19.23
2024-04-16,156.66,136.1732,133.84,127.1769,148.2889,201.349,169.6802,81.5806,190.3402,19.2126,239.9362,178.3706,425.9488,490.3036,25.21,74.13,26.7666,84.9796,4.659,18.4
2024-04-17,158.37,135.2362,130.9,126.9698,147.3878,199.3405,169.5649,80.7984,188.33,19.9665,232.942,175.9554,420.7517,487.4019,25.4,71.94,26.6834,84.5673,4.585,18.21
2024-04-18,160.1,134.6955,130.1,126.5457,146.358,197.6899,169.8818,80.3231,188.1739,20.2442,230.8319,174.8754,418.3507,486.399,25.25,71.3,26.7389,84.0423,4.647,18.0
2024-04-19,155.01,134.0939,127.18,127.2361,144.9419,193.3646,171.303,78.5309,188.4666,20.2938,230.5389,170.4181,409.6954,482.1535,25.04,69.2,26.7389,83.3062,4.615,18.71
2024-04-22,156.61,135.9859,127.27,129.7907,145.1498,194.0308,172.5706,79.3329,190.5744,20.8096,231.9163,172.1166,413.8156,486.5937,25.56,68.98,26.7481,83.6742,4.623,16.94
2024-04-23,160.95,138.7735,129.36,133.1738,148.3483,195.92,173.7901,80.6003,193.7653,20.6608,234.1435,175.8082,419.9908,492.3679,26.12,70.8,26.6371,84.6704,4.598,15.69
2024-04-24,162.84,138.1268,126.76,133.9431,150.3486,203.5365,173.8477,80.6103,192.8968,20.264,238.4124,175.0031,421.4137,492.1342,26.15,69.36,26.6649,85.4801,4.652,15.97
2024-04-25,163.01,137.5361,128.11,134.3869,149.7842,202.7708,173.2812,80.1746,191.7258,20.3136,236.3414,174.198,419.3783,490.2646,26.24,69.31,26.6094,85.5537,4.706,15.37
2024-04-26,164.23,138.2665,132.11,133.8445,149.8436,200.9711,172.9931,81.7193,193.5603,20.3037,235.2669,176.407,425.85,494.9094,27.45,69.05,26.7296,86.3242,4.669,15.03
2024-04-29,162.25,138.0199,132.12,134.7914,150.7249,201.0109,173.7229,81.9272,195.1216,20.393,234.925,176.466,427.5791,496.6621,27.0,67.4,26.6464,88.3312,4.614,14.67
2024-04-30,158.57,135.5551,129.26,132.7891,147.3383,196.1586,171.6871,80.4419,191.1598,19.9367,230.6659,173.8839,419.5166,488.7943,26.33,66.27,26.8129,86.1818,4.686,15.65
2024-05-01,156.16,134.1261,127.46,131.3195,147.5562,196.6161,171.2742,80.0162,191.5599,19.9169,228.4484,172.097,416.4832,487.2072,26.32,67.79,26.7852,85.6421,4.595,15.39
2024-05-02,158.33,136.375,114.31,134.2291,150.2001,196.4072,172.2345,81.0459,195.0826,20.2938,230.1091,173.982,421.799,491.7642,26.55,68.57,26.5816,86.7216,4.571,14.68
2024-05-03,159.71,140.4774,113.81,113.753,149.0316,196.4172,173.1564,82.551,197.0147,20.2938,229.1615,176.8194,430.2765,497.8598,25.79,69.23,26.5076,87.3056,4.5,13.49
2024-05-06,162.0,141.3032,117.59,114.4336,149.8832,198.9626,174.1934,83.6996,199.5615,20.8294,231.3399,180.4127,434.9895,503.0011,25.5,71.51,26.5353,88.238,4.489,13.49
2024-05-07,159.81,141.578,115.56,111.3661,148.9326,198.5749,174.7312,83.6501,200.0104,20.4525,230.5291,180.3047,435.0587,503.5562,25.48,70.43,26.6094,87.605,4.463,13.23
2024-05-08,157.9,143.7217,113.02,110.0148,146.3777,199.251,174.9233,83.6006,198.8492,20.3731,229.9039,180.56,434.8017,503.6048,18.16,66.4,26.6464,87.2762,4.492,13.0
2024-05-09,147.05,148.4351,116.17,110.9913,150.7843,202.3234,176.4405,83.858,200.8789,20.4723,232.0432,180.933,435.7503,506.5066,18.31,67.93,26.5538,87.87,4.449,12.69
2024-05-10,146.32,149.4451,114.84,111.2971,150.715,206.8973,176.9014,83.8778,199.3664,20.4624,234.8957,181.2571,436.7779,507.1589,18.18,66.99,26.5909,87.3989,4.504,12.55
2024-05-13,149.13,147.0595,116.51,111.1294,147.774,204.9186,176.8438,83.9174,199.786,20.7798,232.0042,180.3341,437.7856,507.2271,18.64,66.02,26.5816,87.286,4.481,13.6
2024-05-14,146.7,148.1531,114.68,111.9283,149.0019,204.1331,177.3624,84.4224,201.8547,21.0079,230.4119,181.5025,440.6016,509.5543,19.25,65.32,26.5261,87.6835,4.445,13.42
2024-05-15,145.8,148.9259,116.28,110.9124,147.7542,203.4072,178.6587,85.8087,204.3722,20.8988,230.5389,185.734,447.4883,515.8642,18.89,66.62,26.3595,87.816,4.356,12.45
2024-05-16,147.19,146.6672,116.16,111.8987,147.7146,204.7704,178.7643,85.4225,202.8987,20.7996,233.4304,184.1533,446.5793,514.8027,18.69,66.05,26.4243,87.2467,4.377,12.42
2024-05-17,145.66,145.6203,117.43,112.4511,147.5958,203.1784,179.2829,85.4423,203.0451,20.8195,232.2288,183.9864,446.3619,515.5427,18.1,65.67,26.4243,87.6933,4.42,11.99
2024-05-20,146.37,147.987,113.96,112.7568,149.2,204.5515,178.3322,85.9869,203.494,20.7798,234.7687,185.5573,449.4743,516.1367,18.45,64.65,26.4613,87.0406,4.437,12.15
2024-05-21,144.1,150.0965,112.82,110.1825,148.8336,204.7804,178.5339,86.3038,203.2989,20.4128,232.7661,185.6554,450.3537,517.4026,18.19,63.97,26.4613,87.6001,4.414,11.86
2024-05-22,142.71,150.2049,111.63,110.5376,148.5464,203.4172,178.0057,86.0463,201.5814,20.3731,230.6952,185.3118,450.2647,515.9128,18.38,65.48,26.5446,86.6873,4.434,12.29
2024-05-23,141.04,147.3611,110.39,108.9792,145.3875,199.039,175.4802,85.9176,198.2734,20.0061,227.2964,185.2529,448.2393,512.1444,17.77,63.6,26.6001,85.2838,4.475,12.77
2024-05-24,144.47,149.0366,112.83,108.8016,146.6253,202.2331,176.1332,86.7295,200.469,20.1053,231.7334,187.1183,452.478,515.5331,17.89,64.26,26.5168,86.1426,4.467,11.93
2024-05-28,147.01,148.8313,112.44,108.6044,146.4867,199.0092,174.8848,87.2741,200.1958,19.7681,229.3337,187.9234,454.1873,515.8932,17.92,63.52,26.4798,85.9316,4.542,12.92
2024-05-29,146.61,146.6389,111.74,108.7721,143.4039,195.5066,173.166,86.9078,197.2391,19.3118,223.7703,186.5587,450.986,512.2808,17.93,64.93,26.6279,85.3672,4.624,14.28
2024-05-30,145.52,147.4373,110.54,107.983,144.5042,195.5563,173.9054,85.571,199.1126,19.4507,224.2601,183.2795,446.1544,508.8824,17.93,64.12,26.5446,85.8727,4.554,14.47
2024-05-31,144.93,148.2905,110.11,111.3168,146.1794,199.6062,176.8054,85.7493,200.7911,19.8673,226.4247,183.201,445.3245,513.5175,18.35,64.56,26.5261,86.3536,4.514,12.92
2024-06-03,146.25,147.7914,110.82,112.5004,143.1065,197.1783,176.0852,86.2048,199.6591,19.9962,223.692,182.8868,447.7156,513.936,18.26,63.79,26.3873,86.3143,4.402,13.11
2024-06-04,147.08,149.2726,111.3,112.9245,142.5812,199.4469,175.8355,86.482,197.083,19.8078,225.7782,182.3959,448.9408,514.5106,18.02,64.55,26.3966,86.4027,4.336,13.16
2024-06-05,145.78,150.4381,110.58,113.7826,143.7211,201.5763,176.3445,88.1257,200.0982,19.9863,227.9919,186.5587,457.9913,520.6257,17.82,65.82,26.4336,86.9081,4.289,12.63
2024-06-06,147.0,149.6143,114.07,118.6649,144.405,200.1733,176.2772,88.1356,198.6637,19.8772,227.267,185.6947,457.8332,520.6158,18.45,68.9,26.3966,87.5412,4.281,12.58
2024-06-07,146.66,150.0779,113.27,121.3773,143.8797,201.1783,176.0179,88.096,196.3316,19.7681,226.3561,185.842,457.4281,519.9829,18.58,69.31,26.6186,87.1829,4.43,12.22
2024-06-10,148.07,149.1188,112.25,121.6929,144.7817,203.8052,176.3061,88.4425,197.0049,19.8871,227.982,187.9037,459.2758,521.5897,18.47,68.6,26.6834,87.4627,4.469,12.74
2024-06-11,147.75,149.118,113.0,121.111,144.6033,204.86,175.2333,89.2492,196.3317,19.53,227.8645,187.4202,462.4276,522.8458,18.36,69.59,26.7204,87.232,4.404,12.85
2024-06-12,149.32,152.5701,115.05,122.8568,148.4295,209.6661,175.0017,90.6168,199.3456,19.8673,231.704,189.5332,468.4844,527.1399,18.71,73.15,26.6001,88.1399,4.295,12.04
2024-06-13,146.1,151.7723,113.77,121.7324,147.3491,210.5915,174.5966,91.1123,197.6037,19.6491,235.5338,191.2531,471.0237,528.2013,18.35,70.86,26.7019,88.2086,4.238,11.94
2024-06-14,145.97,151.8888,112.05,122.9061,146.1794,209.278,174.1335,91.3799,194.4627,19.2821,234.5347,191.3317,473.4642,528.5226,18.12,70.06,26.8222,87.5117,4.213,12.66
2024-06-17,149.5,155.5873,112.69,122.3735,148.6575,213.5567,175.021,92.2916,196.0968,19.5895,239.6769,193.946,479.2641,532.7292,18.09,70.49,26.7574,89.0477,4.279,12.75
2024-06-18,147.29,156.3789,112.91,122.8371,149.3018,214.9298,175.5613,92.47,196.4393,19.5598,238.0608,195.3809,479.4123,534.0826,18.0,70.33,26.7481,88.7484,4.217,12.3
2024-06-20,147.88,156.3356,110.21,123.7642,148.6971,216.7309,176.2269,91.7862,195.6076,19.54,238.9717,193.7199,475.7169,532.6318,17.94,70.3,26.8592,88.8612,4.254,13.28
2024-06-21,149.57,157.0054,113.88,125.9736,147.1608,214.8105,176.2173,91.5087,196.0479,19.5697,238.5309,192.059,474.4424,531.9177,17.76,70.21,26.9239,89.612,4.257,13.2
2024-06-24,148.39,156.6945,110.7,126.4076,148.9549,215.9647,177.6354,90.5573,196.8992,19.6391,240.6172,189.7986,469.041,530.1887,17.62,70.54,26.8314,89.2294,4.248,13.33
2024-06-25,150.91,158.0004,112.08,127.9857,148.6674,214.0144,176.1594,91.6871,196.2534,19.4209,239.8043,191.548,474.4047,532.2303,17.58,71.38,26.8592,88.8704,4.238,12.84
2024-06-26,150.0,156.741,111.08,125.6185,147.5572,211.9945,175.6095,92.133,195.7348,19.3217,236.5524,190.9976,475.3845,532.8947,17.57,70.85,26.9887,90.1589,4.316,12.55
2024-06-27,151.61,157.8044,110.58,122.9554,147.6861,214.0045,175.4165,92.4105,197.7212,19.4904,237.2772,191.7052,476.6115,533.7348,17.47,70.34,26.9517,90.7097,4.288,12.24
2024-06-28,151.63,155.9191,108.78,124.2672,150.5904,217.119,175.5902,91.7069,198.5334,19.5003,236.8071,191.5185,474.1376,531.6343,17.81,72.68,26.9517,89.7016,4.343,12.44
2024-07-01,151.63,152.9035,108.51,120.825,147.5473,213.1686,174.6737,92.3907,196.8699,19.2424,234.5935,191.8428,476.9184,532.7285,17.58,71.1,26.9609,90.0065,4.479,12.22
2024-07-02,154.34,154.1366,107.45,121.18,147.3689,214.5319,175.3105,93.1736,197.5451,19.3019,235.0538,193.0123,481.9259,536.3136,17.73,70.67,26.9239,91.7572,4.436,12.03
2024-07-03,152.73,154.1633,107.62,122.551,148.1322,215.0493,175.1175,93.9961,197.4962,19.4904,235.2399,194.6438,485.9438,538.707,17.58,71.3,26.8129,92.3424,4.355,12.09
2024-07-05,152.5,154.6852,110.96,121.9198,147.5671,213.3477,175.185,94.9474,196.5568,18.9944,236.0333,195.1745,491.0106,541.8134,17.6,71.06,26.7204,93.0949,4.272,12.48
2024-07-08,151.96,156.8295,109.04,123.7839,147.3689,213.5069,175.2333,95.106,197.9365,19.0639,234.9363,196.0885,492.1783,542.4387,17.91,71.25,26.7666,93.1391,4.269,12.37
2024-07-09,152.45,156.5481,108.95,126.8021,147.3292,214.1836,175.3201,95.2051,197.0754,19.0539,232.6443,196.5209,492.6039,542.9662,17.53,71.32,26.8037,93.449,4.3,12.51
2024-07-10,151.84,157.0428,106.0,127.7588,150.977,218.7608,176.7865,96.2556,199.0031,19.163,237.5417,198.1229,497.74,548.3389,17.59,69.27,26.7759,94.1522,4.28,12.85
2024-07-11,146.0,154.9316,105.42,126.9599,151.3736,215.7856,178.3976,94.333,206.1561,19.044,234.8579,195.3219,486.8245,543.6109,17.94,73.53,26.6371,92.9572,4.193,12.92
2024-07-12,146.78,158.4747,105.0,129.8893,153.5642,219.6265,179.4684,94.8979,208.5633,19.1035,237.8062,195.9018,489.6845,547.0397,17.87,72.43,26.5446,94.1719,4.189,12.46
2024-07-15,147.22,160.898,105.65,130.7079,155.7945,221.8852,179.9412,95.1754,212.5263,19.0837,241.6065,196.8748,491.0007,548.5441,18.01,72.29,26.5909,94.0637,4.229,13.12
2024-07-16,151.26,162.1217,108.74,137.7898,160.8003,227.0594,182.6038,95.1754,219.7772,19.7284,249.8732,197.9165,491.1887,551.7971,18.04,74.3,26.5909,95.7505,4.167,13.19
2024-07-17,148.0,157.0267,103.16,133.6866,155.7747,218.7011,183.5878,92.4601,217.4777,19.4507,242.4684,190.4865,476.77,544.0602,18.02,68.62,26.4706,94.1522,4.146,14.48
2024-07-18,146.88,154.7014,100.28,131.6943,151.6015,217.915,181.8706,91.8754,213.27,18.9746,239.0795,189.0418,474.5136,539.8792,17.77,66.26,26.5909,93.1932,4.189,15.93
2024-07-19,147.99,156.1454,106.1,134.022,153.2569,218.104,180.6743,91.251,212.1838,18.9547,238.9032,187.9116,470.3077,536.2941,17.67,67.31,26.6649,92.3621,4.239,16.52
2024-07-22,150.18,153.8686,104.5,132.6214,152.6225,219.0593,181.4075,92.7078,215.5597,18.9746,237.9531,191.0369,477.3142,541.8232,17.94,67.73,26.6464,93.3801,4.26,14.91
2024-07-23,148.75,154.2543,105.76,130.8559,153.7129,219.5668,180.5972,92.6582,217.8495,18.925,237.336,191.3416,475.6319,540.9733,18.2,67.52,26.6926,92.9621,4.239,14.72
2024-07-24,144.23,149.7902,102.46,126.7331,148.9945,213.5368,180.0473,89.1997,213.1721,18.4191,230.2153,184.4226,458.5708,528.7135,17.43,66.14,26.6834,89.1606,4.286,18.04
2024-07-25,140.03,144.0478,100.78,123.1921,148.945,212.1239,180.4331,88.2781,215.8337,18.8952,228.9517,182.4177,453.5138,525.9587,17.61,65.74,26.6834,88.8114,4.256,18.46
2024-07-26,140.1,145.6658,104.74,124.1489,148.5386,214.5418,182.7099,89.0907,219.4054,18.9349,231.7432,184.8551,458.1651,531.8492,17.9,64.4,26.6649,89.8048,4.2,16.39
2024-07-29,140.29,147.7967,105.99,126.5259,149.4208,216.7408,182.6713,89.2294,216.9688,18.6373,233.5552,184.1671,459.0854,532.1619,17.97,63.76,26.7389,91.3048,4.178,16.6
2024-07-30,138.99,146.453,107.21,126.7725,150.075,217.6762,183.5782,88.0798,217.7908,18.9845,233.8687,181.7789,452.7815,529.4658,18.02,63.09,26.7574,90.7982,4.143,17.69
2024-07-31,139.56,146.2176,110.72,125.9243,146.0406,213.6064,183.9737,90.4681,219.0531,18.9052,222.6341,187.6855,466.181,538.072,17.63,64.47,26.6094,92.2047,4.109,16.36
2024-08-01,135.09,144.217,108.2,119.8189,139.9246,207.676,182.5942,88.7636,211.9294,18.0323,214.289,182.5553,454.8895,530.4525,16.85,61.02,26.7019,89.9425,3.976,18.59
2024-08-02,128.23,130.9906,117.23,113.9108,135.3748,203.9446,180.0666,86.8609,204.4339,17.2586,209.2839,176.3145,444.0927,520.5763,16.22,58.99,26.4336,86.6328,3.792,23.39
2024-08-05,125.31,133.1671,121.3,110.5869,132.7678,200.8201,175.7832,84.0068,197.8582,16.6238,207.0115,172.4423,430.8515,505.415,15.79,58.48,26.2855,84.1837,3.785,38.57
2024-08-06,130.47,134.4915,122.64,115.9229,130.8646,206.0938,177.1434,84.9186,200.011,16.9512,210.8315,175.3219,434.9684,510.0748,16.32,64.87,26.3688,85.1132,3.888,27.71
2024-08-07,113.01,130.1046,121.49,111.6916,129.2191,202.5117,176.4874,84.1059,197.6429,16.6734,210.3613,172.9927,430.2577,506.6655,13.61,65.54,26.4243,83.628,3.968,27.85
2024-08-08,114.64,133.6166,124.76,116.3569,132.183,204.0242,179.0247,86.6231,202.4475,17.3281,211.3702,179.6462,443.4197,518.3782,14.03,69.01,26.4613,85.4525,3.997,23.79
2024-08-09,115.08,135.5137,123.81,128.2323,133.9573,205.2978,179.179,87.2672,202.0267,17.338,213.4956,181.4742,445.7354,520.664,13.56,68.54,26.4336,85.7378,3.942,20.37
2024-08-12,113.62,135.3614,124.04,125.1549,132.4308,204.5714,178.6002,87.5943,200.2067,16.9512,210.2731,181.9853,446.6953,520.9377,13.7,69.26,26.4336,85.3984,3.909,20.71
2024-08-13,116.9,140.4221,127.94,128.7945,134.2745,204.1436,180.1148,89.5862,203.5043,17.1595,211.9873,185.9067,457.7791,529.5048,13.83,71.06,26.2948,87.5377,3.852,18.12
2024-08-14,116.24,140.6118,126.93,127.2657,137.5753,206.7605,180.7998,89.8438,202.242,17.0503,212.6435,187.3907,457.9276,531.1752,13.59,71.93,26.3225,87.0705,3.82,16.19
2024-08-15,118.88,143.0556,130.29,130.4121,141.1141,209.5466,182.8161,91.7366,207.4869,17.6058,217.345,191.6856,469.4962,540.2797,14.07,72.73,26.4151,89.8491,3.926,15.23
2024-08-16,116.31,142.4333,129.03,129.2482,141.8476,211.4074,183.4624,91.8258,208.0349,17.5364,216.6475,191.5185,470.0999,541.4911,13.8,72.04,26.2855,90.0606,3.892,14.8
2024-08-19,119.14,145.706,129.56,133.6078,145.3864,213.487,184.6297,92.9456,210.579,17.8042,221.1561,193.661,476.2751,546.6684,14.54,74.18,26.1467,91.1671,3.867,14.65
2024-08-20,117.38,145.7253,127.54,131.6943,141.7981,211.3576,184.0798,92.8862,208.1229,17.6455,219.172,193.3072,475.2756,545.7795,14.15,73.31,26.0542,91.0835,3.818,15.88
2024-08-21,117.68,147.1225,129.45,131.3688,144.0085,215.3577,184.7937,93.2529,210.8335,17.7645,220.5275,194.2507,477.4924,547.6551,14.4,73.48,25.971,92.2342,3.778,16.27
2024-08-22,115.45,148.3068,128.8,131.2998,143.84,214.7607,184.813,91.9546,208.9743,17.6356,220.1444,192.6192,469.9218,543.3568,14.12,73.31,26.0912,90.6409,3.862,17.55
2024-08-23,116.85,150.7663,128.81,136.2412,147.4581,216.1647,186.4723,93.0348,215.6478,18.2009,221.2642,194.4669,475.0183,549.1302,14.6,74.3,25.8692,92.3916,3.807,15.86
2024-08-26,115.71,149.4797,128.62,135.2451,145.7928,214.3723,187.0126,92.4105,215.7163,18.0819,220.6847,192.6978,470.4067,547.8212,14.41,72.61,25.9247,91.6736,3.818,16.15
2024-08-27,116.74,152.7685,128.48,138.8747,147.3606,217.4093,187.1959,92.6186,214.043,18.2307,223.5823,193.3367,471.812,548.5734,14.6,72.56,25.8414,91.4326,3.833,15.43
2024-08-28,117.53,153.4293,127.16,137.8095,145.6638,216.1548,186.9547,91.7465,212.5948,18.072,223.2876,191.548,466.4581,545.3889,14.33,71.85,25.9895,90.5474,3.841,17.11
2024-08-29,116.6,153.1369,126.53,138.9832,147.9658,216.7323,187.6976,91.4492,214.1115,18.2902,227.2658,191.1843,465.7753,545.4375,14.57,72.24,26.082,90.6556,3.867,15.65
2024-08-30,117.31,153.8619,128.71,137.1881,150.7442,218.7038,189.3183,92.4204,215.3543,18.5481,230.5269,193.9755,471.327,550.6443,14.51,73.13,26.156,92.0228,3.911,15.0
2024-09-03,114.98,150.1051,125.05,134.8703,147.9758,214.7308,187.6493,89.5663,208.7688,18.2902,226.6273,188.2654,457.0171,539.3127,13.72,71.89,26.2023,90.7589,3.844,20.72
2024-09-04,115.21,149.5316,125.42,133.0751,146.4576,213.3368,187.6204,89.3285,208.4165,18.4092,225.3897,188.0197,455.8296,538.2088,13.98,71.56,26.0727,90.9949,3.768,21.32
2024-09-05,116.16,148.8496,126.35,133.3414,146.1401,215.0793,186.1154,89.388,207.3792,18.5977,224.9968,186.9091,456.2551,536.8997,13.93,71.25,26.0357,92.0277,3.731,19.9
2024-09-06,114.28,147.2013,123.56,130.4515,143.3816,212.1917,184.485,87.4258,203.4358,18.439,223.5627,182.8305,444.0333,527.8637,13.77,69.58,26.0727,89.7016,3.71,22.38
2024-09-09,116.36,150.0236,124.61,131.0433,144.6716,214.0239,186.318,88.4465,204.0033,18.925,224.5351,185.946,449.7434,533.7737,13.61,69.8,26.1838,91.0097,3.697,19.45
2024-09-10,115.12,151.2832,125.81,129.3074,142.0718,209.7521,185.99,89.2492,203.837,18.7564,221.6669,186.3195,453.8998,536.0986,13.23,68.99,26.193,92.0523,3.646,19.08
2024-09-11,115.96,150.9932,130.02,128.0548,144.106,210.6782,185.4401,91.0528,204.4339,18.7762,223.2975,189.2973,463.7564,541.5984,13.33,70.11,26.2208,92.9719,3.653,17.69
2024-09-12,117.36,152.6987,130.19,130.4121,144.1655,215.2088,186.2891,92.0835,207.0661,19.0341,226.6077,191.8035,468.3087,546.1605,13.33,68.09,26.1097,94.0194,3.68,17.07
2024-09-13,117.75,155.1402,131.35,133.9135,144.5525,215.8959,187.4082,92.5592,212.1741,19.1234,227.6292,193.376,470.4067,549.0129,13.51,72.48,26.0727,94.6587,3.65,16.56
2024-09-16,117.55,156.9711,130.87,133.9332,143.7289,217.1704,188.9131,92.2718,212.9373,19.1531,228.3365,193.9067,468.3284,549.8239,13.53,71.52,25.9895,94.4965,3.621,17.14
2024-09-17,122.12,159.4734,129.88,136.5174,147.2316,219.4407,188.8263,92.3015,214.6986,19.5003,231.4306,193.7887,468.5759,550.0484,13.92,72.78,26.0727,94.9784,3.642,17.61
2024-09-18,122.42,158.916,132.48,137.7503,147.1225,220.0381,188.3728,91.9844,214.7378,19.5201,234.5051,193.1794,466.5472,548.4172,14.06,73.5,26.1005,94.7915,3.685,18.23
2024-09-19,128.75,158.4903,137.29,140.5909,152.8875,224.5787,189.7138,94.2538,219.1607,19.6491,240.1236,196.9337,478.3434,557.7755,14.55,75.28,25.9895,96.9505,3.74,16.33
2024-09-20,131.18,160.3247,139.72,142.0704,153.6912,223.6825,189.3376,94.0456,216.8123,19.6292,240.0548,198.1033,477.433,556.8113,14.9,73.94,26.0357,96.7292,3.728,16.15
2024-09-23,129.03,161.6293,139.51,142.0704,150.4167,223.7024,190.1962,94.224,216.0197,19.6094,237.3831,199.2138,478.6985,558.2028,14.58,74.71,26.0727,97.9045,3.739,15.89
2024-09-24,131.48,164.8043,141.68,145.8974,154.5445,227.4962,190.1962,94.67,216.3817,19.9466,242.9918,199.5086,481.0076,559.8,14.83,77.44,25.9247,98.762,3.736,15.39
2024-09-25,130.71,164.7309,143.93,143.5006,152.2822,226.4208,188.9813,94.8139,213.7424,19.7284,241.1451,199.8928,481.4535,558.5652,14.43,77.14,26.1005,98.4072,3.781,15.41
2024-09-26,129.25,168.4092,143.02,146.4497,156.5489,231.9173,189.9517,95.1017,214.8814,20.631,246.2627,200.2375,485.0707,560.7798,14.57,76.69,25.9802,98.826,3.791,15.37
2024-09-27,128.25,167.5871,142.23,147.0514,157.1244,233.3611,190.6697,94.5459,216.3346,20.6707,248.5514,198.898,482.3752,559.9666,14.77,75.75,25.971,98.9739,3.749,16.96
2024-09-30,126.81,166.1677,142.73,145.996,151.022,229.5175,191.3199,95.0322,216.8844,20.5517,244.1902,199.7056,483.6833,562.2104,14.49,75.16,26.0727,98.7422,3.802,16.73
2024-10-01,125.47,161.7836,141.93,144.4672,148.3429,228.8504,190.825,93.7023,213.9389,20.2938,241.7149,198.5927,476.9444,557.1738,14.09,74.24,26.1838,98.3431,3.743,19.26
2024-10-02,126.18,162.7312,143.58,145.7396,149.4443,230.4734,190.4951,93.871,213.6443,20.0557,244.4063,199.1738,477.6183,557.4091,14.52,72.87,26.2948,97.5102,3.785,18.9
2024-10-03,125.29,161.9071,142.12,144.8321,148.8391,229.8959,189.5636,93.9305,212.2107,19.8772,245.0546,198.7601,477.2615,556.39,14.27,72.94,26.3781,96.3817,3.85,20.49
2024-10-04,129.85,165.2043,144.86,148.6591,152.5005,232.7238,190.8153,94.9231,215.176,20.5417,250.0936,200.6906,482.94,561.4461,14.71,74.28,26.5261,97.6581,3.981,19.21
2024-10-07,130.23,164.4989,142.08,148.9353,151.2403,231.509,189.4277,93.9305,213.4872,20.5021,250.6338,199.2526,477.767,556.3703,14.36,74.59,26.5446,96.1403,4.026,22.64
2024-10-08,132.5,166.9985,143.3,149.8723,151.2602,233.1918,189.7382,95.4193,213.6345,20.6608,252.0286,201.2323,484.9022,561.6324,14.41,76.17,26.5446,97.0766,4.033,21.42
2024-10-09,135.49,169.3189,142.65,150.7008,152.8379,235.9699,191.087,96.0148,214.1058,20.6013,257.2346,202.8476,488.7177,565.5224,14.7,77.87,26.6649,97.7714,4.067,20.86
2024-10-10,132.81,169.1698,144.49,148.7972,153.0363,234.9443,190.4659,95.9652,212.9177,20.6905,255.9184,201.9119,488.1627,564.5328,14.33,77.92,26.6556,97.2885,4.096,20.93
2024-10-11,134.4,169.0321,149.44,148.4421,153.8896,237.115,192.5522,96.1736,217.2477,20.8889,257.9713,204.2363,488.9257,567.9133,14.5,86.34,26.6741,96.8745,4.073,20.46
2024-10-14,134.79,169.5445,150.02,148.3533,151.1411,236.7466,193.8621,97.0669,218.8481,21.0674,256.9203,205.8122,493.0286,572.5579,14.75,84.94,26.7574,97.2983,4.098,19.7
2024-10-15,133.27,169.941,148.87,149.1325,150.4068,235.1136,193.2702,96.0049,219.0249,21.1468,255.9576,203.7143,486.4384,568.1093,14.97,83.2,26.7759,97.5102,4.038,20.64
