method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,20.049713631956145,20.049713631956145,W1,PIT,1,12,2.8272809258449705,6.631233570657368,12.987471652866981,27.11195561104531,33.46819369325492,37.272146338067316,10.470495625820988,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_margin_pct|h0|PIT,y[2022Q1] + (y[2022Q4] - y[2021Q4] = +4.873); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q1,2024-11-07,1,256.0,256.0,W1,full_sample,1,19,-180.9268423765364,-84.42194983263943,76.83349427589684,435.16650572410316,596.4219498326395,692.9268423765363,265.632658868452,,,,,,,,2024-11-07,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +25.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q1,2024-11-07,1,256.0,256.0,W2,full_sample,1,19,-180.9268423765364,-84.42194983263943,76.83349427589684,435.16650572410316,596.4219498326395,692.9268423765363,265.632658868452,,,,,,,,2024-11-07,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +25.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2025-02-13,1,-717.0,-717.0,W1,PIT,1,20,-2144.192887884897,-1828.965982768247,-1302.2356456879484,-131.7643543120516,394.965982768247,710.1928878848971,867.6716666455108,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2025-02-13,1,-717.0,-717.0,W2,PIT,1,20,-2144.192887884897,-1828.965982768247,-1302.2356456879484,-131.7643543120516,394.965982768247,710.1928878848971,867.6716666455108,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2025-02-13,1,-717.0,-717.0,W1,full_sample,1,20,-1940.7365077499085,-1670.4474141796973,-1218.8061898600859,-215.1938101399142,236.44741417969715,506.7365077499086,743.9789703464065,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2025-02-13,1,-717.0,-717.0,W2,full_sample,1,20,-1940.7365077499085,-1670.4474141796973,-1218.8061898600859,-215.1938101399142,236.44741417969715,506.7365077499086,743.9789703464065,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-05-01,1,268.0,268.0,W1,PIT,1,21,-267.4381611065877,-149.17487949990942,48.43787871898798,487.562121281012,685.1748794999094,803.4381611065876,325.5232881110245,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-05-01,1,268.0,268.0,W2,PIT,1,21,-267.4381611065877,-149.17487949990942,48.43787871898798,487.562121281012,685.1748794999094,803.4381611065876,325.5232881110245,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-05-01,1,268.0,268.0,W1,full_sample,1,21,-189.40778811293654,-88.3792287310444,80.4350643200795,455.5649356799205,624.3792287310445,725.4077881129365,278.0841897529107,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-05-01,1,268.0,268.0,W2,full_sample,1,21,-189.40778811293654,-88.3792287310444,80.4350643200795,455.5649356799205,624.3792287310445,725.4077881129365,278.0841897529107,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-08-06,1,178.0,178.0,W1,PIT,1,22,-177.6268383469127,-99.07883787680552,32.17142691037262,323.8285730896274,455.0788378768055,533.6268383469127,216.2057659841879,,,,,,,,2025-08-06,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = -5.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-08-06,1,178.0,178.0,W2,PIT,1,22,-177.6268383469127,-99.07883787680552,32.17142691037262,323.8285730896274,455.0788378768055,533.6268383469127,216.2057659841879,,,,,,,,2025-08-06,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = -5.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-08-06,1,178.0,178.0,W1,full_sample,1,22,-125.80069508993546,-58.699636993007104,53.42328898870952,302.57671101129046,414.6996369930071,481.8006950899354,184.69770811947052,,,,,,,,2025-08-06,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = -5.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-08-06,1,178.0,178.0,W2,full_sample,1,22,-125.80069508993546,-58.699636993007104,53.42328898870952,302.57671101129046,414.6996369930071,481.8006950899354,184.69770811947052,,,,,,,,2025-08-06,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = -5.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q1,2025-11-06,1,224.0,224.0,W1,PIT,1,23,-222.8071000865246,-124.11993555534902,40.781989360511744,407.2180106394882,572.119935555349,670.8071000865245,271.63942904428825,,,,,,,,2025-11-06,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -7.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q1,2025-11-06,1,224.0,224.0,W2,PIT,1,23,-222.8071000865246,-124.11993555534902,40.781989360511744,407.2180106394882,572.119935555349,670.8071000865245,271.63942904428825,,,,,,,,2025-11-06,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -7.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q1,2025-11-06,1,224.0,224.0,W1,full_sample,1,23,-158.31098707946936,-73.86920610355949,67.22930749140974,380.7706925085903,521.8692061035596,606.3109870794693,232.4285765098955,,,,,,,,2025-11-06,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -7.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q1,2025-11-06,1,224.0,224.0,W2,full_sample,1,23,-158.31098707946936,-73.86920610355949,67.22930749140974,380.7706925085903,521.8692061035596,606.3109870794693,232.4285765098955,,,,,,,,2025-11-06,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = -7.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q2,2026-02-12,1,394.0,394.0,W1,PIT,1,24,-401.74601096409657,-225.9880216800564,67.69587216739201,720.304127832608,1013.9880216800564,1189.7460109640965,483.7792238321601,,,,,,,,2026-02-12,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +157.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q2,2026-02-12,1,394.0,394.0,W2,PIT,1,24,-401.74601096409657,-225.9880216800564,67.69587216739201,720.304127832608,1013.9880216800564,1189.7460109640965,483.7792238321601,,,,,,,,2026-02-12,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +157.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q2,2026-02-12,1,394.0,394.0,W1,full_sample,1,24,-278.45771834513806,-129.9306571642966,118.25154978399748,669.7484502160025,917.9306571642967,1066.457718345138,408.8252640397269,,,,,,,,2026-02-12,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +157.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q2,2026-02-12,1,394.0,394.0,W2,full_sample,1,24,-278.45771834513806,-129.9306571642966,118.25154978399748,669.7484502160025,917.9306571642967,1066.457718345138,408.8252640397269,,,,,,,,2026-02-12,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +157.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q4,2026-08-06,1,328.0,328.0,LIVE,PIT,1,26,-343.3159305459941,-195.04105828599123,52.71975203300175,603.2802479669983,851.0410582859912,999.3159305459941,408.13110634664383,,,,,,,,2026-08-06,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = -12.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q4,2026-08-06,1,328.0,328.0,LIVE,full_sample,1,26,-231.81251679493727,-108.16562322306926,98.44291454099283,557.5570854590072,764.1656232230694,887.8125167949372,340.34184417520413,,,,,,,,2026-08-06,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = -12.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q4,2026-09-11,1,328.0,328.0,LIVE,PIT,1,26,-343.3159305459941,-195.04105828599123,52.71975203300175,603.2802479669983,851.0410582859912,999.3159305459941,408.13110634664383,,,,,,,,2026-08-06,seasonal_naive_drift|ga_cash_musd|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = -12.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2026Q4,2026-09-11,1,328.0,328.0,LIVE,full_sample,1,26,-231.81251679493727,-108.16562322306926,98.44291454099283,557.5570854590072,764.1656232230694,887.8125167949372,340.34184417520413,,,,,,,,2026-08-06,seasonal_naive_drift|ga_cash_musd|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = -12.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2023Q3,2023-02-14,2,235.6,235.6,W1,PIT,1,12,144.93488538445743,164.9602678852486,198.42180401554927,272.77819598445075,306.2397321147514,326.2651146155426,55.12047584658269,,,,,,,,2023-02-14,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2022Q3] + (y[2022Q4] - y[2021Q4] = +48.231); sigma relative n=3 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2023Q3,2023-02-14,2,235.6,235.6,W1,full_sample,1,12,-174.83216737698743,-84.17920590216742,67.29791797242517,403.9020820275748,555.3792059021674,646.0321673769874,249.52504019319423,,,,,,,,2023-02-14,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2022Q3] + (y[2022Q4] - y[2021Q4] = +48.231); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2023Q4,2023-05-09,2,232.541,232.541,W1,PIT,1,13,145.99288213306485,165.108935450355,197.05102238527306,268.0309776147269,299.973064549645,319.08911786693517,52.61751954630829,,,,,,,,2023-05-09,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2022Q4] + (y[2023Q1] - y[2022Q1] = +28.541); sigma relative n=4 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2023Q4,2023-05-09,2,232.541,232.541,W1,full_sample,1,13,-172.56216907475397,-83.08623395456671,66.42413048907352,398.65786951092645,548.1682339545667,637.6441690747539,246.2852392681052,,,,,,,,2023-05-09,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2022Q4] + (y[2023Q1] - y[2022Q1] = +28.541); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q1,2023-08-03,2,224.164,224.164,W1,PIT,1,14,145.4955084265145,162.87117315930084,191.90514707820853,256.42285292179145,285.45682684069914,302.83249157348547,47.827046908293944,,,,,,,,2023-08-03,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2023Q1] + (y[2023Q2] - y[2022Q2] = +29.164); sigma relative n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q1,2023-08-03,2,224.164,224.164,W1,full_sample,1,14,-166.34583178223687,-80.09315582280755,64.03128388951917,384.29671611048076,528.4211558228076,614.6738317822368,237.4131201607266,,,,,,,,2023-08-03,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2023Q1] + (y[2023Q2] - y[2022Q2] = +29.164); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q2,2023-11-01,2,272.631,272.631,W1,PIT,1,15,182.35003507035853,202.2905696731423,235.61032868609487,309.651671313905,342.97143032685767,362.91196492964144,54.88692942056236,,,,,,,,2023-11-01,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2023Q2] + (y[2023Q3] - y[2022Q3] = +55.631); sigma relative n=6 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q2,2023-11-01,2,272.631,272.631,W1,full_sample,1,15,-202.3118362655155,-97.4102762492097,77.87563104728457,467.3863689527153,642.6722762492096,747.5738362655154,288.7447420751729,,,,,,,,2023-11-01,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2023Q2] + (y[2023Q3] - y[2022Q3] = +55.631); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q3,2024-02-13,2,1181.0,1181.0,W1,PIT,1,16,-1594.387537202412,-981.382223570134,42.922777813103394,2319.0772221868965,3343.382223570134,3956.387537202412,1687.3158144449858,,,,,,,,2024-02-13,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +938.000); sigma relative n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q3,2024-02-13,2,1181.0,1181.0,W2,PIT,1,16,-1594.387537202412,-981.382223570134,42.922777813103394,2319.0772221868965,3343.382223570134,3956.387537202412,1687.3158144449858,,,,,,,,2024-02-13,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +938.000); sigma relative n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q3,2024-02-13,2,1181.0,1181.0,W1,full_sample,1,16,-876.3870529381246,-421.96792092724843,337.3465243015031,2024.6534756984968,2783.9679209272485,3238.3870529381247,1250.8025147205535,,,,,,,,2024-02-13,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +938.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q3,2024-02-13,2,1181.0,1181.0,W2,full_sample,1,16,-876.3870529381246,-421.96792092724843,337.3465243015031,2024.6534756984968,2783.9679209272485,3238.3870529381247,1250.8025147205535,,,,,,,,2024-02-13,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +938.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q4,2024-05-08,2,1178.0,1178.0,W1,PIT,1,17,-1425.4382917087844,-850.4117467168325,110.43239747716568,2245.5676025228345,3206.411746716832,3781.4382917087846,1582.7780959050608,,,,,,,,2024-05-08,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +36.000); sigma relative n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q4,2024-05-08,2,1178.0,1178.0,W2,PIT,1,17,-1425.4382917087844,-850.4117467168325,110.43239747716568,2245.5676025228345,3206.411746716832,3781.4382917087846,1582.7780959050608,,,,,,,,2024-05-08,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +36.000); sigma relative n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q4,2024-05-08,2,1178.0,1178.0,W1,full_sample,1,17,-874.1608368849371,-420.89602951083714,336.48958986212585,2019.510410137874,2776.8960295108373,3230.160836884937,1247.625200965971,,,,,,,,2024-05-08,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +36.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2024Q4,2024-05-08,2,1178.0,1178.0,W2,full_sample,1,17,-874.1608368849371,-420.89602951083714,336.48958986212585,2019.510410137874,2776.8960295108373,3230.160836884937,1247.625200965971,,,,,,,,2024-05-08,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +36.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q1,2024-08-06,2,256.0,256.0,W1,PIT,1,18,-282.97391232358416,-163.92968237918825,34.98800627074618,477.01199372925385,675.9296823791883,794.9739123235842,327.6728722193379,,,,,,,,2024-08-06,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +25.000); sigma relative n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q1,2024-08-06,2,256.0,256.0,W2,PIT,1,18,-282.97391232358416,-163.92968237918825,34.98800627074618,477.01199372925385,675.9296823791883,794.9739123235842,327.6728722193379,,,,,,,,2024-08-06,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +25.000); sigma relative n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q1,2024-08-06,2,256.0,256.0,W1,full_sample,1,18,-189.97043653866206,-91.46806753376427,73.12507216019034,438.87492783980963,603.4680675337643,701.970436538662,271.1307737243537,,,,,,,,2024-08-06,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +25.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q1,2024-08-06,2,256.0,256.0,W2,full_sample,1,18,-189.97043653866206,-91.46806753376427,73.12507216019034,438.87492783980963,603.4680675337643,701.970436538662,271.1307737243537,,,,,,,,2024-08-06,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +25.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2024-11-07,2,267.0,267.0,W1,PIT,1,19,-293.19506716803346,-169.46367894152843,37.28604568569818,496.7139543143018,703.4636789415285,827.1950671680335,340.5744182880784,,,,,,,,2024-11-07,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +25.000); sigma relative n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2024-11-07,2,267.0,267.0,W2,PIT,1,19,-293.19506716803346,-169.46367894152843,37.28604568569818,496.7139543143018,703.4636789415285,827.1950671680335,340.5744182880784,,,,,,,,2024-11-07,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +25.000); sigma relative n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2024-11-07,2,267.0,267.0,W1,full_sample,1,19,-198.1332287336827,-95.3983360606057,76.26716510457352,457.73283489542644,629.3983360606057,732.1332287336827,282.78092415782197,,,,,,,,2024-11-07,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +25.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q2,2024-11-07,2,267.0,267.0,W2,full_sample,1,19,-198.1332287336827,-95.3983360606057,76.26716510457352,457.73283489542644,629.3983360606057,732.1332287336827,282.78092415782197,,,,,,,,2024-11-07,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +25.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-02-13,2,-691.0,-691.0,W1,PIT,1,20,-2131.3205875446247,-1813.1941415388872,-1281.6187987655567,-100.38120123444338,431.19414153888727,749.3205875446247,875.652741340928,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q3] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-02-13,2,-691.0,-691.0,W2,PIT,1,20,-2131.3205875446247,-1813.1941415388872,-1281.6187987655567,-100.38120123444338,431.19414153888727,749.3205875446247,875.652741340928,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q3] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-02-13,2,-691.0,-691.0,W1,full_sample,1,20,-1894.7717642508417,-1628.8923229134027,-1184.6194341301111,-197.38056586988878,246.89232291340278,512.7717642508417,731.8412681387828,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q3] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q3,2025-02-13,2,-691.0,-691.0,W2,full_sample,1,20,-1894.7717642508417,-1628.8923229134027,-1184.6194341301111,-197.38056586988878,246.89232291340278,512.7717642508417,731.8412681387828,,,,,,,,2025-02-13,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q3] + (y[2024Q4] - y[2023Q4] = -959.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-05-01,2,183.0,183.0,W1,PIT,1,21,-182.247004578927,-101.57417903873429,33.22657527594354,332.77342472405644,467.57417903873426,548.247004578927,222.05441176906788,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-05-01,2,183.0,183.0,W2,PIT,1,21,-182.247004578927,-101.57417903873429,33.22657527594354,332.77342472405644,467.57417903873426,548.247004578927,222.05441176906788,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h2|PIT,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-05-01,2,183.0,183.0,W1,full_sample,1,21,-135.7991792444342,-65.3853764010893,52.27300080201106,313.7269991979889,431.3853764010893,501.7991792444342,193.81613902951844,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=16 (full_sample),1.0
baselines-margin,seasonal_naive_drift,ga_cash_musd,2025Q4,2025-05-01,2,183.0,183.0,W2,full_sample,1,21,-135.7991792444342,-65.3853764010893,52.27300080201106,313.7269991979889,431.3853764010893,501.7991792444342,193.81613902951844,,,,,,,,2025-05-01,seasonal_naive_drift|ga_cash_musd|h2|full_sample,y[2024Q4] + (y[2025Q1] - y[2024Q1] = +0.000); sigma relative n=16 (full_sample),1.0
