method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_bias,adj_ebitda_musd,2023Q1,2023-02-14,0,261.3129772497341,261.3129772497341,W1,PIT,3,12,125.29002836267848,155.3336850866496,205.53531818483344,317.09063631463476,367.2922694128186,397.33592613678974,82.69608107267084,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,b_pct=+0.1543 b_pt=+4.806 n_pool=4; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,54.55339208227281,54.55339208227281,W1,full_sample,3,18,29.517091542446526,35.0469085711986,44.28699036710082,64.81979379744479,74.05987559334702,79.5896926220991,15.220989958983703,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4,b_pct=+0.1037 b_pt=+2.103 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,54.55339208227281,54.55339208227281,W2,full_sample,3,18,29.517091542446526,35.0469085711986,44.28699036710082,64.81979379744479,74.05987559334702,79.5896926220991,15.220989958983703,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4,b_pct=+0.1037 b_pt=+2.103 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,886.8071296477164,886.8071296477164,W1,full_sample,3,18,330.78558702076265,453.59516065886777,658.804573526558,1114.809685768875,1320.0190986365649,1442.82867227467,338.03709553017745,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,886.8071296477164,886.8071296477164,W2,full_sample,3,18,330.78558702076265,453.59516065886777,658.804573526558,1114.809685768875,1320.0190986365649,1442.82867227467,338.03709553017745,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,33.81015275408258,33.81015275408258,W1,full_sample,3,18,16.861745821885563,20.605173854106056,26.860277962423464,40.76002754574169,47.015131654059104,50.7585596862796,10.303899784449964,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,33.81015275408258,33.81015275408258,W2,full_sample,3,18,16.861745821885563,20.605173854106056,26.860277962423464,40.76002754574169,47.015131654059104,50.7585596862796,10.303899784449964,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2297.436014748039,2297.436014748039,W1,full_sample,3,18,1369.5669646335484,1574.5072298941095,1916.953427378663,2677.9186021174146,3020.364799601968,3225.305064862529,564.104328136588,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2297.436014748039,2297.436014748039,W2,full_sample,3,18,1369.5669646335484,1574.5072298941095,1916.953427378663,2677.9186021174146,3020.364799601968,3225.305064862529,564.104328136588,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,56.081442597726706,56.081442597726706,W1,full_sample,3,18,30.325983777432207,36.01464271253443,45.52014236940042,66.642742826053,76.14824248291899,81.8369014180212,15.658207148820274,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,56.081442597726706,56.081442597726706,W2,full_sample,3,18,30.325983777432207,36.01464271253443,45.52014236940042,66.642742826053,76.14824248291899,81.8369014180212,15.658207148820274,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,940.1563791890666,940.1563791890666,W1,full_sample,3,18,324.92879632892425,460.815324725807,687.8757556261293,1192.437002752004,1419.4974336523262,1555.3839620492088,374.03181218038753,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,940.1563791890666,940.1563791890666,W2,full_sample,3,18,324.92879632892425,460.815324725807,687.8757556261293,1192.437002752004,1419.4974336523262,1555.3839620492088,374.03181218038753,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,35.713978117339536,35.713978117339536,W1,full_sample,3,18,17.791183707985173,21.74982662210151,28.364545361802435,43.06341087287664,49.678129612577564,53.6367725266939,10.896285308117045,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,35.713978117339536,35.713978117339536,W2,full_sample,3,18,17.791183707985173,21.74982662210151,28.364545361802435,43.06341087287664,49.678129612577564,53.6367725266939,10.896285308117045,,,,,,LSEG,2024-08-05,2024-08-06,ew,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2074.469262058602,2074.469262058602,W1,full_sample,3,18,1313.6801362777912,1481.7171294565496,1762.499577345171,2386.4389467720334,2667.2213946606544,2835.2583878394125,462.526946662626,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1037 b_pt=+2.103 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2074.469262058602,2074.469262058602,W2,full_sample,3,18,1313.6801362777912,1481.7171294565496,1762.499577345171,2386.4389467720334,2667.2213946606544,2835.2583878394125,462.526946662626,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1037 b_pt=+2.103 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,54.55339208227281,54.55339208227281,W1,full_sample,3,18,29.517091542446526,35.0469085711986,44.28699036710082,64.81979379744479,74.05987559334702,79.5896926220991,15.220989958983703,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1037 b_pt=+2.103 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,54.55339208227281,54.55339208227281,W2,full_sample,3,18,29.517091542446526,35.0469085711986,44.28699036710082,64.81979379744479,74.05987559334702,79.5896926220991,15.220989958983703,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1037 b_pt=+2.103 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,851.9373720080305,851.9373720080305,W1,full_sample,3,18,320.19638444910845,437.6430640498469,633.8913161213711,1069.9834278946898,1266.231679966214,1383.6783595669524,323.27556619395773,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,851.9373720080305,851.9373720080305,W2,full_sample,3,18,320.19638444910845,437.6430640498469,633.8913161213711,1069.9834278946898,1266.231679966214,1383.6783595669524,323.27556619395773,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,33.81015275408258,33.81015275408258,W1,full_sample,3,18,16.861745821885563,20.605173854106056,26.860277962423464,40.76002754574169,47.015131654059104,50.7585596862796,10.303899784449964,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,33.81015275408258,33.81015275408258,W2,full_sample,3,18,16.861745821885563,20.605173854106056,26.860277962423464,40.76002754574169,47.015131654059104,50.7585596862796,10.303899784449964,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_usd,b_pct=+0.1328 b_pt=+2.407 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2106.969596666667,2106.969596666667,W1,full_sample,3,18,1295.1962650548326,1474.4942402286467,1774.0932952844644,2439.845898048869,2739.444953104687,2918.742928278501,493.5231429171928,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2106.969596666667,2106.969596666667,W2,full_sample,3,18,1295.1962650548326,1474.4942402286467,1774.0932952844644,2439.845898048869,2739.444953104687,2918.742928278501,493.5231429171928,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,56.081442597726706,56.081442597726706,W1,full_sample,3,18,30.325983777432207,36.01464271253443,45.52014236940042,66.642742826053,76.14824248291899,81.8369014180212,15.658207148820274,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,56.081442597726706,56.081442597726706,W2,full_sample,3,18,30.325983777432207,36.01464271253443,45.52014236940042,66.642742826053,76.14824248291899,81.8369014180212,15.658207148820274,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.1416 b_pt=+3.631 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,896.1117133333333,896.1117133333333,W1,full_sample,3,18,316.8239667598949,444.77239270459495,658.568602459616,1133.6548242070505,1347.4510339620717,1475.3994599067717,352.18194317209543,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,896.1117133333333,896.1117133333333,W2,full_sample,3,18,316.8239667598949,444.77239270459495,658.568602459616,1133.6548242070505,1347.4510339620717,1475.3994599067717,352.18194317209543,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,35.713978117339536,35.713978117339536,W1,full_sample,3,18,17.791183707985173,21.74982662210151,28.364545361802435,43.06341087287664,49.678129612577564,53.6367725266939,10.896285308117045,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,35.713978117339536,35.713978117339536,W2,full_sample,3,18,17.791183707985173,21.74982662210151,28.364545361802435,43.06341087287664,49.678129612577564,53.6367725266939,10.896285308117045,,,,,,LSEG,2024-08-05,2024-08-06,ew_usd,b_pct=+0.2010 b_pt=+4.311 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2223.171528320318,2223.171528320318,W1,full_sample,3,18,1371.8453946420136,1559.8794751383414,1874.0761791467246,2572.266877493911,2886.463581502295,3074.4976619986223,517.5695391547573,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1047 b_pt=+2.708 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2223.171528320318,2223.171528320318,W2,full_sample,3,18,1371.8453946420136,1559.8794751383414,1874.0761791467246,2572.266877493911,2886.463581502295,3074.4976619986223,517.5695391547573,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1047 b_pt=+2.708 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,55.15786334642586,55.15786334642586,W1,full_sample,3,18,30.328914673310166,35.81293348672065,44.97648847284556,65.33923822000617,74.50279320613107,79.98681201954156,15.094928975007344,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1047 b_pt=+2.708 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,55.15786334642586,55.15786334642586,W2,full_sample,3,18,30.328914673310166,35.81293348672065,44.97648847284556,65.33923822000617,74.50279320613107,79.98681201954156,15.094928975007344,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1047 b_pt=+2.708 n_pool=10; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,901.5432713057774,901.5432713057774,W1,full_sample,3,18,350.83685700394574,472.47246777659046,675.7202401694142,1127.3663024421405,1330.6140748349642,1452.249685607609,334.8057269524317,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1517 b_pt=+3.133 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,901.5432713057774,901.5432713057774,W2,full_sample,3,18,350.83685700394574,472.47246777659046,675.7202401694142,1127.3663024421405,1330.6140748349642,1452.249685607609,334.8057269524317,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1517 b_pt=+3.133 n_pool=10; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,34.535495577665856,34.535495577665856,W1,full_sample,3,18,17.929455988492403,21.59726467109978,27.726012161803045,41.34497899352867,47.47372648423193,51.141535166839304,10.095755219235308,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1517 b_pt=+3.133 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,34.535495577665856,34.535495577665856,W2,full_sample,3,18,17.929455988492403,21.59726467109978,27.726012161803045,41.34497899352867,47.47372648423193,51.141535166839304,10.095755219235308,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_med,b_pct=+0.1517 b_pt=+3.133 n_pool=10; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2266.031967643578,2266.031967643578,W1,full_sample,3,18,1495.0811641987998,1665.3625871445481,1949.8953787650355,2582.1685565221205,2866.701348142608,3036.982771088356,468.70480802212035,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1260 b_pt=+3.787 n_pool=14; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q3,2024-08-06,0,2266.031967643578,2266.031967643578,W2,full_sample,3,18,1495.0811641987998,1665.3625871445481,1949.8953787650355,2582.1685565221205,2866.701348142608,3036.982771088356,468.70480802212035,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1260 b_pt=+3.787 n_pool=14; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,56.237462130084474,56.237462130084474,W1,full_sample,3,18,32.10267281322288,37.43337128192927,46.34073469450379,66.13418956566517,75.04155297823968,80.37225144694607,14.672910051937183,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1260 b_pt=+3.787 n_pool=14; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q3,2024-08-06,0,56.237462130084474,56.237462130084474,W2,full_sample,3,18,32.10267281322288,37.43337128192927,46.34073469450379,66.13418956566517,75.04155297823968,80.37225144694607,14.672910051937183,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1260 b_pt=+3.787 n_pool=14; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,913.3213908832738,913.3213908832738,W1,full_sample,3,18,375.80407629593736,494.526584628423,692.9066905709903,1133.7360911955573,1332.1161971381246,1450.8387054706102,326.78732367423885,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1667 b_pt=+3.419 n_pool=13; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-08-06,1,913.3213908832738,913.3213908832738,W2,full_sample,3,18,375.80407629593736,494.526584628423,692.9066905709903,1133.7360911955573,1332.1161971381246,1450.8387054706102,326.78732367423885,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1667 b_pt=+3.419 n_pool=13; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,34.82146417553624,34.82146417553624,W1,full_sample,3,18,18.128138162467785,21.815225969499537,27.976188031807688,41.6667403192648,47.82770238157295,51.5147901886047,10.148821596975424,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1667 b_pt=+3.419 n_pool=13; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-08-06,1,34.82146417553624,34.82146417553624,W2,full_sample,3,18,18.128138162467785,21.815225969499537,27.976188031807688,41.6667403192648,47.82770238157295,51.5147901886047,10.148821596975424,,,,,,LSEG,2024-08-05,2024-08-06,rw_hl4_from21,b_pct=+0.1667 b_pt=+3.419 n_pool=13; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-11-07,0,784.2136755116722,784.2136755116722,W1,full_sample,3,19,480.1733518958125,547.327337217397,659.5387022708786,908.8886487524659,1021.1000138059475,1088.253999127532,184.84339191892713,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4,b_pct=+0.0809 b_pt=+1.728 n_pool=11; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2024Q4,2024-11-07,0,784.2136755116722,784.2136755116722,W2,full_sample,3,19,480.1733518958125,547.327337217397,659.5387022708786,908.8886487524659,1021.1000138059475,1088.253999127532,184.84339191892713,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4,b_pct=+0.0809 b_pt=+1.728 n_pool=11; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,31.663256529712566,31.663256529712566,W1,full_sample,3,19,6.626955989886284,12.156773018638358,21.396854814540582,41.92965824488455,51.16974004078678,56.69955706953885,15.220989958983703,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4,b_pct=+0.0809 b_pt=+1.728 n_pool=11; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,31.663256529712566,31.663256529712566,W2,full_sample,3,19,6.626955989886284,12.156773018638358,21.396854814540582,41.92965824488455,51.16974004078678,56.69955706953885,15.220989958983703,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4,b_pct=+0.0809 b_pt=+1.728 n_pool=11; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2024-11-07,1,483.0081181169984,483.0081181169984,W1,full_sample,3,19,180.16558341225172,247.05501073705926,358.8243109776783,607.1919252563185,718.9612254969376,785.850652821745,184.11518796722777,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4,b_pct=+0.1044 b_pt=+1.918 n_pool=11; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2024-11-07,1,483.0081181169984,483.0081181169984,W2,full_sample,3,19,180.16558341225172,247.05501073705926,358.8243109776783,607.1919252563185,718.9612254969376,785.850652821745,184.11518796722777,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4,b_pct=+0.1044 b_pt=+1.918 n_pool=11; sigma relative n=19 (full_sample); street_src=street_pit,1.0
