method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,da,da_musd,2023Q1,2023-02-14,0,18.952397655858398,18.952397655858398,W1,PIT,2,12,-2.150394641909119,2.5106206713070667,10.298972893837952,27.605822417878844,35.39417464040973,40.05518995362591,12.829586749842823,,,,,,,,2023-02-14,mean4|rw,D&A rule mean4; sigma relative n=5 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.160080829891385,21.160080829891385,W2,PIT,2,22,-6.246813428879528,-0.19339869469090676,9.921591909445821,32.39856975033695,42.51356035447367,48.566975088662296,16.662208606103217,,,,,,,,2025-08-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W1,PIT,1,22,2.132081025629405,6.299475464580843,13.263008849407733,28.736991150592267,35.70052453541916,39.867918974370596,11.470880244426304,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W2,PIT,1,22,2.132081025629405,6.299475464580843,13.263008849407733,28.736991150592267,35.70052453541916,39.867918974370596,11.470880244426304,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,20.633970599907517,20.633970599907517,W1,full_sample,2,22,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2025-08-06,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,20.633970599907517,20.633970599907517,W2,full_sample,2,22,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2025-08-06,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W1,full_sample,1,22,5.161362256170396,8.659673381200214,14.505197884944057,27.494802115055943,33.340326618799786,36.83863774382961,9.629208024536817,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W2,full_sample,1,22,5.161362256170396,8.659673381200214,14.505197884944057,27.494802115055943,33.340326618799786,36.83863774382961,9.629208024536817,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,20.75,20.75,W1,PIT,2,22,-7.958905358581501,-1.6179128674513705,8.97760755946348,32.52239244053652,43.117912867451366,49.458905358581504,17.45377514945802,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,20.75,20.75,W2,PIT,2,22,-7.958905358581501,-1.6179128674513705,8.97760755946348,32.52239244053652,43.117912867451366,49.458905358581504,17.45377514945802,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W1,PIT,1,22,2.132081025629405,6.299475464580843,13.263008849407733,28.736991150592267,35.70052453541916,39.867918974370596,11.470880244426304,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W2,PIT,1,22,2.132081025629405,6.299475464580843,13.263008849407733,28.736991150592267,35.70052453541916,39.867918974370596,11.470880244426304,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W1,full_sample,2,22,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W2,full_sample,2,22,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W1,full_sample,1,22,5.161362256170396,8.659673381200214,14.505197884944057,27.494802115055943,33.340326618799786,36.83863774382961,9.629208024536817,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-08-06,1,21.0,21.0,W2,full_sample,1,22,5.161362256170396,8.659673381200214,14.505197884944057,27.494802115055943,33.340326618799786,36.83863774382961,9.629208024536817,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.160080829891385,21.160080829891385,W1,PIT,2,22,-14.38648632018095,-6.535245997056397,6.583832339126507,35.73632932065626,48.85540765683917,56.706647979963726,21.61077834989694,,,,,,,,2025-08-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.160080829891385,21.160080829891385,W2,PIT,2,22,-14.38648632018095,-6.535245997056397,6.583832339126507,35.73632932065626,48.85540765683917,56.706647979963726,21.61077834989694,,,,,,,,2025-08-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W1,PIT,1,22,-4.40906630282524,1.2030842344533221,10.580741713126372,31.41925828687363,40.79691576554668,46.409066302825245,15.44761545130172,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W2,PIT,1,22,-4.40906630282524,1.2030842344533221,10.580741713126372,31.41925828687363,40.79691576554668,46.409066302825245,15.44761545130172,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,20.633970599907517,20.633970599907517,W1,full_sample,2,22,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2025-08-06,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,20.633970599907517,20.633970599907517,W2,full_sample,2,22,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2025-08-06,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W1,full_sample,1,22,-0.6592712317912914,4.124654680002006,12.11838512364414,29.88161487635586,37.87534531999799,42.659271231791294,13.167901919597554,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W2,full_sample,1,22,-0.6592712317912914,4.124654680002006,12.11838512364414,29.88161487635586,37.87534531999799,42.659271231791294,13.167901919597554,,,,,,,,2025-08-06,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,20.75,20.75,W1,PIT,2,22,-15.949498539608662,-7.8436079888796355,5.700979712292414,35.79902028770759,49.34360798887963,57.44949853960866,22.31171086489108,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,20.75,20.75,W2,PIT,2,22,-15.949498539608662,-7.8436079888796355,5.700979712292414,35.79902028770759,49.34360798887963,57.44949853960866,22.31171086489108,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W1,PIT,1,22,-4.40906630282524,1.2030842344533221,10.580741713126372,31.41925828687363,40.79691576554668,46.409066302825245,15.44761545130172,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W2,PIT,1,22,-4.40906630282524,1.2030842344533221,10.580741713126372,31.41925828687363,40.79691576554668,46.409066302825245,15.44761545130172,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W1,full_sample,2,22,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W2,full_sample,2,22,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2025-08-06,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W1,full_sample,1,22,-0.6592712317912914,4.124654680002006,12.11838512364414,29.88161487635586,37.87534531999799,42.659271231791294,13.167901919597554,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-08-06,2,21.0,21.0,W2,full_sample,1,22,-0.6592712317912914,4.124654680002006,12.11838512364414,29.88161487635586,37.87534531999799,42.659271231791294,13.167901919597554,,,,,,,,2025-08-06,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.407440073976787,22.407440073976787,W1,PIT,2,23,6.770496738313831,10.224259222017436,15.995344899375116,28.81953524857846,34.59062092593614,38.04438340963974,9.506586531133502,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.407440073976787,22.407440073976787,W2,PIT,2,23,6.770496738313831,10.224259222017436,15.995344899375116,28.81953524857846,34.59062092593614,38.04438340963974,9.506586531133502,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W1,PIT,1,23,14.417271054004665,16.092083336405366,18.890621226845568,25.109378773154432,27.907916663594634,29.582728945995335,4.609971867252991,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W2,PIT,1,23,14.417271054004665,16.092083336405366,18.890621226845568,25.109378773154432,27.907916663594634,29.582728945995335,4.609971867252991,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,20.633970599907517,20.633970599907517,W1,full_sample,2,23,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,20.633970599907517,20.633970599907517,W2,full_sample,2,23,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W1,full_sample,1,23,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W2,full_sample,1,23,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.5,22.5,W1,PIT,2,23,4.926623530631652,8.808089815892117,15.293849792644403,29.7061502073556,36.19191018410788,40.07337646936835,10.683854284310012,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.5,22.5,W2,PIT,2,23,4.926623530631652,8.808089815892117,15.293849792644403,29.7061502073556,36.19191018410788,40.07337646936835,10.683854284310012,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W1,PIT,1,23,14.417271054004665,16.092083336405366,18.890621226845568,25.109378773154432,27.907916663594634,29.582728945995335,4.609971867252991,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W2,PIT,1,23,14.417271054004665,16.092083336405366,18.890621226845568,25.109378773154432,27.907916663594634,29.582728945995335,4.609971867252991,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,21.0,21.0,W1,full_sample,2,23,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,21.0,21.0,W2,full_sample,2,23,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W1,full_sample,1,23,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q4,2025-11-06,0,22.0,22.0,W2,full_sample,1,23,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.407440073976787,22.407440073976787,W1,PIT,2,23,-2.264537452969408,3.1848108341095216,12.290432890890678,32.524447257062896,41.630069313844054,47.07941760092299,14.999497294280573,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.407440073976787,22.407440073976787,W2,PIT,2,23,-2.264537452969408,3.1848108341095216,12.290432890890678,32.524447257062896,41.630069313844054,47.07941760092299,14.999497294280573,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W1,PIT,1,23,6.918894282303966,10.24988781617151,15.815831961253535,28.184168038746463,33.75011218382849,37.08110571769603,9.168661253856948,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W2,PIT,1,23,6.918894282303966,10.24988781617151,15.815831961253535,28.184168038746463,33.75011218382849,37.08110571769603,9.168661253856948,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,20.633970599907517,20.633970599907517,W1,full_sample,2,23,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,20.633970599907517,20.633970599907517,W2,full_sample,2,23,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W1,full_sample,1,23,5.407141411226128,9.072038780304986,15.195921593750917,28.804078406249083,34.927961219695014,38.59285858877387,10.087741739990951,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W2,full_sample,1,23,5.407141411226128,9.072038780304986,15.195921593750917,28.804078406249083,34.927961219695014,38.59285858877387,10.087741739990951,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.5,22.5,W1,PIT,2,23,-4.350241911729634,1.5802239218070258,11.48977230374482,33.51022769625518,43.419776078192974,49.350241911729626,16.323788008719752,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.5,22.5,W2,PIT,2,23,-4.350241911729634,1.5802239218070258,11.48977230374482,33.51022769625518,43.419776078192974,49.350241911729626,16.323788008719752,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W1,PIT,1,23,6.918894282303966,10.24988781617151,15.815831961253535,28.184168038746463,33.75011218382849,37.08110571769603,9.168661253856948,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W2,PIT,1,23,6.918894282303966,10.24988781617151,15.815831961253535,28.184168038746463,33.75011218382849,37.08110571769603,9.168661253856948,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,21.0,21.0,W1,full_sample,2,23,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,21.0,21.0,W2,full_sample,2,23,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2025-11-06,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W1,full_sample,1,23,5.407141411226128,9.072038780304986,15.195921593750917,28.804078406249083,34.927961219695014,38.59285858877387,10.087741739990951,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q1,2025-11-06,1,22.0,22.0,W2,full_sample,1,23,5.407141411226128,9.072038780304986,15.195921593750917,28.804078406249083,34.927961219695014,38.59285858877387,10.087741739990951,,,,,,,,2025-11-06,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2026Q2,2025-11-06,2,22.407440073976787,22.407440073976787,W1,PIT,2,23,-11.179339869466679,-3.760961607999657,8.634823202328363,36.18005694562521,48.57584175595323,55.994220017420254,20.419312328533636,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q2,2025-11-06,2,22.407440073976787,22.407440073976787,W2,PIT,2,23,-11.179339869466679,-3.760961607999657,8.634823202328363,36.18005694562521,48.57584175595323,55.994220017420254,20.419312328533636,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q2,2025-11-06,2,22.0,22.0,W1,PIT,1,23,-0.846543168030494,4.199617835578029,12.63153161974119,31.368468380258808,39.80038216442197,44.84654316803049,13.889712004571294,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q2,2025-11-06,2,22.0,22.0,W2,PIT,1,23,-0.846543168030494,4.199617835578029,12.63153161974119,31.368468380258808,39.80038216442197,44.84654316803049,13.889712004571294,,,,,,,,2025-11-06,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2026Q2,2025-11-06,2,20.633970599907517,20.633970599907517,W1,full_sample,2,23,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2026Q2,2025-11-06,2,20.633970599907517,20.633970599907517,W2,full_sample,2,23,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2025-11-06,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
