method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,25.127168270556336,25.127168270556336,W1,PIT,3,12,9.998070526594223,13.339664153860882,18.923320590243463,31.331015950869208,36.91467238725179,40.256266014518445,9.1978383341027,,,,,,,,2023-02-14,k4_rw,margin[2022Q1]=15.18 + delta +9.95; rev=1845; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,894.1221853448876,894.1221853448876,W1,full_sample,3,22,484.23516330771014,574.7677174572374,726.0436459706189,1062.2007247191564,1213.4766532325377,1304.0092073820651,249.19361535947186,,,,,,,,2025-08-06,k2_rw,margin[2024Q4]=30.85 + delta +1.15; rev=2794; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,894.1221853448876,894.1221853448876,W2,full_sample,3,22,484.23516330771014,574.7677174572374,726.0436459706189,1062.2007247191564,1213.4766532325377,1304.0092073820651,249.19361535947186,,,,,,,,2025-08-06,k2_rw,margin[2024Q4]=30.85 + delta +1.15; rev=2794; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,19.507908692671688,19.507908692671688,W1,full_sample,3,22,-3.1277716068650676,1.871815699520365,10.225906877683837,28.78991050765954,37.144001685823014,42.14358899220844,13.761516483074011,,,,,,,,2025-08-06,k2_rw,margin[2025Q1]=18.35 + delta +1.15; rev=2560; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,19.507908692671688,19.507908692671688,W2,full_sample,3,22,-3.1277716068650676,1.871815699520365,10.225906877683837,28.78991050765954,37.144001685823014,42.14358899220844,13.761516483074011,,,,,,,,2025-08-06,k2_rw,margin[2025Q1]=18.35 + delta +1.15; rev=2560; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,499.3479426129048,499.3479426129048,W1,full_sample,3,22,246.91279558197616,302.6686438746029,395.83422171290795,602.8616635129016,696.0272413512066,751.7830896438335,153.46967225210497,,,,,,,,2025-08-06,k2_rw,margin[2025Q1]=18.35 + delta +1.15; rev=2560; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,499.3479426129048,499.3479426129048,W2,full_sample,3,22,246.91279558197616,302.6686438746029,395.83422171290795,602.8616635129016,696.0272413512066,751.7830896438335,153.46967225210497,,,,,,,,2025-08-06,k2_rw,margin[2025Q1]=18.35 + delta +1.15; rev=2560; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,51.40643505253602,51.40643505253602,W1,PIT,3,22,39.96571007909613,42.492645545410674,46.71504391416501,56.09782619090703,60.32022455966136,62.84716002597591,6.9554669096263755,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -1.06; rev=4140; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,51.40643505253602,51.40643505253602,W2,PIT,3,22,39.96571007909613,42.492645545410674,46.71504391416501,56.09782619090703,60.32022455966136,62.84716002597591,6.9554669096263755,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -1.06; rev=4140; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2128.003661812548,2128.003661812548,W1,PIT,3,22,1427.987352141236,1582.6013336864291,1840.954517677782,2415.0528059473145,2673.405989938667,2828.0199714838604,425.57969791433896,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -1.06; rev=4140; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2128.003661812548,2128.003661812548,W2,PIT,3,22,1427.987352141236,1582.6013336864291,1840.954517677782,2415.0528059473145,2673.405989938667,2828.0199714838604,425.57969791433896,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -1.06; rev=4140; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,29.78804311532343,29.78804311532343,W1,PIT,3,22,6.889267990178546,11.946965569066503,20.39815646469145,39.17792976595541,47.62912066158036,52.68681824046831,13.921466779743108,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -1.06; rev=2794; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,29.78804311532343,29.78804311532343,W2,PIT,3,22,6.889267990178546,11.946965569066503,20.39815646469145,39.17792976595541,47.62912066158036,52.68681824046831,13.921466779743108,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -1.06; rev=2794; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,832.2961356728621,832.2961356728621,W1,PIT,3,22,461.17860086473604,543.1480619832399,680.1154374972768,984.4768338484473,1121.4442093624843,1203.4136704809882,225.623440728854,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -1.06; rev=2794; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,832.2961356728621,832.2961356728621,W2,PIT,3,22,461.17860086473604,543.1480619832399,680.1154374972768,984.4768338484473,1121.4442093624843,1203.4136704809882,225.623440728854,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -1.06; rev=2794; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,17.29514216121166,17.29514216121166,W1,PIT,3,22,-11.153762721190411,-4.870197047507752,5.629365685375994,28.960918637047328,39.460481369931074,45.74404704361373,17.295706083664424,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -1.06; rev=2560; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,17.29514216121166,17.29514216121166,W2,PIT,3,22,-11.153762721190411,-4.870197047507752,5.629365685375994,28.960918637047328,39.460481369931074,45.74404704361373,17.295706083664424,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -1.06; rev=2560; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,442.707303558533,442.707303558533,W1,PIT,3,22,222.88039648772772,271.4339985730011,352.5649387869234,532.8496683301427,613.9806085440649,662.5342106293382,133.64526999172966,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -1.06; rev=2560; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,442.707303558533,442.707303558533,W2,PIT,3,22,222.88039648772772,271.4339985730011,352.5649387869234,532.8496683301427,613.9806085440649,662.5342106293382,133.64526999172966,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -1.06; rev=2560; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,51.80391808707875,51.80391808707875,W1,full_sample,3,22,31.49998791403691,35.98455697578292,43.478075248530715,60.12976092562678,67.62327919837458,72.10784826012059,12.343913063360295,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -0.66; rev=4162; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,51.80391808707875,51.80391808707875,W2,full_sample,3,22,31.49998791403691,35.98455697578292,43.478075248530715,60.12976092562678,67.62327919837458,72.10784826012059,12.343913063360295,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -0.66; rev=4162; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2156.168269583573,2156.168269583573,W1,full_sample,3,22,1226.7558303766757,1432.0369870269851,1775.0527990771593,2537.2837400899866,2880.299552140161,3085.58070879047,565.042642079615,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -0.66; rev=4162; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2156.168269583573,2156.168269583573,W2,full_sample,3,22,1226.7558303766757,1432.0369870269851,1775.0527990771593,2537.2837400899866,2880.299552140161,3085.58070879047,565.042642079615,,,,,,,,2025-08-06,k4_ew,margin[2024Q3]=52.47 + delta -0.66; rev=4162; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,30.185526149866156,30.185526149866156,W1,full_sample,3,22,5.039311921374374,10.593405803102733,19.874053155890763,40.49699914384155,49.77764649662958,55.331740378357935,15.287812736928517,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -0.66; rev=2794; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,30.185526149866156,30.185526149866156,W2,full_sample,3,22,5.039311921374374,10.593405803102733,19.874053155890763,40.49699914384155,49.77764649662958,55.331740378357935,15.287812736928517,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -0.66; rev=2794; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,843.4020546607144,843.4020546607144,W1,full_sample,3,22,426.4883562650503,518.5729062663959,672.4421517996968,1014.3619575217319,1168.231203055033,1260.3157530563783,253.46553125724677,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -0.66; rev=2794; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,843.4020546607144,843.4020546607144,W2,full_sample,3,22,426.4883562650503,518.5729062663959,672.4421517996968,1014.3619575217319,1168.231203055033,1260.3157530563783,253.46553125724677,,,,,,,,2025-08-06,k4_ew,margin[2024Q4]=30.85 + delta -0.66; rev=2794; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,17.69262519575439,17.69262519575439,W1,full_sample,3,22,-10.89930233609427,-4.584146968033686,5.968200759080769,29.417049632428007,39.96939735954246,46.28455272760304,17.3826576805136,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -0.66; rev=2560; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,17.69262519575439,17.69262519575439,W2,full_sample,3,22,-10.89930233609427,-4.584146968033686,5.968200759080769,29.417049632428007,39.96939735954246,46.28455272760304,17.3826576805136,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -0.66; rev=2560; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,452.88175837321063,452.88175837321063,W1,full_sample,3,22,224.41397328605856,274.876103123751,359.1961095310771,546.5674072153441,630.8874136226702,681.3495434603627,138.8985508154839,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -0.66; rev=2560; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,452.88175837321063,452.88175837321063,W2,full_sample,3,22,224.41397328605856,274.876103123751,359.1961095310771,546.5674072153441,630.8874136226702,681.3495434603627,138.8985508154839,,,,,,,,2025-08-06,k4_ew,margin[2025Q1]=18.35 + delta -0.66; rev=2560; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,52.322750199872374,52.322750199872374,W1,PIT,3,22,42.031379925748446,44.30445515507457,48.10266419852144,56.54283620122331,60.34104524467018,62.6141204739963,6.256708867887337,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta -0.14; rev=4140; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,52.322750199872374,52.322750199872374,W2,PIT,3,22,42.031379925748446,44.30445515507457,48.10266419852144,56.54283620122331,60.34104524467018,62.6141204739963,6.256708867887337,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta -0.14; rev=4140; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2165.9351384246356,2165.9351384246356,W1,PIT,3,22,1660.7941802435541,1772.3656589461048,1958.7967079195248,2373.073568929746,2559.5046179031665,2671.0760966057173,307.10389660464574,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta -0.14; rev=4140; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2165.9351384246356,2165.9351384246356,W2,PIT,3,22,1660.7941802435541,1772.3656589461048,1958.7967079195248,2373.073568929746,2559.5046179031665,2671.0760966057173,307.10389660464574,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta -0.14; rev=4140; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,30.70435826265978,30.70435826265978,W1,PIT,3,22,16.964541092971075,19.999281582526322,25.070199880008396,36.33851664531117,41.40943494279324,44.44417543234849,8.353215717530876,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta -0.14; rev=2794; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,30.70435826265978,30.70435826265978,W2,PIT,3,22,16.964541092971075,19.999281582526322,25.070199880008396,36.33851664531117,41.40943494279324,44.44417543234849,8.353215717530876,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta -0.14; rev=2794; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,857.8985410821062,857.8985410821062,W1,PIT,3,22,489.1180291998669,570.5713074601407,706.6761640505157,1009.1209181136968,1145.2257747040717,1226.6790529643456,224.2026316747268,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta -0.14; rev=2794; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,857.8985410821062,857.8985410821062,W2,PIT,3,22,489.1180291998669,570.5713074601407,706.6761640505157,1009.1209181136968,1145.2257747040717,1226.6790529643456,224.2026316747268,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta -0.14; rev=2794; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,18.211457308548013,18.211457308548013,W1,PIT,3,22,3.4898609595941092,6.741448950853483,12.17470991583523,24.248204701260796,29.681465666242545,32.933053657501915,8.950095076993883,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta -0.14; rev=2560; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,18.211457308548013,18.211457308548013,W2,PIT,3,22,3.4898609595941092,6.741448950853483,12.17470991583523,24.248204701260796,29.681465666242545,32.933053657501915,8.950095076993883,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta -0.14; rev=2560; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,466.1624104495825,466.1624104495825,W1,PIT,3,22,224.95599943297907,278.2317346783685,367.25315235723184,565.0716685419333,654.0930862207964,707.368821466186,146.64308547846227,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta -0.14; rev=2560; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,466.1624104495825,466.1624104495825,W2,PIT,3,22,224.95599943297907,278.2317346783685,367.25315235723184,565.0716685419333,654.0930862207964,707.368821466186,146.64308547846227,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta -0.14; rev=2560; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,53.609036912276196,53.609036912276196,W1,full_sample,3,22,33.53768684994145,37.97088548438766,45.37856602549395,61.83950779905844,69.24718834016474,73.68038697461094,12.202514396089123,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta +1.14; rev=4162; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,53.609036912276196,53.609036912276196,W2,full_sample,3,22,33.53768684994145,37.97088548438766,45.37856602549395,61.83950779905844,69.24718834016474,73.68038697461094,12.202514396089123,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta +1.14; rev=4162; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2231.3004232399103,2231.3004232399103,W1,full_sample,3,22,1446.4088291045812,1619.7693819574117,1909.44726464578,2553.153581834041,2842.8314645224086,3016.1920173752396,477.18020696469284,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta +1.14; rev=4162; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2231.3004232399103,2231.3004232399103,W2,full_sample,3,22,1446.4088291045812,1619.7693819574117,1909.44726464578,2553.153581834041,2842.8314645224086,3016.1920173752396,477.18020696469284,,,,,,,,2025-08-06,k2_ew,margin[2024Q3]=52.47 + delta +1.14; rev=4162; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,31.99064497506361,31.99064497506361,W1,full_sample,3,22,9.754282209913193,14.665671465711387,22.872387568455935,41.108902381671285,49.315618484415836,54.22700774021403,13.518748659941675,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta +1.14; rev=2794; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,31.99064497506361,31.99064497506361,W2,full_sample,3,22,9.754282209913193,14.665671465711387,22.872387568455935,41.108902381671285,49.315618484415836,54.22700774021403,13.518748659941675,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta +1.14; rev=2794; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,893.8381782028252,893.8381782028252,W1,full_sample,3,22,477.8578740216814,569.7362634038182,723.2610235816941,1064.4153328239565,1217.9400930018323,1309.8184823839692,252.89806786766223,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta +1.14; rev=2794; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q4,2025-08-06,1,893.8381782028252,893.8381782028252,W2,full_sample,3,22,477.8578740216814,569.7362634038182,723.2610235816941,1064.4153328239565,1217.9400930018323,1309.8184823839692,252.89806786766223,,,,,,,,2025-08-06,k2_ew,margin[2024Q4]=30.85 + delta +1.14; rev=2794; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,19.497744020951842,19.497744020951842,W1,full_sample,3,22,-4.883788110776759,0.5014089296017232,9.499837065907908,29.495650975995776,38.49407911230196,43.87927615268045,14.822919031960724,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta +1.14; rev=2560; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,19.497744020951842,19.497744020951842,W2,full_sample,3,22,-4.883788110776759,0.5014089296017232,9.499837065907908,29.495650975995776,38.49407911230196,43.87927615268045,14.822919031960724,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta +1.14; rev=2560; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,499.0877554246929,499.0877554246929,W1,full_sample,3,22,244.95950310212945,301.08931089641095,394.87975866543496,603.2957521839508,697.0861999529748,753.2160077472564,154.49900718130036,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta +1.14; rev=2560; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2026Q1,2025-08-06,2,499.0877554246929,499.0877554246929,W2,full_sample,3,22,244.95950310212945,301.08931089641095,394.87975866543496,603.2957521839508,697.0861999529748,753.2160077472564,154.49900718130036,,,,,,,,2025-08-06,k2_ew,margin[2025Q1]=18.35 + delta +1.14; rev=2560; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,52.0391931018403,52.0391931018403,W1,PIT,4,22,45.19552445677789,46.70709903435585,49.23287387732179,54.8455123263588,57.371287169324745,58.882861746902705,4.1606551081060505,,,,,,,,2025-08-06,k4_rw_shrink50,margin[2024Q3]=52.47 + delta -0.43; rev=4140; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,52.0391931018403,52.0391931018403,W2,PIT,4,22,45.19552445677789,46.70709903435585,49.23287387732179,54.8455123263588,57.371287169324745,58.882861746902705,4.1606551081060505,,,,,,,,2025-08-06,k4_rw_shrink50,margin[2024Q3]=52.47 + delta -0.43; rev=4140; sigma additive n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2154.1971032481347,2154.1971032481347,W1,PIT,4,22,1593.435591375379,1717.2920913598707,1924.2508722490702,2384.1433342471987,2591.102115136399,2714.9586151208905,340.91879221621446,,,,,,,,2025-08-06,k4_rw_shrink50,margin[2024Q3]=52.47 + delta -0.43; rev=4140; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2025Q3,2025-08-06,0,2154.1971032481347,2154.1971032481347,W2,PIT,4,22,1593.435591375379,1717.2920913598707,1924.2508722490702,2384.1433342471987,2591.102115136399,2714.9586151208905,340.91879221621446,,,,,,,,2025-08-06,k4_rw_shrink50,margin[2024Q3]=52.47 + delta -0.43; rev=4140; sigma relative n=12 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,30.420801164627704,30.420801164627704,W1,PIT,4,22,19.448772714654005,21.872186256367215,25.921604028112288,34.919998301143124,38.969416072888194,41.3928296146014,6.670519656091809,,,,,,,,2025-08-06,k4_rw_shrink50,margin[2024Q4]=30.85 + delta -0.43; rev=2794; sigma additive n=12 (PIT),1.0
