method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q1,2023-02-14,0,260.8872830051463,260.8872830051463,W1,PIT,5,12,133.36815503940457,161.53355608157736,208.5967062890621,313.1778597212305,360.24100992871524,388.406410970888,77.5261250462038,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,19.794784525967295,19.794784525967295,W2,full_sample,5,16,-4.6507453077434135,0.7485870311652469,9.77063463154216,29.81893442039243,38.840982020769346,44.240314359678,14.861826872107399,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_med,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+2.636; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1037.432280936766,1037.432280936766,W1,full_sample,5,16,426.81181235690724,561.680758345399,787.0408536579943,1287.8237082155374,1513.1838035281328,1648.0527495166245,371.2308855782908,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_med,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.050; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1037.432280936766,1037.432280936766,W2,full_sample,5,16,426.81181235690724,561.680758345399,787.0408536579943,1287.8237082155374,1513.1838035281328,1648.0527495166245,371.2308855782908,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_med,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.050; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,36.38826697203941,36.38826697203941,W1,full_sample,5,16,20.331278812388103,23.877817423971905,29.803927943175673,42.97260600090315,48.898716520106916,52.445255131690715,9.761955651586398,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_med,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.050; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,36.38826697203941,36.38826697203941,W2,full_sample,5,16,20.331278812388103,23.877817423971905,29.803927943175673,42.97260600090315,48.898716520106916,52.445255131690715,9.761955651586398,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_med,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+3.050; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,387.0128078988589,387.0128078988589,W1,full_sample,5,16,263.16720719467094,290.52122903270725,336.2286001656343,437.7970156320835,483.50438676501057,510.8584086030469,75.2927790503281,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+5.051; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q1,2024-02-13,0,387.0128078988589,387.0128078988589,W2,full_sample,5,16,263.16720719467094,290.52122903270725,336.2286001656343,437.7970156320835,483.50438676501057,510.8584086030469,75.2927790503281,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+5.051; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,23.516562406895076,23.516562406895076,W1,full_sample,5,16,-0.06743580350455858,5.1416083483049135,13.845692731373125,33.187432082417025,41.89151646548524,47.10056061729471,14.338052835807394,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+5.051; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q1,2024-02-13,0,23.516562406895076,23.516562406895076,W2,full_sample,5,16,-0.06743580350455858,5.1416083483049135,13.845692731373125,33.187432082417025,41.89151646548524,47.10056061729471,14.338052835807394,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.2116 ref=0.1373 ratio=1.541 b_pt=+5.051; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1066.2356039446163,1066.2356039446163,W1,full_sample,5,16,470.26281166323116,601.8964965276563,821.8506123544848,1310.6205955347477,1530.5747113615762,1662.2083962260012,362.32573070100176,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+4.722; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-02-13,1,1066.2356039446163,1066.2356039446163,W2,full_sample,5,16,470.26281166323116,601.8964965276563,821.8506123544848,1310.6205955347477,1530.5747113615762,1662.2083962260012,362.32573070100176,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+4.722; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.224343330196405,37.224343330196405,W1,full_sample,5,16,21.43121969895893,24.919478032264983,30.748204761810907,43.7004818985819,49.529208628127826,53.01746696143388,9.60153740883803,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+4.722; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-02-13,1,37.224343330196405,37.224343330196405,W2,full_sample,5,16,21.43121969895893,24.919478032264983,30.748204761810907,43.7004818985819,49.529208628127826,53.01746696143388,9.60153740883803,,,,,,LSEG,2024-02-12,2024-02-13,rw_hl4_from21,disp=0.0600 ref=0.1216 ratio=0.500 b_pt=+4.722; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,979.8644308168674,979.8644308168674,W1,full_sample,5,17,622.2368960429922,701.2267942748546,833.2154508465736,1126.5134107871613,1258.5020673588804,1337.4919655907427,217.42210304554123,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,979.8644308168674,979.8644308168674,W2,full_sample,5,17,622.2368960429922,701.2267942748546,833.2154508465736,1126.5134107871613,1258.5020673588804,1337.4919655907427,217.42210304554123,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.85266267143532,34.85266267143532,W1,full_sample,5,17,10.218365037090127,15.659390892050336,24.751106529664646,44.95421881320599,54.0459344508203,59.486960305780514,14.976589546148091,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.85266267143532,34.85266267143532,W2,full_sample,5,17,10.218365037090127,15.659390892050336,24.751106529664646,44.95421881320599,54.0459344508203,59.486960305780514,14.976589546148091,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2194.9799698443394,2194.9799698443394,W1,full_sample,5,17,877.0367994630451,1168.1335042221478,1654.5433345124484,2735.4166051762304,3221.8264354665307,3512.9231402256332,801.2525545047646,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2194.9799698443394,2194.9799698443394,W2,full_sample,5,17,877.0367994630451,1168.1335042221478,1654.5433345124484,2735.4166051762304,3221.8264354665307,3512.9231402256332,801.2525545047646,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,54.56253683952232,54.56253683952232,W1,full_sample,5,17,38.32985602168752,41.915200216848035,47.90615316474739,61.21892051429726,67.20987346219661,70.79521765735713,9.86876920344579,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,54.56253683952232,54.56253683952232,W2,full_sample,5,17,38.32985602168752,41.915200216848035,47.90615316474739,61.21892051429726,67.20987346219661,70.79521765735713,9.86876920344579,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,990.4732467807864,990.4732467807864,W1,full_sample,5,17,618.5154215332074,700.6704792566806,837.9479785599935,1142.9985150015793,1280.2760143048924,1362.4310720283656,226.13430104230966,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,990.4732467807864,990.4732467807864,W2,full_sample,5,17,618.5154215332074,700.6704792566806,837.9479785599935,1142.9985150015793,1280.2760143048924,1362.4310720283656,226.13430104230966,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,35.47965188879341,35.47965188879341,W1,full_sample,5,17,10.39843920988994,15.938176071289483,25.194833472602816,45.76447030498401,55.02112770629734,60.56086456769688,15.248294600771452,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,35.47965188879341,35.47965188879341,W2,full_sample,5,17,10.39843920988994,15.938176071289483,25.194833472602816,45.76447030498401,55.02112770629734,60.56086456769688,15.248294600771452,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2246.837356584451,2246.837356584451,W1,full_sample,5,17,868.0267577938324,1172.567371391576,1681.4413838925711,2812.2333292763306,3321.107341777326,3625.647955375069,838.2573234471138,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2246.837356584451,2246.837356584451,W2,full_sample,5,17,868.0267577938324,1172.567371391576,1681.4413838925711,2812.2333292763306,3321.107341777326,3625.647955375069,838.2573234471138,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,55.34638996409438,55.34638996409438,W1,full_sample,5,17,38.66791821354217,42.3517251303449,48.50720496893356,62.1855749592552,68.34105479784385,72.02486171464659,10.139790846595657,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,55.34638996409438,55.34638996409438,W2,full_sample,5,17,38.66791821354217,42.3517251303449,48.50720496893356,62.1855749592552,68.34105479784385,72.02486171464659,10.139790846595657,,,,,,LSEG,2024-05-07,2024-05-08,ew,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,958.669864934348,958.669864934348,W1,full_sample,5,17,604.634636794595,682.8310951823292,813.493948563499,1103.845781305197,1234.5086346863666,1312.705093074101,215.23813568500458,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,958.669864934348,958.669864934348,W2,full_sample,5,17,604.634636794595,682.8310951823292,813.493948563499,1103.845781305197,1234.5086346863666,1312.705093074101,215.23813568500458,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.85266267143532,34.85266267143532,W1,full_sample,5,17,10.218365037090127,15.659390892050336,24.751106529664646,44.95421881320599,54.0459344508203,59.486960305780514,14.976589546148091,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.85266267143532,34.85266267143532,W2,full_sample,5,17,10.218365037090127,15.659390892050336,24.751106529664646,44.95421881320599,54.0459344508203,59.486960305780514,14.976589546148091,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.735; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2064.907510698731,2064.907510698731,W1,full_sample,5,17,805.2831915023908,1083.4988966958106,1548.3851414893313,2581.429879908131,3046.3161247016515,3324.5318298950715,765.7972104976261,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2064.907510698731,2064.907510698731,W2,full_sample,5,17,805.2831915023908,1083.4988966958106,1548.3851414893313,2581.429879908131,3046.3161247016515,3324.5318298950715,765.7972104976261,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,54.56253683952232,54.56253683952232,W1,full_sample,5,17,38.32985602168752,41.915200216848035,47.90615316474739,61.21892051429726,67.20987346219661,70.79521765735713,9.86876920344579,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,54.56253683952232,54.56253683952232,W2,full_sample,5,17,38.32985602168752,41.915200216848035,47.90615316474739,61.21892051429726,67.20987346219661,70.79521765735713,9.86876920344579,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_usd,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.347; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,970.4495768181818,970.4495768181818,W1,full_sample,5,17,596.4212837660558,679.0336497929205,817.0752912201611,1123.8238624162025,1261.8655038434429,1344.4778698703076,227.3930560893372,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,970.4495768181818,970.4495768181818,W2,full_sample,5,17,596.4212837660558,679.0336497929205,817.0752912201611,1123.8238624162025,1261.8655038434429,1344.4778698703076,227.3930560893372,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,35.47965188879341,35.47965188879341,W1,full_sample,5,17,10.39843920988994,15.938176071289483,25.194833472602816,45.76447030498401,55.02112770629734,60.56086456769688,15.248294600771452,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,35.47965188879341,35.47965188879341,W2,full_sample,5,17,10.39843920988994,15.938176071289483,25.194833472602816,45.76447030498401,55.02112770629734,60.56086456769688,15.248294600771452,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0630 ref=0.1490 ratio=0.500 b_pt=+4.046; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2081.464109090909,2081.464109090909,W1,full_sample,5,17,792.6741190734751,1077.331703445686,1552.982045897747,2609.946172284071,3085.596514736132,3370.2540991083424,783.5286793305996,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2081.464109090909,2081.464109090909,W2,full_sample,5,17,792.6741190734751,1077.331703445686,1552.982045897747,2609.946172284071,3085.596514736132,3370.2540991083424,783.5286793305996,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,55.34638996409438,55.34638996409438,W1,full_sample,5,17,38.66791821354217,42.3517251303449,48.50720496893356,62.1855749592552,68.34105479784385,72.02486171464659,10.139790846595657,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,55.34638996409438,55.34638996409438,W2,full_sample,5,17,38.66791821354217,42.3517251303449,48.50720496893356,62.1855749592552,68.34105479784385,72.02486171464659,10.139790846595657,,,,,,LSEG,2024-05-07,2024-05-08,ew_usd,disp=0.0222 ref=0.1477 ratio=0.500 b_pt=+4.915; sigma additive n=21 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,969.5194027486847,969.5194027486847,W1,full_sample,5,17,621.2789611671819,698.1955136304438,826.719700330294,1112.3191051670753,1240.8432918669255,1317.7598443301872,211.7151556074459,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_med,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.676; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q2,2024-05-08,0,969.5194027486847,969.5194027486847,W2,full_sample,5,17,621.2789611671819,698.1955136304438,826.719700330294,1112.3191051670753,1240.8432918669255,1317.7598443301872,211.7151556074459,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_med,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.676; sigma relative n=19 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.82284390801987,34.82284390801987,W1,full_sample,5,17,10.377314074309162,15.776646413217822,24.798694013594734,44.846993802445006,53.86904140282192,59.26837374173058,14.861826872107399,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_med,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.676; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.82284390801987,34.82284390801987,W2,full_sample,5,17,10.377314074309162,15.776646413217822,24.798694013594734,44.846993802445006,53.86904140282192,59.26837374173058,14.861826872107399,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_med,disp=0.0630 ref=0.1234 ratio=0.510 b_pt=+2.676; sigma additive n=22 (full_sample); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q3,2024-05-08,1,2172.336717361663,2172.336717361663,W1,full_sample,5,17,893.7248131023791,1176.1343436195093,1648.0282866474056,2696.64514807592,3168.5390911038166,3450.948621620947,777.3408425581484,,,,,,LSEG,2024-05-07,2024-05-08,rw_hl4_med,disp=0.0222 ref=0.1035 ratio=0.500 b_pt=+3.096; sigma relative n=19 (full_sample); street_src=street_pit,1.0
