method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,tax,tax_rate_pct,2023Q1,2023-02-14,0,10.0,10.0,W1,PIT,2,12,-103.15782757002839,-78.16443524203886,-36.40157251675714,56.40157251675714,98.16443524203886,123.15782757002839,68.7950743554927,,,,,,,,2023-02-14,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,20.670897552130555,20.670897552130555,W2,PIT,2,22,-52.90577253578874,-36.65474844683312,-9.499999733019994,50.8417948372811,77.99654355109422,94.24756764004985,44.731439249268846,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,19.5,19.5,W1,full_sample,2,22,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,19.5,19.5,W2,full_sample,2,22,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,20.670897552130555,20.670897552130555,W1,full_sample,2,22,-42.177800546319986,-28.296284767786297,-5.100880547747451,46.44267565200856,69.6380798720474,83.5195956505811,38.20929538571322,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,20.670897552130555,20.670897552130555,W2,full_sample,2,22,-42.177800546319986,-28.296284767786297,-5.100880547747451,46.44267565200856,69.6380798720474,83.5195956505811,38.20929538571322,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,19.5,19.5,W1,PIT,2,22,-53.86217093994037,-37.65852370042222,-10.582939624744181,49.582939624744185,76.65852370042222,92.86217093994037,44.601033026815806,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,19.5,19.5,W2,PIT,2,22,-53.86217093994037,-37.65852370042222,-10.582939624744181,49.582939624744185,76.65852370042222,92.86217093994037,44.601033026815806,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,20.670897552130555,20.670897552130555,W1,PIT,2,22,-52.90577253578874,-36.65474844683312,-9.499999733019994,50.8417948372811,77.99654355109422,94.24756764004985,44.731439249268846,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,20.670897552130555,20.670897552130555,W2,PIT,2,22,-52.90577253578874,-36.65474844683312,-9.499999733019994,50.8417948372811,77.99654355109422,94.24756764004985,44.731439249268846,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,19.5,19.5,W1,full_sample,2,22,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,19.5,19.5,W2,full_sample,2,22,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,20.670897552130555,20.670897552130555,W1,full_sample,2,22,-42.177800546319986,-28.296284767786297,-5.100880547747451,46.44267565200856,69.6380798720474,83.5195956505811,38.20929538571322,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q3,2025-08-06,0,20.670897552130555,20.670897552130555,W2,full_sample,2,22,-42.177800546319986,-28.296284767786297,-5.100880547747451,46.44267565200856,69.6380798720474,83.5195956505811,38.20929538571322,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W1,PIT,2,22,-54.26717937534785,-37.974077124721255,-10.74901764770577,49.74901764770577,76.97407712472125,93.26717937534785,44.84726067210368,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W2,PIT,2,22,-54.26717937534785,-37.974077124721255,-10.74901764770577,49.74901764770577,76.97407712472125,93.26717937534785,44.84726067210368,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W1,PIT,2,22,-53.74545530312285,-37.30896882693603,-9.844320595802664,51.18611570006377,78.65076393119713,95.08725040738396,45.2419301243082,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W2,PIT,2,22,-53.74545530312285,-37.30896882693603,-9.844320595802664,51.18611570006377,78.65076393119713,95.08725040738396,45.2419301243082,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W1,full_sample,2,22,-45.1895769315267,-30.90146261808485,-7.026650073844493,46.02665007384449,69.90146261808485,84.1895769315267,39.32847024900364,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W2,full_sample,2,22,-45.1895769315267,-30.90146261808485,-7.026650073844493,46.02665007384449,69.90146261808485,84.1895769315267,39.32847024900364,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W1,full_sample,2,22,-44.597845377128706,-30.18180952864852,-6.093245708178625,47.43504081243974,71.52360463290964,85.93964048138982,39.680578174136144,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W2,full_sample,2,22,-44.597845377128706,-30.18180952864852,-6.093245708178625,47.43504081243974,71.52360463290964,85.93964048138982,39.680578174136144,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W1,PIT,2,22,-54.26717937534785,-37.974077124721255,-10.74901764770577,49.74901764770577,76.97407712472125,93.26717937534785,44.84726067210368,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W2,PIT,2,22,-54.26717937534785,-37.974077124721255,-10.74901764770577,49.74901764770577,76.97407712472125,93.26717937534785,44.84726067210368,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W1,PIT,2,22,-53.74545530312285,-37.30896882693603,-9.844320595802664,51.18611570006377,78.65076393119713,95.08725040738396,45.2419301243082,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W2,PIT,2,22,-53.74545530312285,-37.30896882693603,-9.844320595802664,51.18611570006377,78.65076393119713,95.08725040738396,45.2419301243082,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W1,full_sample,2,22,-45.1895769315267,-30.90146261808485,-7.026650073844493,46.02665007384449,69.90146261808485,84.1895769315267,39.32847024900364,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,19.5,19.5,W2,full_sample,2,22,-45.1895769315267,-30.90146261808485,-7.026650073844493,46.02665007384449,69.90146261808485,84.1895769315267,39.32847024900364,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W1,full_sample,2,22,-44.597845377128706,-30.18180952864852,-6.093245708178625,47.43504081243974,71.52360463290964,85.93964048138982,39.680578174136144,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-08-06,1,20.670897552130555,20.670897552130555,W2,full_sample,2,22,-44.597845377128706,-30.18180952864852,-6.093245708178625,47.43504081243974,71.52360463290964,85.93964048138982,39.680578174136144,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W1,PIT,2,22,5.993893796952285,9.308322040249417,14.846586311106371,27.15341368889363,32.691677959750585,36.006106203047715,9.123064786536435,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 21.0 src guide:S077; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W2,PIT,2,22,5.993893796952285,9.308322040249417,14.846586311106371,27.15341368889363,32.691677959750585,36.006106203047715,9.123064786536435,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 21.0 src guide:S077; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W1,PIT,2,22,3.6449334114266776,7.405491657099496,13.689219601008155,27.652575503252955,33.93630344716161,37.69686169283443,10.351051219225715,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W2,PIT,2,22,3.6449334114266776,7.405491657099496,13.689219601008155,27.652575503252955,33.93630344716161,37.69686169283443,10.351051219225715,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W1,full_sample,2,22,4.015165751016301,7.7666395564674815,14.035187799080157,27.964812200919845,34.23336044353252,37.9848342489837,10.326046020558643,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 21.0 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W2,full_sample,2,22,4.015165751016301,7.7666395564674815,14.035187799080157,27.964812200919845,34.23336044353252,37.9848342489837,10.326046020558643,,,,,,,,2025-08-06,guide_or_ttm|rw,ETR 21.0 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W1,full_sample,2,22,2.102498550319325,6.203737422793385,13.056727756679006,28.285067347582103,35.13805768146773,39.239296553941784,11.288785030814811,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W2,full_sample,2,22,2.102498550319325,6.203737422793385,13.056727756679006,28.285067347582103,35.13805768146773,39.239296553941784,11.288785030814811,,,,,,,,2025-08-06,ttm|rw,ETR ttm 20.7; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W1,PIT,2,22,5.993893796952285,9.308322040249417,14.846586311106371,27.15341368889363,32.691677959750585,36.006106203047715,9.123064786536435,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 21.0 src guide:S077; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W2,PIT,2,22,5.993893796952285,9.308322040249417,14.846586311106371,27.15341368889363,32.691677959750585,36.006106203047715,9.123064786536435,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 21.0 src guide:S077; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W1,PIT,2,22,3.6449334114266776,7.405491657099496,13.689219601008155,27.652575503252955,33.93630344716161,37.69686169283443,10.351051219225715,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W2,PIT,2,22,3.6449334114266776,7.405491657099496,13.689219601008155,27.652575503252955,33.93630344716161,37.69686169283443,10.351051219225715,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W1,full_sample,2,22,4.015165751016301,7.7666395564674815,14.035187799080157,27.964812200919845,34.23336044353252,37.9848342489837,10.326046020558643,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 21.0 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,21.0,21.0,W2,full_sample,2,22,4.015165751016301,7.7666395564674815,14.035187799080157,27.964812200919845,34.23336044353252,37.9848342489837,10.326046020558643,,,,,,,,2025-08-06,guide_or_ttm|eq,ETR 21.0 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W1,full_sample,2,22,2.102498550319325,6.203737422793385,13.056727756679006,28.285067347582103,35.13805768146773,39.239296553941784,11.288785030814811,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-08-06,2,20.670897552130555,20.670897552130555,W2,full_sample,2,22,2.102498550319325,6.203737422793385,13.056727756679006,28.285067347582103,35.13805768146773,39.239296553941784,11.288785030814811,,,,,,,,2025-08-06,ttm|eq,ETR ttm 20.7; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W1,PIT,2,23,10.571368393346145,12.543452848211498,15.83871950470978,23.16128049529022,26.456547151788502,28.428631606653855,5.428222584888568,,,,,,,,2025-11-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W2,PIT,2,23,10.571368393346145,12.543452848211498,15.83871950470978,23.16128049529022,26.456547151788502,28.428631606653855,5.428222584888568,,,,,,,,2025-11-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W1,PIT,2,23,11.37045361240443,13.682001037933448,17.544495434391877,26.127518825857678,29.990013222316108,32.30156064784512,6.362604760836333,,,,,,,,2025-11-06,ttm|rw,ETR ttm 21.8; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W2,PIT,2,23,11.37045361240443,13.682001037933448,17.544495434391877,26.127518825857678,29.990013222316108,32.30156064784512,6.362604760836333,,,,,,,,2025-11-06,ttm|rw,ETR ttm 21.8; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W1,full_sample,2,23,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-11-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W2,full_sample,2,23,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-11-06,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W1,full_sample,2,23,-41.012690968325764,-27.131175189792074,-3.9357709697532286,47.60778523000278,70.80318945004163,84.68470522857533,38.20929538571322,,,,,,,,2025-11-06,ttm|rw,ETR ttm 21.8; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W2,full_sample,2,23,-41.012690968325764,-27.131175189792074,-3.9357709697532286,47.60778523000278,70.80318945004163,84.68470522857533,38.20929538571322,,,,,,,,2025-11-06,ttm|rw,ETR ttm 21.8; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W1,PIT,2,23,10.571368393346145,12.543452848211498,15.83871950470978,23.16128049529022,26.456547151788502,28.428631606653855,5.428222584888568,,,,,,,,2025-11-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W2,PIT,2,23,10.571368393346145,12.543452848211498,15.83871950470978,23.16128049529022,26.456547151788502,28.428631606653855,5.428222584888568,,,,,,,,2025-11-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W1,PIT,2,23,11.37045361240443,13.682001037933448,17.544495434391877,26.127518825857678,29.990013222316108,32.30156064784512,6.362604760836333,,,,,,,,2025-11-06,ttm|eq,ETR ttm 21.8; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W2,PIT,2,23,11.37045361240443,13.682001037933448,17.544495434391877,26.127518825857678,29.990013222316108,32.30156064784512,6.362604760836333,,,,,,,,2025-11-06,ttm|eq,ETR ttm 21.8; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W1,full_sample,2,23,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-11-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,19.5,19.5,W2,full_sample,2,23,-43.16271169863056,-29.322275102670382,-6.19551239556306,45.19551239556306,68.32227510267037,82.16271169863056,38.09622368329999,,,,,,,,2025-11-06,guide_or_ttm|eq,ETR 19.5 src guide:S115; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W1,full_sample,2,23,-41.012690968325764,-27.131175189792074,-3.9357709697532286,47.60778523000278,70.80318945004163,84.68470522857533,38.20929538571322,,,,,,,,2025-11-06,ttm|eq,ETR ttm 21.8; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q4,2025-11-06,0,21.836007130124777,21.836007130124777,W2,full_sample,2,23,-41.012690968325764,-27.131175189792074,-3.9357709697532286,47.60778523000278,70.80318945004163,84.68470522857533,38.20929538571322,,,,,,,,2025-11-06,ttm|eq,ETR ttm 21.8; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2026Q1,2025-11-06,1,21.0,21.0,W1,PIT,2,23,9.197072806246217,11.80400859060126,16.1600839831249,25.8399160168751,30.19599140939874,32.80292719375378,7.175670223999818,,,,,,,,2025-11-06,guide_or_ttm|rw,ETR 21.0 src guide:S077; sigma additive n=12 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
