adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,cik,name,form,fy,fp
0001585689-21-000016,IncomeTaxExpenseBenefit,us-gaap/2020,20201231,4,USD,,,204000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,us-gaap/2019,20201231,4,USD,EquityComponents=AdditionalPaidInCapital;,,131240000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000815097-21-000027,TreasuryStockValue,us-gaap/2020,20191130,0,USD,,,8394000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,RepaymentsOfConvertibleDebt,us-gaap/2020,20201231,4,USD,,,1244000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,OperatingIncomeLoss,us-gaap/2020,20191231,4,USD,BusinessSegments=EuropeMiddleEastAndAfricaSegment;ConsolidationItems=OperatingSegments;,,318000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,IncreaseDecreaseInOperatingLiabilities,us-gaap/2020,20181231,4,USD,,,635000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RepaymentsOfLongTermLinesOfCredit,us-gaap/2020,20201231,0,USD,CreditFacility=LineOfCredit;DebtInstrument=AmendedCreditFacilityMaturingonMay312023;,,650000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,OtherExpenses,us-gaap/2020,20181231,4,USD,,,51000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,Dividends,us-gaap/2020,20181231,4,USD,,,184000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,ProceedsFromSaleMaturityAndCollectionsOfInvestments,us-gaap/2020,20181231,4,USD,,,5616000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,PaymentsForDerivativeInstrumentInvestingActivities,us-gaap/2020,20191231,4,USD,,,68836000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,IntangibleAssetsNetExcludingGoodwill,us-gaap/2019,20201231,0,USD,IndefiniteLivedIntangibleAssetsByMajorClass=TradeNames;ReportingUnit=OceaniaCruises;,,140000000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,IncomeLossFromEquityMethodInvestments,us-gaap/2020,20181231,4,USD,RelatedPartyTransactionsByRelatedParty=EquityMethodInvestee;,,103000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000815097-21-000027,Assets,us-gaap/2020,20181130,0,USD,BusinessSegments=EuropeandAsia;,,13825000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20191231,4,USD,ProductOrService=HotelOther;,,101000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,OtherAssetsCurrent,us-gaap/2020,20191130,0,USD,,,671000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2020,20201231,4,USD,,,1965131000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,LongTermDebtNoncurrent,us-gaap/2020,20191231,0,USD,DebtInstrument=A0.8SeniorNotesDueMarch2022;LongtermDebtType=SeniorNotes;,,1120000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,Depreciation,us-gaap/2020,20181231,4,USD,BusinessSegments=RetailSegment;ConsolidationItems=OperatingSegments;,,493000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,TreasuryStockValue,us-gaap/2019,20191231,0,USD,,,1253926000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,DividendsCommonStockCash,us-gaap/2020,20181231,4,USD,,,546689000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,StockholdersEquity,us-gaap/2020,20191130,0,USD,EquityComponents=OrdinaryShares;,,358000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001558370-21-001998,CashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20201231,0,USD,,,3300482000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000815097-21-000027,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,us-gaap/2020,20201130,4,USD,,,0.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,ContractWithCustomerLiabilityCurrent,us-gaap/2020,20201231,0,USD,ProductOrService=GuestLoyaltyProgram;,,703000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,OperatingLeaseRightOfUseAsset,us-gaap/2020,20191231,0,USD,,,620000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,IncreaseDecreaseInDeferredRevenue,us-gaap/2020,20191231,4,USD,,,-17000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2020,20181231,4,USD,,,406000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,NetIncomeLoss,us-gaap/2020,20200630,1,USD,,,-430000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2019,20181231,4,USD,,,-12339000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000815097-21-000027,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2020,20181130,4,USD,,,574000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,DeferredMerchantBookings,0001075531-21-000019,20201231,0,USD,,,323000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,OperatingLeaseRightOfUseAsset,us-gaap/2020,20191130,0,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201602;,,1400000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,OtherLiabilitiesNoncurrent,us-gaap/2020,20201231,0,USD,,,462000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,PaymentsForRepurchaseOfCommonStock,us-gaap/2020,20201130,4,USD,LegalEntity=CarnivalCorp;ShareRepurchaseProgram=RepurchaseAgreements;,,0.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001558370-21-001998,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2019,20181231,4,shares,,,223001739.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,PreferredStockSharesAuthorized,us-gaap/2020,20201231,0,shares,,,10000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,us-gaap/2020,20201231,4,USD,,,-24000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20201231,4,USD,,,-20000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20201231,4,USD,,,55373000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,OperatingIncomeLoss,us-gaap/2020,20181231,4,USD,BusinessSegments=EuropeMiddleEastAndAfricaSegment;ConsolidationItems=OperatingSegments;ProductOrService=Reimbursements;,,0.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,IncomeTaxesPaidNet,us-gaap/2020,20191231,4,USD,,,304000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20191231,4,USD,ProductOrService=Franchiseandlicensingfees;,,1681000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,DeferredIncomeTaxesAndTaxCredits,us-gaap/2019,20181231,4,USD,,,1508000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,20201231,0,USD,EquityComponents=TreasuryStock;,,-10097000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,RepaymentsOfLongTermLinesOfCredit,us-gaap/2020,20200831,0,USD,CreditFacility=LineOfCredit;DebtInstrument=ForeignCreditFacility;,,772000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20171231,0,USD,,,120112000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,20191130,4,USD,,,-86000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001628280-21-002433,OperatingIncomeLoss,us-gaap/2020,20201231,4,USD,BusinessSegments=EuropeMiddleEastAndAfricaSegment;ConsolidationItems=OperatingSegments;ProductOrService=Reimbursements;,,-33000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,OperatingLeaseRightOfUseAsset,us-gaap/2020,20191231,0,USD,,,687555000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,RepaymentsOfDebtAndCapitalLeaseObligations,us-gaap/2020,20201231,4,USD,,,2121000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,TreasuryStockSharesAcquired,us-gaap/2020,20181231,4,shares,EquityComponents=TreasuryStock;,,7720194.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,IncreaseDecreaseInInterestPayableNet,us-gaap/2020,20181231,4,USD,,,18773000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,DirectOperatingCosts,us-gaap/2019,20191231,4,USD,ProductOrService=CommissionsTransportationAndOther;,,1120886000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,NetCashProvidedByUsedInOperatingActivities,us-gaap/2020,20181231,4,USD,,,1975000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20191231,4,USD,Geographical=AsiaPacific;,,500842000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001324424-21-000015,NetCashProvidedByUsedInInvestingActivities,us-gaap/2020,20181231,4,USD,,,-559000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,IncreaseDecreaseInPrepaidExpense,us-gaap/2020,20181231,4,USD,,,39000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,MinorityInterestPeriodIncreaseDecrease,us-gaap/2020,20201231,4,USD,EquityComponents=AdditionalPaidInCapital;,,4000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,Goodwill,us-gaap/2019,20191231,0,USD,ReportingUnit=OceaniaCruises;,,523026000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,20201231,0,USD,,,3684474000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,CostsAndExpenses,us-gaap/2020,20191130,4,USD,BusinessSegments=EuropeandAsia;ProductOrService=Cruise;,,4146000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,us-gaap/2020,20201231,4,USD,,,22332000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,InvestmentsAndOtherNoncurrentAssets,us-gaap/2020,20201231,0,USD,PropertyPlantAndEquipmentByType=FlightEquipment;,,50000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,20181231,4,USD,,,-14251000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,StockIssuedDuringPeriodValueAcquisitions,us-gaap/2020,20181231,4,USD,EquityComponents=CommonStock;,,0.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,EarningsPerShareDiluted,us-gaap/2020,20200930,1,USD,,,-6.2900,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,IncreaseDecreaseInAccountsReceivable,us-gaap/2020,20201231,4,USD,,,-1781000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,AccountsPayableCurrent,us-gaap/2020,20201231,0,USD,,,353422000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,CashDividendsPaidToParentCompanyByUnconsolidatedSubsidiaries,us-gaap/2020,20191231,4,USD,,,150177000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,ContractWithCustomerLiabilityCurrent,us-gaap/2020,20191231,0,USD,,,3428138000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,DepreciationAndAmortization,us-gaap/2020,20181231,4,USD,BalanceSheetLocation=PropertyPlantAndEquipment;,,54000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2020,20191231,4,USD,,,3525564000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,RepaymentsOfLongTermDebt,us-gaap/2020,20181231,4,USD,,,6963511000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20191231,4,USD,ProductOrService=ManagementServiceIncentive;,,230000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,StockIssuedDuringPeriodValueShareBasedCompensationGross,us-gaap/2020,20181231,4,USD,EquityComponents=CommonStock;,,0.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20191231,4,USD,ContractWithCustomerSalesChannel=SalesChannelThroughIntermediary;MajorCustomers=MerchantCustomers;,,6763000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,20201231,4,USD,,,73000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2020,20191231,4,USD,EquityComponents=NoncontrollingInterest;,,-5000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,StockholdersEquity,us-gaap/2020,20181130,0,USD,EquityComponents=AdditionalPaidInCapital;,,8756000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2020,20201231,4,USD,,,-12061000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,DividendsCommonStockCash,us-gaap/2020,20191130,4,USD,EquityComponents=RetainedEarnings;,,1379000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,OperatingIncomeLoss,us-gaap/2020,20191231,4,USD,AdjustmentsForChangeInAccountingPrinciple=ChangeInPropertyPlantAndEquipmentUsefulLives;,,4600000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,20201231,4,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-20000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,Assets,us-gaap/2020,20201231,0,USD,,,16755000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,us-gaap/2020,20201231,4,USD,,,38010000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,LongTermDebtNoncurrent,us-gaap/2020,20201231,0,USD,DebtInstrument=A2.15SeniorNotesDueNovember2022;LongtermDebtType=SeniorNotes;,,915000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,Dividends,us-gaap/2020,20191231,4,USD,EquityComponents=RetainedEarnings;,,173000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,ContractWithCustomerLiabilityNoncurrent,us-gaap/2020,20191231,0,USD,ProductOrService=ContractServicesExcludingLoyaltyProgram;,,840000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001558370-21-001998,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2019,20171231,0,USD,,,176190000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,us-gaap/2020,20201231,4,USD,,,-45126000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,CommonStockSharesOutstanding,us-gaap/2020,20190630,0,shares,,,136832712.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,Assets,us-gaap/2020,20201231,0,USD,EquityMethodInvestmentNonconsolidatedInvestee=EquityMethodInvestmentNonconsolidatedInvesteeOrGroupOfInvestees;,,5944390000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,AllowanceForDoubtfulAccountsReceivableCurrent,us-gaap/2020,20191231,0,USD,,,41000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,CommonStockDividendsPerShareDeclared,us-gaap/2020,20201231,4,USD,,,0.3400,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20181231,4,USD,ProductOrService=ReimbursementRevenue;,,5238000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,AssetsNoncurrent,us-gaap/2020,20191231,0,USD,ConsolidatedEntities=VariableInterestEntityPrimaryBeneficiary;,,179000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,PaymentsToAcquireSoftware,us-gaap/2020,20181231,4,USD,,,87000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20181231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-627734000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,IntangibleAssetsNetExcludingGoodwill,us-gaap/2020,20191130,0,USD,,,1174000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,CostsAndExpensesShipAndOtherImpairmentLoss,0000815097-21-000027,20191130,4,USD,ProductOrService=Cruise;,,26000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20201231,4,USD,ShareRepurchaseProgram=CommonStockRepurchaseProgram;,,1122000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,CommonStockSharesOutstanding,us-gaap/2020,20191231,0,shares,,,278985125.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,us-gaap/2020,20181231,4,USD,,,-61148000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,AllowanceForDoubtfulAccountsReceivable,us-gaap/2020,20191231,0,USD,,,5635000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,20181231,4,USD,,,-114000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,Assets,us-gaap/2020,20191130,0,USD,BusinessSegments=Cruise;,,1861000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,Assets,us-gaap/2020,20201130,0,USD,BusinessSegments=EuropeandAsia;,,16505000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001628280-21-002433,StockholdersEquity,us-gaap/2020,20171231,0,USD,,,3582000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2020,20191231,4,USD,,,775000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,ConsolidationItems=CorporateAndEliminations;,,-16000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,CostsAndExpensesOnboard,0000815097-21-000027,20181130,4,USD,ProductOrService=Cruise;,,638000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,OperatingIncomeLoss,us-gaap/2020,20181130,4,USD,BusinessSegments=NorthAmericaandAustralia;,,2389000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,EarningsPerShareBasic,us-gaap/2020,20201231,4,USD,,,-27.0500,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20171231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-741000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,us-gaap/2019,20181231,0,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201712;EquityComponents=AccumulatedOtherComprehensiveIncome;,,-12000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,IncreaseDecreaseInInterestPayableNet,us-gaap/2020,20201231,4,USD,,,182578000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,20191130,0,USD,,,518000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,StockholdersEquity,us-gaap/2020,20171231,0,USD,EquityComponents=TreasuryStock;,,-891000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,us-gaap/2020,20201231,4,USD,EquityComponents=AdditionalPaidInCapital;,,96000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2020,20201231,4,USD,,,-21000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
