geo,nace_r2,period,value,updated
FR,I552,2026-06,7929292,2026-09-11T23:00:00+0200
FR,I553,2015-01,0,2026-09-11T23:00:00+0200
FR,I553,2015-02,0,2026-09-11T23:00:00+0200
FR,I553,2015-03,0,2026-09-11T23:00:00+0200
FR,I553,2015-04,0,2026-09-11T23:00:00+0200
FR,I553,2015-05,9096860,2026-09-11T23:00:00+0200
FR,I553,2015-06,11559353,2026-09-11T23:00:00+0200
FR,I553,2015-07,38075450,2026-09-11T23:00:00+0200
FR,I553,2015-08,45472015,2026-09-11T23:00:00+0200
FR,I553,2015-09,9357093,2026-09-11T23:00:00+0200
FR,I553,2015-10,0,2026-09-11T23:00:00+0200
FR,I553,2015-11,0,2026-09-11T23:00:00+0200
FR,I553,2015-12,0,2026-09-11T23:00:00+0200
FR,I553,2016-01,0,2026-09-11T23:00:00+0200
FR,I553,2016-02,0,2026-09-11T23:00:00+0200
FR,I553,2016-03,0,2026-09-11T23:00:00+0200
FR,I553,2016-04,0,2026-09-11T23:00:00+0200
FR,I553,2016-05,7729887,2026-09-11T23:00:00+0200
FR,I553,2016-06,10960307,2026-09-11T23:00:00+0200
FR,I553,2016-07,37544738,2026-09-11T23:00:00+0200
FR,I553,2016-08,46045595,2026-09-11T23:00:00+0200
FR,I553,2016-09,9885898,2026-09-11T23:00:00+0200
FR,I553,2016-10,0,2026-09-11T23:00:00+0200
FR,I553,2016-11,0,2026-09-11T23:00:00+0200
FR,I553,2016-12,0,2026-09-11T23:00:00+0200
FR,I553,2017-01,0,2026-09-11T23:00:00+0200
FR,I553,2017-02,0,2026-09-11T23:00:00+0200
FR,I553,2017-03,0,2026-09-11T23:00:00+0200
FR,I553,2017-04,7351305,2026-09-11T23:00:00+0200
FR,I553,2017-05,7609719,2026-09-11T23:00:00+0200
FR,I553,2017-06,13135167,2026-09-11T23:00:00+0200
FR,I553,2017-07,38118264,2026-09-11T23:00:00+0200
FR,I553,2017-08,47550694,2026-09-11T23:00:00+0200
FR,I553,2017-09,10205756,2026-09-11T23:00:00+0200
FR,I553,2017-10,0,2026-09-11T23:00:00+0200
FR,I553,2017-11,0,2026-09-11T23:00:00+0200
FR,I553,2017-12,0,2026-09-11T23:00:00+0200
FR,I553,2018-01,0,2026-09-11T23:00:00+0200
FR,I553,2018-02,0,2026-09-11T23:00:00+0200
FR,I553,2018-03,0,2026-09-11T23:00:00+0200
FR,I553,2018-04,5444893,2026-09-11T23:00:00+0200
FR,I553,2018-05,10638482,2026-09-11T23:00:00+0200
FR,I553,2018-06,12241893,2026-09-11T23:00:00+0200
FR,I553,2018-07,37981015,2026-09-11T23:00:00+0200
FR,I553,2018-08,48137811,2026-09-11T23:00:00+0200
FR,I553,2018-09,10563245,2026-09-11T23:00:00+0200
FR,I553,2018-10,0,2026-09-11T23:00:00+0200
FR,I553,2018-11,0,2026-09-11T23:00:00+0200
FR,I553,2018-12,0,2026-09-11T23:00:00+0200
FR,I553,2019-01,0,2026-09-11T23:00:00+0200
FR,I553,2019-02,0,2026-09-11T23:00:00+0200
FR,I553,2019-03,0,2026-09-11T23:00:00+0200
FR,I553,2019-04,7562156,2026-09-11T23:00:00+0200
FR,I553,2019-05,7668782,2026-09-11T23:00:00+0200
FR,I553,2019-06,15237208,2026-09-11T23:00:00+0200
FR,I553,2019-07,38853902,2026-09-11T23:00:00+0200
FR,I553,2019-08,48278188,2026-09-11T23:00:00+0200
FR,I553,2019-09,11001386,2026-09-11T23:00:00+0200
FR,I553,2019-10,0,2026-09-11T23:00:00+0200
FR,I553,2019-11,0,2026-09-11T23:00:00+0200
FR,I553,2019-12,0,2026-09-11T23:00:00+0200
FR,I553,2020-01,0,2026-09-11T23:00:00+0200
FR,I553,2020-02,0,2026-09-11T23:00:00+0200
FR,I553,2020-03,0,2026-09-11T23:00:00+0200
FR,I553,2020-04,0,2026-09-11T23:00:00+0200
FR,I553,2020-05,0,2026-09-11T23:00:00+0200
FR,I553,2020-06,9676956,2026-09-11T23:00:00+0200
FR,I553,2020-07,31265702,2026-09-11T23:00:00+0200
FR,I553,2020-08,40775417,2026-09-11T23:00:00+0200
FR,I553,2020-09,9182539,2026-09-11T23:00:00+0200
FR,I553,2020-10,1825093,2026-09-11T23:00:00+0200
FR,I553,2020-11,0,2026-09-11T23:00:00+0200
FR,I553,2020-12,0,2026-09-11T23:00:00+0200
FR,I553,2021-01,0,2026-09-11T23:00:00+0200
FR,I553,2021-02,0,2026-09-11T23:00:00+0200
FR,I553,2021-03,0,2026-09-11T23:00:00+0200
FR,I553,2021-04,3241568,2026-09-11T23:00:00+0200
FR,I553,2021-05,6483136,2026-09-11T23:00:00+0200
FR,I553,2021-06,10402981,2026-09-11T23:00:00+0200
FR,I553,2021-07,37332599,2026-09-11T23:00:00+0200
FR,I553,2021-08,46240514,2026-09-11T23:00:00+0200
FR,I553,2021-09,11860997,2026-09-11T23:00:00+0200
FR,I553,2021-10,0,2026-09-11T23:00:00+0200
FR,I553,2021-11,0,2026-09-11T23:00:00+0200
FR,I553,2021-12,0,2026-09-11T23:00:00+0200
FR,I553,2022-01,0,2026-09-11T23:00:00+0200
FR,I553,2022-02,0,2026-09-11T23:00:00+0200
FR,I553,2022-03,0,2026-09-11T23:00:00+0200
FR,I553,2022-04,7673665,2026-09-11T23:00:00+0200
FR,I553,2022-05,10386313,2026-09-11T23:00:00+0200
FR,I553,2022-06,15585637,2026-09-11T23:00:00+0200
FR,I553,2022-07,40783969,2026-09-11T23:00:00+0200
FR,I553,2022-08,48708696,2026-09-11T23:00:00+0200
FR,I553,2022-09,12569860,2026-09-11T23:00:00+0200
FR,I553,2022-10,0,2026-09-11T23:00:00+0200
FR,I553,2022-11,0,2026-09-11T23:00:00+0200
FR,I553,2022-12,0,2026-09-11T23:00:00+0200
FR,I553,2023-01,0,2026-09-11T23:00:00+0200
FR,I553,2023-02,0,2026-09-11T23:00:00+0200
FR,I553,2023-03,0,2026-09-11T23:00:00+0200
FR,I553,2023-04,8699469,2026-09-11T23:00:00+0200
FR,I553,2023-05,12646191,2026-09-11T23:00:00+0200
FR,I553,2023-06,15303381,2026-09-11T23:00:00+0200
FR,I553,2023-07,41054581,2026-09-11T23:00:00+0200
FR,I553,2023-08,49907265,2026-09-11T23:00:00+0200
FR,I553,2023-09,14062382,2026-09-11T23:00:00+0200
FR,I553,2023-10,0,2026-09-11T23:00:00+0200
FR,I553,2023-11,0,2026-09-11T23:00:00+0200
FR,I553,2023-12,0,2026-09-11T23:00:00+0200
FR,I553,2024-01,442451,2026-09-11T23:00:00+0200
FR,I553,2024-02,581313,2026-09-11T23:00:00+0200
FR,I553,2024-03,1176794,2026-09-11T23:00:00+0200
FR,I553,2024-04,7401808,2026-09-11T23:00:00+0200
FR,I553,2024-05,14047330,2026-09-11T23:00:00+0200
FR,I553,2024-06,14977781,2026-09-11T23:00:00+0200
FR,I553,2024-07,40675546,2026-09-11T23:00:00+0200
FR,I553,2024-08,51257157,2026-09-11T23:00:00+0200
FR,I553,2024-09,12820689,2026-09-11T23:00:00+0200
FR,I553,2024-10,3226128,2026-09-11T23:00:00+0200
FR,I553,2024-11,697147,2026-09-11T23:00:00+0200
FR,I553,2024-12,545307,2026-09-11T23:00:00+0200
FR,I553,2025-01,378151,2026-09-11T23:00:00+0200
FR,I553,2025-02,522627,2026-09-11T23:00:00+0200
FR,I553,2025-03,702057,2026-09-11T23:00:00+0200
FR,I553,2025-04,9346810,2026-09-11T23:00:00+0200
FR,I553,2025-05,13121567,2026-09-11T23:00:00+0200
FR,I553,2025-06,18084644,2026-09-11T23:00:00+0200
FR,I553,2025-07,42516937,2026-09-11T23:00:00+0200
FR,I553,2025-08,51392543,2026-09-11T23:00:00+0200
FR,I553,2025-09,13110165,2026-09-11T23:00:00+0200
FR,I553,2025-10,3613509,2026-09-11T23:00:00+0200
FR,I553,2025-11,483823,2026-09-11T23:00:00+0200
FR,I553,2025-12,555594,2026-09-11T23:00:00+0200
FR,I553,2026-01,371632,2026-09-11T23:00:00+0200
FR,I553,2026-02,523416,2026-09-11T23:00:00+0200
FR,I553,2026-03,733037,2026-09-11T23:00:00+0200
FR,I553,2026-04,9778108,2026-09-11T23:00:00+0200
FR,I553,2026-05,14825665,2026-09-11T23:00:00+0200
FR,I553,2026-06,17088552,2026-09-11T23:00:00+0200
HR,I551,2015-01,234764,2026-09-11T23:00:00+0200
HR,I551,2015-02,252316,2026-09-11T23:00:00+0200
HR,I551,2015-03,498749,2026-09-11T23:00:00+0200
HR,I551,2015-04,1186753,2026-09-11T23:00:00+0200
HR,I551,2015-05,2114934,2026-09-11T23:00:00+0200
HR,I551,2015-06,3116863,2026-09-11T23:00:00+0200
HR,I551,2015-07,4514410,2026-09-11T23:00:00+0200
HR,I551,2015-08,4885400,2026-09-11T23:00:00+0200
HR,I551,2015-09,3304509,2026-09-11T23:00:00+0200
HR,I551,2015-10,1376005,2026-09-11T23:00:00+0200
HR,I551,2015-11,343766,2026-09-11T23:00:00+0200
HR,I551,2015-12,327875,2026-09-11T23:00:00+0200
HR,I551,2016-01,257791,2026-09-11T23:00:00+0200
HR,I551,2016-02,300000,2026-09-11T23:00:00+0200
HR,I551,2016-03,617059,2026-09-11T23:00:00+0200
HR,I551,2016-04,1140892,2026-09-11T23:00:00+0200
HR,I551,2016-05,2157847,2026-09-11T23:00:00+0200
HR,I551,2016-06,3156437,2026-09-11T23:00:00+0200
HR,I551,2016-07,4787351,2026-09-11T23:00:00+0200
HR,I551,2016-08,5036397,2026-09-11T23:00:00+0200
HR,I551,2016-09,3488541,2026-09-11T23:00:00+0200
HR,I551,2016-10,1514109,2026-09-11T23:00:00+0200
HR,I551,2016-11,412241,2026-09-11T23:00:00+0200
HR,I551,2016-12,394181,2026-09-11T23:00:00+0200
HR,I551,2017-01,301021,2026-09-11T23:00:00+0200
HR,I551,2017-02,332683,2026-09-11T23:00:00+0200
HR,I551,2017-03,553961,2026-09-11T23:00:00+0200
HR,I551,2017-04,1638615,2026-09-11T23:00:00+0200
HR,I551,2017-05,2220919,2026-09-11T23:00:00+0200
HR,I551,2017-06,3688533,2026-09-11T23:00:00+0200
HR,I551,2017-07,4795612,2026-09-11T23:00:00+0200
HR,I551,2017-08,4992223,2026-09-11T23:00:00+0200
HR,I551,2017-09,3503113,2026-09-11T23:00:00+0200
HR,I551,2017-10,1632156,2026-09-11T23:00:00+0200
HR,I551,2017-11,447205,2026-09-11T23:00:00+0200
HR,I551,2017-12,430501,2026-09-11T23:00:00+0200
HR,I551,2018-01,352481,2026-09-11T23:00:00+0200
HR,I551,2018-02,338690,2026-09-11T23:00:00+0200
HR,I551,2018-03,727842,2026-09-11T23:00:00+0200
HR,I551,2018-04,1546868,2026-09-11T23:00:00+0200
HR,I551,2018-05,2609547,2026-09-11T23:00:00+0200
HR,I551,2018-06,3620680,2026-09-11T23:00:00+0200
HR,I551,2018-07,4805927,2026-09-11T23:00:00+0200
HR,I551,2018-08,4999866,2026-09-11T23:00:00+0200
HR,I551,2018-09,3542061,2026-09-11T23:00:00+0200
HR,I551,2018-10,1798670,2026-09-11T23:00:00+0200
HR,I551,2018-11,527182,2026-09-11T23:00:00+0200
HR,I551,2018-12,469532,2026-09-11T23:00:00+0200
HR,I551,2019-01,323633,2026-09-11T23:00:00+0200
HR,I551,2019-02,383085,2026-09-11T23:00:00+0200
HR,I551,2019-03,679022,2026-09-11T23:00:00+0200
HR,I551,2019-04,1746424,2026-09-11T23:00:00+0200
HR,I551,2019-05,2537078,2026-09-11T23:00:00+0200
HR,I551,2019-06,3749501,2026-09-11T23:00:00+0200
HR,I551,2019-07,4862946,2026-09-11T23:00:00+0200
HR,I551,2019-08,5146262,2026-09-11T23:00:00+0200
HR,I551,2019-09,3549316,2026-09-11T23:00:00+0200
HR,I551,2019-10,1888336,2026-09-11T23:00:00+0200
HR,I551,2019-11,549843,2026-09-11T23:00:00+0200
HR,I551,2019-12,489347,2026-09-11T23:00:00+0200
HR,I551,2020-01,332896,2026-09-11T23:00:00+0200
HR,I551,2020-02,411149,2026-09-11T23:00:00+0200
HR,I551,2020-03,155058,2026-09-11T23:00:00+0200
HR,I551,2020-04,2192,2026-09-11T23:00:00+0200
HR,I551,2020-05,28336,2026-09-11T23:00:00+0200
HR,I551,2020-06,538394,2026-09-11T23:00:00+0200
HR,I551,2020-07,1912500,2026-09-11T23:00:00+0200
HR,I551,2020-08,2540778,2026-09-11T23:00:00+0200
HR,I551,2020-09,666563,2026-09-11T23:00:00+0200
HR,I551,2020-10,239804,2026-09-11T23:00:00+0200
HR,I551,2020-11,105809,2026-09-11T23:00:00+0200
HR,I551,2020-12,66938,2026-09-11T23:00:00+0200
HR,I551,2021-01,124986,2026-09-11T23:00:00+0200
HR,I551,2021-02,134864,2026-09-11T23:00:00+0200
HR,I551,2021-03,183617,2026-09-11T23:00:00+0200
HR,I551,2021-04,300090,2026-09-11T23:00:00+0200
HR,I551,2021-05,445870,2026-09-11T23:00:00+0200
HR,I551,2021-06,1553130,2026-09-11T23:00:00+0200
HR,I551,2021-07,3786947,2026-09-11T23:00:00+0200
HR,I551,2021-08,4731670,2026-09-11T23:00:00+0200
HR,I551,2021-09,2739662,2026-09-11T23:00:00+0200
HR,I551,2021-10,1073474,2026-09-11T23:00:00+0200
HR,I551,2021-11,318147,2026-09-11T23:00:00+0200
HR,I551,2021-12,312907,2026-09-11T23:00:00+0200
HR,I551,2022-01,282418,2026-09-11T23:00:00+0200
HR,I551,2022-02,343624,2026-09-11T23:00:00+0200
HR,I551,2022-03,485026,2026-09-11T23:00:00+0200
HR,I551,2022-04,1288448,2026-09-11T23:00:00+0200
HR,I551,2022-05,1815491,2026-09-11T23:00:00+0200
HR,I551,2022-06,3315711,2026-09-11T23:00:00+0200
HR,I551,2022-07,4705091,2026-09-11T23:00:00+0200
HR,I551,2022-08,5117577,2026-09-11T23:00:00+0200
HR,I551,2022-09,3248380,2026-09-11T23:00:00+0200
HR,I551,2022-10,1505013,2026-09-11T23:00:00+0200
HR,I551,2022-11,476778,2026-09-11T23:00:00+0200
HR,I551,2022-12,444796,2026-09-11T23:00:00+0200
HR,I551,2023-01,356855,2026-09-11T23:00:00+0200
HR,I551,2023-02,412473,2026-09-11T23:00:00+0200
HR,I551,2023-03,643140,2026-09-11T23:00:00+0200
HR,I551,2023-04,1608463,2026-09-11T23:00:00+0200
HR,I551,2023-05,2284322,2026-09-11T23:00:00+0200
HR,I551,2023-06,3440873,2026-09-11T23:00:00+0200
HR,I551,2023-07,4693816,2026-09-11T23:00:00+0200
HR,I551,2023-08,5055984,2026-09-11T23:00:00+0200
HR,I551,2023-09,3447721,2026-09-11T23:00:00+0200
HR,I551,2023-10,1722664,2026-09-11T23:00:00+0200
HR,I551,2023-11,530193,2026-09-11T23:00:00+0200
HR,I551,2023-12,520367,2026-09-11T23:00:00+0200
HR,I551,2024-01,370303,2026-09-11T23:00:00+0200
HR,I551,2024-02,460216,2026-09-11T23:00:00+0200
HR,I551,2024-03,831080,2026-09-11T23:00:00+0200
HR,I551,2024-04,1504767,2026-09-11T23:00:00+0200
HR,I551,2024-05,2644820,2026-09-11T23:00:00+0200
HR,I551,2024-06,3453530,2026-09-11T23:00:00+0200
HR,I551,2024-07,4801875,2026-09-11T23:00:00+0200
HR,I551,2024-08,5161721,2026-09-11T23:00:00+0200
HR,I551,2024-09,3339738,2026-09-11T23:00:00+0200
HR,I551,2024-10,1849077,2026-09-11T23:00:00+0200
HR,I551,2024-11,619824,2026-09-11T23:00:00+0200
HR,I551,2024-12,523481,2026-09-11T23:00:00+0200
HR,I551,2025-01,389126,2026-09-11T23:00:00+0200
HR,I551,2025-02,466299,2026-09-11T23:00:00+0200
HR,I551,2025-03,659232,2026-09-11T23:00:00+0200
HR,I551,2025-04,1694385,2026-09-11T23:00:00+0200
HR,I551,2025-05,2572940,2026-09-11T23:00:00+0200
HR,I551,2025-06,3808767,2026-09-11T23:00:00+0200
HR,I551,2025-07,4922434,2026-09-11T23:00:00+0200
HR,I551,2025-08,5223732,2026-09-11T23:00:00+0200
HR,I551,2025-09,3489818,2026-09-11T23:00:00+0200
HR,I551,2025-10,1873712,2026-09-11T23:00:00+0200
HR,I551,2025-11,592311,2026-09-11T23:00:00+0200
HR,I551,2025-12,557459,2026-09-11T23:00:00+0200
HR,I551,2026-01,398183,2026-09-11T23:00:00+0200
HR,I551,2026-02,477975,2026-09-11T23:00:00+0200
HR,I551,2026-03,777949,2026-09-11T23:00:00+0200
HR,I551,2026-04,1660242,2026-09-11T23:00:00+0200
HR,I551,2026-05,2695840,2026-09-11T23:00:00+0200
HR,I551,2026-06,3742533,2026-09-11T23:00:00+0200
HR,I551-I553,2015-01,353762,2026-09-11T23:00:00+0200
HR,I551-I553,2015-02,362696,2026-09-11T23:00:00+0200
HR,I551-I553,2015-03,669726,2026-09-11T23:00:00+0200
HR,I551-I553,2015-04,1736859,2026-09-11T23:00:00+0200
HR,I551-I553,2015-05,3964832,2026-09-11T23:00:00+0200
HR,I551-I553,2015-06,8715793,2026-09-11T23:00:00+0200
HR,I551-I553,2015-07,20319162,2026-09-11T23:00:00+0200
HR,I551-I553,2015-08,23655098,2026-09-11T23:00:00+0200
HR,I551-I553,2015-09,8637594,2026-09-11T23:00:00+0200
HR,I551-I553,2015-10,1951233,2026-09-11T23:00:00+0200
HR,I551-I553,2015-11,504615,2026-09-11T23:00:00+0200
HR,I551-I553,2015-12,467630,2026-09-11T23:00:00+0200
HR,I551-I553,2016-01,386479,2026-09-11T23:00:00+0200
HR,I551-I553,2016-02,419303,2026-09-11T23:00:00+0200
HR,I551-I553,2016-03,839528,2026-09-11T23:00:00+0200
HR,I551-I553,2016-04,1667191,2026-09-11T23:00:00+0200
HR,I551-I553,2016-05,4256988,2026-09-11T23:00:00+0200
HR,I551-I553,2016-06,8940168,2026-09-11T23:00:00+0200
HR,I551-I553,2016-07,22799348,2026-09-11T23:00:00+0200
HR,I551-I553,2016-08,25420248,2026-09-11T23:00:00+0200
HR,I551-I553,2016-09,9641602,2026-09-11T23:00:00+0200
HR,I551-I553,2016-10,2261069,2026-09-11T23:00:00+0200
HR,I551-I553,2016-11,604700,2026-09-11T23:00:00+0200
HR,I551-I553,2016-12,587490,2026-09-11T23:00:00+0200
HR,I551-I553,2017-01,437797,2026-09-11T23:00:00+0200
HR,I551-I553,2017-02,467214,2026-09-11T23:00:00+0200
HR,I551-I553,2017-03,746719,2026-09-11T23:00:00+0200
HR,I551-I553,2017-04,2549211,2026-09-11T23:00:00+0200
HR,I551-I553,2017-05,4114342,2026-09-11T23:00:00+0200
HR,I551-I553,2017-06,12019797,2026-09-11T23:00:00+0200
HR,I551-I553,2017-07,25257109,2026-09-11T23:00:00+0200
HR,I551-I553,2017-08,26788535,2026-09-11T23:00:00+0200
HR,I551-I553,2017-09,9893149,2026-09-11T23:00:00+0200
HR,I551-I553,2017-10,2513612,2026-09-11T23:00:00+0200
HR,I551-I553,2017-11,662471,2026-09-11T23:00:00+0200
HR,I551-I553,2017-12,644891,2026-09-11T23:00:00+0200
HR,I551-I553,2018-01,532051,2026-09-11T23:00:00+0200
HR,I551-I553,2018-02,485251,2026-09-11T23:00:00+0200
HR,I551-I553,2018-03,1014729,2026-09-11T23:00:00+0200
HR,I551-I553,2018-04,2512727,2026-09-11T23:00:00+0200
HR,I551-I553,2018-05,5757682,2026-09-11T23:00:00+0200
HR,I551-I553,2018-06,11843772,2026-09-11T23:00:00+0200
HR,I551-I553,2018-07,25884070,2026-09-11T23:00:00+0200
HR,I551-I553,2018-08,27015502,2026-09-11T23:00:00+0200
HR,I551-I553,2018-09,10181535,2026-09-11T23:00:00+0200
HR,I551-I553,2018-10,2825768,2026-09-11T23:00:00+0200
HR,I551-I553,2018-11,781044,2026-09-11T23:00:00+0200
HR,I551-I553,2018-12,733522,2026-09-11T23:00:00+0200
HR,I551-I553,2019-01,504344,2026-09-11T23:00:00+0200
HR,I551-I553,2019-02,549582,2026-09-11T23:00:00+0200
HR,I551-I553,2019-03,943587,2026-09-11T23:00:00+0200
HR,I551-I553,2019-04,2974584,2026-09-11T23:00:00+0200
HR,I551-I553,2019-05,4915706,2026-09-11T23:00:00+0200
HR,I551-I553,2019-06,13011326,2026-09-11T23:00:00+0200
HR,I551-I553,2019-07,25498239,2026-09-11T23:00:00+0200
HR,I551-I553,2019-08,27746323,2026-09-11T23:00:00+0200
HR,I551-I553,2019-09,10359957,2026-09-11T23:00:00+0200
HR,I551-I553,2019-10,3078858,2026-09-11T23:00:00+0200
HR,I551-I553,2019-11,819056,2026-09-11T23:00:00+0200
HR,I551-I553,2019-12,776521,2026-09-11T23:00:00+0200
HR,I551-I553,2020-01,544720,2026-09-11T23:00:00+0200
HR,I551-I553,2020-02,610408,2026-09-11T23:00:00+0200
HR,I551-I553,2020-03,289593,2026-09-11T23:00:00+0200
HR,I551-I553,2020-04,34063,2026-09-11T23:00:00+0200
HR,I551-I553,2020-05,166954,2026-09-11T23:00:00+0200
HR,I551-I553,2020-06,3587986,2026-09-11T23:00:00+0200
HR,I551-I553,2020-07,14657372,2026-09-11T23:00:00+0200
HR,I551-I553,2020-08,16685990,2026-09-11T23:00:00+0200
HR,I551-I553,2020-09,3124170,2026-09-11T23:00:00+0200
HR,I551-I553,2020-10,617635,2026-09-11T23:00:00+0200
HR,I551-I553,2020-11,268521,2026-09-11T23:00:00+0200
HR,I551-I553,2020-12,183932,2026-09-11T23:00:00+0200
HR,I551-I553,2021-01,249008,2026-09-11T23:00:00+0200
HR,I551-I553,2021-02,245100,2026-09-11T23:00:00+0200
HR,I551-I553,2021-03,359537,2026-09-11T23:00:00+0200
HR,I551-I553,2021-04,667922,2026-09-11T23:00:00+0200
HR,I551-I553,2021-05,1501484,2026-09-11T23:00:00+0200
HR,I551-I553,2021-06,6515509,2026-09-11T23:00:00+0200
HR,I551-I553,2021-07,20944793,2026-09-11T23:00:00+0200
HR,I551-I553,2021-08,26185693,2026-09-11T23:00:00+0200
HR,I551-I553,2021-09,10187844,2026-09-11T23:00:00+0200
HR,I551-I553,2021-10,2185210,2026-09-11T23:00:00+0200
HR,I551-I553,2021-11,575764,2026-09-11T23:00:00+0200
HR,I551-I553,2021-12,553820,2026-09-11T23:00:00+0200
HR,I551-I553,2022-01,505088,2026-09-11T23:00:00+0200
HR,I551-I553,2022-02,569773,2026-09-11T23:00:00+0200
HR,I551-I553,2022-03,811830,2026-09-11T23:00:00+0200
HR,I551-I553,2022-04,2524820,2026-09-11T23:00:00+0200
HR,I551-I553,2022-05,4262857,2026-09-11T23:00:00+0200
HR,I551-I553,2022-06,13068016,2026-09-11T23:00:00+0200
HR,I551-I553,2022-07,25251042,2026-09-11T23:00:00+0200
HR,I551-I553,2022-08,27515088,2026-09-11T23:00:00+0200
HR,I551-I553,2022-09,11129168,2026-09-11T23:00:00+0200
HR,I551-I553,2022-10,2826847,2026-09-11T23:00:00+0200
HR,I551-I553,2022-11,800869,2026-09-11T23:00:00+0200
HR,I551-I553,2022-12,739985,2026-09-11T23:00:00+0200
HR,I551-I553,2023-01,601576,2026-09-11T23:00:00+0200
HR,I551-I553,2023-02,651143,2026-09-11T23:00:00+0200
HR,I551-I553,2023-03,982111,2026-09-11T23:00:00+0200
HR,I551-I553,2023-04,3040869,2026-09-11T23:00:00+0200
HR,I551-I553,2023-05,5570471,2026-09-11T23:00:00+0200
HR,I551-I553,2023-06,13182447,2026-09-11T23:00:00+0200
HR,I551-I553,2023-07,25028824,2026-09-11T23:00:00+0200
HR,I551-I553,2023-08,26886341,2026-09-11T23:00:00+0200
HR,I551-I553,2023-09,11570721,2026-09-11T23:00:00+0200
HR,I551-I553,2023-10,3164783,2026-09-11T23:00:00+0200
HR,I551-I553,2023-11,822758,2026-09-11T23:00:00+0200
HR,I551-I553,2023-12,839104,2026-09-11T23:00:00+0200
HR,I551-I553,2024-01,594306,2026-09-11T23:00:00+0200
HR,I551-I553,2024-02,702884,2026-09-11T23:00:00+0200
HR,I551-I553,2024-03,1321372,2026-09-11T23:00:00+0200
HR,I551-I553,2024-04,2774105,2026-09-11T23:00:00+0200
HR,I551-I553,2024-05,6902834,2026-09-11T23:00:00+0200
HR,I551-I553,2024-06,12520177,2026-09-11T23:00:00+0200
HR,I551-I553,2024-07,25159829,2026-09-11T23:00:00+0200
HR,I551-I553,2024-08,27171764,2026-09-11T23:00:00+0200
HR,I551-I553,2024-09,11177605,2026-09-11T23:00:00+0200
HR,I551-I553,2024-10,3450236,2026-09-11T23:00:00+0200
HR,I551-I553,2024-11,988398,2026-09-11T23:00:00+0200
HR,I551-I553,2024-12,880186,2026-09-11T23:00:00+0200
HR,I551-I553,2025-01,650191,2026-09-11T23:00:00+0200
HR,I551-I553,2025-02,707655,2026-09-11T23:00:00+0200
HR,I551-I553,2025-03,1001810,2026-09-11T23:00:00+0200
HR,I551-I553,2025-04,3285477,2026-09-11T23:00:00+0200
HR,I551-I553,2025-05,5868629,2026-09-11T23:00:00+0200
HR,I551-I553,2025-06,14338131,2026-09-11T23:00:00+0200
HR,I551-I553,2025-07,24949182,2026-09-11T23:00:00+0200
HR,I551-I553,2025-08,26698687,2026-09-11T23:00:00+0200
HR,I551-I553,2025-09,11878893,2026-09-11T23:00:00+0200
HR,I551-I553,2025-10,3534395,2026-09-11T23:00:00+0200
HR,I551-I553,2025-11,931046,2026-09-11T23:00:00+0200
HR,I551-I553,2025-12,941480,2026-09-11T23:00:00+0200
HR,I551-I553,2026-01,666278,2026-09-11T23:00:00+0200
HR,I551-I553,2026-02,716373,2026-09-11T23:00:00+0200
HR,I551-I553,2026-03,1188743,2026-09-11T23:00:00+0200
HR,I551-I553,2026-04,3193103,2026-09-11T23:00:00+0200
HR,I551-I553,2026-05,6740489,2026-09-11T23:00:00+0200
HR,I551-I553,2026-06,13465868,2026-09-11T23:00:00+0200
HR,I552,2015-01,116912,2026-09-11T23:00:00+0200
HR,I552,2015-02,108366,2026-09-11T23:00:00+0200
HR,I552,2015-03,157808,2026-09-11T23:00:00+0200
HR,I552,2015-04,322723,2026-09-11T23:00:00+0200
HR,I552,2015-05,848271,2026-09-11T23:00:00+0200
HR,I552,2015-06,3139277,2026-09-11T23:00:00+0200
HR,I552,2015-07,10590181,2026-09-11T23:00:00+0200
HR,I552,2015-08,12765429,2026-09-11T23:00:00+0200
HR,I552,2015-09,3223185,2026-09-11T23:00:00+0200
HR,I552,2015-10,462885,2026-09-11T23:00:00+0200
HR,I552,2015-11,155602,2026-09-11T23:00:00+0200
HR,I552,2015-12,133936,2026-09-11T23:00:00+0200
HR,I552,2016-01,125386,2026-09-11T23:00:00+0200
HR,I552,2016-02,116671,2026-09-11T23:00:00+0200
HR,I552,2016-03,189375,2026-09-11T23:00:00+0200
HR,I552,2016-04,327746,2026-09-11T23:00:00+0200
HR,I552,2016-05,1117438,2026-09-11T23:00:00+0200
HR,I552,2016-06,3543789,2026-09-11T23:00:00+0200
HR,I552,2016-07,12579205,2026-09-11T23:00:00+0200
HR,I552,2016-08,14191955,2026-09-11T23:00:00+0200
HR,I552,2016-09,3914473,2026-09-11T23:00:00+0200
HR,I552,2016-10,600946,2026-09-11T23:00:00+0200
HR,I552,2016-11,184588,2026-09-11T23:00:00+0200
HR,I552,2016-12,186080,2026-09-11T23:00:00+0200
HR,I552,2017-01,132779,2026-09-11T23:00:00+0200
HR,I552,2017-02,131170,2026-09-11T23:00:00+0200
HR,I552,2017-03,181585,2026-09-11T23:00:00+0200
HR,I552,2017-04,592989,2026-09-11T23:00:00+0200
HR,I552,2017-05,1076526,2026-09-11T23:00:00+0200
HR,I552,2017-06,5080814,2026-09-11T23:00:00+0200
HR,I552,2017-07,14542113,2026-09-11T23:00:00+0200
