id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1483917772642732529,Coastal en-suite room close to the city centre,3114302,Treasure,Dublin City Council,Clontarf LEA-6,53.3622868755525,-6.196647099391965,Private room,110,1,22,2026-06-19,2.11,1,346,22,
604738584066909559,"‘The Loft Curracloe’, Wexford- Studio Apartment",162072975,Laura,Wexford County Council,Wexford LEA-7,52.3909,-6.405,Entire home/apt,160,1,52,2026-06-24,1.39,1,305,24,
1155036461885728570,Modern seaside one bed,44944596,Kieran,Clare County Council,Kilrush LEA-5,52.67873,-9.64746,Entire home/apt,126,4,13,2025-10-08,0.53,2,115,1,
35305365,"Double Room in Quiet, Relaxing Killarney Home",265412047,Regina,Kerry County Council,Killarney LEA-7,52.0664677,-9.3359619,Private room,115,1,2,2019-09-15,0.02,2,98,0,
1520894551972205212,Room Stay 2,148070334,Marie,Cork County Council,Carrigaline LEA-6,51.80833227948795,-8.600062383168986,Private room,97,1,0,,,7,89,0,
1022226046990274176,Cozy Cottage near Blarney,86892474,Jörg,Cork City Council,Cork City North West LEA-6,51.93729405844401,-8.609910048544407,Entire home/apt,184,1,91,2026-06-24,3.66,1,272,45,
1408070406847559674,Comfortable Room,392009258,Mahim,Kildare County Council,Newbridge LEA-6,53.181019039865895,-6.800913898266485,Private room,75,1,5,2025-12-27,0.41,4,362,4,
665368420633388638,11 An Seanachai Holiday Homes,234993426,Sykes Holiday Cottages,Waterford City And County Council,Dungarvan LEA-6,52.04591,-7.65803,Entire home/apt,,1,7,2026-04-27,0.19,346,361,4,
878763744205784969,The Old Presbytery's Coach House,11753562,Marie-Josee,Kerry County Council,Corca Dhuibhne LEA-3,52.1424659,-9.7076538,Entire home/apt,245,4,40,2026-06-25,1.12,1,294,16,
1447687931491074126,Home in Dingle No 7 Dingle Courtyard Cottages,695049642,Dingle Courtyard Cottages,Kerry County Council,Tralee LEA-7,52.273371399556524,-9.712479844981633,Entire home/apt,,1,3,2025-07-20,0.26,11,269,3,
3772773,Avondoyle Upstairs Family Rm1 -Ensuite Bathroom,4479495,Evelyn,Limerick City And County Council,Limerick City East LEA-7,52.62112,-8.63634,Private room,115,1,166,2026-05-24,1.15,4,299,33,
1616578272353361580,The Blue Room,72931600,Philip,Dublin City Council,South East Inner City LEA-5,53.3326,-6.25538,Private room,,2,15,2026-05-29,3.28,7,0,15,
1712491330187796525,Double Bedroom,218045238,Caitriona,Offaly County Council,Birr LEA-6,53.176142,-7.654336,Private room,115,1,0,,,2,361,0,
1297267101140890780,Beautiful Clontarf Groundfloor Apartment,557022603,Rory,Dublin City Council,Clontarf LEA-6,53.36055,-6.19745,Entire home/apt,257,2,59,2026-06-24,4.11,2,113,50,
50088929,"Quaint Village setting, centrally located.",399459650,Paul,Kilkenny County Council,Piltown LEA-5,52.34918,-7.32401,Entire home/apt,204,3,40,2025-08-31,0.65,1,27,2,
13817859,Alensgrove Cottages No. 07,69800478,Sean,Kildare County Council,Celbridge LEA-4,53.35236,-6.50873,Entire home/apt,289,2,184,2026-06-04,1.52,22,38,8,
1208787875701536089,"Daisy The Campervan(Stays in garden,No driving)",58881076,Dee,Kildare County Council,Leixlip LEA-3,53.36539,-6.50625,Entire home/apt,101,1,5,2026-03-18,0.22,4,353,2,
25008225,Beautiful 3-bedroom cottage in Comeragh Mountains,127348735,Tom,Waterford City And County Council,Portlaw-Kilmacthomas LEA-5,52.20942,-7.52807,Entire home/apt,200,3,24,2025-08-22,0.25,1,82,4,
1406057148519972884,Allie’s Apartment,401443642,Ciara,Cork County Council,Bandon - Kinsale LEA-6,51.5850728,-8.734278699999999,Entire home/apt,132,1,23,2026-06-21,2.10,1,27,23,
1704356971668066069,KJs,28003961,Caroline,Waterford City And County Council,Portlaw-Kilmacthomas LEA-5,52.1772,-7.52403,Entire home/apt,168,2,0,,,2,259,0,
1649494162538565771,Ryder Cup 2027 Accomodation,422589794,Patrick,Clare County Council,Shannon LEA-7,52.73524118770496,-8.778086920027139,Entire home/apt,2283,4,0,,,1,358,0,
922286302115797565,The Shed,520134670,Maud,Waterford City And County Council,Dungarvan LEA-6,52.13873,-7.62946,Entire home/apt,177,2,27,2025-08-20,0.77,1,343,5,
49731594,"Home Comforts sleeps 6, < 4 bedrooms>2 bathrooms",401087838,Sheila,Kerry County Council,Castleisland LEA-4,52.22945,-9.4685,Entire home/apt,217,1,24,2026-05-18,0.40,1,97,1,
1033331420258568532,"Cozy & clean! 1 very small dble room, bright home.",74345079,Caroline And Wayne,Kilkenny County Council,Callan-Thomastown LEA-6,52.59433,-7.3491,Private room,63,1,72,2026-06-11,2.31,3,330,34,
1710244181421928264,Studio Apt in Maynooth,70823404,Michael,Kildare County Council,Maynooth LEA-5,53.371206558908746,-6.600603573024273,Entire home/apt,145,3,0,,,1,231,0,
856927286353381337,The Moorings- near the sea,28843895,Steven,Waterford City And County Council,Tramore-Waterford City West LEA-6,52.15751770388585,-7.160476216986988,Entire home/apt,549,2,35,2026-05-25,0.96,8,178,12,
1083816310577071301,Home in Clonakilty,504503223,Thomas,Cork County Council,Skibbereen-West Cork LEA-5,51.61024,-8.88577,Entire home/apt,149,2,103,2026-06-10,3.76,1,289,31,
1463614276499274351,The Free Range Room,706843460,Sheila,Wexford County Council,Kilmuckridge LEA-4,52.50546887981289,-6.302720668261725,Entire home/apt,113,1,20,2026-06-06,1.80,2,50,20,
1635684175398215105,Spacious 3 Bed Family Duplex – Near Dublin City,348116722,Cian,South Dublin County Council,Clondalkin LEA-7,53.29957,-6.49602,Entire home/apt,221,3,0,,,1,50,0,
561604188188112644,Ballykilty lodge between Arklow and Gorey,444934398,Fiona,Wexford County Council,Gorey LEA-6,52.77148,-6.21702,Entire home/apt,173,2,73,2025-10-30,1.44,1,114,11,
1708234518343604587,Room beside Beach in Co. Wexford,250685144,Amy,Wexford County Council,Gorey LEA-6,52.61809424555639,-6.227017666044114,Private room,,2,0,,,1,343,0,
1701703409709765147,Peaceful Orchard Cabin by the Sea,460318081,Vicki,Wexford County Council,New Ross LEA-6,52.24229679659832,-6.950163272854703,Entire home/apt,150,2,1,2026-06-29,1,1,325,1,
1690700485575300184,The Cork Nest_Cosy Ensuite near Douglas Golf Club,730127696,Selina,Cork City Council,Cork City South East LEA-6,51.8705128,-8.4303378,Private room,105,1,6,2026-06-28,5.14,1,120,6,
948883130619858277,"Stable Hill House, 
5km from Killarney Town",523934417,Shane,Kerry County Council,Killarney LEA-7,52.0889328,-9.4569439,Entire home/apt,400,1,18,2026-06-14,0.57,1,308,6,
840316196976507259,"Deerpark Cottage,  Inistioge, County Kilkenny.",73360336,Niamh,Kilkenny County Council,Callan-Thomastown LEA-6,52.4774,-7.07418,Entire home/apt,274,2,47,2026-06-22,1.20,1,122,13,
1112238849411360654,Ideally located Country Cottage,429324768,Feargus,Tipperary County Council,Newport LEA-4,52.73644417369928,-8.465629779204047,Entire home/apt,145,1,9,2025-08-23,0.67,1,27,6,
1323357769805329088,Seaside lodge in Ardmore with breathtaking views,304513286,Richard,Waterford City And County Council,Dungarvan LEA-6,51.96743,-7.71537,Entire home/apt,,1,59,2026-06-05,4.22,1,297,52,
1453511500071946678,Lisheen House,149607453,Ed,Cork County Council,Bandon - Kinsale LEA-6,51.64651,-8.69363,Entire home/apt,1088,1,1,2025-08-05,0.09,1,28,1,
644678132045110187,Abbey View Coach House,325269552,Freda,Cork County Council,Midleton LEA-7,51.9498046,-7.843141800000001,Entire home/apt,200,1,20,2026-06-17,1.88,2,296,20,
1489017274170815417,1-bedroom apartment in Thomastown,713806080,Judith,Kilkenny County Council,Callan-Thomastown LEA-6,52.52641208388674,-7.138104848563671,Entire home/apt,143,1,12,2026-06-13,1.29,3,74,12,
886984431443944088,Lovely and spacious double room,54389850,Lola,South Dublin County Council,Clondalkin LEA-7,53.29729471737265,-6.497587971389294,Private room,167,1,6,2026-04-23,0.16,1,179,2,
648217641222860183,Cheerful Townhouse in the heart of Arklow town,68380428,Jenny,Wicklow County Council,Arklow LEA-6,52.79832,-6.15033,Private room,75,2,13,2026-01-30,0.28,1,145,2,
303458,"2 Bedroom Apartment, Straffan Ireland,",1561946,Derek & Adeline,Kildare County Council,Maynooth LEA-5,53.31015,-6.610157,Entire home/apt,286,1,41,2025-08-17,0.24,4,365,2,
596946990905836743,Little White House,360933096,Christina,Wexford County Council,New Ross LEA-6,52.39483,-6.94241,Entire home/apt,162,2,100,2026-06-23,1.95,1,296,24,
50485154,"Cosy cottage near lake in Garrykennedy, Tipperary",184083555,Colette,Tipperary County Council,Newport LEA-4,52.904575,-8.345858,Entire home/apt,326,2,68,2026-06-21,1.13,1,120,13,
52879011,Studio Apt (Not Shared) with parking,23777197,Sharon,South Dublin County Council,Clondalkin LEA-7,53.2779,-6.47132,Entire home/apt,137,1,85,2026-06-22,1.54,2,354,8,
1708065471477905988,Beautiful home in the centre of Gorey Town.,1708065400833372314,Paul,Wexford County Council,Gorey LEA-6,52.6750106,-6.2964989,Entire home/apt,194,3,0,,,1,65,0,
39505719,Superb Ensuite Bedroom IN Gorey,1944430,Lavinia FitzGerald,Wexford County Council,Gorey LEA-6,52.67276,-6.29511,Private room,103,1,4,2025-07-10,0.07,2,88,1,
803442538425019845,Twin Room Newly Refurbished House!,105806546,Frances,Cork City Council,Cork City South West LEA-7,51.88703,-8.5942,Private room,91,1,0,,,2,230,0,
53164798,Private Family/ Twin Ensuite Room,430379219,Anthony,Wicklow County Council,Baltinglass LEA-6,52.799122,-6.464292,Private room,149,1,41,2026-06-06,0.88,4,343,13,
17311815,Cork City Centre Bright & Airy 2 Bedroom Duplex,116823097,Susan,Cork City Council,Cork City South Central LEA-6,51.89547,-8.47016,Entire home/apt,274,1,734,2026-06-22,6.47,1,116,65,
991122383819908508,"Curracloe´s Hidden Gem- Relax, Recharge, Repeat.",20931599,Christiane,Wexford County Council,Wexford LEA-7,52.38126,-6.39526,Entire home/apt,284,2,33,2026-06-14,1.02,1,208,16,
1096781077732189973,"2 bed, semi-detached bungalow",451540980,Aedamar,Kildare County Council,Maynooth LEA-5,53.37274,-6.59123,Entire home/apt,276,7,5,2024-12-24,0.20,1,244,0,
1221581778788128721,Red Door 2 Bed Terraced House,595695096,Mary,Cork City Council,Cork City South East LEA-6,51.89715,-8.45885,Entire home/apt,248,1,42,2026-06-12,1.89,1,67,25,
572983978923737475,Private Small Double Ensuite Room,430379219,Anthony,Wicklow County Council,Baltinglass LEA-6,52.799049,-6.464368,Private room,97,1,19,2025-11-07,0.40,4,334,5,
1343341077135491398,CityCenter Bedroom/kitchen acess,11482859,Louisa,Cork City Council,Cork City South Central LEA-6,51.8999,-8.46754,Private room,155,1,61,2026-06-05,4.31,3,21,45,
1654924919657081249,Cottage with charm and character,118866364,Glenda,Wexford County Council,Gorey LEA-6,52.7571974,-6.2220154,Private room,73,1,0,,,1,365,0,
993660903506175694,Mini Studio in Dooradoyle,10017492,Mohammad,Limerick City And County Council,Limerick City West LEA-7,52.63962153081805,-8.656129874289036,Private room,67,1,195,2026-06-09,5.94,2,17,80,
1470295677741028769,The Beach House,445074158,Charlotte,Wexford County Council,Gorey LEA-6,52.707271638422014,-6.177635975182056,Entire home/apt,628,1,4,2025-10-27,0.36,1,333,4,
17541673,Tinnaberna-View - Cosy Bungalow close to Beach,118991550,Pauline,Wexford County Council,Kilmuckridge LEA-4,52.48863,-6.27988,Entire home/apt,205,1,179,2026-06-01,1.63,1,263,21,
1184735565737290890,"Beach in 8 mins, pub in 5",31743186,Declan,Wexford County Council,Gorey LEA-6,52.68474,-6.21101,Entire home/apt,336,4,16,2025-09-01,0.66,1,202,1,
44569696,FaithLegg House Hotel Holiday Lodge,360682664,David,Waterford City And County Council,Waterford City East LEA-6,52.25967,-7.0263,Entire home/apt,451,2,21,2026-06-21,0.30,2,204,7,
824689090720657544,Luxury Donnybrook D4 Apartment,189569084,Thomas,Dublin City Council,Pembroke LEA-5,53.31396573002612,-6.228517020398585,Entire home/apt,419,2,81,2026-05-24,2.03,1,65,23,
51895996,Quiet townhouse with Irish charm,127994485,Lisa,Cork City Council,Cork City North East LEA-6,51.90612,-8.45916,Entire home/apt,268,1,129,2026-06-18,4.49,2,233,48,
1589723255446534545,"Cozy and stylish apartment,",204151747,Amit,South Dublin County Council,Lucan LEA-5,53.33971,-6.47753,Private room,109,1,0,,,1,175,0,
1500713147087046882,Cosy Escape Near Maynooth for 6,707023188,Felix,Kildare County Council,Maynooth LEA-5,53.36404,-6.5826,Private room,314,2,0,,,5,329,0,
1515825627931433198,3 Bed in Tomnahealy Little (oc-t32392),518897561,Shamrock Cottages,Wexford County Council,Gorey LEA-6,52.71585,-6.20468,Entire home/apt,563,2,2,2026-05-16,0.40,164,259,2,
581965286933821801,"Harbour Apartment, Dundalk",445723573,Padraig,Louth County Council,Dundalk South LEA-7,54.008984,-6.390252,Entire home/apt,132,2,228,2026-06-15,4.38,1,333,41,
1112123768174234635,4 Bed Detached House with Sea View (New Photos!),4789571,Keith,Waterford City And County Council,Tramore-Waterford City West LEA-6,52.14476,-7.17159,Entire home/apt,269,1,6,2025-10-07,0.25,1,8,1,
1297842698790729867,Leixlip Contractor House - Sleeps 6 - Circa Intel,33584874,McBride Property,Kildare County Council,Leixlip LEA-3,53.36916883044109,-6.503292494167098,Entire home/apt,208,10,3,2026-01-02,0.43,48,136,3,
1363690340098683088,Citywest 7 BR Contractor Stay | Near Grange Castle,33584874,McBride Property,Kildare County Council,Leixlip LEA-3,53.36800426365083,-6.505317179610499,Entire home/apt,349,7,1,2026-01-02,0.17,48,169,1,
701351035065236802,Tommy's Greenway Cottage- Cozy 3 Bedroom Home,476673905,Keelin,Waterford City And County Council,Portlaw-Kilmacthomas LEA-5,52.20086,-7.42377,Entire home/apt,182,2,60,2026-06-01,1.41,1,206,16,
1160577618413671658,"""An Teach Beag""",530229844,Geraldine,Cork County Council,Macroom LEA-6,51.89362135643572,-8.6856110394001,Entire home/apt,126,2,42,2026-06-22,1.76,1,141,29,
1546648573692069468,the stable,520924605,Yan,Louth County Council,Dundalk South LEA-7,53.99672229999999,-6.436399499999999,Entire home/apt,115,2,8,2026-06-21,1.13,3,278,8,
653603053395506254,"Blarney Cottages ""The Blue Cottage""",456525797,Stephen And Eimear,Cork County Council,Macroom LEA-6,51.94821,-8.54755,Entire home/apt,233,1,195,2026-06-07,4.00,4,200,31,
52505753,No. 3 The Stone House at Alensgrove,69800478,Sean,Kildare County Council,Celbridge LEA-4,53.353291,-6.508633,Entire home/apt,201,3,16,2025-03-21,0.35,22,32,0,
668906637810659587,3 bedroom holiday apartment - Beech,463539697,Sharon,Louth County Council,Dundalk-Carlingford LEA-6,54.03466,-6.38199,Entire home/apt,268,3,32,2026-05-30,0.67,6,317,13,
1221942855960562059,Blueberry Inn,131594737,Andrews,Louth County Council,Dundalk South LEA-7,54.00615,-6.3827,Private room,86,1,31,2026-05-06,1.37,3,364,6,
618879932101863885,"Blarney Cottages ""The Green Cottage""",456525797,Stephen And Eimear,Cork City Council,Cork City North West LEA-6,51.94607,-8.54664,Entire home/apt,233,1,195,2026-06-07,3.94,4,306,32,
1341478045594603532,New York Style Stay in Dungarvan,539423414,Mekhi,Waterford City And County Council,Dungarvan LEA-6,52.10288433912888,-7.620085578636533,Entire home/apt,217,4,10,2026-06-14,0.77,1,141,8,
1655160790366503749,Butterfly Cottage,573513864,Kathleen,Leitrim County Council,Manorhamilton LEA-6,54.32253165626697,-8.258932270109653,Entire home/apt,150,2,9,2026-06-27,4.15,1,6,9,
48605858,Mullaghmore family holiday home with fab sea views,392120267,Des,Sligo County Council,Sligo-Drumcliff LEA-5,54.46769,-8.45575,Entire home/apt,218,1,90,2026-06-15,1.46,1,322,12,
1234629208146255540,Blueberry Inn,131594737,Andrews,Louth County Council,Dundalk South LEA-7,54.007081300694075,-6.383530385792255,Private room,92,2,12,2026-05-31,0.55,3,362,3,
44663409,Mountain Cottage in the beautiful Cooley Peninsula,153154940,Aine,Louth County Council,Dundalk-Carlingford LEA-6,54.04436,-6.34423,Entire home/apt,103,1,128,2026-06-26,1.79,2,195,29,
49118094,Cannon’s Cottage,173621280,Marian,Cork County Council,Macroom LEA-6,51.93788,-8.70731,Entire home/apt,169,2,198,2026-06-11,3.23,1,177,41,
1021673681280188972,Single Room 2,165272432,Carmel,Louth County Council,Dundalk-Carlingford LEA-6,54.05094,-6.33624,Private room,46,1,25,2026-06-05,0.84,4,336,7,
19255100,Boutique town house with superb sea view,109590489,Leonie,Waterford City And County Council,Tramore-Waterford City West LEA-6,52.16094,-7.15132,Entire home/apt,223,2,191,2026-06-07,1.74,1,147,23,
883156544219540372,A Taste of a Rural Irish Home,112659386,Dylan,Kilkenny County Council,Piltown LEA-5,52.32206,-7.19965,Private room,137,1,122,2026-06-09,3.25,3,198,48,
1630355422397463899,Comfortable double-room in Irish country house,35495633,Shannagh,Mayo County Council,Swinford LEA-4,53.89124,-8.66258,Private room,,1,3,2026-05-06,1.41,2,0,3,
1498008186579790070,Large Ground Floor Studio Apt,683743795,Kevin,Cork County Council,Cobh LEA-6,51.85123549999999,-8.2882898,Entire home/apt,209,1,10,2026-06-07,1.13,18,333,10,
1471075338256119310,Sea Spray Cottage,234993426,Sykes Holiday Cottages,Donegal County Council,Milford LEA-3,55.10460029765064,-7.532337863034444,Entire home/apt,,1,0,,,346,359,0,
1578148102367032904,2 Bedroom • 1 Bathroom • Waterford City • Sleeps 4,588605333,Padraic,Waterford City And County Council,Tramore-Waterford City West LEA-6,52.26142231280219,-7.116969858063344,Entire home/apt,137,21,0,,,17,363,0,
1220504646405323610,Dreams and Homes - Entire Home in Dublin,294437868,Sandra,Fingal County Council,Ongar LEA-5,53.39166,-6.43715,Entire home/apt,450,2,3,2025-05-11,0.21,1,133,0,
1542194793322783725,Longford Farm House,433945852,John,Longford County Council,Granard LEA-5,53.85174319036569,-7.6640328461100395,Entire home/apt,110,2,4,2026-04-16,0.71,1,124,4,
801406172640067632,The Mews. •3 Bedrooms •Entire House,105592746,Aisling,Kildare County Council,Newbridge LEA-6,53.17311,-6.74232,Entire home/apt,252,1,79,2026-06-13,2.06,1,311,27,
1456616814557768052,Goulane Farmhouse,457646467,Mark,Kerry County Council,Castleisland LEA-4,52.147745458380044,-9.566193334758282,Entire home/apt,196,2,14,2026-06-22,1.29,1,319,14,
43562416,"The Granary, Sheepwalk House",342932572,Jenny + Matt,Wicklow County Council,Arklow LEA-6,52.82843,-6.18992,Entire home/apt,240,2,52,2026-05-28,0.73,5,296,4,
44392851,The Cabin,28922948,Ann,Cork County Council,Macroom LEA-6,51.99342707605216,-8.868166688024111,Entire home/apt,136,1,217,2025-11-05,3.05,4,90,16,
1701642748144798947,An Bothán Beag,595491354,Ciarán,South Dublin County Council,Tallaght Central LEA-6,53.278945475383516,-6.3678019870207825,Entire home/apt,103,2,0,,,1,237,0,
23540799,Radestown House Kilkenny sleeps 34. 4km to KK City,94392379,Jane,Kilkenny County Council,Kilkenny LEA-7,52.69022,-7.24426,Entire home/apt,2311,2,177,2026-05-31,1.79,1,322,23,
1491464952109265802,"S/king Ensuite, 2 Doubles &1 single available also",147486211,Catherine Ann,Mayo County Council,Castlebar LEA-7,53.79637729202829,-9.315566383302212,Private room,88,2,1,2026-03-16,0.29,4,253,1,
