form_type,company_name,cik,date_filed,file_name
13F-HR,Intermede Investment Partners Ltd,1664713,2026-08-14,edgar/data/1664713/0001664713-26-000003.txt
13F-HR,International City Management Association Retirement Corp,1691813,2026-08-05,edgar/data/1691813/0001691813-26-000014.txt
13F-HR,International Private Wealth Advisors LLC,2022637,2026-08-07,edgar/data/2022637/0001951757-26-001161.txt
13F-HR,"Interval Partners, LP",1590228,2026-08-14,edgar/data/1590228/0001420506-26-001728.txt
13F-HR,Intesa Sanpaolo S.p.A.,1374384,2026-07-31,edgar/data/1374384/0001374384-26-000007.txt
13F-HR,Intesa Sanpaolo Wealth Management,2110902,2026-07-23,edgar/data/2110902/0002110902-26-000007.txt
13F-HR,Intrepid Financial Planning Group LLC,1641296,2026-08-12,edgar/data/1641296/0001214659-26-009975.txt
13F-HR,Intrinsic Edge Capital Management LLC,1671754,2026-08-12,edgar/data/1671754/0001671754-26-000011.txt
13F-HR,"Intrinsic Value Partners, LLC",1910364,2026-07-14,edgar/data/1910364/0001910364-26-000004.txt
13F-HR,"Intrua Financial, LLC",1812792,2026-07-24,edgar/data/1812792/0001812792-26-000009.txt
13F-HR,Invariant Investment Management,1850871,2026-07-08,edgar/data/1850871/0001754960-26-000436.txt
13F-HR,Invenomic Capital Management LP,1769456,2026-08-14,edgar/data/1769456/0001214659-26-010369.txt
13F-HR,"Invera Wealth Advisors, LLC",1976780,2026-07-29,edgar/data/1976780/0001976780-26-000003.txt
13F-HR,InvesTrust,2050848,2026-07-14,edgar/data/2050848/0002050848-26-000003.txt
13F-HR,Invesco Ltd.,914208,2026-08-14,edgar/data/914208/0000914208-26-000343.txt
13F-HR,Investidor Profissional Gestao de Recursos Ltda.,1953154,2026-08-11,edgar/data/1953154/0001953154-26-000003.txt
13F-HR,Investmark Advisory Group LLC,1926349,2026-08-07,edgar/data/1926349/0001172661-26-003182.txt
13F-HR,"Investment Advisory Group, LLC",1910273,2026-08-06,edgar/data/1910273/0001951757-26-001112.txt
13F-HR,Investment Advisory Services Group LLC,2099157,2026-07-29,edgar/data/2099157/0002099157-26-000004.txt
13F-HR,"Investment Insight Wealth Management, LLC",1737917,2026-07-27,edgar/data/1737917/0001172661-26-002799.txt
13F-HR,Investment Management Corp of Ontario,1811568,2026-08-14,edgar/data/1811568/0001999371-26-018010.txt
13F-HR,"Investment Management Trust, LLC",2131759,2026-08-11,edgar/data/2131759/0002131759-26-000002.txt
13F-HR,"Investment Partners Asset Management, Inc.",1384416,2026-07-24,edgar/data/1384416/0001384416-26-000003.txt
13F-HR,"Investment Planning Advisors, Inc.",2024049,2026-07-23,edgar/data/2024049/0002024049-26-000003.txt
13F-HR,"Investment Research & Advisory Group, Inc.",1802136,2026-07-23,edgar/data/1802136/0001802136-26-000004.txt
13F-HR,Investment Research Partners LLC,2069274,2026-08-04,edgar/data/2069274/0002069274-26-000003.txt
13F-HR,"Investments & Financial Planning, LLC",1909307,2026-08-13,edgar/data/1909307/0001909307-26-000007.txt
13F-HR,"Investor's Fiduciary Advisor Network, LLC",2044901,2026-08-13,edgar/data/2044901/0002044901-26-000003.txt
13F-HR,Investors Portfolio Services LLC,2073833,2026-08-14,edgar/data/2073833/0002073833-26-000004.txt
13F-HR,Investors Research Corp,1730630,2026-07-10,edgar/data/1730630/0001062993-26-003593.txt
13F-HR,Investors Towarzystwo Funduszy Inwestycyjnych Spolka Akcyjna,2079571,2026-07-21,edgar/data/2079571/0002079571-26-000004.txt
13F-HR,"Investure, LLC",1476993,2026-08-11,edgar/data/1476993/0001398344-26-014062.txt
13F-HR,"Invst, LLC",1867587,2026-08-14,edgar/data/1867587/0001867587-26-000005.txt
13F-HR,Ionic Capital Management LLC,1386462,2026-08-14,edgar/data/1386462/0000929638-26-003067.txt
13F-HR,Iowa State Bank,1546967,2026-07-28,edgar/data/1546967/0001546967-26-000003.txt
13F-HR,Ipsen Advisor Group LLC,1964922,2026-07-29,edgar/data/1964922/0001964922-26-000004.txt
13F-HR,"Ipswich Investment Management Co., Inc.",1463753,2026-07-16,edgar/data/1463753/0001398344-26-012196.txt
13F-HR,Irenic Capital Management LP,1929389,2026-08-14,edgar/data/1929389/0001929389-26-000007.txt
13F-HR,Iron Gate Global Advisors LLC,1131181,2026-08-14,edgar/data/1131181/0001131181-26-000003.txt
13F-HR,"IronBridge Private Wealth, LLC",1850996,2026-08-13,edgar/data/1850996/0001172661-26-003351.txt
13F-HR,Ironclad Investments LLC,1824600,2026-08-14,edgar/data/1824600/0001824600-26-000004.txt
13F-HR,"Ironsides Asset Advisors, LLC",1615135,2026-08-12,edgar/data/1615135/0001615135-26-000003.txt
13F-HR,"Ironvine Capital Partners, LLC",1730478,2026-08-10,edgar/data/1730478/0001730478-26-000003.txt
13F-HR,"Ironwood Financial, llc",1630360,2026-07-17,edgar/data/1630360/0001630360-26-000005.txt
13F-HR,"Ironwood Investment Counsel, LLC",1330463,2026-08-06,edgar/data/1330463/0001330463-26-000003.txt
13F-HR,"Ironwood Wealth Management, LLC.",1692820,2026-07-30,edgar/data/1692820/0001104659-26-088417.txt
13F-HR,Irth Capital Management LP,2046144,2026-08-14,edgar/data/2046144/0002046144-26-000007.txt
13F-HR,Isabella Capital Management LLP,2134988,2026-08-03,edgar/data/2134988/0002134988-26-000002.txt
13F-HR,Ishara Investments LP,2111609,2026-08-14,edgar/data/2111609/0002111609-26-000004.txt
13F-HR,"Islander Capital Partners, L.P.",2081714,2026-08-14,edgar/data/2081714/0002081714-26-000006.txt
13F-HR,Israel Discount Bank of New York,1706511,2026-07-07,edgar/data/1706511/0001706511-26-000004.txt
13F-HR,Itau Unibanco Holding S.A.,1132597,2026-08-14,edgar/data/1132597/0001292814-26-004254.txt
13F-HR,Ivory Union Consulting Ltd,2065347,2026-08-14,edgar/data/2065347/0001013594-26-000893.txt
13F-HR,IvyRock Asset Management (HK) Ltd,1809525,2026-08-04,edgar/data/1809525/0001809525-26-000004.txt
13F-HR,"Iyo Bank, Ltd.",1890435,2026-08-12,edgar/data/1890435/0001890435-26-000003.txt
13F-HR,J Digital 6 LLC,2090663,2026-08-13,edgar/data/2090663/0000905148-26-003634.txt
13F-HR,"J HAGAN CAPITAL, INC.",2059107,2026-08-14,edgar/data/2059107/0001986152-26-000145.txt
13F-HR,J. Derek Lewis & Associates Inc.,2077884,2026-07-31,edgar/data/2077884/0002077884-26-000004.txt
13F-HR,J. Goldman & Co LP,1412741,2026-08-14,edgar/data/1412741/0001412741-26-000003.txt
13F-HR,"J. H. Whitney Equity Partners VI, LLC",1394517,2026-08-12,edgar/data/1394517/0000905148-26-003577.txt
13F-HR,"J. L. Bainbridge & Co., Inc.",1742315,2026-07-22,edgar/data/1742315/0001742315-26-000012.txt
13F-HR,J. M. Brown & Associates Inc.,2134631,2026-07-23,edgar/data/2134631/0002134631-26-000001.txt
13F-HR,J. Mark Nickell & Co.,1811161,2026-08-11,edgar/data/1811161/0001811161-26-000011.txt
13F-HR,J. Safra Sarasin Holding AG,1890222,2026-07-31,edgar/data/1890222/0001890222-26-000004.txt
13F-HR,J. Stern & Co. LLP,2011335,2026-08-14,edgar/data/2011335/0002011335-26-000004.txt
13F-HR,"J. Team Financial, Inc.",2107629,2026-07-27,edgar/data/2107629/0002107629-26-000004.txt
13F-HR,"J.E. Simmons & Co., P.C.",2111381,2026-07-15,edgar/data/2111381/0001376474-26-000493.txt
13F-HR,"J.H. Whitney Equity Partners VII, LLC",1567459,2026-08-03,edgar/data/1567459/0001193125-26-330745.txt
13F-HR,"J.M. Arbour, LLC",2099154,2026-08-14,edgar/data/2099154/0001951757-26-001270.txt
13F-HR,"J.P. Marvel Investment Advisors, LLC",1426755,2026-07-31,edgar/data/1426755/0001172661-26-002990.txt
13F-HR,J.Safra Asset Management Corp,1535293,2026-08-06,edgar/data/1535293/0001535293-26-000005.txt
13F-HR,"J.W. COLE ADVISORS, INC.",1404763,2026-07-21,edgar/data/1404763/0001404763-26-000005.txt
13F-HR,J2 Capital Management Inc,1586882,2026-07-20,edgar/data/1586882/0001586882-26-000004.txt
13F-HR,JABODON PT CO,1594167,2026-07-21,edgar/data/1594167/0001594167-26-000004.txt
13F-HR,"JACKSON HILL ADVISORS, LLC",1911159,2026-08-04,edgar/data/1911159/0001420506-26-001399.txt
13F-HR,"JACKSON SQUARE CAPITAL, LLC",1812178,2026-07-21,edgar/data/1812178/0001812178-26-000003.txt
13F-HR,"JACKSON THORNTON WEALTH MANAGEMENT, LLC",1903880,2026-08-06,edgar/data/1903880/0001903880-26-000003.txt
13F-HR,JACOBS & CO/CA,1055544,2026-07-09,edgar/data/1055544/0001055544-26-000003.txt
13F-HR,"JACOBS ASSET MANAGEMENT, LLC",1351063,2026-08-14,edgar/data/1351063/0001351063-26-000007.txt
13F-HR,"JACOBS LEVY EQUITY MANAGEMENT, INC",884414,2026-08-14,edgar/data/884414/0000884414-26-000003.txt
13F-HR,"JACOBSON & SCHMITT ADVISORS, LLC",1632096,2026-07-14,edgar/data/1632096/0001951757-26-001002.txt
13F-HR,"JAG CAPITAL MANAGEMENT, LLC",1080374,2026-07-29,edgar/data/1080374/0001080374-26-000005.txt
13F-HR,"JAMES INVESTMENT RESEARCH, INC.",810384,2026-07-24,edgar/data/810384/0000810384-26-000004.txt
13F-HR,"JAMISON PRIVATE WEALTH MANAGEMENT, INC.",2006637,2026-07-16,edgar/data/2006637/0002006637-26-000003.txt
13F-HR,"JANA Partners Management, LP",1998597,2026-08-14,edgar/data/1998597/0000902664-26-003486.txt
13F-HR,"JANE STREET GROUP, LLC",1595888,2026-08-14,edgar/data/1595888/0001595888-26-000108.txt
13F-HR,JAT Capital Mgmt LP,1834438,2026-08-14,edgar/data/1834438/0001892688-26-000130.txt
13F-HR,JB CAPITAL PARTNERS LP,1138532,2026-08-11,edgar/data/1138532/0001213900-26-087766.txt
13F-HR,JB Capital LLC,1879371,2026-07-29,edgar/data/1879371/0001879371-26-000005.txt
13F-HR,"JBF Capital, Inc.",1483864,2026-08-13,edgar/data/1483864/0000935836-26-000388.txt
13F-HR,JBGlobal.com LLC,2051348,2026-07-07,edgar/data/2051348/0001754960-26-000392.txt
13F-HR,JBR Co Financial Management Inc,2017878,2026-07-09,edgar/data/2017878/0001214659-26-008370.txt
13F-HR,JCIC Asset Management Inc.,1492040,2026-07-17,edgar/data/1492040/0001193125-26-306734.txt
13F-HR,"JCP Investment Management, LLC",1461945,2026-08-13,edgar/data/1461945/0001461945-26-000004.txt
13F-HR,"JCSD Capital, LLC",1444055,2026-07-22,edgar/data/1444055/0002085853-26-000797.txt
13F-HR,"JDH Wealth Management, LLC",2022512,2026-07-22,edgar/data/2022512/0002022512-26-000006.txt
13F-HR,JDM Financial Group LLC,1960212,2026-08-18,edgar/data/1960212/0001960212-26-000003.txt
13F-HR,JENNISON ASSOCIATES LLC,53417,2026-08-03,edgar/data/53417/0000053417-26-000052.txt
13F-HR,JENSEN INVESTMENT MANAGEMENT INC,1106129,2026-08-07,edgar/data/1106129/0001171200-26-000010.txt
13F-HR,"JEPPSON WEALTH MANAGEMENT, LLC",1831263,2026-08-04,edgar/data/1831263/0001831263-26-000003.txt
13F-HR,"JERICHO FINANCIAL, LLP",1841173,2026-08-13,edgar/data/1841173/0001941040-26-000584.txt
13F-HR,"JFS WEALTH ADVISORS, LLC",1568068,2026-07-10,edgar/data/1568068/0001568068-26-000003.txt
13F-HR,JGP Global Gestao de Recursos Ltda.,1536562,2026-07-20,edgar/data/1536562/0001536562-26-000004.txt
13F-HR,"JGP Wealth Management, LLC",1748278,2026-07-07,edgar/data/1748278/0001748278-26-000004.txt
13F-HR,"JHP Wealth Management, LLC",2110669,2026-07-31,edgar/data/2110669/0002110669-26-000003.txt
13F-HR,JIA INVESTMENT ALLIANCE PTE. LTD.,1966595,2026-07-16,edgar/data/1966595/0001966595-26-000008.txt
13F-HR,"JIM SAULNIER & ASSOCIATES, LLC",2044420,2026-07-28,edgar/data/2044420/0002044420-26-000003.txt
13F-HR,JLB & ASSOCIATES INC,1085227,2026-08-07,edgar/data/1085227/0001085227-26-000007.txt
13F-HR,JM2 Capital Inc.,2103359,2026-07-22,edgar/data/2103359/0001754960-26-000586.txt
13F-HR,JMAC ENTERPRISES LLC,1907294,2026-07-28,edgar/data/1907294/0001907294-26-000003.txt
13F-HR,"JMG Financial Group, Ltd.",1314404,2026-07-31,edgar/data/1314404/0001314404-26-000004.txt
13F-HR,JMN Financial LLC,2113267,2026-08-10,edgar/data/2113267/0001172661-26-003187.txt
13F-HR,JNBA Financial Advisors,1569118,2026-07-23,edgar/data/1569118/0001569118-26-000005.txt
13F-HR,JNE Partners LLP,1770120,2026-08-14,edgar/data/1770120/0001172661-26-003547.txt
13F-HR,JOHN G ULLMAN & ASSOCIATES INC,919530,2026-08-11,edgar/data/919530/0000919530-26-000003.txt
13F-HR,JOHNSON & JOHNSON,200406,2026-08-06,edgar/data/200406/0000904454-26-000435.txt
13F-HR,JOHNSON INVESTMENT COUNSEL INC,821197,2026-07-23,edgar/data/821197/0002085853-26-000845.txt
13F-HR,JOHO CAPITAL LLC,1106500,2026-08-14,edgar/data/1106500/0001172661-26-003778.txt
13F-HR,JONES FINANCIAL COMPANIES LLLP,815917,2026-08-14,edgar/data/815917/0001193125-26-351494.txt
13F-HR,"JONES ROAD CAPITAL MANAGEMENT, L.P.",1842361,2026-08-13,edgar/data/1842361/0001842361-26-000004.txt
13F-HR,"JOSH ARNOLD INVESTMENT CONSULTANT, LLC",1911348,2026-08-14,edgar/data/1911348/0001911348-26-000004.txt
13F-HR,JOURNEY RETIREMENT PLANNING & INVESTMENT MANAGEMENT LLC,2122180,2026-07-24,edgar/data/2122180/0001172661-26-002778.txt
13F-HR,"JP Wealth Management, Inc.",1967622,2026-07-14,edgar/data/1967622/0001967622-26-000003.txt
13F-HR,"JPL Wealth Management, LLC",2010710,2026-08-14,edgar/data/2010710/0002010710-26-000005.txt
13F-HR,JPMORGAN CHASE & CO,19617,2026-08-12,edgar/data/19617/0000019617-26-000325.txt
13F-HR,"JRM Investment Counsel, LLC",1631084,2026-08-13,edgar/data/1631084/0001631084-26-000003.txt
13F-HR,JS Capital Management LLC,1562668,2026-08-14,edgar/data/1562668/0001420506-26-001831.txt
13F-HR,"JSF Financial, LLC",1802224,2026-07-28,edgar/data/1802224/0001802224-26-000010.txt
13F-HR,JT Stratford LLC,1689013,2026-08-14,edgar/data/1689013/0001689013-26-000003.txt
13F-HR,JTC Employer Solutions Trustee Ltd,1875645,2026-07-31,edgar/data/1875645/0001875645-26-000005.txt
13F-HR,"JUNCTURE WEALTH STRATEGIES, LLC",1632866,2026-07-09,edgar/data/1632866/0001632866-26-000004.txt
13F-HR,JUPITER ASSET MANAGEMENT LTD,1215838,2026-08-10,edgar/data/1215838/0001171843-26-005368.txt
13F-HR,"JW Asset Management, LLC",1549738,2026-08-07,edgar/data/1549738/0001104659-26-092773.txt
13F-HR,Jackson Brooke LLC,2125215,2026-08-06,edgar/data/2125215/0002125215-26-000003.txt
13F-HR,Jackson Creek Investment Advisors LLC,1831003,2026-08-10,edgar/data/1831003/0001831003-26-000004.txt
13F-HR,"Jackson Wealth Management, LLC",1536799,2026-08-20,edgar/data/1536799/0001536799-26-000003.txt
13F-HR,"Jackson, Grant Investment Advisers, Inc.",1650300,2026-07-31,edgar/data/1650300/0001104659-26-089039.txt
13F-HR,"Jacksonville Wealth Management, LLC",2048486,2026-08-04,edgar/data/2048486/0001420506-26-001391.txt
13F-HR,Jacobi Capital Management LLC,1689646,2026-07-31,edgar/data/1689646/0001689646-26-000007.txt
13F-HR,Jacobs Equity LLC,2111761,2026-08-17,edgar/data/2111761/0002111761-26-000004.txt
13F-HR,Jacobsen Capital Management,1782491,2026-07-29,edgar/data/1782491/0001782491-26-000003.txt
13F-HR,Jain Global LLC,2024579,2026-08-14,edgar/data/2024579/0000902664-26-003518.txt
13F-HR,James Hambro & Partners LLP,1731152,2026-07-23,edgar/data/1731152/0001731152-26-000005.txt
13F-HR,"James J. Burns & Company, LLC",1949059,2026-08-06,edgar/data/1949059/0002063364-26-000255.txt
13F-HR,"James Reed Financial Services, Inc.",1911052,2026-07-16,edgar/data/1911052/0001754960-26-000547.txt
13F-HR,Janney Montgomery Scott LLC,1329948,2026-08-05,edgar/data/1329948/0001329948-26-000006.txt
13F-HR,January Capital Advisors LLC,1855967,2026-08-25,edgar/data/1855967/0001855967-26-000004.txt
13F-HR,"Japan Post Holdings Co., Ltd.",1783464,2026-07-10,edgar/data/1783464/0001104659-26-082537.txt
13F-HR,Japan Science & Technology Agency,1948391,2026-07-31,edgar/data/1948391/0001948391-26-000004.txt
13F-HR,"Jasper Ridge Partners, L.P.",1453381,2026-08-13,edgar/data/1453381/0001453381-26-000011.txt
13F-HR,Jefferies Financial Group Inc.,96223,2026-08-17,edgar/data/96223/0001085146-26-000619.txt
13F-HR,"Jefferson Bridge Capital, LLC",2102009,2026-07-21,edgar/data/2102009/0001398344-26-012427.txt
13F-HR,Jericho Capital Asset Management L.P.,1525234,2026-08-14,edgar/data/1525234/0001172661-26-003815.txt
13F-HR,"Jessup Wealth Management, Inc",1963536,2026-08-11,edgar/data/1963536/0001963536-26-000005.txt
13F-HR,Jeter Robert S II,2093023,2026-07-14,edgar/data/2093023/0001754960-26-000488.txt
13F-HR,"Joel Adams & Associates, Inc.",2020459,2026-08-06,edgar/data/2020459/0001951757-26-001107.txt
13F-HR,"Joel Isaacson & Co., LLC",1599330,2026-08-04,edgar/data/1599330/0001599330-26-000003.txt
13F-HR,John & Kathleen Schreiber Foundation,1910790,2026-08-11,edgar/data/1910790/0001910790-26-000004.txt
13F-HR,"John A. Wolfe & Associates, Inc.",2118722,2026-07-30,edgar/data/2118722/0002118722-26-000007.txt
13F-HR,"John Boyer, Inc.",1597484,2026-08-07,edgar/data/1597484/0001754960-26-000700.txt
13F-HR,"John Boyer, Inc.",1597484,2026-08-07,edgar/data/1597484/0001754960-26-000701.txt
13F-HR,"John Boyer, Inc.",1597484,2026-08-07,edgar/data/1597484/0001754960-26-000702.txt
13F-HR,"John Boyer, Inc.",1597484,2026-08-07,edgar/data/1597484/0001754960-26-000703.txt
13F-HR,"John W. Brooker & Co., CPAs",1798926,2026-07-20,edgar/data/1798926/0001798926-26-000003.txt
13F-HR,Johns Hopkins University,1764756,2026-08-14,edgar/data/1764756/0001764756-26-000005.txt
13F-HR,"Johnson & White Wealth Management, LLC",1954136,2026-07-16,edgar/data/1954136/0001954136-26-000003.txt
13F-HR,"Johnson Bixby & Associates, LLC",1844238,2026-07-16,edgar/data/1844238/0001844238-26-000004.txt
13F-HR,"Johnson Financial Group, Inc.",1477024,2026-08-10,edgar/data/1477024/0000892712-26-000334.txt
13F-HR,"Johnson Financial Group, LLC",1706327,2026-08-06,edgar/data/1706327/0001172661-26-003124.txt
13F-HR,"Johnson Wealth Management, LLC",2110653,2026-08-06,edgar/data/2110653/0002110653-26-000003.txt
13F-HR,"Johnson Wealth Management, LLC",2110653,2026-08-06,edgar/data/2110653/0002110653-26-000004.txt
13F-HR,Jones Hill Capital LP,2102314,2026-08-13,edgar/data/2102314/0002102314-26-000005.txt
13F-HR,"Jones Kertz & Associates, Inc.",2104438,2026-07-23,edgar/data/2104438/0002085853-26-000818.txt
13F-HR,Jordan Park Group LLC,1707975,2026-08-11,edgar/data/1707975/0001707975-26-000008.txt
13F-HR,Jordan Park Trust Co LLC,2051108,2026-07-27,edgar/data/2051108/0002051108-26-000005.txt
13F-HR,Joseph Group Capital Management,1910383,2026-08-06,edgar/data/1910383/0001910383-26-000003.txt
13F-HR,"Joseph P. Lucia & Associates, LLC",1775391,2026-08-07,edgar/data/1775391/0001172661-26-003168.txt
13F-HR,"Joule Financial, LLC",1929070,2026-07-15,edgar/data/1929070/0001172661-26-002634.txt
13F-HR,"Journey Advisory Group, LLC",1840085,2026-08-04,edgar/data/1840085/0001765380-26-000267.txt
13F-HR,"Journey Beyond Wealth, LLC",2052989,2026-08-05,edgar/data/2052989/0002052989-26-000003.txt
13F-HR,"Jump Financial, LLC",1831577,2026-08-13,edgar/data/1831577/0000905148-26-003632.txt
13F-HR,"Juniper Capital Advisors, L.P.",2011609,2026-08-14,edgar/data/2011609/0001213900-26-089514.txt
13F-HR,Juniper Hill Capital Management LP,1803460,2026-08-05,edgar/data/1803460/0001172661-26-003070.txt
13F-HR,"Juniper Investment Company, LLC",1794034,2026-08-14,edgar/data/1794034/0001214659-26-010370.txt
13F-HR,"Junk Investment Group, LLC",2112570,2026-07-29,edgar/data/2112570/0002085853-26-000905.txt
13F-HR,Juno Financial Group LLC,2106874,2026-08-04,edgar/data/2106874/0001398344-26-013468.txt
13F-HR,Junto Capital Management LP,1595880,2026-08-14,edgar/data/1595880/0001595880-26-000003.txt
13F-HR,Jupiter Topco LLC,2146052,2026-08-14,edgar/data/2146052/0001085146-26-000611.txt
13F-HR,Jupiter Wealth Management LLC,1774207,2026-08-11,edgar/data/1774207/0001774207-26-000003.txt
13F-HR,K.J. Harrison & Partners Inc,1418359,2026-08-07,edgar/data/1418359/0001418359-26-000003.txt
13F-HR,K2 Financial Inc.,2044711,2026-07-21,edgar/data/2044711/0002044711-26-000003.txt
13F-HR,"K2 PRINCIPAL FUND, L.P.",1461790,2026-08-07,edgar/data/1461790/0001461790-26-000032.txt
13F-HR,K5 Global Advisor LLC,2151773,2026-08-27,edgar/data/2151773/0001099910-26-000254.txt
13F-HR,KADENSA CAPITAL Ltd,1720980,2026-08-14,edgar/data/1720980/0000905148-26-003686.txt
13F-HR,KAHN BROTHERS GROUP INC,1039565,2026-08-14,edgar/data/1039565/0001039565-26-000004.txt
13F-HR,KALEIDOSCOPE CAPITAL LP,1702912,2026-08-11,edgar/data/1702912/0001062993-26-004164.txt
13F-HR,KANAWHA CAPITAL MANAGEMENT LLC,1164478,2026-07-28,edgar/data/1164478/0001164478-26-000004.txt
13F-HR,"KANE INVESTMENT MANAGEMENT, INC.",2056671,2026-08-14,edgar/data/2056671/0001941040-26-000604.txt
13F-HR,"KAVAR CAPITAL PARTNERS GROUP, LLC",1841766,2026-07-20,edgar/data/1841766/0001725547-26-000239.txt
13F-HR,KAYNE ANDERSON CAPITAL ADVISORS LP,949615,2026-08-11,edgar/data/949615/0001140361-26-032192.txt
13F-HR,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,1021223,2026-08-13,edgar/data/1021223/0001398344-26-014374.txt
13F-HR,KB Prvo drustvo za upravuvanje so zadolzitelni i dobrovolni,2137659,2026-08-11,edgar/data/2137659/0002137659-26-000003.txt
13F-HR,KBC Group NV,1411133,2026-08-05,edgar/data/1411133/0001193125-26-334201.txt
13F-HR,KCM Capital Inc,2026745,2026-08-12,edgar/data/2026745/0002026745-26-000006.txt
