workstream,feature,target,window,note,n,wf_n,scored_from,scored_to,r,perm_p,ratio_vs_naive,ratio_vs_expanding_mean,mean_vs_naive,jk_min,jk_max,jk_n_below_1,final_slope,slope_sign_stable,target_distinct_values
R,hicp_CP11203_EA|level|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.5157334351766792,0.13386613386613386,1.7710628875020225,1.0652398483019139,1.662595414849766,1.5696601997448645,2.0169124090824573,0.0,-0.45035268583830707,False,4
R,hicp_CP11203_EA|level|0,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,-0.45501093116530195,0.060939060939060936,1.313094017200345,0.9813272710443101,1.3380796151756538,1.1327093852330707,1.5367072826110741,0.0,-0.9417653625743296,True,14
R,hicp_CP11203_EA|level|0,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.5747286105196684,0.029970029970029972,1.31166189694743,0.9524696235625063,1.377116775694581,1.131405590539693,1.56345091161918,0.0,-1.6138604385921744,False,10
R,hicp_CP11203_EA|level|0,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.6023655717991648,0.06593406593406594,1.2954653381535557,0.9620984971313827,1.3464997004112862,1.0916494664379213,1.540471916626542,0.0,-2.410344214279663,False,6
R,hicp_CP11203_EA|level|0,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,-0.3554334861035712,0.13786213786213786,2.187636757476369,0.9610954040183931,2.276191050680025,2.047232115011863,4.0565231233259365,0.0,-1.6925192532835187,True,9
R,hicp_CP11203_EA|level|0,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,0.44812005481832107,0.08791208791208792,2.7408776022881396,1.240007859643764,2.2103711528695897,2.1940903974217756,3.4978886565438834,0.0,1.5074816478740898,False,7
R,hicp_CP11203_EA|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,0.22672142679634538,0.5354645354645354,1.1786485441108177,1.3154746554439487,0.8959872691070929,1.0532080505956616,1.3078327054002117,0.0,0.5083779164405864,False,3
R,hicp_CP11203_EA|level|1,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.7176795638505052,0.004995004995004995,1.2138027650973848,0.8964325582982948,1.3540369031235953,1.1204563972009098,1.3280294792400218,0.0,-0.8355122887109887,True,14
R,hicp_CP11203_EA|level|1,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.7176795638505052,0.004995004995004995,1.2138027650973848,0.8964325582982952,1.3540369031235946,1.1204563972009098,1.3280294792400218,0.0,-0.8355122887109887,True,10
R,hicp_CP11203_EA|level|1,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.6207512523237458,0.06793206793206794,1.6686680643086644,0.891869999502018,1.8709767850027215,1.4410584531538893,1.964042449884837,0.0,-0.4780504825203784,False,6
R,hicp_CP11203_EA|level|1,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,-0.809903629009804,0.000999000999000999,1.4906407292554078,0.4912207040230624,3.034564131860011,1.2196313074515703,1.7218306333012066,0.0,-1.97496532377848,True,5
R,hicp_CP11203_EA|level|1,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.5696997053889338,0.04595404595404595,1.3991445850926012,1.0727879056213172,1.3042136080777968,1.3258240020458554,1.4920854746189187,0.0,-0.6271056661562024,True,4
R,hicp_CP11203_EA|level|1,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.40756821892462153,0.24175824175824176,1.791378048191671,1.077458792555098,1.662595414849766,1.4488040804198952,2.0285115429061658,0.0,-0.24449373291380833,False,4
R,hicp_CP11203_EA|level|1,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,-0.29616550978166084,0.25774225774225773,1.6520189256002529,1.2346193058051984,1.3380796151756538,1.4437854871007687,1.9371961304806866,0.0,-0.5359060983375058,True,14
R,hicp_CP11203_EA|level|1,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.5131341912001377,0.04995004995004995,1.3960791773228987,1.0137696395563502,1.377116775694581,1.1646104683806402,1.664553875380705,0.0,-1.588578389571923,False,10
R,hicp_CP11203_EA|level|1,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.5964921955627082,0.06593406593406594,1.3068750946916512,0.9705721392232529,1.3464997004112862,1.1547476536861334,1.5585820819655052,0.0,-2.1921168902273727,False,6
R,hicp_CP11203_EA|level|1,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,-0.6200005236442956,0.002997002997002997,1.8287733968553208,0.8034358083909365,2.276191050680025,1.6591978578251796,3.3014640251293534,0.0,-2.4511575015852234,True,9
R,hicp_CP11203_EA|level|1,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,0.11947272909796403,0.7192807192807192,3.498362375300204,1.5827035974290986,2.2103711528695897,3.0672364912684262,3.752726424831453,0.0,0.38574452526799374,False,7
R,hicp_CP11203_EA|level|1,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,0.3963223679599343,0.2517482517482518,1.0592319689975764,1.1821953341515299,0.8959872691070929,0.9520471767177776,1.3266837607664654,2.0,0.6763091246711714,False,3
R,hicp_CP11203_EA|diff|0,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.20293565322383128,0.4905094905094905,1.6209205621007958,1.1971022047933355,1.3540369031235953,1.4204338138721033,1.7879076389692916,0.0,-0.36158744231854023,False,14
R,hicp_CP11203_EA|diff|0,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.20293565322383128,0.4915084915084915,1.6209205621007958,1.197102204793336,1.3540369031235946,1.4204338138721033,1.7879076389692916,0.0,-0.36158744231854023,False,10
R,hicp_CP11203_EA|diff|0,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.18196832894970927,0.6173826173826173,1.9977842565609092,1.0677760796257039,1.8709767850027215,1.6250076628345496,2.3733595054977754,0.0,-0.6321604751338452,False,6
R,hicp_CP11203_EA|diff|0,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,0.37142847576331794,0.14085914085914086,3.0787982790397166,1.0145767712454286,3.034564131860011,2.6045997313713145,3.3623513559415485,0.0,2.0634635300918056,False,5
R,hicp_CP11203_EA|diff|0,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.16616036808999973,0.5684315684315684,1.587008090019269,1.2168314148770967,1.3042136080777968,1.4350288551147037,1.6906661691495075,0.0,-0.28943774861960414,False,4
R,hicp_CP11203_EA|diff|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.20239827553372405,0.5644355644355644,2.015682776164822,1.2123711867369498,1.662595414849766,1.5934482960769225,2.315737969575683,0.0,-0.731903485254691,False,4
R,hicp_CP11203_EA|diff|0,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,-0.27086039066961076,0.2777222777222777,1.3874890951002283,1.036925665232624,1.3380796151756538,1.174498632960428,1.6230867758351655,0.0,-1.1032995750419594,True,14
R,hicp_CP11203_EA|diff|0,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.24465568255516004,0.4015984015984016,1.4137131010204649,1.0265745984449473,1.377116775694581,1.141730512277092,1.680682395095328,0.0,-1.1994267851104141,False,10
R,hicp_CP11203_EA|diff|0,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,0.08180017196283607,0.8191808191808192,1.4842239166075488,1.1022831391304395,1.3464997004112862,1.2164874827583385,1.7706869252547417,0.0,0.6751181417108031,False,6
R,hicp_CP11203_EA|diff|0,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,0.657791088450103,0.007992007992007992,1.783516376374947,0.783553021984737,2.276191050680025,1.6171511529157623,2.8651455038088827,0.0,5.3799026629935724,False,9
R,hicp_CP11203_EA|diff|0,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,0.6805162962021352,0.01998001998001998,2.406741768868643,1.0888405622486148,2.2103711528695897,1.9442949130870708,3.096619421089821,0.0,3.67480389479309,True,7
R,hicp_CP11203_EA|diff|0,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.48462663107205867,0.14885114885114886,0.9462947993699908,1.056147594946335,0.8959872691070929,0.5632213482403424,1.2736089883925534,4.0,-1.2544612600536178,True,3
R,hicp_CP11203_EA|diff|1,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.11023023589781818,0.7242757242757243,1.8384755013957996,1.3577735563592577,1.3540369031235953,1.47285051517323,2.1302690920765226,0.0,-0.1384363103208347,False,14
R,hicp_CP11203_EA|diff|1,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.11023023589781818,0.7192807192807192,1.8384755013957996,1.3577735563592581,1.3540369031235946,1.47285051517323,2.1302690920765226,0.0,-0.1384363103208347,False,10
R,hicp_CP11203_EA|diff|1,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.2110813158135209,0.5404595404595405,2.0061676250730476,1.0722568238975394,1.8709767850027215,1.6086244178728442,2.378865536226368,0.0,-0.6921721814476717,False,6
R,hicp_CP11203_EA|diff|1,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,0.1522256066876316,0.5484515484515484,4.0054504207436805,1.3199425837438383,3.034564131860011,3.5335881220125103,4.257757599934254,0.0,0.8527969288333319,False,5
R,hicp_CP11203_EA|diff|1,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.07262944038287841,0.8041958041958042,1.772027730282925,1.3586944035146293,1.3042136080777968,1.4048122629593387,2.0434255203361564,0.0,-0.07561768290430987,False,4
R,hicp_CP11203_EA|diff|1,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.20228033552310035,0.5794205794205795,1.8083429521147516,1.0876626604182928,1.662595414849766,1.5541483904441018,2.087304565539106,0.0,-0.6870648589226823,False,4
R,hicp_CP11203_EA|diff|1,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,-0.3741114117348146,0.12487512487512488,1.9134604160478539,1.4300049072914602,1.3380796151756538,1.4080709102650724,2.24604485598041,0.0,-1.628492105407367,True,14
R,hicp_CP11203_EA|diff|1,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,-0.35659899655923044,0.2077922077922078,1.4189923795784771,1.030408172075876,1.377116775694581,1.1689781626611802,1.689341684013309,0.0,-1.4655176283617792,True,10
R,hicp_CP11203_EA|diff|1,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,-0.09917905872560055,0.7952047952047953,1.5604316780032346,1.15888007812152,1.3464997004112862,0.9515760278004158,1.850039810955734,1.0,-0.8863368687104525,False,6
R,hicp_CP11203_EA|diff|1,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments EA,18,14,1Q23,2Q26,0.5269954943673905,0.03296703296703297,2.6390062730263675,1.1593957687505843,2.276191050680025,2.203141434769648,5.023676847935357,0.0,4.306967453276405,False,9
R,hicp_CP11203_EA|diff|1,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments EA,14,10,1Q24,2Q26,0.7423696538862999,0.002997002997002997,1.601180430250003,0.7243943752031364,2.2103711528695897,1.4052779079980116,2.06232410399228,0.0,3.1617148687077603,True,7
R,hicp_CP11203_EA|diff|1,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments EA,10,6,1Q25,2Q26,0.24284954384511584,0.5164835164835165,0.9239776364497032,1.0312396931381675,0.8959872691070929,0.7150551874993858,1.2938175084222379,5.0,0.4692894833272265,True,3
R,hicp_CP11203_ES|level|0,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.647032503996075,0.011988011988011988,1.3957181447556257,1.0307829436080191,1.3540369031235953,1.3100991942340934,1.516176033994613,0.0,-0.6675795453425306,True,14
R,hicp_CP11203_ES|level|0,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.647032503996075,0.011988011988011988,1.3957181447556257,1.0307829436080196,1.3540369031235946,1.3100991942340934,1.516176033994613,0.0,-0.6675795453425306,True,10
R,hicp_CP11203_ES|level|0,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,-0.5358042788576118,0.11488511488511488,1.69966990667346,0.9084398696432717,1.8709767850027215,1.4371670710911224,2.0095174320784093,0.0,-0.40230248701207233,False,6
R,hicp_CP11203_ES|level|0,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,18,14,1Q23,2Q26,-0.6763216932380868,0.001998001998001998,2.1714267879525506,0.7155646391370192,3.034564131860011,1.993893538961384,2.33965601017217,0.0,-1.7152434406869943,True,5
R,hicp_CP11203_ES|level|0,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.4635265348435306,0.09490509490509491,1.5524305087076533,1.190319207752853,1.3042136080777968,1.4679741856135706,1.6532127666903826,0.0,-0.43191448382126335,False,4
R,hicp_CP11203_ES|level|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,-0.2835168973791589,0.43756243756243757,1.7644009685217328,1.0612329089582904,1.662595414849766,1.561708263087274,1.9998210875481333,0.0,-0.13662284175510842,False,4
R,hicp_CP11203_ES|level|0,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,18,14,1Q23,2Q26,-0.4132847857089573,0.0979020979020979,1.308671731703777,0.9780223215880794,1.3380796151756538,1.1046773533497318,1.5325298184060092,0.0,-0.8208753083247332,True,14
R,hicp_CP11203_ES|level|0,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.4905338071030035,0.07992007992007992,1.3877119186159699,1.0076937142211815,1.377116775694581,1.1852226456015225,1.6480840911798562,0.0,-1.3214592053600183,False,10
R,hicp_CP11203_ES|level|0,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,-0.49092765295467483,0.14585414585414586,1.3089836205989693,0.9721380704348782,1.3464997004112862,1.0957336760046106,1.5647007405256261,0.0,-1.5118107152418458,False,6
R,hicp_CP11203_ES|level|0,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,18,14,1Q23,2Q26,-0.4210514735427943,0.09490509490509491,2.097267145516054,0.921393283261299,2.276191050680025,1.9577219183895382,3.8742323935030587,0.0,-1.759203400387173,True,9
R,hicp_CP11203_ES|level|0,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,0.30703101678976663,0.3256743256743257,3.4738411039130033,1.5716098626256172,2.2103711528695897,2.7264033496520605,4.143257473107801,0.0,0.9593629044684135,False,7
R,hicp_CP11203_ES|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,0.25088066397271097,0.47652347652347654,1.0754289658400331,1.20027259640839,0.8959872691070929,0.852383426819444,1.268940948829986,1.0,0.35437553461112,False,3
R,hicp_CP11203_ES|level|1,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.5634722683510734,0.03296703296703297,1.7457013485344668,1.2892568470677206,1.3540369031235953,1.4474217485363075,1.9246688465332036,0.0,-0.565609417673993,False,14
R,hicp_CP11203_ES|level|1,residual_pricing_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.5634722683510734,0.03496503496503497,1.7457013485344668,1.289256847067721,1.3540369031235946,1.4474217485363075,1.9246688465332036,0.0,-0.565609417673993,False,10
R,hicp_CP11203_ES|level|1,residual_pricing_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,-0.5328876438265449,0.1108891108891109,1.7436806692896847,0.9319627497607611,1.8709767850027215,1.5056877285146957,2.0403746627795973,0.0,-0.35159760729887507,False,6
R,hicp_CP11203_ES|level|1,adr_exfx_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,18,14,1Q23,2Q26,-0.7962522688920494,0.000999000999000999,2.482664460989791,0.818128849189311,3.034564131860011,1.9174816215926278,2.660862263139573,0.0,-1.8560708947244513,True,5
R,hicp_CP11203_ES|level|1,adr_exfx_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.37198212010145404,0.19080919080919082,1.8088102929144338,1.3868972702871365,1.3042136080777968,1.6112158217280088,1.9294012969851302,0.0,-0.290185425770639,False,4
R,hicp_CP11203_ES|level|1,adr_exfx_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,-0.2736851633068642,0.45254745254745254,1.7789198532205053,1.0699655714984937,1.662595414849766,1.488051616058289,2.052184081127495,0.0,-0.08117313150425734,False,4
R,hicp_CP11203_ES|level|1,adr_reported_yoy_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,18,14,1Q23,2Q26,-0.30056688329158743,0.22077922077922077,2.0204596890644195,1.5099697104339995,1.3380796151756538,1.349957220297628,2.371495266158296,0.0,-0.5403623253434826,True,14
R,hicp_CP11203_ES|level|1,adr_reported_yoy_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.5564509048460052,0.03896103896103896,1.3422620712594684,0.9746900879792618,1.377116775694581,1.1597220514653568,1.599997806850214,0.0,-1.7014392897202877,False,10
R,hicp_CP11203_ES|level|1,adr_reported_yoy_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,-0.5590186637205476,0.09090909090909091,1.2858092950007927,0.954927278935186,1.3464997004112862,1.1035345558100755,1.5406296599253462,0.0,-1.7193240507056327,False,6
R,hicp_CP11203_ES|level|1,adr_exfx_emea_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,18,14,1Q23,2Q26,-0.6075413827994286,0.007992007992007992,2.3630701200037847,1.0381686191489965,2.276191050680025,1.9116436584460885,4.451350305155083,0.0,-2.27201800972882,True,9
R,hicp_CP11203_ES|level|1,adr_exfx_emea_pp,2023Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,0.28138542711930453,0.37362637362637363,3.4494941279149813,1.5605949812712285,2.2103711528695897,2.4026508119052385,3.7452704357430533,0.0,0.9839570213771109,False,7
R,hicp_CP11203_ES|level|1,adr_exfx_emea_pp,2024Q1+ (reviewer),R retry: Eurostat HICP CP11203 other establishments ES,10,6,1Q25,2Q26,0.46628539540390634,0.17182817182817184,1.6469115281917697,1.8380970187590049,0.8959872691070929,1.1952068614886662,1.777206050684216,0.0,0.5971582592242196,False,3
R,hicp_CP11203_ES|diff|0,residual_pricing_pp,2022Q1+,R retry: Eurostat HICP CP11203 other establishments ES,14,10,1Q24,2Q26,-0.30290606665546527,0.2827172827172827,1.9374708398536034,1.4308848122116158,1.3540369031235953,1.534479994497958,2.244097218237008,0.0,-1.0559376524394648,True,14
