cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
1493212,Phoenix Life Sciences International Limited.,2833,CO,NV,0228
1496443,"Paysign, Inc.",7389,NV,NV,1231
1497253,"ORGANOVO HOLDINGS, INC.",2836,CA,DE,0331
1498067,"CITRINE GLOBAL, CORP.",7372,L3,DE,1231
1499684,Qiansui International Group Co. Ltd.,6770,F4,,1231
1499717,"Staffing 360 Solutions, Inc.",7363,NY,DE,0102
1499832,"Townsquare Media, Inc.",4832,NY,DE,1231
1500305,Sustainable Projects Group Inc.,1311,FL,,1231
1501729,FS Energy & Power Fund,,PA,DE,1231
1504461,NGL Energy Partners LP,5172,OK,TX,0331
1504678,"Loop Industries, Inc.",2800,A8,NV,0228
1505952,"DOMO, INC.",7372,UT,DE,0131
1506983,"Integrity Applications, Inc.",3841,L3,DE,1231
1508381,Bionik Laboratories Corp.,3842,A6,DE,0331
1509957,Can B Corp,5122,NY,FL,1231
1510247,"LGBTQ Loyalty Holdings, Inc.",7374,CA,DE,1231
1512077,Global Eagle Entertainment Inc.,4899,CA,DE,1231
1512886,NEUTRA CORP.,2833,TX,WY,0131
1512922,"PetVivo Holdings, Inc.",3841,MN,NV,0331
1514056,"TRAQIQ, INC.",7371,WA,CA,1231
1514732,"SAExploration Holdings, Inc.",1382,TX,DE,1231
1514946,"AXIM BIOTECHNOLOGIES, INC.",2834,CA,NV,1231
1515317,MAGELLAN GOLD Corp,1000,ID,NV,1231
1515740,PREMIER BIOMEDICAL INC,2836,MT,NV,1231
1517389,"Jubilant Flame International, Ltd",7371,CA,NV,0228
1517498,"Merion, Inc.",5122,CA,NV,1231
1518171,"Jade Global Holdings, Inc.",5990,FL,FL,1231
1518336,Dream Homes & Development Corp.,8200,NJ,NV,1231
1519177,SOLLENSYS CORP.,7374,FL,NV,1231
1520358,"MamaMancini's Holdings, Inc.",2013,NJ,NV,0131
1522767,MARIMED INC.,7374,MA,DE,1231
1524025,"TILLY'S, INC.",5600,CA,DE,0129
1524872,Thunder Energies Corp,3559,FL,FL,1231
1525769,"Dave & Buster's Entertainment, Inc.",5812,TX,DE,0202
1527702,iQSTEL Inc,4813,FL,NV,1231
1528172,"ENDONOVO THERAPEUTICS, INC.",2834,CA,DE,1231
1528930,"Franchise Group, Inc.",6794,VA,DE,1228
1530746,"Kaya Holdings, Inc.",2834,FL,DE,1231
1532158,"Rebel Group, Inc.",7990,U0,FL,1231
1533030,"Cryomass Technologies, Inc.",3420,CO,NV,1231
1534155,"Ameri Metro, Inc. (formerly Yellowwood)",1600,PA,DE,0731
1537917,"TYME TECHNOLOGIES, INC.",2834,NJ,DE,0331
1538217,"SRAX, Inc.",7311,CA,DE,1231
1539850,"Starco Brands, Inc.",7311,CA,NV,1231
1540684,"Brazil Minerals, Inc.",1400,D5,NV,1231
1540729,Foresight Energy LP,1220,MO,DE,1231
1543066,EZRaider Co.,4953,WA,FL,0228
1543652,"Free Flow, Inc.",5531,VA,DE,1231
1546296,"Professional Diversity Network, Inc.",7370,IL,DE,1231
1546652,VanEck Merk Gold Trust,6221,NY,NY,0131
1548240,"Yew Bio-Pharm Group, Inc.",0100,CA,NV,1231
1549785,Macquarie Leasing Pty Ltd,6189,C3,C3,0331
1550695,Performant Financial Corp,7380,CA,DE,
1552189,"Exactus, Inc.",2833,FL,NV,1231
1556266,"TD Holdings, Inc.",6021,F4,DE,1231
1558465,"PETROGRESS, INC",4412,J3,,1231
1558583,Arcimoto Inc,3751,OR,OR,1231
1559157,"Sunstock, Inc.",5331,CA,DE,1231
1559172,"DIEGO PELLICER WORLDWIDE, INC",8200,NV,DE,1231
1559356,"Immune Therapeutics, Inc.",2834,FL,FL,1231
1560143,WYTEC INTERNATIONAL INC,4822,TX,NV,1231
1562733,Synergy CHC Corp.,2833,ME,NV,1231
1563298,Energy & Water Development Corp,3585,FL,FL,1231
1563536,E-Qure Corp.,5090,NY,,1231
1565228,"Vislink Technologies, Inc.",3669,NJ,DE,1231
1566610,"Verb Technology Company, Inc.",7200,UT,NV,1231
1567503,"TurnKey Capital, Inc.",8742,FL,NV,1231
1567900,BLACKBOXSTOCKS INC.,7371,TX,NV,1231
1568139,Bio-En Holdings Corp.,2050,NY,DE,1231
1568385,"Bright Mountain Media, Inc.",7371,FL,FL,1231
1569083,"MAKINGORG, INC.",3751,CA,NV,1231
1570279,Double Down Holdings Inc.,7990,NV,NV,1231
1570937,ALTAIR INTERNATIONAL CORP.,3841,PA,NV,0331
1571804,GREEN VISION BIOTECHNOLOGY CORP.,2870,F4,NV,1231
1572384,"Phoenix Rising Companies, Inc.",7990,GA,NV,1231
1572386,GREENWAY TECHNOLOGIES INC,2090,TX,TX,1231
1572702,"Atlas Growth Partners, L.P.",1311,TX,DE,1231
1574291,CC Holdings GS V LLC,6798,TX,DE,1231
1574910,"RENAVOTIO, INC.",8742,OK,NV,1231
1575142,"BIOADAPTIVES, INC.",6770,NV,DE,1231
1575345,"BLGI, INC.",7373,IL,FL,0430
1575659,"Rapid Therapeutic Science Laboratories, Inc.",2834,TX,NV,1231
1576197,"Strategic Environmental & Energy Resources, Inc.",4955,CO,NV,1231
1579157,VINCE HOLDING CORP.,5600,NY,DE,0202
1583771,"Hepion Pharmaceuticals, Inc.",2834,NJ,DE,1231
1584549,"Village Farms International, Inc.",0100,Z4,Z4,1231
1585608,"Jaguar Health, Inc.",2834,CA,DE,1231
1585644,"WINDSTREAM SERVICES, LLC",4813,AR,DE,1231
1586452,"LUBOA GROUP, INC.",7389,NV,NV,1231
1586554,Target Group Inc.,2833,A6,DE,1231
1588014,"ADM ENDEAVORS, INC.",7310,TX,NV,1231
1588272,"NexPoint Capital, Inc.",,TX,DE,1231
1590383,"BIOHITECH GLOBAL, INC.",8200,NY,DE,1231
1590695,"TWINLAB CONSOLIDATED HOLDINGS, INC.",2833,FL,NV,1231
1590715,American Resources Corp,7600,IN,FL,1231
1591165,"H-CYTE, INC.",3841,FL,NV,1231
1591913,"Innovative Payment Solutions, Inc.",5961,CA,NV,1231
1591956,Sphere 3D Corp,7374,A6,,1231
1596946,Quotient Ltd,2835,Y9,Y9,0331
1596961,"RumbleOn, Inc.",7371,TX,NV,1231
1596993,DORIAN LPG LTD.,4412,CT,1T,0331
1597892,JRSIS HEALTH CARE Corp,8060,F4,FL,1231
1600033,"e.l.f. Beauty, Inc.",2844,CA,DE,0331
1600132,"Bellerophon Therapeutics, Inc.",2834,NJ,DE,1231
1600438,GMS Inc.,5030,GA,DE,0430
1601280,"MediXall Group, Inc.",4011,FL,NV,1231
1602078,Nemaura Medical Inc.,3841,NY,,0331
1603793,"Norris Industries, Inc.",1311,TX,NV,0228
1604028,"ADVANCED DRAINAGE SYSTEMS, INC.",3086,OH,DE,0331
1604778,"Qorvo, Inc.",3674,NC,DE,0403
1605810,"Porter Holding International, Inc.",5810,F4,NV,1231
1606163,"Limbach Holdings, Inc.",1700,PA,,1231
1606254,Nogales Resources Corp,1000,K3,,
1606698,"ALPINE 4 HOLDINGS, INC.",3669,AZ,DE,1231
1607450,"ABV CONSULTING, INC.",8742,K3,NV,1231
1608092,Kisses From Italy Inc.,5810,FL,FL,1231
1609258,PetroGas Co,1311,TX,NV,0331
1609988,flooidCX Corp.,7389,A6,,0228
1610250,"Boot Barn Holdings, Inc.",5661,CA,DE,0326
1612188,TEO FOODS INC,2090,O5,NV,1231
1613103,Medtronic plc,3845,L2,,0429
1614067,"Aridis Pharmaceuticals, Inc.",2834,CA,DE,1231
1614826,"Edge Data Solutions, Inc.",3790,GA,DE,1231
1615780,"Teardroppers, Inc.",7310,CA,NV,1231
1616262,"Rocky Mountain Chocolate Factory, Inc.",2060,CO,DE,0228
1616318,Vista Outdoor Inc.,3480,MN,DE,0331
1619227,"Cloudweb, Inc.",7370,CA,FL,1231
1620179,"Exela Technologies, Inc.",7389,TX,DE,1231
1621906,Western Uranium & Vanadium Corp.,1090,A6,A6,1231
1622057,Nascent Biotech Inc.,2834,FL,NV,0331
1622244,"One World Pharma, Inc.",2834,NV,NV,1231
1622345,"Polar Power, Inc.",3690,CA,DE,1231
1623590,Vitaxel Group Ltd,0200,N8,NV,1231
1624326,PAVmed Inc.,3841,NY,DE,1231
1624512,Boxlight Corp,8200,GA,NV,1231
1624794,"CSW INDUSTRIALS, INC.",2891,TX,DE,0331
1626556,"AMERICAN EDUCATION CENTER, INC.",8200,NY,NV,1231
1626745,"Fortune Valley Treasures, Inc.",5900,F4,NV,1231
1627606,DAVIDsTEA Inc.,5400,A8,,0202
1627611,12 Retech Corp,7371,NV,NV,1231
1629606,"Driven Deliveries, Inc.",8742,CA,DE,1231
1629665,"MULIANG VIAGOO TECHNOLOGY, INC.",2870,F4,NV,1231
1630176,HEALTHY EXTRACTS INC.,7374,NV,NV,1231
1630212,Avalon GloboCare Corp.,8742,NJ,DE,1231
1632121,"Balance Labs, Inc.",8742,FL,DE,1231
1632275,CAT9 Group Inc.,2833,F4,DE,1231
1634447,"ISUN, INC.",3674,VT,DE,1231
1635136,DUO WORLD INC,7372,NV,NV,0331
1635748,"Zoompass Holdings, Inc.",7374,A6,NV,1231
1636050,Sio Gene Therapies Inc.,2834,NY,,0331
1638911,UAS Drone Corp.,3721,L3,NV,1231
1639836,"Original Source Music, Inc.",6794,CO,NV,1231
1640384,"LM FUNDING AMERICA, INC.",6199,FL,DE,1231
1641398,Code Chain New Continent Ltd,5050,F4,NV,1231
1641631,"Beyond Air, Inc.",3841,NY,DE,0331
1641751,BrewBilt Manufacturing Inc.,5047,CA,FL,1231
1644675,Mimecast Ltd,7372,X0,X0,0331
1645873,MODIV INC.,6798,CA,MD,1231
1646228,At Home Group Inc.,5700,TX,DE,0129
1646972,"Albertsons Companies, Inc.",5411,ID,DE,0226
1647705,"Global Boatworks Holdings, Inc.",3730,MD,FL,1231
1648087,AMERICAN REBEL HOLDINGS INC,3089,TN,NV,1231
1648365,"TINGO, INC.",7310,NY,NV,1231
1648636,Trillion Energy International Inc.,1311,W8,DE,1231
1650101,ADDENTAX GROUP CORP.,7330,F4,NV,0331
1650445,Quorum Health Corp,8062,TN,DE,1231
1650505,"AIFARM, LTD.",0100,NV,NV,1231
1651958,EOS INC.,2844,F5,NV,1231
1652539,SusGlobal Energy Corp.,4953,A6,DE,1231
1652958,"FOURTH WAVE ENERGY, INC.",8082,CA,NV,1231
1653821,CEN BIOTECH INC,2834,A6,Z4,1231
1653979,JACC STUDIOS INC.,7371,NV,NV,1231
1654672,"PINEAPPLE, INC.",8742,CA,WY,1231
1654948,"Hartman vREIT XXI, Inc.",6798,TX,MD,1231
1655971,"PostAds, Inc.",7389,FL,NV,1231
1657045,NEXT-ChemX Corporation.,8742,TX,NV,1231
1657214,International Land Alliance Inc.,6552,CA,WY,1231
1658520,"OS Support, Inc.",7371,NV,NV,0630
1659122,Rosehill Resources Inc.,1311,TX,NY,1231
1660703,Nissan Auto Receivables 2016-A Owner Trust,6189,TN,DE,0331
1661039,"TPT GLOBAL TECH, INC.",4899,CA,FL,1231
1661920,Lonestar Resources US Inc.,1311,TX,TX,1231
1662574,"Grom Social Enterprises, Inc.",7370,FL,FL,1231
1662684,"KULR Technology Group, Inc.",3670,CA,DE,1231
1665598,"RC-1, Inc.",7948,PA,NV,1231
1667489,Liberated Syndication Inc.,7374,PA,NV,1231
1669400,"Veritas Farms, Inc.",0100,FL,NV,1231
1670196,Deseo Swimwear Inc.,2300,CA,NV,1231
1671083,Nissan Auto Receivables 2016-B Owner Trust,6189,TN,DE,0331
1671212,CarMax Auto Owner Trust 2016-2,6189,VA,,0228
1672572,Landbay Inc,1040,NY,NY,0331
1673431,IA Energy Corp.,2800,CA,WY,1231
1673504,Shengshi Elevator International Holding Group Inc.,8742,F4,NV,1231
1674227,SCWorx Corp.,7990,NY,DE,1231
1676047,NutriBand Inc.,3842,FL,NV,0131
1678507,CarMax Auto Owner Trust 2016-3,6189,VA,,0228
1679082,Myovant Sciences Ltd.,2834,X0,CA,0331
1679817,"OZOP ENERGY SOLUTIONS, INC.",3690,NY,NV,1231
1680142,Nissan Auto Receivables 2016-C Owner Trust,6189,TN,DE,0331
1680247,ProPetro Holding Corp.,1389,TX,TX,1231
1681400,"Celebiddy, Inc.",7370,CA,DE,1231
1681556,"GEX MANAGEMENT, INC.",8742,TX,TX,1231
1685342,SMART ABS Series 2016-2US Trust,6189,C3,C3,0331
1686277,CarMax Auto Owner Trust 2016-4,6189,VA,,0228
1687932,"J.Jill, Inc.",2330,MA,DE,0129
1688126,Crypto Co,2340,CA,NV,1231
1688568,DXC Technology Co,7374,VA,NV,0331
1690080,180 Life Sciences Corp.,2834,CA,DE,1231
1691430,QUANTA INC,2833,CA,NV,1231
16918,"CONSTELLATION BRANDS, INC.",2080,NY,DE,0228
1692376,"Velocity Financial, Inc.",6199,CA,DE,1231
1693687,"MS YOUNG ADVENTURE ENTERPRISE, INC.",8742,F4,DE,1231
1693690,Veroni Brands Corp.,5140,IL,DE,1231
1693696,UNITED CAPITAL CONSULTANTS INC.,8741,AZ,DE,1231
1693819,CarMax Auto Owner Trust 2017-1,6189,VA,,0228
1694423,Nissan Auto Receivables 2017-A Owner Trust,6189,TN,DE,0331
1694688,XPLOSION Inc,5090,CA,,1031
1695473,"Greater Cannabis Company, Inc.",2834,MD,FL,1231
1695963,Korth Direct Mortgage Inc.,6500,FL,FL,1231
1696025,MWF GLOBAL INC.,5940,FL,NV,0131
1696558,"Jerash Holdings (US), Inc.",2300,NY,DE,0331
1696898,Chee Corp.,3990,AZ,NV,0131
1697574,Honda Auto Receivables 2017-1 Owner Trust,6189,CA,DE,0331
1697805,"XYNOMIC PHARMACEUTICALS HOLDINGS, INC.",2834,F4,D8,1231
1697884,VITASPRING BIOMEDICAL CO. LTD.,8731,CA,,0131
1698702,ARION GROUP CORP.,5090,CA,NV,0131
1700357,Crank Media Inc,7372,A1,NV,1231
1701756,"Muscle Maker, Inc.",5810,TX,NV,1231
1701758,Lovesac Co,5712,CT,DE,0131
1702015,"AIS Holdings Group, Inc.",6770,M0,,0331
1702777,CarMax Auto Owner Trust 2017-2,6189,VA,,0228
1703073,VIVIC CORP.,7990,NV,NV,1231
1704760,"American Virtual Cloud Technologies, Inc.",7373,GA,DE,1231
1705012,"Fat Brands, Inc",5812,CA,DE,1226
1706509,Cosmos Group Holdings Inc.,4210,K3,NV,1231
1706524,"urban-gro, Inc.",5080,CO,DE,1231
1706612,Honda Auto Receivables 2017-2 Owner Trust,6189,CA,,0331
1707753,Elastic N.V.,7372,P7,P7,0430
1709542,CannAssist International Corp,2833,CA,DE,1231
1710329,CarMax Auto Owner Trust 2017-3,6189,VA,,0228
1710495,MINARO CORP,7372,G4,,0131
1712665,Nissan Auto Receivables 2017-B Owner Trust,6189,TN,DE,0331
1713832,HyreCar Inc.,7510,CA,DE,1231
1713909,"Water Now, Inc.",3580,TX,TX,1231
1715362,Honda Auto Receivables 2017-3 Owner Trust,6189,CA,,0331
1715942,"DATA VISION, INC.",7372,NV,NV,1231
1716324,Regnum Corp.,7819,NY,NV,1231
1717556,"Vinco Ventures, Inc.",3944,PA,NV,1231
1718224,"BT Brands, Inc.",5812,ND,DE,0103
1718592,CarMax Auto Owner Trust 2017-4,6189,VA,,0228
1719489,"Kaleyra, Inc.",7374,L6,DE,1231
1721745,Honda Auto Receivables 2017-4 Owner Trust,6189,CA,,0331
1722731,"FDCTECH, INC.",7372,CA,DE,1231
1723083,Victory Commercial Management Inc.,6510,NY,NV,1231
1723370,Nissan Auto Receivables 2017-C Owner Trust,6189,TN,DE,0331
1724670,Perspecta Inc.,7374,VA,NV,0402
1725618,CarMax Auto Owner Trust 2018-1,6189,VA,,0228
1728028,Honda Auto Receivables 2018-1 Owner Trust,6189,CA,,0331
1730276,Nissan Auto Receivables 2018-A Owner Trust,6189,TN,,0331
1730773,Blue Star Foods Corp.,2092,FL,DE,1231
1730869,"Everything Blockchain, Inc.",7372,FL,DE,0131
17313,CAPITAL SOUTHWEST CORP,,TX,TX,0331
1734850,CarMax Auto Owner Trust 2018-2,6189,VA,,0228
1735041,Greenland Technologies Holding Corp.,3560,NJ,D8,1231
1735092,"Gofba, Inc.",7374,CA,CA,1231
1735828,Legacy Reserves Inc.,1311,TX,DE,1231
1736790,Honda Auto Receivables 2018-2 Owner Trust,6189,CA,,0331
1737193,Luduson G Inc.,7372,K3,DE,1231
1737927,Canopy Growth Corp,2833,A6,Z4,0331
1737953,"Replimune Group, Inc.",2836,MA,DE,0331
1738021,"Compass Therapeutics, Inc.",2836,MA,DE,1231
1740547,Urovant Sciences Ltd.,2834,CA,D0,1231
1741489,"Elvictor Group, Inc.",8742,NY,NV,1231
1742491,"Kenloc, Inc.",6531,CA,NV,0331
1742867,CarMax Auto Owner Trust 2018-3,6189,VA,,0228
1742927,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",2834,CA,DE,1231
1743745,"Greenlane Holdings, Inc.",5099,FL,DE,1231
1743852,Nissan Auto Receivables 2018-B Owner Trust,6189,TN,DE,0331
1743858,Longevity Acquisition Corp,6770,F4,D8,0229
1745078,"Vynleads, Inc.",7200,SC,DE,1231
1745376,Honda Auto Receivables 2018-3 Owner Trust,6189,CA,,0331
1745931,JS BEAUTY LAND NETWORK TECHNOLOGY INC,5944,F4,,1231
1746214,BIOPLUS LIFE CORP.,5912,N8,NV,1231
1752036,California BanCorp,6022,CA,CA,1231
1752039,"POSITIVE PHYSICIANS HOLDINGS, INC.",6331,PA,PA,1231
1752372,Ezagoo Ltd,7310,F4,NV,1231
1753886,Stonemor Inc.,7200,PA,DE,1231
1754008,CarMax Auto Owner Trust 2018-4,6189,VA,,0228
1755047,Honda Auto Receivables 2018-4 Owner Trust,6189,CA,,0331
1755318,Nissan Auto Lease Trust 2018-A,6189,TN,DE,0331
1756180,"NOCERA, INC.",0200,GA,NV,1231
1756497,Change Healthcare Inc.,7374,TN,DE,0331
1756640,Wiseman Global Ltd,5731,F4,NV,1231
1757898,STERIS plc,3842,L2,L2,0331
1759384,Nissan Auto Receivables 2018-C Owner Trust,6189,TN,DE,0331
1760173,"SURGALIGN HOLDINGS, INC.",3842,IL,DE,1231
1761540,STRATUS CAPITAL CORP,6500,CO,DE,1231
1762278,CarMax Auto Owner Trust 2019-1,6189,VA,DE,0228
1762359,"Acreage Holdings, Inc.",5900,NY,A1,1231
1764013,"Immunovant, Inc.",2836,NY,DE,0331
1764443,FHT Future Technology Ltd,7389,F4,NV,0331
1764987,Nissan Auto Receivables 2019-A Owner Trust,6189,TN,DE,0331
1765556,Honda Auto Receivables 2019-1 Owner Trust,6189,CA,,0331
1766502,"Chewy, Inc.",5961,FL,DE,0202
1770202,HanTang Culture & Education Holding Group Ltd,8200,F4,NV,0331
1770345,CarMax Auto Owner Trust 2019-2,6189,VA,DE,0228
1771458,Nissan Auto Lease Trust 2019-A,6189,TN,DE,0331
1773055,Honda Auto Receivables 2019-2 Owner Trust,6189,CA,,0331
1773383,"Dynatrace, Inc.",7372,MA,,0331
1774170,"PowerFleet, Inc.",3669,NJ,DE,1231
1775870,Nissan Auto Receivables 2019-B Owner Trust,6189,TN,DE,0331
1776048,Ameramex International Inc,7350,CA,NV,1231
1778805,"Taronis Fuels, Inc.",2810,AZ,DE,1231
1779026,CarMax Auto Owner Trust 2019-3,6189,VA,,0228
1781405,"Odyssey Semiconductor Technologies, Inc.",3674,NY,DE,1231
1781522,Nissan Auto Lease Trust 2019-B,6189,TN,DE,0331
1784183,Honda Auto Receivables 2019-3 Owner Trust,6189,CA,,0331
1788503,CarMax Auto Owner Trust 2019-4,6189,VA,,0228
1788818,Nissan Auto Receivables 2019-C Owner Trust,6189,TN,DE,0331
1792044,Viatris Inc,2834,PA,DE,1231
1792159,Honda Auto Receivables 2019-4 Owner Trust,6189,CA,,0331
1795139,Green Thumb Industries Inc.,0100,IL,,
1796587,CarMax Auto Owner Trust 2020-1,6189,VA,,0228
1799075,Nissan Auto Lease Trust 2020-A,6189,TN,DE,0331
1799186,Honda Auto Receivables 2020-1 Owner Trust,6189,CA,,0331
18498,GENESCO INC,5661,TN,TN,0129
225211,Touchpoint Group Holdings Inc.,3661,FL,DE,1231
22872,"Advanzeon Solutions, Inc.",8000,FL,DE,1231
25895,CROWN CRAFTS INC,2211,LA,DE,0403
278166,CAVCO INDUSTRIES INC.,2451,AZ,DE,0402
312257,INNOVATIVE FOOD HOLDINGS INC,5141,FL,FL,1231
313143,HAEMONETICS CORP,3841,MA,MA,0402
31667,EDUCATIONAL DEVELOPMENT CORP,5190,OK,DE,0228
317788,"Digital Turbine, Inc.",6794,TX,DE,0331
320121,TELOS CORP,7373,VA,MD,1231
32621,EMERSON RADIO CORP,3651,NJ,DE,0331
33002,"ENNIS, INC.",2761,TX,TX,0228
34285,RELIABILITY INC,3825,MD,TX,1231
350868,"ITERIS, INC.",3669,CA,DE,0331
352998,"Teligent, Inc.",2834,NJ,DE,1231
353184,AIR T INC,4513,NC,DE,0331
356590,"GLOBAL TECH INDUSTRIES GROUP, INC.",8741,NY,NV,1231
39092,FRIEDMAN INDUSTRIES INC,3310,TX,TX,0331
40730,Motors Liquidation Co,3711,MI,DE,0331
4457,AMERCO /NV/,7510,NV,NV,0331
46250,HAWKINS INC,5160,MN,MN,0328
56868,PRIMEENERGY RESOURCES CORP,1311,TX,DE,1231
56873,KROGER CO,5411,OH,OH,0129
57131,LA-Z-BOY INC,2510,MI,MI,0430
65172,MESABI TRUST,6795,NY,NY,0131
65270,METHODE ELECTRONICS INC,3678,IL,DE,0501
66418,MEXCO ENERGY CORP,1311,TX,CO,0331
67347,MODINE MANUFACTURING CO,3714,WI,WI,0331
6845,"APOGEE ENTERPRISES, INC.",3231,MN,MN,0227
69733,"NATHANS FAMOUS, INC.",5812,NY,DE,0327
704051,"LEGG MASON, INC.",6282,MD,MD,0331
704366,"WOD Retail Solutions, Inc.",3842,FL,FL,1231
704562,"Avid Bioservices, Inc.",2834,CA,DE,0430
708818,"NEXTGEN HEALTHCARE, INC.",7373,GA,CA,0331
709005,NOBLE ROMANS INC,5812,IN,IN,1231
709283,QUANTUM CORP /DE/,3572,CA,DE,0331
712515,ELECTRONIC ARTS INC.,7372,CA,DE,0331
714284,"SORL Auto Parts, Inc.",3714,F4,DE,1231
715788,"EVIO, INC.",7600,NV,CO,0930
716314,GRAHAM CORP,3560,NY,DE,0331
719274,GIGA TRONICS INC,3825,CA,CA,0326
721693,CHINA RECYCLING ENERGY CORP,7389,F4,NV,1231
723733,"MULTI SOLUTIONS II, INC",6770,FL,FL,0131
724004,MESA LABORATORIES INC /CO/,3823,CO,CO,0331
724445,BURZYNSKI RESEARCH INSTITUTE INC,2835,TX,DE,0228
724910,NVE CORP /NEW/,3674,MN,MN,0331
726958,CASEYS GENERAL STORES INC,5500,IA,IA,0430
728385,Midwest Energy Emissions Corp.,3829,TX,DE,1231
730255,CalAmp Corp.,3663,CA,DE,0228
730349,TOFUTTI BRANDS INC,2024,NJ,DE,0101
730669,FCCC INC,6770,IN,CT,0331
733269,"LiveRamp Holdings, Inc.",7374,CA,DE,0331
733337,"PwrCor, Inc.",6153,NY,DE,1231
737207,"Adhera Therapeutics, Inc.",2834,NC,DE,1231
743758,"AiAdvertising, Inc.",5900,TX,NV,1231
743988,XILINX INC,3674,CA,DE,0402
744187,REX AMERICAN RESOURCES Corp,2860,OH,DE,0131
744825,AMERICAN SHARED HOSPITAL SERVICES,8071,CA,CA,1231
746210,"Oblong, Inc.",7370,CO,DE,1231
751365,VIRCO MFG CORPORATION,2531,CA,DE,0131
758743,VIDEO DISPLAY CORP,3670,GA,GA,0228
76267,PARK AEROSPACE CORP,3728,NY,NY,0228
766404,"MULTI SOFT II, INC",6770,FL,FL,0131
768216,"Logicquest Technology, Inc.",7389,NJ,NV,1231
768408,CYANOTECH CORP,2833,HI,NV,0331
772406,"CIRRUS LOGIC, INC.",3674,TX,DE,0326
78239,PVH CORP. /DE/,2320,NY,DE,0130
783005,EMMIS COMMUNICATIONS CORP,4832,IN,IN,0228
78749,AGILYSYS INC,7373,GA,OH,0331
790179,PRESTIGE CAPITAL CORP,6792,UT,NV,1231
794619,AMERICAN WOODMARK CORP,2430,VA,VA,0430
795212,Kaspien Holdings Inc.,5735,WA,NY,0129
797564,"HST Global, Inc.",2834,VA,DE,1231
797721,VIASAT INC,3663,CA,DE,0331
798081,LAKELAND INDUSTRIES INC,3842,AL,DE,0131
799850,AMERICAS CARMART INC,5500,AR,TX,0430
802257,"Mitesco, Inc.",6199,MN,DE,1231
806172,SONO TEK CORP,3690,NY,NY,0228
807707,VOXX International Corp,5065,NY,DE,0229
811222,Cardiff Lexington Corp,6199,NV,FL,1231
813716,CIRTRAN CORP,2080,NV,NV,1231
814586,"Lifeway Foods, Inc.",2020,IL,IL,1231
8146,"AstroNova, Inc.",3577,RI,RI,0131
815094,ABIOMED INC,3841,MA,DE,0331
819913,HALLMARK FINANCIAL SERVICES INC,6399,TX,NV,1231
820608,QUANTRX BIOMEDICAL CORP,3841,OR,NV,1231
822746,"INFINITY ENERGY RESOURCES, INC",1381,KS,DE,1231
823546,"ROCKETFUEL BLOCKCHAIN, INC.",7372,NV,NV,0331
827054,MICROCHIP TECHNOLOGY INC,3674,AZ,DE,0331
829323,"Inuvo, Inc.",7310,AR,NV,1231
830656,PRESSURE BIOSCIENCES INC,3826,MA,MA,1231
8328,"Applied Minerals, Inc.",1400,UT,DE,1231
834071,TOYOTA MOTOR CREDIT CORP,6141,TX,CA,0331
834365,BIOLIFE SOLUTIONS INC,3845,WA,DE,1231
835662,"AiXin Life International, Inc.",5912,F4,CO,1231
839087,VASO Corp,3845,NY,DE,1231
84129,RITE AID CORP,5912,PA,DE,0226
842013,Coro Global Inc.,7372,FL,NV,1231
842717,"BLUE RIDGE BANKSHARES, INC.",6022,VA,VA,1231
844161,Apex Global Brands Inc.,2330,CA,DE,0130
844856,Healthier Choices Management Corp.,2100,FL,DE,1231
845819,"KonaTel, Inc.",4899,TX,DE,1231
847942,STRATEGIC ACQUISITIONS INC /NV/,6770,NY,NV,1231
849399,NortonLifeLock Inc.,7372,AZ,DE,0401
849636,RespireRx Pharmaceuticals Inc.,2834,NJ,DE,1231
8504,AgEagle Aerial Systems Inc.,3721,KS,NV,1231
860543,Jacksam Corp,4833,CA,NV,1231
862651,"Investview, Inc.",7389,NJ,NV,0331
862861,JanOne Inc.,5700,NV,NV,0102
864270,AMERICAN HONDA FINANCE CORP,6141,CA,CA,0331
866374,FLEX LTD.,3672,U0,U0,0331
866439,"DarkPulse, Inc.",7372,NY,,1231
867038,SPINDLETOP OIL & GAS CO,1311,TX,TX,1231
867665,ABRAXAS PETROLEUM CORP,1311,TX,NV,1231
870826,"iMedia Brands, Inc.",5961,MN,MN,0129
874866,CORVEL CORP,6411,CA,DE,0331
876427,"MONRO, INC.",7500,NY,NY,0326
879911,"APPLIED ENERGETICS, INC.",3812,AZ,DE,1231
880807,AMERICAN SUPERCONDUCTOR CORP /DE/,3621,MA,DE,0331
882291,AETHLON MEDICAL INC,3841,CA,NV,0331
882800,"Pacific Ventures Group, Inc.",2080,CA,DE,1231
883975,Microbot Medical Inc.,2836,MA,DE,1231
884217,TAILORED BRANDS INC,5600,TX,,0130
884940,STEIN MART INC,5651,FL,FL,0201
885245,BUCKLE INC,5651,NE,NE,0129
885462,"GULF RESOURCES, INC.",2800,F4,NV,1231
886158,BED BATH & BEYOND INC,5700,NJ,NY,0228
887730,KEMET CORP,3670,FL,DE,0331
888471,NESTOR PARTNERS,6221,CT,NJ,1231
891024,"PATTERSON COMPANIES, INC.",5047,MN,MN,0430
891417,Nano Magic Holdings Inc.,3470,MI,DE,1231
894560,BIOETHICS LTD,6770,UT,NV,1231
