scope,horizon_quarters,window,candidate_sample,scoring,candidate,reference,deleted_unit,deleted_value,n,rmse_ratio
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,year,2025,5,0.5542423085841548
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,year,2026,7,0.5272192786906097
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2024Q2,8,0.6401771133962334
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2024Q3,8,0.7021544680109637
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2024Q4,8,0.6107234694017586
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q1,8,0.6173676569685252
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q2,8,0.614504608361956
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q3,8,0.5521311285053577
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q4,8,0.6128163530957106
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2026Q1,8,0.6367704227050853
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,quarter,2026Q2,8,0.5212928090092007
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,year,2024,6,1.019789207811599
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,year,2025,5,1.0195955209511447
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,year,2026,7,0.8804724089180569
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2024Q2,8,1.020524819204613
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2024Q3,8,0.9614450874974603
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2024Q4,8,0.9582481133150541
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q1,8,0.9690134606893529
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q2,8,1.0191838578328272
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q3,8,0.9383557008106601
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q4,8,0.9485648284567583
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2026Q1,8,0.9631364746803438
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2026Q2,8,0.8776153395218624
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,year,2024,6,1.0199400453013132
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,year,2025,5,1.0196550634024033
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,year,2026,7,0.8797266580824766
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2024Q2,8,1.020620980442031
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2024Q3,8,0.9611371037204473
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2024Q4,8,0.9580509940707856
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q1,8,0.9687093041359416
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q2,8,1.0191681606188312
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q3,8,0.9378797392713264
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q4,8,0.9483965848946763
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2026Q1,8,0.9627727330110603
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2026Q2,8,0.8769466696214447
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,year,2024,6,1.211175027973644
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,year,2025,5,1.0190348144514374
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,year,2026,7,1.3526340852691527
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2024Q2,8,1.0554054364402432
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2024Q3,8,1.3209414229550873
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2024Q4,8,1.2163708933788093
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q1,8,1.2270799536939305
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q2,8,1.147572617355328
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q3,8,1.0529544307707859
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q4,8,1.201369995000087
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2026Q1,8,1.4202253102479667
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2026Q2,8,1.1008700269927119
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,year,2024,6,1.2135985144394652
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,year,2025,5,1.0207669280686968
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,year,2026,7,1.3572328076287268
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2024Q2,8,1.0572089304077308
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2024Q3,8,1.324474890736111
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2024Q4,8,1.2189738729804878
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q1,8,1.2298913513666174
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q2,8,1.1500709048824607
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q3,8,1.0546865170347417
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q4,8,1.204065792672221
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2026Q1,8,1.4250966472641589
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,guide_growth,quarter,2026Q2,8,1.1030315826851762
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,year,2024,6,0.6144606723302815
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,year,2025,5,0.4880509340748282
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,year,2026,7,0.6381495510771463
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2024Q2,8,0.5199812981958105
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2024Q3,8,0.6737474888113737
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2024Q4,8,0.5790727938881367
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q1,8,0.5772897594902464
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q2,8,0.5424263832936707
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q3,8,0.5529688682763129
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q4,8,0.5747339039788213
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2026Q1,8,0.6416247018574649
calendar_flight,2,W2,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2026Q2,8,0.5597808779597795
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,year,2024,6,0.6132098445809396
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,year,2025,5,0.4871397514091196
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,year,2026,7,0.6368330649886728
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2024Q2,8,0.5186966032757353
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2024Q3,8,0.6726118432951839
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2024Q4,8,0.577929037055967
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q1,8,0.5761769422529791
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q2,8,0.5413705400788416
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q3,8,0.5516429460715786
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q4,8,0.5736369699431912
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2026Q1,8,0.6403894477564187
calendar_flight,2,W2,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2026Q2,8,0.5585321682688339
