"port_name","state","port_code","border","date","measure","value","latitude","longitude"
"Warroad","Minnesota","3423","US-Canada Border","2021-09-01T00:00:00.000","Buses","12","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2021-09-01T00:00:00.000","Bus Passengers","47","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","4479","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","1960","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2021-09-01T00:00:00.000","Trucks","608","48.999","-95.376555"
"Baudette","Minnesota","3424","US-Canada Border","2021-09-01T00:00:00.000","Pedestrians","5","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","4001","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","2364","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2021-09-01T00:00:00.000","Trucks","488","48.719109","-94.590467"
"Pinecreek","Minnesota","3425","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","55","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","43","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2021-09-01T00:00:00.000","Trucks","12","48.999916","-95.977694"
"Roseau","Minnesota","3426","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","1427","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","928","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2021-09-01T00:00:00.000","Trucks","257","48.999538","-95.766469"
"Lancaster","Minnesota","3430","US-Canada Border","2021-09-01T00:00:00.000","Pedestrians","6","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","277","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","190","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2021-09-01T00:00:00.000","Trucks","323","49.000194","-96.800527"
"International Falls","Minnesota","3604","US-Canada Border","2021-09-01T00:00:00.000","Pedestrians","170","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","16744","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","8459","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2021-09-01T00:00:00.000","Train Passengers","598","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2021-09-01T00:00:00.000","Trains","290","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2021-09-01T00:00:00.000","Trucks","1411","48.6078","-93.401355"
"Grand Portage","Minnesota","3613","US-Canada Border","2021-09-01T00:00:00.000","Pedestrians","8","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","4531","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","2459","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2021-09-01T00:00:00.000","Trucks","943","48.001427","-89.58515"
"Detroit","Michigan","3801","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","137861","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","115830","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2021-09-01T00:00:00.000","Train Passengers","381","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2021-09-01T00:00:00.000","Trains","125","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2021-09-01T00:00:00.000","Trucks","112309","42.331685","-83.047924"
"Port Huron","Michigan","3802","US-Canada Border","2021-09-01T00:00:00.000","Buses","8","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2021-09-01T00:00:00.000","Bus Passengers","80","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","33117","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","21206","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2021-09-01T00:00:00.000","Train Passengers","496","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2021-09-01T00:00:00.000","Trains","214","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2021-09-01T00:00:00.000","Trucks","72610","42.998611","-82.423611"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2021-09-01T00:00:00.000","Buses","2","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2021-09-01T00:00:00.000","Bus Passengers","21","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicle Passengers","12824","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2021-09-01T00:00:00.000","Personal Vehicles","9058","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2021-09-01T00:00:00.000","Train Passengers","60","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2021-09-01T00:00:00.000","Trains","30","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2021-09-01T00:00:00.000","Trucks","3120","46.508611","-84.360833"
"Eastport","Maine","0103","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","5","44.8594395785","-66.98007566"
"Eastport","Maine","0103","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","8872","44.8594395785","-66.98007566"
"Eastport","Maine","0103","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","6359","44.8594395785","-66.98007566"
"Eastport","Maine","0103","US-Canada Border","2021-10-01T00:00:00.000","Trucks","150","44.8594395785","-66.98007566"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Buses","3","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Bus Passengers","80","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","7","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","4430","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","3069","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Train Passengers","74","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Trains","35","45.805661","-70.396722"
"Jackman","Maine","0104","US-Canada Border","2021-10-01T00:00:00.000","Trucks","5202","45.805661","-70.396722"
"Vanceboro","Maine","0105","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","1","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","388","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","272","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2021-10-01T00:00:00.000","Train Passengers","65","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2021-10-01T00:00:00.000","Trains","33","45.568761","-67.428541"
"Vanceboro","Maine","0105","US-Canada Border","2021-10-01T00:00:00.000","Trucks","98","45.568761","-67.428541"
"Houlton","Maine","0106","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","20","46.134879","-67.781288"
"Houlton","Maine","0106","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","4971","46.134879","-67.781288"
"Houlton","Maine","0106","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","3286","46.134879","-67.781288"
"Houlton","Maine","0106","US-Canada Border","2021-10-01T00:00:00.000","Trucks","7083","46.134879","-67.781288"
"Fort Fairfield","Maine","0107","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","1271","46.765323","-67.789471"
"Fort Fairfield","Maine","0107","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","1128","46.765323","-67.789471"
"Fort Fairfield","Maine","0107","US-Canada Border","2021-10-01T00:00:00.000","Trucks","632","46.765323","-67.789471"
"Van Buren","Maine","0108","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","1130","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","937","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2021-10-01T00:00:00.000","Train Passengers","63","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2021-10-01T00:00:00.000","Trains","30","47.159645","-67.930799"
"Van Buren","Maine","0108","US-Canada Border","2021-10-01T00:00:00.000","Trucks","1542","47.159645","-67.930799"
"Madawaska","Maine","0109","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","13","47.360052","-68.328684"
"Madawaska","Maine","0109","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","2116","47.360052","-68.328684"
"Madawaska","Maine","0109","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","2013","47.360052","-68.328684"
"Madawaska","Maine","0109","US-Canada Border","2021-10-01T00:00:00.000","Trucks","97","47.360052","-68.328684"
"Fort Kent","Maine","0110","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","1273","47.249206","-68.603918"
"Fort Kent","Maine","0110","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","1186","47.249206","-68.603918"
"Fort Kent","Maine","0110","US-Canada Border","2021-10-01T00:00:00.000","Trucks","1084","47.249206","-68.603918"
"Calais","Maine","0115","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","10","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","12181","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","8160","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2021-10-01T00:00:00.000","Train Passengers","42","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2021-10-01T00:00:00.000","Trains","18","45.188548","-67.275381"
"Calais","Maine","0115","US-Canada Border","2021-10-01T00:00:00.000","Trucks","5649","45.188548","-67.275381"
"Bridgewater","Maine","0127","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","337","46.450335","-67.78484"
"Bridgewater","Maine","0127","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","271","46.450335","-67.78484"
"Bridgewater","Maine","0127","US-Canada Border","2021-10-01T00:00:00.000","Trucks","289","46.450335","-67.78484"
"Richford","Vermont","0203","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","946","45.01174","-72.588559"
"Richford","Vermont","0203","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","617","45.01174","-72.588559"
"Richford","Vermont","0203","US-Canada Border","2021-10-01T00:00:00.000","Trains","13","45.01174","-72.588559"
"Richford","Vermont","0203","US-Canada Border","2021-10-01T00:00:00.000","Trucks","349","45.01174","-72.588559"
"Beecher Falls","Vermont","0206","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","24","45.013411","-71.505309"
"Beecher Falls","Vermont","0206","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","1082","45.013411","-71.505309"
"Beecher Falls","Vermont","0206","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","738","45.013411","-71.505309"
"Beecher Falls","Vermont","0206","US-Canada Border","2021-10-01T00:00:00.000","Trucks","778","45.013411","-71.505309"
"Derby Line","Vermont","0209","US-Canada Border","2021-10-01T00:00:00.000","Buses","2","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2021-10-01T00:00:00.000","Bus Passengers","46","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","10565","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","6787","45.005739","-72.099279"
"Derby Line","Vermont","0209","US-Canada Border","2021-10-01T00:00:00.000","Trucks","8149","45.005739","-72.099279"
"Norton","Vermont","0211","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","283","45.010771","-71.793219"
"Norton","Vermont","0211","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","208","45.010771","-71.793219"
"Norton","Vermont","0211","US-Canada Border","2021-10-01T00:00:00.000","Trains","16","45.010771","-71.793219"
"Norton","Vermont","0211","US-Canada Border","2021-10-01T00:00:00.000","Trucks","633","45.010771","-71.793219"
"Highgate Springs","Vermont","0212","US-Canada Border","2021-10-01T00:00:00.000","Buses","5","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2021-10-01T00:00:00.000","Bus Passengers","73","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","15713","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","8999","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2021-10-01T00:00:00.000","Train Passengers","25","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2021-10-01T00:00:00.000","Trains","13","45.015414","-73.085037"
"Highgate Springs","Vermont","0212","US-Canada Border","2021-10-01T00:00:00.000","Trucks","8914","45.015414","-73.085037"
"Ogdensburg","New York","0701","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","5207","44.7330898624","-75.4577501759"
"Ogdensburg","New York","0701","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","3703","44.7330898624","-75.4577501759"
"Ogdensburg","New York","0701","US-Canada Border","2021-10-01T00:00:00.000","Trucks","3034","44.7330898624","-75.4577501759"
"Massena","New York","0704","US-Canada Border","2021-10-01T00:00:00.000","Buses","196","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2021-10-01T00:00:00.000","Bus Passengers","1391","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2021-10-01T00:00:00.000","Pedestrians","30","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","75843","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicles","49969","44.990556","-74.739722"
"Massena","New York","0704","US-Canada Border","2021-10-01T00:00:00.000","Trucks","2436","44.990556","-74.739722"
"Cape Vincent","New York","0706","US-Canada Border","2021-10-01T00:00:00.000","Personal Vehicle Passengers","157","44.134917","-76.352489"
