quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,source_reference,package,source_period,source_information_date,package_input_file,bundle_payload_reference,baseline_replaced,limitations,lower_bound,upper_bound,replacement_vs_incremental,row_id,source_row_number,source_row_sha256,source_measurement_class,integration_disposition,disposition_reason,financial_eligibility,eligibility_reason,bundle_commit,research_commit,bundle_payload_sha256
2026Q3,gbv_identity_comparison,v3_with_K__eur_fit__team_baseline,25.8350507304,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,,L3-1111,1111,f44f672f0e1fa9bd65f85b253d5a17b41848eba7f2018b1bed27473e3ecb7836,calculated_identity_on_conditional_inputs,calculated,"Named nights times named ADR; coherent arithmetic comparison, not an independent forecast",conditional_scenario_only,Use one complete matched operating scenario; do not add identity or components to existing GBV,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_exfx_yoy,v3_with_K__baskets,3.86276606617,2.45557822439,5.26995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1112,1112,35287c7e9bab77a8046a6e8fe639df1b2a3a2fedbcff4703fde5d51916e2378c,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_reported_yoy,v3_with_K__baskets,4.12276606617,2.71557822439,5.52995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX +0.26 pp (baskets); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1113,1113,815d06288e878252c06ac14253effe0c8fe25092b34be945326cbd6d632adbef,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_usd,v3_with_K__baskets,178.351885995,175.941513941,180.762258049,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1114,1114,64fffb6ed1f988836580b65224adea7eeaeb326d5131489ca5a66a0b518234a2,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,gbv_identity_comparison,v3_with_K__baskets__team_baseline,26.182056864,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,,L3-1115,1115,f93c2d8f6fbdea89ed06c9227fbb813ab288a15e8896a48113a9439db73b4c86,calculated_identity_on_conditional_inputs,calculated,"Named nights times named ADR; coherent arithmetic comparison, not an independent forecast",conditional_scenario_only,Use one complete matched operating scenario; do not add identity or components to existing GBV,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_exfx_yoy,v3_with_K__midpoint,3.86276606617,2.45557822439,5.26995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1116,1116,395b3f1e6dde4c3d376476ab2c9a4f267f8dd0b308c17acdc77bf514276d80c0,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_reported_yoy,v3_with_K__midpoint,3.43276606617,2.02557822439,4.83995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -0.43 pp (midpoint); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1117,1117,85341ecbad9a27bc208e942525e53c3e494f523ed09273d4799cd322429f837f,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_usd,v3_with_K__midpoint,177.169984995,174.759612941,179.580357049,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1118,1118,2dea0501ebc37b4936b1f07384b79e0d0ccbdd5ab50a97109a396ef98dfa2576,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,gbv_identity_comparison,v3_with_K__midpoint__team_baseline,26.0085537972,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,,L3-1119,1119,3395a5ace863e04d4551a1da62b87980dbe6488c64161a35a3260f3d62248891,calculated_identity_on_conditional_inputs,calculated,"Named nights times named ADR; coherent arithmetic comparison, not an independent forecast",conditional_scenario_only,Use one complete matched operating scenario; do not add identity or components to existing GBV,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q4,adr_component_like_for_like_pricing_residual,v3_without_K,4.84932637649,3.056,5.224,percentage_points,2026-09-13,"assumed_or_proxy_component: assumed rule, anchored on measured residuals; the one unobserved line",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; H residual history; last_q carried (no 3Q26 residual exists); band K4 scenario table: lap only (3.06) to the K rule chained (5.22),adr_hotel,2026Q4,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1120,1120,a218618f207bce5136c97e9c71277559d78c9a996f05c87f839fa93f1e3d820e,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q4,adr_component_geographic_mix,v3_without_K,-1.42842603377,-1.57091043328,-0.935318192291,percentage_points,2026-09-13,assumed_or_proxy_component: measured (unvalidated mapping),,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (E_aug regional split x 07/H method); 4Q26 carries the 3Q26 term (J3 convention),adr_hotel,2026Q4,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1121,1121,7b07d0204eb52064a6144a405224facbc4208980696cffdbf5189a0f07811a60,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q4,adr_component_unit_size_party,v3_without_K,0.79667177875,0.529864896307,0.998470253641,percentage_points,2026-09-13,assumed_or_proxy_component: measured (level term),,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (booked capacity, 119 markets, x 0.592); 4Q26 carries the 3Q26 term",adr_hotel,2026Q4,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1122,1122,4328b53898d95b8a396e3d207537b6fba0c4e30f72c8fe27199332de3c83ae5f,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q4,adr_component_length_of_stay_mix,v3_without_K,0.0562640964167,-0.0810737620689,0.288705973548,percentage_points,2026-09-13,"assumed_or_proxy_component: measured, unvalidated",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (28+ share of blocked runs); 4Q26 carries the 3Q26 term,adr_hotel,2026Q4,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1123,1123,c1a3eb66cf92d13fd94fc67eb98cd2c1ff85701f54aabac090ddf2ba1130ea4b,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q4,adr_component_new_business_seats,v3_without_K,-0.482570151706,-0.75030683191,-0.226242948818,percentage_points,2026-09-13,assumed_or_proxy_component: assumed,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 15_seats_dilution_quarterly (bull / base / bear), as J3",adr_hotel,2026Q4,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1124,1124,98c690ca9d9a18ce4639ae713197fb33e71beb04e578faaa62f0945928d8098c,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q4,adr_component_interaction,v3_without_K,-0.1,-0.15,-0.05,percentage_points,2026-09-13,assumed_or_proxy_component: descriptive,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 07 interaction, as J3",adr_hotel,2026Q4,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1125,1125,5cef7fa36b58eeaa5f4725eaf865e68e78ce4d817579e39a681de47a085c3d92,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
