id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4642460,Charming studio in Hell's Kitchen,23450902,Molly,Manhattan,Hell's Kitchen,40.76590637506597,-73.98815480191953,Entire home/apt,125,1,6,2015-08-17,0.72,1,244
2043329,Studio in Hell's Kitchen,10478532,Erin,Manhattan,Hell's Kitchen,40.76473447147958,-73.9893683329911,Entire home/apt,100,2,11,2015-05-27,0.53,1,0
7775926,Family Fun Quiet 2BR *Times Square*,40907445,Jason,Manhattan,Hell's Kitchen,40.762877357934634,-73.98980905824862,Entire home/apt,310,3,1,2015-08-27,1,1,324
7710133,Heavenly views in Hell's Kitchen,4799025,Natasha,Manhattan,Hell's Kitchen,40.76606060257159,-73.99126685969799,Entire home/apt,245,1,1,2015-08-12,1,1,0
1832680,Entire Apt:Luxury High rise on 42nd,9584457,Gene,Manhattan,Hell's Kitchen,40.75900628178529,-73.9941591090451,Entire home/apt,350,4,1,2014-01-01,0.05,1,0
6247046,Breathtaking 3BD Best Neighborhood!,30080009,Cm,Manhattan,Hell's Kitchen,40.76931314526108,-73.98720618211412,Entire home/apt,420,1,17,2015-08-25,4.40,2,79
5881873,Charming Columbus Circle Studio,19512298,Lesley,Manhattan,Hell's Kitchen,40.76615110897783,-73.98576169118309,Entire home/apt,180,2,5,2015-08-20,1.17,1,221
1229226,Sweet 1BR Hells Kitchen apartment,1753251,Abeer,Manhattan,Hell's Kitchen,40.76189146608686,-73.9905683827413,Entire home/apt,200,1,6,2015-07-26,0.25,1,219
4831398,"Luxury Apartment, Midtown West",7441368,Chris,Manhattan,Hell's Kitchen,40.7555814179782,-73.99442492487891,Entire home/apt,248,5,1,2015-07-31,0.88,1,237
3012661,TIMES SQ-BROADWAY STUDIO,15352495,Alex,Manhattan,Hell's Kitchen,40.759441947941774,-73.9891677430796,Entire home/apt,179,4,19,2015-08-07,1.21,1,254
4720293,Luxury Apartment near Times Square,24383177,Nilton,Manhattan,Hell's Kitchen,40.76242572390679,-73.99923111259555,Entire home/apt,190,1,1,2015-01-01,0.12,1,183
2983883,Cozy Studio in Times Square #2 !! ,14174867,Phillip,Manhattan,Hell's Kitchen,40.75501640546178,-73.99313129682712,Entire home/apt,200,2,16,2015-08-15,1.36,4,312
4470810,Beautiful 1 BD in Midtown HEll's Kt,23178237,Shaye,Manhattan,Hell's Kitchen,40.767399135345606,-73.985952834288,Entire home/apt,199,2,1,2015-05-28,0.31,1,275
6510122,Large luxury Studio@Columbus Circle,34035525,Jen,Manhattan,Hell's Kitchen,40.76808614595716,-73.98456647460134,Entire home/apt,150,1,1,2015-05-29,0.31,1,76
6852764,Spacious modern highrise apartment,2830261,Samia,Manhattan,Hell's Kitchen,40.763424578369474,-73.99301528135949,Entire home/apt,175,2,3,2015-07-10,1.20,1,206
4358804,FURNISHED RENOVATED 2BR BY TIMES SQ,22576780,David,Manhattan,Hell's Kitchen,40.75747062229611,-73.9919844776448,Entire home/apt,449,1,1,2014-10-20,0.09,1,361
8081955,Recently reno!Huge 2 rooms apt!TSQ,12095101,Scarlet&Lior,Manhattan,Hell's Kitchen,40.76327438327567,-73.99385246572105,Entire home/apt,160,20,0,,,7,357
6612751,LUXURY 3 BEDROOM APT/ TIMES SQ 5PPL,1911420,Anj,Manhattan,Hell's Kitchen,40.76578508050726,-73.9885359103336,Entire home/apt,259,3,7,2015-08-13,2.76,6,263
4576535,**COOL/CHICK/CENTRAL LOCATION/2BR**,22203567,Chrissy,Manhattan,Hell's Kitchen,40.76227602034366,-73.98921637638725,Entire home/apt,339,4,5,2015-08-18,0.56,2,225
844270,Brownstone studio w/ full back yard,4407429,Jason,Manhattan,Hell's Kitchen,40.76013884554772,-73.99215094902027,Entire home/apt,160,1,2,2015-08-21,0.16,1,215
4694538,ULTRA MODERN 1 bedroom apt Times Sq,24268440,Liam,Manhattan,Hell's Kitchen,40.766219537828526,-73.99147985848518,Entire home/apt,350,1,13,2015-07-21,1.96,1,337
284096,2bd Full comfort apt by Time Square,1479816,QandR,Manhattan,Hell's Kitchen,40.760415845533686,-73.9899288055727,Entire home/apt,249,2,92,2015-08-15,2.06,1,275
6107389,Amazing huge 2BD in Hell's Kitchen,31690220,Keren,Manhattan,Hell's Kitchen,40.76487292330263,-73.99080044548585,Entire home/apt,299,1,0,,,1,354
5137074,Cute charming one bedroom in HK,26560622,Matthew,Manhattan,Hell's Kitchen,40.76236155603923,-73.98976618760679,Entire home/apt,150,3,7,2015-08-24,1.18,1,189
387960,Spacious West 50's 1-Br Apt,1941242,Will,Manhattan,Hell's Kitchen,40.766065213258045,-73.98521043591512,Entire home/apt,175,3,15,2014-04-28,0.36,1,31
5459693,Luxury Highrise Apartment With View,27183997,Solomon,Manhattan,Hell's Kitchen,40.763262107125264,-73.99672359471847,Entire home/apt,250,1,3,2015-08-15,0.62,1,288
7695554,Entire Apart Luxury Building,11610137,Miuki,Manhattan,Hell's Kitchen,40.75585215529867,-73.99491158254499,Entire home/apt,585,1,0,,,3,340
2727099,"Large clean studio, center of town",13668221,Priyu,Manhattan,Hell's Kitchen,40.76084352819214,-73.98896230771471,Entire home/apt,175,2,16,2015-07-22,0.97,1,95
4371673,Charming 2 BD/1bath in Times Square,14380645,Tara,Manhattan,Hell's Kitchen,40.76093793280699,-73.99196073601969,Entire home/apt,225,2,12,2015-08-02,1.23,1,248
6044285,Nice 2 Bedrooms Times Square NYC!,2971534,Silos,Manhattan,Hell's Kitchen,40.757164979033654,-73.99289933768014,Entire home/apt,465,1,3,2015-05-30,0.84,6,353
1260093,STUNNING 2 BDRM - TIMES SQUARE,1439416,Singh,Manhattan,Hell's Kitchen,40.75724383966321,-73.9924476142026,Entire home/apt,450,10,56,2015-08-10,2.15,1,201
3392520,"Sunny 1br w/ balcony, near the park",6726656,Danielle,Manhattan,Hell's Kitchen,40.76779369713392,-73.98618178078974,Entire home/apt,250,2,4,2015-08-26,0.49,2,244
5210255,New York Nice 2 Bedrooms Near Times,2971534,Silos,Manhattan,Hell's Kitchen,40.75873960518903,-73.99303229844163,Entire home/apt,495,3,9,2015-06-28,1.70,6,346
4571711,Steps to Central Park & Columbus C,12150883,Daniela,Manhattan,Hell's Kitchen,40.765626241496584,-73.98401737362629,Entire home/apt,180,7,3,2015-06-09,0.34,1,0
2022958,Elegant 1BR @ Columbus Circle,195168,Raees,Manhattan,Hell's Kitchen,40.76708517703196,-73.98577361637815,Entire home/apt,150,5,12,2015-05-02,0.59,1,0
4160979,Charming Studio in Hell's Kitchen,21593954,Davin,Manhattan,Hell's Kitchen,40.76442207289176,-73.9921870622799,Entire home/apt,180,2,14,2015-06-29,1.30,1,45
1836322,Amazing apartment in Midtown ,9599807,Craig,Manhattan,Hell's Kitchen,40.76065044808906,-73.99254187794614,Entire home/apt,220,3,3,2014-11-04,0.26,1,241
7223992,Midtown Retreat Penthouse : 115333,37155810,Luxury Retreats,Manhattan,Hell's Kitchen,40.75635919999856,-73.99588873510007,Entire home/apt,2486,5,0,,,4,348
1885682,Modern & Stylish HK 1 Bedroom Apt,6684858,Jd,Manhattan,Hell's Kitchen,40.768147562941934,-73.99517172622998,Entire home/apt,200,3,10,2015-05-23,0.49,2,323
408099,Cozy apartment near Times Square,2032340,Laurie,Manhattan,Hell's Kitchen,40.75873237494043,-73.99324565587398,Entire home/apt,259,3,12,2014-01-03,0.34,1,243
715622,2bdr apt right  by Time sq w50,3659718,Rosa,Manhattan,Hell's Kitchen,40.766152910980395,-73.99443054394114,Entire home/apt,199,1,4,2015-08-07,0.14,7,343
6211723,Columbus Circle Loft Space,32209653,DaddyFranco,Manhattan,Hell's Kitchen,40.76852596834407,-73.98618493753811,Entire home/apt,245,1,5,2015-07-28,1.83,1,309
6876726,Supreme Luxury by Times Square,35898224,Mete,Manhattan,Hell's Kitchen,40.7650998687908,-73.99098503030545,Entire home/apt,259,10,1,2015-07-04,0.49,3,307
2027962,HUGE&CHARMING STUDIO-TIMES SQ AREA!,3997451,Marta,Manhattan,Hell's Kitchen,40.763097984667176,-73.99349428309628,Entire home/apt,190,9,25,2014-10-23,1.23,2,206
4908978,COZY 2BR IN MIDTOWN MANHATTAN,23772724,Elem,Manhattan,Hell's Kitchen,40.764273584151276,-73.98831182934578,Entire home/apt,380,5,0,,,2,257
420465,Beautiful Midtown apartment/home,2090977,Jamie,Manhattan,Hell's Kitchen,40.756403027108554,-73.99371331809682,Entire home/apt,450,1,42,2015-08-13,1.12,1,254
3737684,Cool 1.5 Bedroom Midtown West Apt,19030357,Will,Manhattan,Hell's Kitchen,40.76084722813934,-73.98953132998619,Entire home/apt,225,5,3,2015-07-01,0.24,1,162
1918090,1BR Apt blocks from Times Square,9944641,Matthew,Manhattan,Hell's Kitchen,40.76561359844893,-73.99333056629763,Entire home/apt,199,1,2,2015-08-17,2,1,327
4803423,1-Bedroom in Times Square!,9612992,Esther,Manhattan,Hell's Kitchen,40.75775997278101,-73.99426712711747,Entire home/apt,130,1,1,2015-01-03,0.12,2,228
6661122,Luxury Studio on West 42 Street,22502480,Misha,Manhattan,Hell's Kitchen,40.760433821145874,-73.99938869200459,Entire home/apt,210,1,2,2015-06-22,0.76,1,85
259887,*SALE*  TimeSq 2BR conv. deal!,275582,Natalia,Manhattan,Hell's Kitchen,40.757547996917864,-73.99105580148479,Entire home/apt,110,4,6,2015-08-01,0.15,2,13
6284829,Times Square Convenience! 2 Bedroom,1247267,Bella,Manhattan,Hell's Kitchen,40.75777543474997,-73.99437980100906,Entire home/apt,495,1,0,,,2,94
1798036,It's called the GEM of TIMES SQUARE,2493164,James,Manhattan,Hell's Kitchen,40.75783488481926,-73.99359904378926,Entire home/apt,245,1,45,2015-08-14,1.99,5,273
1220406,COZY 3BD APT - TIMES SQ - 8ppl,6654913,Marcel,Manhattan,Hell's Kitchen,40.760268546823994,-73.98895311070109,Entire home/apt,325,1,52,2015-08-17,2.18,1,273
4653981,Centrally Located and a Great View,7431499,Rini,Manhattan,Hell's Kitchen,40.754596221170715,-73.99857568059696,Entire home/apt,175,1,3,2015-06-29,1.20,1,3
4873774,Hells Kitchen Studio,16257183,Christopher,Manhattan,Hell's Kitchen,40.76621087705882,-73.98788031591441,Entire home/apt,150,2,1,2015-05-21,0.29,1,241
4533106,Great Location!!! Very Clean!!,23504059,B,Manhattan,Hell's Kitchen,40.76802415180355,-73.98416866200768,Entire home/apt,250,3,6,2015-08-07,1.22,1,293
6088910,Charming 1 Bed Room/ Exposed Brick,31599293,Courtney,Manhattan,Hell's Kitchen,40.757487706011126,-73.99656686403043,Entire home/apt,180,3,1,2015-05-04,0.25,1,109
454479,Large 1 Bedroom in Columbus Circle,2244205,Will,Manhattan,Hell's Kitchen,40.76730664991121,-73.98638804671253,Entire home/apt,200,1,15,2015-01-02,0.37,1,242
6227368,ColumbusCircle~Luxury24H DM~River V,2119276,Host,Manhattan,Hell's Kitchen,40.76798718909856,-73.98476727578483,Entire home/apt,250,5,1,2015-05-25,0.30,1,316
7840146,Nice studio midtown west,36746067,Manon,Manhattan,Hell's Kitchen,40.760466319744076,-73.9951725829555,Entire home/apt,173,2,0,,,1,16
5705200,Charming 3 BR / 4 BEDS Central Park,27418789,Avi,Manhattan,Hell's Kitchen,40.7674419250187,-73.98539418427428,Entire home/apt,595,1,3,2015-08-10,1.34,1,56
5210366,Comfort 2BR in Hell's Kitchen,26953082,Sean,Manhattan,Hell's Kitchen,40.76491144957903,-73.99373494160989,Entire home/apt,150,2,9,2015-08-25,4.15,3,313
7395774,Modern and awesome location.,6606390,Lisa,Manhattan,Hell's Kitchen,40.761547398931796,-73.99877913583718,Entire home/apt,275,2,2,2015-08-31,2,1,262
1142034,Large Flatiron Large 2 bedroom,1474508,Samuel,Manhattan,Hell's Kitchen,40.755489690514025,-73.9961070484091,Entire home/apt,300,2,22,2015-08-17,0.81,2,315
1143669,Luxury Midtown Manhattan 1 BDRM,6270663,Joseph,Manhattan,Hell's Kitchen,40.75682753850341,-73.99659746838094,Entire home/apt,245,5,2,2015-04-24,0.21,1,212
1906604,280 Degree Views Of Manhattan (TS),6806417,Jonathan,Manhattan,Hell's Kitchen,40.76019167421149,-73.99585721782339,Entire home/apt,499,4,3,2015-04-08,0.15,1,60
1897802,Furnished  L/Studio. / Double Bed.,9858408,Lori,Manhattan,Hell's Kitchen,40.76631978990686,-73.98577508421174,Entire home/apt,165,3,6,2015-08-18,0.38,1,333
7093363,The apartment you are looking for!,26180217,Cláudio,Manhattan,Hell's Kitchen,40.762909137416486,-73.9933230526768,Entire home/apt,220,1,1,2015-08-27,1,5,326
1024977,Beautiful 1 BR @ Columbus Circle,5643469,Suo,Manhattan,Hell's Kitchen,40.767202961712904,-73.98383859947484,Entire home/apt,250,3,1,2013-06-16,0.04,1,239
7203867,Entire Home in Times Square,17943172,Temi,Manhattan,Hell's Kitchen,40.758968278063534,-73.99435318330619,Entire home/apt,390,3,0,,,1,15
8016454,Great 1Bed at heart of Times Square,17095944,Israel,Manhattan,Hell's Kitchen,40.75914759173061,-73.98953734169054,Entire home/apt,109,1,3,2015-08-31,3,1,257
2257080,SUPERBOWLSUNDAY! 3BLOCK FROM TIMESQ,3312524,Athena,Manhattan,Hell's Kitchen,40.75361067760862,-73.99501191166934,Entire home/apt,350,1,0,,,1,365
939348,Breathtaking Panoramic Views!,5074179,Sean,Manhattan,Hell's Kitchen,40.75336757326253,-73.9929323142313,Entire home/apt,300,1,24,2015-08-14,1.98,1,311
7618627,60th Floor River Views (Times Sq),10621862,Shawn,Manhattan,Hell's Kitchen,40.762245249509434,-73.99883183943953,Entire home/apt,750,1,0,,,1,8
1669149,Beautiful Modern Midtown Apartment,8838470,Carlos,Manhattan,Hell's Kitchen,40.7646362437778,-73.98749459800129,Entire home/apt,295,3,19,2015-05-27,0.81,1,298
2021099,Large studio in great location!,10388199,Athi,Manhattan,Hell's Kitchen,40.768949662888865,-73.988417146316,Entire home/apt,195,2,1,2014-01-03,0.05,1,47
4562784,Perfect New York Apartment ,5878856,Philip,Manhattan,Hell's Kitchen,40.7589364364173,-73.99189768613445,Entire home/apt,120,3,2,2015-01-05,0.24,1,0
139207,Times Sq/Theater District Apt for 2,679037,Matthew,Manhattan,Hell's Kitchen,40.76098408638687,-73.98876320570609,Entire home/apt,200,3,5,2015-06-05,0.10,1,212
4571058,Designer Apartment near everything!,2057434,David,Manhattan,Hell's Kitchen,40.76249226938715,-73.99452938773436,Entire home/apt,399,3,3,2015-05-19,0.32,1,257
720267,Massive Outdoor Oasis Times Square,643266,Charlie,Manhattan,Hell's Kitchen,40.76588914226453,-73.98592478435462,Entire home/apt,397,7,0,,,1,280
424192,luxury 1 BedRoom Apt Hells Kitchen,2108853,Jasen,Manhattan,Hell's Kitchen,40.75589810818564,-73.99469404733841,Entire home/apt,307,4,17,2015-05-25,0.42,1,365
882453,Best View in Midtown - Stunning!,4669477,Philipp,Manhattan,Hell's Kitchen,40.76236888110787,-73.98752422922823,Entire home/apt,280,2,1,2015-05-22,0.29,2,344
1691681,Luxury Manhattan Studio,3506806,Sue,Manhattan,Hell's Kitchen,40.76623955489458,-73.98840210087809,Entire home/apt,190,1,3,2015-08-27,0.28,1,346
1762889,Renovated Hell's Kitchen 1 bedroom,8998135,Jorgan,Manhattan,Hell's Kitchen,40.76090263317113,-73.99234389831828,Entire home/apt,250,3,7,2015-01-05,0.32,1,304
1793097,Apt in Center of Manhattan,9407818,Anthony,Manhattan,Hell's Kitchen,40.76185322523543,-73.9868097051454,Entire home/apt,175,1,1,2013-12-02,0.05,2,337
1961750,Modern Luxury Studio in Midtown,9449275,Steve,Manhattan,Hell's Kitchen,40.75943591783391,-73.99320555336051,Entire home/apt,200,2,6,2015-06-21,0.40,1,255
2072321,Beautiful Midtown 1bd apartment!,10595115,Ayelet,Manhattan,Hell's Kitchen,40.7627792317441,-73.98946988693409,Entire home/apt,195,1,4,2015-05-18,0.35,1,150
2426775,NEW HUGE LUXURY APT!TIMES SQ!!!!!!!,12095101,Scarlet&Lior,Manhattan,Hell's Kitchen,40.75565067165201,-73.99372686829113,Entire home/apt,150,20,15,2015-05-26,0.81,7,339
2477541,Manhattan huge studio 20'x11',12671535,Dmitriy,Manhattan,Hell's Kitchen,40.761804949663265,-73.99667488144341,Entire home/apt,177,3,3,2015-07-11,0.75,2,329
2740077, 1Bed Doorman/MidtownWest near Park,14021261,Michelle,Manhattan,Hell's Kitchen,40.76564951382514,-73.98417325612927,Entire home/apt,189,1,18,2015-08-11,1.66,1,244
2879356,Comfy Hell's Kitchen 1BD,14715984,Makobe,Manhattan,Hell's Kitchen,40.76032088343718,-73.99040934418889,Entire home/apt,165,1,3,2015-06-11,0.19,1,207
2905768,GREAT BRAND NEW 1 BED!TIMES SQ!!!!!,12095101,Scarlet&Lior,Manhattan,Hell's Kitchen,40.763632373967425,-73.99308981024961,Entire home/apt,140,20,2,2015-05-24,0.23,7,340
7162127,Spacious & Modern Time Square Apt,37070223,Fred,Manhattan,Hell's Kitchen,40.76598284368107,-73.98350367087097,Entire home/apt,399,4,5,2015-08-05,3.00,1,304
4156239,Spacious&Modern Apt in Midtown West,21328311,Marian Christian,Manhattan,Hell's Kitchen,40.76754584047915,-73.9871333021069,Entire home/apt,250,1,6,2015-06-07,0.65,1,267
4356603,Magnificent 3 Bedroom Penthouse,2394987,David,Manhattan,Hell's Kitchen,40.75722199952863,-73.99357068811855,Entire home/apt,1500,2,3,2015-06-12,0.46,2,361
4863090,3Bed 2Bath Duplex ,5166070,Juan,Manhattan,Hell's Kitchen,40.76014862078846,-73.9906744579583,Entire home/apt,600,1,0,,,11,255
4948928,HUGE 1 BED@TIMES SQUARE@BRAND NEW!!,914838,Lior,Manhattan,Hell's Kitchen,40.7647501008047,-73.99356250774606,Entire home/apt,150,20,0,,,5,359
5036008,Beautiful 1 Bedroom Apt in HK ,25996489,Nimrod,Manhattan,Hell's Kitchen,40.76074751440626,-73.99156040880325,Entire home/apt,155,1,1,2015-02-16,0.15,1,3
5353187,Comfy 2br midtown west.,26180217,Cláudio,Manhattan,Hell's Kitchen,40.76414938186308,-73.99217850837509,Entire home/apt,200,1,1,2015-04-29,0.24,5,335
5625564,BRAND NEW 1 BED APARTMENT#TIMES SQ!,12095101,Scarlet&Lior,Manhattan,Hell's Kitchen,40.7558806868102,-73.99590531834728,Entire home/apt,150,20,2,2015-08-10,0.55,7,336
5637556,HUGE ONE BED APARTMENT!TIMES SQ!!!,914838,Lior,Manhattan,Hell's Kitchen,40.76455605025397,-73.99488651962406,Entire home/apt,140,20,1,2015-05-05,0.25,5,346
3534111,Luxury Time Square Two bedroom,17146313,Jake,Manhattan,Hell's Kitchen,40.763279395643735,-73.98646976425061,Entire home/apt,350,2,18,2015-07-16,1.44,3,300
6029156,Cost Benefit Studio Midtown West,23725273,Paulo,Manhattan,Hell's Kitchen,40.76507022449788,-73.98557748821943,Entire home/apt,200,1,6,2015-08-23,1.46,5,313
6214452,Charming studio midtown west,32221877,Sam,Manhattan,Hell's Kitchen,40.76540000578303,-73.98984792685269,Entire home/apt,199,1,0,,,1,171
6460674,2 bedrooms-Times Square and Central,26242167,Priscila,Manhattan,Hell's Kitchen,40.76418548443136,-73.99368718990863,Entire home/apt,200,1,1,2015-08-27,1,5,319
6513161,Renovated 2BD in Midtown West,34054044,Noah,Manhattan,Hell's Kitchen,40.76069501589549,-73.99475751672048,Entire home/apt,150,2,2,2015-06-27,0.81,1,76
6662760,Convenient & Comfy Midtown Home,5903619,Kimberly,Manhattan,Hell's Kitchen,40.76302452668634,-73.9940778423541,Entire home/apt,220,6,0,,,1,65
6952235,Spacious Hell's kitchen One-Bedroom,3210942,Alex,Manhattan,Hell's Kitchen,40.763212230497324,-73.99126278771372,Entire home/apt,150,1,6,2015-08-29,3.05,1,325
7116545,Kawalerka w Midtown West,37280747,Monika,Manhattan,Hell's Kitchen,40.76214445215261,-73.99083778530118,Entire home/apt,129,1,0,,,1,264
7690729,Charming 1BR in heart of NYC,40390372,Cid,Manhattan,Hell's Kitchen,40.764114307497344,-73.99541546057317,Entire home/apt,180,1,0,,,1,242
7728831,Hell's Kitchen! NYC,40608303,Jimmy,Manhattan,Hell's Kitchen,40.76513700815608,-73.98942750040163,Entire home/apt,200,1,0,,,1,285
7821498,Classic Manhattan railroad apt.,41179309,James,Manhattan,Hell's Kitchen,40.763484990661155,-73.99073910638589,Entire home/apt,150,1,0,,,1,275
808705,ONE BED/ LUXURY @ COLUMBUS CIRCLE!,3038687,,Manhattan,Hell's Kitchen,40.76745908874565,-73.983732108475,Entire home/apt,174,30,8,2015-08-07,0.26,9,291
1737861,Luxury Building Manhattan 30+ days,9151795,,Manhattan,Hell's Kitchen,40.76505269451145,-73.98646379265037,Entire home/apt,150,30,4,2015-06-29,0.17,1,0
1978201,"Penthouse, Private Roof with HotTub",10209291,,Manhattan,Hell's Kitchen,40.76591327310004,-73.98728072143098,Entire home/apt,900,90,14,2014-12-29,0.69,1,365
2420427,Time Square/ Sleep 8 /Duplex / Nyc,10898136,,Manhattan,Hell's Kitchen,40.76570157227367,-73.9872334289941,Entire home/apt,300,1,63,2015-08-12,3.44,3,90
3489301,Private Bedroom Near Times Square,12456425,,Manhattan,Hell's Kitchen,40.75419952028688,-73.99545971747388,Private room,75,30,2,2014-12-30,0.19,5,251
3971643,Studio apartment in Midtown West,16668491,,Manhattan,Hell's Kitchen,40.76613118827175,-73.98992798206777,Entire home/apt,149,2,2,2015-07-02,0.76,1,82
4136909,Super luxury DRMN amazing city view,15423843,,Manhattan,Hell's Kitchen,40.766027420399006,-73.99050155184696,Entire home/apt,169,30,1,2014-12-10,0.11,2,294
4342870,Great Midtown West Apartment,22545885,,Manhattan,Hell's Kitchen,40.761663063786315,-73.99751042477789,Entire home/apt,101,30,0,,,1,0
5151268,Glamorous APT In Luxury Building,2066211,,Manhattan,Hell's Kitchen,40.76573493387313,-73.98414867200096,Entire home/apt,225,5,1,2015-05-16,0.27,1,0
6512627,Room In The Heart Of NYC!,12456425,,Manhattan,Hell's Kitchen,40.75557448247713,-73.99551788442486,Private room,75,30,1,2015-07-02,0.48,5,353
6932973,CENTRAL PARK SOUTH LUXURY 1 BEDROOM,27470648,,Manhattan,Hell's Kitchen,40.76650559364256,-73.9836427319236,Entire home/apt,395,7,1,2015-07-21,0.68,2,357
7173478,BEAUTIFUL STUDIO IN TIMES SQ 4PPL,9074158,,Manhattan,Hell's Kitchen,40.7662003419716,-73.98432242026794,Entire home/apt,120,3,3,2015-07-26,1.70,3,308
