method,object,target,quarter,vintage_date,horizon_q,point,q50,q10,q90,sd,window,prior_basis,n_params,n_train,spec_id,notes
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,12.20950418818467,12.20950418818467,6.497400931572466,17.921607444796877,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,13.294637900612557,13.294637900612557,4.557460742885368,22.031815058339745,6.81765556114341,W2,PIT,2,8,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,12.20950418818467,12.20950418818467,6.497400931572466,17.921607444796877,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.324280176609204,9.324280176609204,1.0617208566037224,17.586839496614687,6.447309294569255,W1,PIT,2,9,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,8.80432132041592,8.80432132041592,3.092218063803715,14.516424577028124,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.324280176609204,9.324280176609204,1.0617208566037224,17.586839496614687,6.447309294569255,W2,PIT,2,9,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,8.80432132041592,8.80432132041592,3.092218063803715,14.516424577028124,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.063156021174773,9.063156021174773,1.3297911545247834,16.796520887824762,6.034376668537458,W1,PIT,2,10,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,8.65114700456473,8.65114700456473,2.9390437479525264,14.363250261176935,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.063156021174773,9.063156021174773,1.3297911545247834,16.796520887824762,6.034376668537458,W2,PIT,2,10,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,8.65114700456473,8.65114700456473,2.9390437479525264,14.363250261176935,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.475838617315759,9.475838617315759,2.1811358545256256,16.770541380105893,5.69208681017078,W1,PIT,2,11,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.153872964281454,9.153872964281454,3.44176970766925,14.865976220893659,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.475838617315759,9.475838617315759,2.1811358545256256,16.770541380105893,5.69208681017078,W2,PIT,2,11,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.153872964281454,9.153872964281454,3.44176970766925,14.865976220893659,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.946420258637428,9.946420258637428,2.940917951336025,16.95192256593883,5.466422495706903,W1,PIT,2,12,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.267771814529775,9.267771814529775,3.5556685579175706,14.97987507114198,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.946420258637428,9.946420258637428,2.940917951336025,16.95192256593883,5.466422495706903,W2,PIT,2,12,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q1,2025-02-13,1,9.267771814529775,9.267771814529775,3.5556685579175706,14.97987507114198,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,9.191339121863654,9.191339121863654,2.4710866499796715,15.911591593747637,5.243840866464226,W1,PIT,2,13,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,8.729697935770467,8.729697935770467,3.017594679158263,14.441801192382671,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,9.191339121863654,9.191339121863654,2.4710866499796715,15.911591593747637,5.243840866464226,W2,PIT,2,13,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q2,2025-05-01,1,8.729697935770467,8.729697935770467,3.017594679158263,14.441801192382671,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,7.889183327144112,7.889183327144112,1.4256378346182448,14.352728819669979,5.043531346145372,W1,PIT,2,14,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,7.602492072968126,7.602492072968126,1.8903888163559213,13.31459532958033,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,7.889183327144112,7.889183327144112,1.4256378346182448,14.352728819669979,5.043531346145372,W2,PIT,2,14,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q3,2025-08-06,1,7.602492072968126,7.602492072968126,1.8903888163559213,13.31459532958033,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,10.253737025400978,10.253737025400978,4.036269067682244,16.471204983119712,4.851516025480096,W1,PIT,2,15,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.896179264175679,9.896179264175679,4.184076007563474,15.608282520787883,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,10.253737025400978,10.253737025400978,4.036269067682244,16.471204983119712,4.851516025480096,W2,PIT,2,15,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2025Q4,2025-11-06,1,9.896179264175679,9.896179264175679,4.184076007563474,15.608282520787883,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,12.175859326833553,12.175859326833553,6.182858780689372,18.168859872977734,4.676363173570337,W1,PIT,2,16,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,11.867807637439707,11.867807637439707,6.155704380827503,17.579910894051913,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,12.175859326833553,12.175859326833553,6.182858780689372,18.168859872977734,4.676363173570337,W2,PIT,2,16,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q1,2026-02-12,1,11.867807637439707,11.867807637439707,6.155704380827503,17.579910894051913,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,12.179181330499969,12.179181330499969,6.309239577292963,18.049123083706974,4.580339887230797,W1,PIT,2,17,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,12.068112512014341,12.068112512014341,6.356009255402137,17.780215768626547,4.457177853928042,W1,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,12.179181330499969,12.179181330499969,6.309239577292963,18.049123083706974,4.580339887230797,W2,PIT,2,17,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2026Q2,2026-05-07,1,12.068112512014341,12.068112512014341,6.356009255402137,17.780215768626547,4.457177853928042,W2,full_sample,2,18,unearned_rnpl_scenario_k1.0,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,18.35492371123267,18.35492371123267,3.8045770443547156,32.90527037811062,11.353695830955289,W1,PIT,2,4,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q1,2023-02-14,1,15.740170313067944,15.740170313067944,9.633002151286759,21.84733847484913,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,16.126078647106805,16.126078647106805,4.244794853999567,28.007362440214045,9.271015004424141,W1,PIT,2,5,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q2,2023-05-09,1,13.205931303274022,13.205931303274022,7.098763141492837,19.31309946505521,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,12.428973380325598,12.428973380325598,1.7739105618795907,23.084036198771607,8.314189693895068,W1,PIT,2,6,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q3,2023-08-03,1,10.93412508120219,10.93412508120219,4.826956919421004,17.041293242983375,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,13.365521957298023,13.365521957298023,3.81950677989888,22.911537134697166,7.448795221394409,W1,PIT,2,7,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2023Q4,2023-11-01,1,11.61566694782374,11.61566694782374,5.508498786042555,17.722835109604926,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,13.294637900612557,13.294637900612557,4.557460742885368,22.031815058339745,6.81765556114341,W1,PIT,2,8,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,11.815429219074884,11.815429219074884,5.708261057293699,17.922597380856068,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,13.294637900612557,13.294637900612557,4.557460742885368,22.031815058339745,6.81765556114341,W2,PIT,2,8,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q1,2024-02-13,1,11.815429219074884,11.815429219074884,5.708261057293699,17.922597380856068,4.765448637399089,W2,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.324280176609204,9.324280176609204,1.0617208566037224,17.586839496614687,6.447309294569255,W1,PIT,2,9,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,8.41947060780544,8.41947060780544,2.3123024460242547,14.526638769586626,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,9.324280176609204,9.324280176609204,1.0617208566037224,17.586839496614687,6.447309294569255,W2,PIT,2,9,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q2,2024-05-08,1,8.41947060780544,8.41947060780544,2.3123024460242547,14.526638769586626,4.765448637399089,W2,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.063156021174773,9.063156021174773,1.3297911545247834,16.796520887824762,6.034376668537458,W1,PIT,2,10,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,8.266711223907507,8.266711223907507,2.159543062126321,14.373879385688692,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,9.063156021174773,9.063156021174773,1.3297911545247834,16.796520887824762,6.034376668537458,W2,PIT,2,10,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q3,2024-08-06,1,8.266711223907507,8.266711223907507,2.159543062126321,14.373879385688692,4.765448637399089,W2,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.475838617315759,9.475838617315759,2.1811358545256256,16.770541380105893,5.69208681017078,W1,PIT,2,11,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,8.768075355675082,8.768075355675082,2.6609071938938964,14.875243517456267,4.765448637399089,W1,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,9.475838617315759,9.475838617315759,2.1811358545256256,16.770541380105893,5.69208681017078,W2,PIT,2,11,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,nights_yoy_next_q,nights_yoy,2024Q4,2024-11-07,1,8.768075355675082,8.768075355675082,2.6609071938938964,14.875243517456267,4.765448637399089,W2,full_sample,2,18,unearned_rnpl_scenario_k1.5,"unearned y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
