winner_DA,n_listings
24940438,2
35203469,2
48061843,2
24720207,2
35201503,2
24710173,2
24580115,2
35211911,2
35210694,2
24430288,2
13070234,2
24830063,2
48062004,2
35370170,2
35150159,2
10030088,2
48061625,2
24670022,2
24880062,2
35212068,2
35211888,2
59151589,2
48061956,2
24430015,2
48061059,2
35061153,2
24660907,2
24630110,2
13010121,2
24180082,2
24230550,2
24430148,2
24662267,2
48100336,2
35370546,2
24560191,2
35210479,2
35210121,2
24230954,2
24650184,2
12090198,2
24650199,2
24230708,2
35190639,2
48060958,2
35120244,2
24450127,2
35390703,2
35010307,2
12090533,2
35260246,2
46150073,2
35211442,2
35210011,2
35180545,2
35204805,2
35480183,2
13070141,2
24661015,2
24650337,2
48080075,2
48010253,2
35200449,2
24660599,2
35580146,2
35061100,2
24450110,2
24370314,2
35251009,2
24663157,2
35240586,2
35290287,2
48112225,2
24660577,2
35100280,2
24390197,2
48061763,2
35210386,2
59153890,2
13070292,2
59153275,2
24720157,2
59190239,2
13100317,2
35190787,2
48110234,2
24940437,2
24810042,2
35180891,2
35190520,2
35300802,2
35203685,2
35420317,2
59550206,2
35300993,2
48060493,2
24580029,2
59150219,2
59151685,2
12170480,2
48110214,2
59530230,2
35100077,2
35070214,2
24340103,2
24660897,2
35212059,2
35431062,2
13010095,2
35440183,2
48111677,2
24660828,2
35240816,2
35061845,2
24660157,2
24661345,2
59210427,2
35204159,2
13010144,2
24230405,2
24840062,2
24230701,2
35060767,2
59151791,2
48062229,2
48062234,2
35190554,2
24250284,2
48111939,2
24750199,2
35190610,2
48070147,2
24610100,2
59153444,2
59530205,2
24420095,2
24370270,2
35380166,2
24580660,2
48061038,2
35202762,2
35370155,2
59153982,2
35250451,2
35400209,2
35480140,2
35210164,2
24370106,2
10010732,2
35201624,2
48061676,2
46150069,2
35211639,2
59152758,2
24810152,2
48112374,2
24660358,2
24650564,2
59090107,2
35370609,2
35211729,2
59153923,2
35310157,2
59152288,2
24560193,2
35200043,2
24580717,2
48061824,2
35300503,2
24580288,2
35211971,2
24230578,2
35240859,2
35260204,2
59152617,2
59070163,2
35211665,2
24660316,2
24830065,2
35060075,2
24430131,2
35240935,2
35203660,2
11010058,2
13050181,2
35212070,2
35210809,2
59151038,2
13110082,2
46020139,2
35090190,2
24662381,2
48112150,2
24750236,2
35203656,2
48111054,2
35211102,2
24230676,2
35211909,2
59152866,2
35061564,2
35430672,2
35190016,2
59331468,2
48110982,2
48061868,2
59153596,2
35230486,2
12020076,2
59330049,2
59153302,2
10050147,2
48060821,2
24580551,2
35060599,2
35203607,2
24610104,2
24370299,2
24730218,2
35202088,2
35010204,2
59150024,2
47120101,2
59153874,2
12010031,2
35300636,2
24670224,2
24350055,2
35250889,2
35360232,2
35061314,2
35190776,2
35490177,2
59170048,2
24660184,2
35470198,2
13070146,2
24670127,2
24640040,2
35180820,2
59230130,2
35300531,2
24662380,2
35260282,2
59330091,2
47060214,2
24390175,2
24230649,2
35290034,2
24470113,2
24670143,2
59330086,2
24190057,2
47110512,2
35430564,2
48111937,2
35600285,2
35250449,2
59153952,2
48111062,2
59152087,2
35240154,2
24740006,2
35390872,2
35570389,2
59153026,2
35390720,2
48061392,2
24230226,2
35390876,2
48061246,2
35300875,2
35380346,2
35200383,2
35240689,2
35210311,2
35211962,2
48170234,2
47180160,2
59510196,2
48111502,2
35240820,2
24370317,2
24670292,2
59331496,2
47130137,2
24662556,2
35290089,2
46010082,2
24662978,2
24890119,2
35203666,2
24730168,2
12100093,2
59152004,2
59151463,2
47090141,2
12090497,2
35390947,2
24580109,2
35240475,2
24230050,2
48110288,2
24660263,2
24662222,2
24662399,2
35202091,2
59230105,2
35300116,2
48110896,2
13110081,2
35390409,2
35212055,2
24730270,2
24450094,2
35202244,2
48020343,2
35431067,2
24660075,2
48060457,2
24560284,2
59152731,2
59152657,2
59152502,2
24550081,2
35060128,2
35250951,2
48130313,2
24650292,2
35190712,2
24560171,2
24530124,2
35240431,2
35204794,2
11030163,2
13050193,2
24580329,2
13050192,2
47060334,2
48112113,2
48190378,2
35203268,2
35250827,2
24670109,2
24430092,2
35061075,2
24390129,2
35390241,2
24190056,2
12100084,2
35220079,2
24450098,2
35240373,2
35204235,2
24580007,2
35380127,2
24663186,2
35203931,2
35180609,2
24860090,2
24940366,2
35203932,2
24810402,2
59152928,2
24860082,2
35300435,2
24390193,2
24170035,2
24120059,2
35061587,2
24662690,2
24650356,2
35100097,2
48130265,2
59330135,2
35250044,2
24760070,2
35300393,2
48112412,2
59153460,2
24663305,2
35300587,2
24580684,2
35420183,2
47060503,2
59530081,2
35430859,2
35181139,2
35431077,2
46110252,2
35150257,2
59152999,2
35300438,2
35204425,2
35200532,2
24230402,2
35300970,2
35181173,2
35060095,2
59330099,2
35560256,2
24570055,2
24940281,2
59153873,2
35180224,2
35530064,2
24370145,2
24660033,2
35140129,2
24250005,2
35240664,2
35203404,2
35190671,2
35204040,2
13010148,2
59152382,2
24600098,2
46110478,2
12110069,2
35240237,2
24500076,2
35180806,2
47140151,2
35203321,2
35290240,2
35060590,2
35202271,2
35211125,2
35520118,2
35250830,2
35180458,2
10010638,2
35202461,2
59151068,2
48060567,2
35300088,2
12120146,2
24662771,2
59153076,2
59152319,2
24350042,2
24940167,2
35010355,2
24660340,2
46110421,2
24660189,2
35260722,2
35250401,2
35120305,2
24420066,2
35204208,2
13070123,2
47120137,2
59331499,2
35212121,2
35010195,2
24940051,2
35060985,2
48020099,2
24430152,2
35211907,2
24662602,2
35212123,2
35370320,2
35240329,2
24662227,2
46110072,2
48060983,2
35060748,2
35061055,2
35204859,2
24600194,2
35470287,2
35210264,2
24670257,2
48061833,2
35061202,2
24810142,2
35431271,2
24580522,2
35180285,2
35580329,2
35201713,2
35203960,2
24250195,2
35390827,2
35380194,2
24120082,2
48190409,2
24490288,2
46110543,2
24250280,2
24420047,2
59153887,2
48061252,2
24940216,2
24662888,2
47090193,2
47110353,2
35204550,2
35240222,2
24670282,2
59151593,2
35060151,2
59331498,2
24650630,2
35250339,2
10010563,2
47060441,2
35211975,2
35560288,2
35240256,2
48060980,2
47060368,2
35250066,2
10010182,2
10010490,2
35210676,2
35180548,2
35240523,2
48110638,2
24470233,2
48111154,2
59151555,2
35370277,2
35061097,2
24940386,2
48061476,2
47060136,2
35190890,2
35180769,2
48030089,2
35300864,2
35190104,2
48061756,2
13090164,2
35202687,2
35250093,2
24662633,2
35240134,2
48100319,2
35300899,2
35202736,2
59090063,2
46160035,2
35400203,2
35240405,2
59152934,2
48112155,2
24570028,2
24580602,2
48070199,2
10100079,2
24662969,2
35240440,2
35300171,2
35202400,2
11010077,2
59151611,2
35260767,2
48110786,2
59090516,2
35200329,2
24640079,2
35320241,2
24720005,2
35203479,2
35212078,2
35190080,2
59090462,2
24810098,2
35190634,2
35061273,2
24662300,2
35204299,2
35203080,2
24730096,2
35370278,2
24560242,2
59530221,2
47030083,2
35211507,2
35360222,2
59490199,2
35240016,2
59270070,2
48060884,2
24490268,2
35211528,2
35200467,2
35240384,2
48112249,2
35390212,2
35070163,2
35211558,2
35211772,2
48061864,2
35240420,2
35202178,2
35360240,2
35200983,2
35250664,2
48110909,2
24850061,2
24580053,2
35060495,2
24100140,2
35140174,2
48080343,2
59152120,2
59151890,2
24662782,2
13090200,2
10010495,2
24860142,2
12070125,2
24500093,2
48062360,2
59152927,2
48062337,2
24600198,2
24750209,2
24810090,2
35211847,2
24230006,2
24450129,2
24180076,2
35290325,2
35180356,2
24360122,2
48110645,2
46160038,2
35181050,2
59152107,2
24120097,2
24230774,2
47110085,2
24810367,2
24540166,2
24710229,2
35180882,2
24720208,2
46110349,2
35060479,2
35240180,2
35240073,2
24650710,2
35390430,2
48061157,2
35370585,2
35430657,2
48111090,2
35210532,2
24580620,2
13070329,2
35180681,2
59030216,2
24662212,2
47060178,2
24860147,2
35010230,2
24660208,2
24230783,2
59490150,2
35190475,2
35190480,2
35160155,2
35202356,2
47060488,2
35211899,2
35480068,2
35150071,2
59240251,2
35150066,2
35200072,2
35580203,2
35211770,2
46110094,2
59090375,2
59210440,2
35203129,2
24390104,2
48111588,2
24520081,2
48061842,2
48020401,2
48111574,2
35110081,2
12090210,2
59153698,2
35360501,2
59190158,2
24650698,2
59330069,2
13050117,2
46030071,2
12100131,2
24250048,2
59260415,2
48170266,2
35100059,2
35250581,2
13060072,2
24810206,2
24180083,2
12060100,2
48061216,2
24310121,2
35180908,2
35202165,2
35220071,2
10010736,2
35203082,2
35210827,2
24650587,2
35060159,2
10070527,2
59152679,2
35260320,2
35230398,2
59070191,2
35211699,2
48110322,2
59530198,2
24810187,2
48111895,2
24410045,2
48111285,2
35201979,2
35191110,2
59152899,2
24660552,2
24430024,2
24370136,2
35370299,2
35070170,2
24650404,2
48061042,2
24730076,2
35260423,2
35060585,2
46111228,2
24430077,2
59390129,2
24230929,2
35061332,2
59430108,2
35211814,2
24100095,2
24250076,2
35430650,2
35230111,2
35570094,2
24470198,2
59153518,2
24660102,2
35570112,2
24940148,2
12170360,2
10070504,2
59152892,2
24720150,2
59530033,2
10010595,2
24750181,2
24810073,2
59090054,2
35240674,2
35181230,2
48060935,2
12090483,2
35250604,2
35210773,2
59090846,2
48110720,2
48190293,2
24930116,2
46070142,2
35260721,2
24510056,2
35431009,2
24580400,2
24330080,2
35060698,2
35210014,2
46110286,2
24250246,2
59152233,2
48112388,2
48050163,2
24370110,2
46110978,2
24610157,2
24650053,2
35480019,2
35230086,2
12170504,2
46110320,2
35202680,2
35290327,2
35100163,2
13150225,2
59390182,2
35120096,2
24670098,2
35211549,2
12090216,2
48111982,2
59490136,2
24590129,2
35580197,2
35580148,2
24930113,2
24650251,2
35060565,2
35430689,2
35203274,2
12170535,2
35390650,2
24662912,2
35530349,2
35540099,2
24340088,2
24662580,2
35250189,2
35190404,2
59090076,2
46110093,2
48110902,2
59153894,2
59550178,2
35300080,2
13010107,2
35530170,2
24930118,2
59470066,2
35300410,2
24130068,2
24890164,2
35380273,2
24670027,2
59170617,2
24230054,2
35250715,2
35202394,2
59490203,2
47060695,2
35150125,2
35211581,2
59153001,2
47060185,2
35390907,2
24940105,2
35060171,2
35260147,2
24020061,2
35431219,2
24430014,2
35120404,2
24940311,2
24230366,2
35250054,2
35204433,2
12070089,2
24650038,2
35300894,2
24230584,2
24230972,2
48061631,2
35240625,2
46150083,2
46110691,2
12140059,2
24560288,2
59270057,2
24490174,2
35580096,2
59153443,2
35370113,2
35300218,2
24580515,2
35191119,2
35260815,2
24840055,2
48060498,2
35340201,2
48111509,2
48061589,2
35070160,2
35260053,2
35061540,2
35061890,2
35430617,2
35120243,2
24030062,2
48020362,2
24890080,2
59153926,2
59151798,2
59152049,2
35061571,2
35212139,2
47010223,2
35260514,2
35211425,2
35580128,2
13070295,2
24610117,2
35250146,2
24650197,2
35190138,2
12090783,2
35530176,2
35204162,2
35180772,2
59230120,2
24230304,2
35431117,2
10060107,2
13070138,2
24231074,2
35250062,2
46130060,2
24940378,2
35060709,2
35560220,2
35061479,2
35203786,2
35240542,2
35240144,2
35390139,2
48062324,2
59210241,2
24660063,2
35061347,2
24580070,2
48111890,2
35580076,2
35204890,2
35431206,2
13100229,2
59152575,2
24660067,2
48030127,2
35310159,2
46110172,2
35061486,2
35203405,2
24370107,2
35061033,2
35211287,2
24230800,2
24230077,2
24250233,2
24060064,2
35251001,2
35530243,2
24940066,2
24662779,2
35190351,2
35211267,2
47060220,2
24750071,2
59151851,2
35190285,2
35431309,2
59330154,2
24250256,2
24230234,2
35190844,2
35061196,2
48062259,2
12090798,2
35060580,2
35203722,2
59152579,2
35203575,2
24720151,2
59210351,2
24270036,2
59090655,2
35090114,2
24730067,2
48061020,2
24660016,2
13050147,2
35580072,2
35260829,2
47020145,2
10050124,2
35060080,2
24810420,2
59530214,2
12120156,2
12170511,2
24100148,2
48010205,2
48040054,2
35200165,2
24650319,2
24661194,2
10010235,2
35370828,2
46110423,2
24650439,2
11030131,2
48090063,2
35240246,2
35530353,2
10010237,2
24810102,2
35240680,2
24650324,2
35180253,2
35250283,2
59550213,2
35203322,2
35390257,2
35211248,2
59151880,2
35201755,2
35020116,2
59260375,2
59450030,2
24662595,2
35190186,2
24810055,2
24930156,2
35430753,2
35191099,2
35390632,2
35240441,2
24230485,2
47110191,2
48111978,2
35100133,2
24250185,2
46020128,2
59410270,2
24610234,2
35201626,2
35190798,2
24390131,2
35210133,2
35060480,2
24590197,2
12070168,2
59490179,2
10010512,2
10070507,2
59153876,2
24180075,2
35260710,2
35260031,2
24940276,2
35260069,2
35202114,2
59153624,2
48060989,2
46110486,2
48060542,2
46110702,2
35240808,2
10010751,2
24930117,2
10090111,2
35190543,2
47110356,2
24330089,2
35090199,2
24470172,2
12170518,2
24940132,2
24960049,2
47020144,2
35570101,2
24230656,2
12170358,2
48061829,2
35061874,2
24060039,2
12110062,2
35203704,2
24650072,2
35250670,2
10010515,2
48110163,2
13080098,2
59260420,2
24750046,2
35200459,2
35180479,2
35211144,2
59151777,2
35410226,2
48080291,2
35250708,2
12090843,2
47060221,2
35430626,2
35212097,2
35260175,2
13030062,2
35120123,2
13010032,2
24650588,2
59152469,2
35260303,2
35260566,2
24430207,2
24310123,2
48061012,2
35203867,2
35203936,2
24070053,2
35204288,2
59153558,2
24662175,2
24710238,2
48020069,2
59151893,2
46090090,2
24662375,2
35202089,2
48062312,2
35210195,2
35190567,2
35300819,2
35180357,2
24370169,2
24570224,2
24810026,2
59153531,2
24710217,2
35250834,2
24580383,2
24640202,2
24690047,2
35290293,2
35060759,2
35150154,2
24140078,2
10050148,2
35201724,2
46110742,2
35370395,2
12020087,2
24250192,2
24310068,2
47060129,2
24470097,2
35370269,2
48111454,2
24360130,2
35204274,2
35230419,2
59370170,2
47150296,2
35430777,2
59152699,2
59190224,2
59152455,2
24660211,2
24660894,2
35240642,2
13020060,2
48120162,2
48020165,2
35204169,2
48060196,2
59190211,2
12140041,2
48100364,2
24100136,2
35203865,2
35530337,2
10010533,2
35190137,2
24663393,2
24020052,2
61050131,2
24663166,2
35380088,2
46110783,2
35370224,2
48110960,2
24662328,2
48062118,2
35181136,2
35431324,2
35100268,2
24560209,2
35203687,2
24230949,2
48080521,2
46110263,2
35530292,2
13080079,2
12110114,2
35431169,2
47170251,2
35211006,2
35120113,2
24920065,2
35204043,2
24120093,2
24650510,2
35390437,2
11030120,2
12090794,2
24662512,2
35180501,2
59152018,2
48061209,2
35390557,2
47110452,2
47060650,2
35470242,2
35470170,2
47060188,2
59331459,2
35290304,2
48111967,2
48062456,2
59151706,2
24230749,2
35150280,2
24120095,2
35240931,2
48060495,2
35340161,2
24760059,2
24663057,2
35430748,2
24600068,2
24662486,2
12120078,2
12060178,2
35250572,2
24940294,2
48070114,2
59152851,2
35110102,2
35300702,2
24663251,2
35370793,2
48150115,2
10070519,2
12090370,2
24663195,2
24730066,2
24940190,2
35191253,2
13070231,2
24650050,2
59070239,2
59152710,2
62050020,2
47110532,2
59152833,2
47060226,2
35061132,2
35240539,2
35430714,2
48120188,2
13110058,2
59050091,2
24860079,2
13070040,2
35190132,2
35300154,2
35580325,2
48090082,2
48061276,2
35203047,2
35300516,2
35060001,2
46020137,2
35230337,2
24660983,2
24650268,2
35240683,2
35390690,2
35250286,2
35260562,2
35220102,2
35060940,2
46110706,2
24662866,2
48061945,2
35390635,2
24661698,2
35200163,2
35060926,2
24720052,2
35390408,2
59152696,2
35320185,2
10080161,2
24230095,2
59210433,2
24663173,2
35061849,2
59260384,2
59410409,2
59210426,2
24250043,2
13010127,2
35180144,2
35310204,2
35431259,2
48061267,2
35240196,2
24940286,2
35202396,2
35370768,2
35060096,2
35230307,2
24700101,2
35380130,2
35060818,2
35201213,2
24580377,2
35470272,2
59050089,2
46020078,2
35211319,2
35210181,2
35530328,2
24750235,2
35200455,2
24810033,2
59490190,2
35060052,2
35060582,2
24660855,2
10010203,2
24710062,2
47140230,2
35210163,2
35180485,2
35431180,2
59153743,2
35600281,2
48110237,2
48110674,2
48111583,2
35390024,2
24940163,2
35260474,2
35370772,2
47070183,2
10020136,2
59330061,2
59090636,2
35370123,2
35211517,2
24660832,2
59152440,2
24430243,2
24663152,2
35300893,2
48160129,2
24661566,2
59270075,2
59530162,2
10010652,2
13120061,2
48190377,2
48060716,2
35220099,2
48060992,2
59150282,2
35191348,2
35211896,2
35420185,2
24390135,2
48010204,2
35280353,2
24970133,2
12090344,2
35211036,2
35204214,2
59070254,2
48110932,2
35410166,2
12150065,2
24230796,2
48061750,2
59410400,2
13070303,2
35230336,2
35240391,2
59410394,2
59330085,2
48080094,2
59530216,2
24650302,2
48080276,2
35300341,2
24180079,2
35150081,2
35430740,2
35060844,2
59270069,2
46111098,2
35211925,2
35061672,2
24330077,2
11020191,2
24810245,2
35370342,2
24120066,2
35203105,2
35390804,2
35070195,2
59230137,2
35180985,2
35230319,2
24230435,2
24920062,2
48060200,2
35430663,2
59330313,2
59230084,2
24100157,2
59370140,2
59151594,2
35061034,2
24250277,2
10010609,2
12170470,2
46020092,2
13070139,2
59490139,2
12090273,2
35390182,2
46110604,2
12080107,2
35150053,2
13010081,2
10010523,2
10040091,2
10010711,2
24460132,2
48061713,2
24390206,2
35190354,2
12090814,2
11010060,2
35203003,2
35250990,2
35260551,2
35060603,2
24662850,2
48060560,2
35300434,2
48100221,2
59150032,2
24020042,2
24760091,2
35061448,2
24380056,2
35430743,2
46110047,2
35201906,2
35191158,2
24100087,2
59490216,2
35580319,2
24120080,2
24510074,2
59170476,2
35370317,2
24230337,2
24670214,2
48061015,2
24662717,2
12060170,2
48160257,2
24790132,2
35210157,2
24550061,2
59153601,2
35480176,2
13100316,2
35250455,2
24540243,2
24230238,2
35300729,2
48140060,2
24290103,2
24670218,2
24470134,2
24580027,2
35061679,2
24230272,2
35202389,2
48110907,2
35211017,2
24660850,2
24730210,2
24580372,2
35570052,2
35310139,2
59331491,2
47110109,2
35210402,2
24910069,2
24290136,2
24940048,2
48061288,2
24650250,2
35390839,2
47050158,2
24860110,2
47060330,2
35190894,2
46110123,2
59153286,2
35370244,2
59390183,2
24840052,2
35390125,2
24663233,2
35290246,2
24950025,2
47060305,2
35061204,2
11010055,2
35020164,2
24870053,2
48061045,2
13050218,2
35061368,2
48080126,2
35430851,2
59090381,2
35190848,2
35020144,2
35180716,2
35600318,2
48100195,2
35211127,2
59190249,2
24662269,2
24230998,2
35430810,2
35203523,2
35380265,2
47060452,2
35060516,2
24970097,2
48110368,2
24390101,2
35060518,2
35203927,2
59151974,2
24810243,2
35431082,2
35180560,2
35020195,2
46110427,2
35300709,2
48061286,2
24430083,2
24662958,2
35210504,2
35250504,2
59170716,2
24700083,2
35160122,2
59030215,2
24290072,2
35580322,2
35430722,2
35060434,2
24470209,2
12140064,2
59151678,2
35060448,2
48112407,2
35470252,2
35300881,2
59152016,2
24250065,2
24230363,2
35210183,2
35020142,2
35060078,2
24750242,2
24580319,2
24230896,2
24190049,2
35100136,2
48080497,2
35190601,2
35370595,2
46100019,2
24590173,2
59490133,2
24660877,2
24660937,2
24290095,2
35211663,2
48111534,2
24580450,2
35211561,2
24650276,2
35430807,2
35260033,2
12070105,2
10060098,2
35440233,2
59240221,2
35190782,2
24810103,2
35390145,2
35480204,2
59210421,2
35061157,2
35060445,2
24570077,2
35120281,2
59530065,2
10010212,2
10070563,2
35202746,2
24690052,2
24760053,2
35280270,2
24810376,2
59170041,2
35061857,2
59010207,2
35010315,2
35061057,2
35190803,2
48111519,2
59150450,2
12090741,2
47150279,2
35380174,2
12070127,2
46110961,2
48061099,2
24570230,2
24650027,2
35430894,2
35190062,2
35203527,2
35060150,2
47110679,2
24670294,2
24830074,2
47110543,2
10040111,2
13050185,2
35180825,2
35060123,2
46110082,2
35370177,2
48020340,2
59210231,2
24810121,2
35380292,2
24260065,2
24810217,2
24700125,2
24662525,2
24663182,2
35060833,2
46110138,2
59153453,2
24710136,2
35290154,2
35140162,2
13010028,2
24810205,2
35260593,2
47090241,2
10010608,2
35230324,2
35010171,2
35530050,2
24650455,2
48111846,2
35300269,2
24940026,2
13030082,2
35570328,2
59170441,2
48061607,2
35203419,2
35431153,2
24710168,2
35100128,2
24590207,2
35230492,2
24170037,2
13080076,2
24550086,2
59370242,2
46030074,2
10010584,2
35570324,2
24810449,2
10030090,2
35480090,2
24440066,2
35390735,2
35211608,2
24730193,2
35100092,2
35390851,2
35181201,2
24580345,2
24470188,2
35061213,2
59210239,2
35140148,2
24230303,2
24960082,2
35211591,2
35210420,2
24580554,2
24630108,2
24810329,2
35060500,2
35100299,2
24540112,2
48111053,2
35211352,2
24230395,2
24120062,2
35370570,2
12140075,2
24570174,2
35204149,2
24230988,2
59090376,2
35240336,2
10010579,2
24660282,2
12070139,2
35370149,2
35210394,2
35240700,2
47110604,2
24360112,2
46110727,2
35560201,2
35020184,2
35530039,2
35300076,2
35190888,2
35180173,2
35211871,2
35390215,2
13140159,2
