market_key,country,region,q,rev,n_mkts,rev_prev,stays_yoy_pct,quarter
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2022Q1,951,1,451,110.8647450110865,1Q22
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2022Q2,2167,1,799,171.2140175219024,2Q22
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2022Q3,2402,1,1587,51.35475740390674,3Q22
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2022Q4,1641,1,1356,21.017699115044252,4Q22
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2023Q1,1525,1,1005,51.74129353233832,1Q23
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2023Q2,2764,1,2424,14.026402640264024,2Q23
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2023Q3,2851,1,2714,5.047899778924103,3Q23
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2023Q4,1805,1,1826,-1.150054764512598,4Q23
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2024Q1,1847,1,1676,10.202863961813847,1Q24
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2024Q2,2926,1,3103,-5.704157267160815,2Q24
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2024Q3,3070,1,3236,-5.129789864029666,3Q24
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2024Q4,2353,1,2024,16.254940711462453,4Q24
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2025Q1,2118,1,2029,4.386397240019724,1Q25
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2025Q2,3695,1,3339,10.661874812818217,2Q25
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2025Q3,3707,1,3595,3.1154381084840033,3Q25
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2025Q4,2867,1,2751,4.216648491457642,4Q25
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2026Q1,2691,1,2472,8.859223300970864,1Q26
the-netherlands_south-holland_rotterdam,the-netherlands,EMEA,2026Q2,4571,1,4242,7.755775577557755,2Q26
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2022Q1,718,1,405,77.28395061728395,1Q22
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2022Q2,1910,1,1028,85.7976653696498,2Q22
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2022Q3,2293,1,2049,11.908247925817461,3Q22
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2022Q4,1372,1,1177,16.567544604927775,4Q22
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2023Q1,1266,1,899,40.82313681868743,1Q23
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2023Q2,2477,1,2224,11.375899280575542,2Q23
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2023Q3,2667,1,2650,0.6415094339622618,3Q23
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2023Q4,1511,1,1557,-2.9543994861913947,4Q23
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2024Q1,1293,1,1400,-7.642857142857141,1Q24
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2024Q2,2483,1,2784,-10.811781609195403,2Q24
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2024Q3,3025,1,2988,1.2382864792503279,3Q24
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2024Q4,1563,1,1661,-5.900060204695967,4Q24
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2025Q1,1658,1,1429,16.025192442267322,1Q25
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2025Q2,3347,1,2803,19.407777381377088,2Q25
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2025Q3,3653,1,3367,8.4942084942085,3Q25
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2025Q4,1943,1,1753,10.838562464346824,4Q25
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2026Q1,1745,1,1851,-5.726634251755803,1Q26
the-netherlands_south-holland_the-hague,the-netherlands,EMEA,2026Q2,3626,1,3785,-4.2007926023778115,2Q26
turkey_marmara_istanbul,turkey,EMEA,2022Q1,9847,1,5036,95.5321683876092,1Q22
turkey_marmara_istanbul,turkey,EMEA,2022Q2,12543,1,5263,138.32414972449172,2Q22
turkey_marmara_istanbul,turkey,EMEA,2022Q3,16077,1,9784,64.31929681112018,3Q22
turkey_marmara_istanbul,turkey,EMEA,2022Q4,15761,1,11303,39.440856409802706,4Q22
turkey_marmara_istanbul,turkey,EMEA,2023Q1,13943,1,12202,14.268152761842323,1Q23
turkey_marmara_istanbul,turkey,EMEA,2023Q2,20577,1,15582,32.056218713900655,2Q23
turkey_marmara_istanbul,turkey,EMEA,2023Q3,24863,1,20197,23.10244095657772,3Q23
turkey_marmara_istanbul,turkey,EMEA,2023Q4,22253,1,19711,12.896352290599156,4Q23
turkey_marmara_istanbul,turkey,EMEA,2024Q1,22358,1,17792,25.663219424460436,1Q24
turkey_marmara_istanbul,turkey,EMEA,2024Q2,29621,1,26615,11.294382866804442,2Q24
turkey_marmara_istanbul,turkey,EMEA,2024Q3,29767,1,32233,-7.6505444730555645,3Q24
turkey_marmara_istanbul,turkey,EMEA,2024Q4,29273,1,28654,2.1602568576813086,4Q24
turkey_marmara_istanbul,turkey,EMEA,2025Q1,28099,1,28582,-1.6898747463438557,1Q25
turkey_marmara_istanbul,turkey,EMEA,2025Q2,38542,1,38171,0.9719420502475762,2Q25
turkey_marmara_istanbul,turkey,EMEA,2025Q3,42816,1,38718,10.58422439175577,3Q25
turkey_marmara_istanbul,turkey,EMEA,2025Q4,44444,1,37688,17.92613033326258,4Q25
turkey_marmara_istanbul,turkey,EMEA,2026Q1,42350,1,35995,17.65522989304069,1Q26
turkey_marmara_istanbul,turkey,EMEA,2026Q2,52185,1,49691,5.019017528325054,2Q26
united-kingdom_england_bristol,united-kingdom,EMEA,2022Q1,3245,1,412,687.621359223301,1Q22
united-kingdom_england_bristol,united-kingdom,EMEA,2022Q2,4770,1,2680,77.98507462686568,2Q22
united-kingdom_england_bristol,united-kingdom,EMEA,2022Q3,5444,1,4810,13.180873180873176,3Q22
united-kingdom_england_bristol,united-kingdom,EMEA,2022Q4,4258,1,3960,7.525252525252535,4Q22
united-kingdom_england_bristol,united-kingdom,EMEA,2023Q1,4128,1,3654,12.972085385878485,1Q23
united-kingdom_england_bristol,united-kingdom,EMEA,2023Q2,5622,1,5404,4.03404885270171,2Q23
united-kingdom_england_bristol,united-kingdom,EMEA,2023Q3,6579,1,6194,6.215692605747503,3Q23
united-kingdom_england_bristol,united-kingdom,EMEA,2023Q4,5529,1,4899,12.859767299448865,4Q23
united-kingdom_england_bristol,united-kingdom,EMEA,2024Q1,5063,1,4710,7.4946921443736825,1Q24
united-kingdom_england_bristol,united-kingdom,EMEA,2024Q2,7185,1,6385,12.529365700861383,2Q24
united-kingdom_england_bristol,united-kingdom,EMEA,2024Q3,8380,1,7574,10.64166886717719,3Q24
united-kingdom_england_bristol,united-kingdom,EMEA,2024Q4,6739,1,6321,6.6128777092232305,4Q24
united-kingdom_england_bristol,united-kingdom,EMEA,2025Q1,5802,1,5794,0.1380738695201833,1Q25
united-kingdom_england_bristol,united-kingdom,EMEA,2025Q2,7895,1,8344,-5.381112176414193,2Q25
united-kingdom_england_bristol,united-kingdom,EMEA,2025Q3,10432,1,9884,5.544314042897613,3Q25
united-kingdom_england_bristol,united-kingdom,EMEA,2025Q4,7961,1,7807,1.9725887024465205,4Q25
united-kingdom_england_bristol,united-kingdom,EMEA,2026Q1,7047,1,6873,2.5316455696202445,1Q26
united-kingdom_england_bristol,united-kingdom,EMEA,2026Q2,10442,1,9454,10.450602919399188,2Q26
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2022Q1,4047,1,936,332.3717948717949,1Q22
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2022Q2,6955,1,3062,127.13912475506204,2Q22
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2022Q3,7181,1,5543,29.5507847735883,3Q22
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2022Q4,7669,1,5823,31.7018718873433,4Q22
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2023Q1,6603,1,4445,48.548931383577056,1Q23
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2023Q2,10854,1,7729,40.43213869840858,2Q23
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2023Q3,10396,1,7906,31.49506703769289,3Q23
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2023Q4,11976,1,8563,39.857526567791666,4Q23
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2024Q1,9037,1,7468,21.009641135511515,1Q24
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2024Q2,14707,1,12293,19.63719189782802,2Q24
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2024Q3,14760,1,11997,23.030757689422355,3Q24
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2024Q4,16048,1,14282,12.365214955888536,4Q24
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2025Q1,12660,1,10830,16.89750692520775,1Q25
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2025Q2,18539,1,17870,3.743704532736425,2Q25
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2025Q3,21828,1,18018,21.14552114552115,3Q25
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2025Q4,22148,1,19988,10.806483890334206,4Q25
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2026Q1,18718,1,15994,17.03138677003877,1Q26
united-kingdom_england_greater-manchester,united-kingdom,EMEA,2026Q2,24794,1,23989,3.3557046979865834,2Q26
united-kingdom_england_london,united-kingdom,EMEA,2022Q1,25554,1,5043,406.7221891731112,1Q22
united-kingdom_england_london,united-kingdom,EMEA,2022Q2,51930,1,13624,281.16559013505577,2Q22
united-kingdom_england_london,united-kingdom,EMEA,2022Q3,62640,1,25990,141.0157752981916,3Q22
united-kingdom_england_london,united-kingdom,EMEA,2022Q4,57444,1,33033,73.898828444283,4Q22
united-kingdom_england_london,united-kingdom,EMEA,2023Q1,49269,1,29560,66.6745602165088,1Q23
united-kingdom_england_london,united-kingdom,EMEA,2023Q2,79697,1,60318,32.12805464372161,2Q23
united-kingdom_england_london,united-kingdom,EMEA,2023Q3,84142,1,72399,16.219837290570304,3Q23
united-kingdom_england_london,united-kingdom,EMEA,2023Q4,76818,1,67294,14.15282194549292,4Q23
united-kingdom_england_london,united-kingdom,EMEA,2024Q1,60483,1,58271,3.79605635736473,1Q24
united-kingdom_england_london,united-kingdom,EMEA,2024Q2,99593,1,94946,4.894361005202952,2Q24
united-kingdom_england_london,united-kingdom,EMEA,2024Q3,105171,1,100130,5.034455208229294,3Q24
united-kingdom_england_london,united-kingdom,EMEA,2024Q4,99759,1,92825,7.469970374360346,4Q24
united-kingdom_england_london,united-kingdom,EMEA,2025Q1,79039,1,74055,6.730133009249872,1Q25
united-kingdom_england_london,united-kingdom,EMEA,2025Q2,123144,1,122144,0.8187057898873418,2Q25
united-kingdom_england_london,united-kingdom,EMEA,2025Q3,144266,1,129491,11.410059386366612,3Q25
united-kingdom_england_london,united-kingdom,EMEA,2025Q4,136199,1,124783,9.148682112146677,4Q25
united-kingdom_england_london,united-kingdom,EMEA,2026Q1,106509,1,99489,7.0560564484515975,1Q26
united-kingdom_england_london,united-kingdom,EMEA,2026Q2,171334,1,157159,9.019527993942432,2Q26
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2022Q1,9805,1,932,952.0386266094422,1Q22
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2022Q2,19775,1,6205,218.69460112812246,2Q22
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2022Q3,25180,1,14713,71.14116767484538,3Q22
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2022Q4,18359,1,15635,17.42244963223536,4Q22
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2023Q1,13887,1,10941,26.926240745818486,1Q23
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2023Q2,28409,1,22253,27.663685795173688,2Q23
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2023Q3,32916,1,28924,13.801687180196387,3Q23
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2023Q4,22609,1,21207,6.611024661668319,4Q23
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2024Q1,16363,1,16036,2.039161885757057,1Q24
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2024Q2,34092,1,32887,3.6640617873323844,2Q24
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2024Q3,38109,1,38579,-1.2182793747893883,3Q24
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2024Q4,25963,1,26441,-1.8077984947619252,4Q24
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2025Q1,16978,1,19143,-11.309617092409763,1Q25
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2025Q2,37011,1,39872,-7.17546147672552,2Q25
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2025Q3,47067,1,45349,3.7883966570376515,3Q25
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2025Q4,32737,1,30412,7.645008549256871,4Q25
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2026Q1,21176,1,19734,7.307185568055141,1Q26
united-kingdom_scotland_edinburgh,united-kingdom,EMEA,2026Q2,44935,1,42974,4.563224275143107,2Q26
united-states_ca_los-angeles,united-states,NAM,2022Q1,38672,1,23081,67.54906633161475,1Q22
united-states_ca_los-angeles,united-states,NAM,2022Q2,47699,1,36508,30.653555385121066,2Q22
united-states_ca_los-angeles,united-states,NAM,2022Q3,50000,1,43158,15.853375967375683,3Q22
united-states_ca_los-angeles,united-states,NAM,2022Q4,45262,1,43034,5.177301668448209,4Q22
united-states_ca_los-angeles,united-states,NAM,2023Q1,47750,1,43389,10.05093456866948,1Q23
united-states_ca_los-angeles,united-states,NAM,2023Q2,59833,1,53527,11.780970351411435,2Q23
united-states_ca_los-angeles,united-states,NAM,2023Q3,63698,1,56806,12.132521212547974,3Q23
united-states_ca_los-angeles,united-states,NAM,2023Q4,57096,1,51742,10.347493332302582,4Q23
united-states_ca_los-angeles,united-states,NAM,2024Q1,58475,1,54403,7.484881348455041,1Q24
united-states_ca_los-angeles,united-states,NAM,2024Q2,70727,1,68091,3.8712898914687655,2Q24
united-states_ca_los-angeles,united-states,NAM,2024Q3,77002,1,73573,4.660677150585135,3Q24
united-states_ca_los-angeles,united-states,NAM,2024Q4,67828,1,66501,1.9954587149065395,4Q24
united-states_ca_los-angeles,united-states,NAM,2025Q1,60723,1,68407,-11.232768576315289,1Q25
united-states_ca_los-angeles,united-states,NAM,2025Q2,82883,1,82865,0.021722078078800777,2Q25
united-states_ca_los-angeles,united-states,NAM,2025Q3,90380,1,90946,-0.6223473269852398,3Q25
united-states_ca_los-angeles,united-states,NAM,2025Q4,84691,1,81213,4.282565599103583,4Q25
united-states_ca_los-angeles,united-states,NAM,2026Q1,89535,1,73712,21.46597568916866,1Q26
united-states_ca_los-angeles,united-states,NAM,2026Q2,113920,1,102171,11.499349130379466,2Q26
united-states_ca_oakland,united-states,NAM,2022Q1,2927,1,1889,54.94970884065644,1Q22
united-states_ca_oakland,united-states,NAM,2022Q2,4500,1,3002,49.900066622251835,2Q22
united-states_ca_oakland,united-states,NAM,2022Q3,4690,1,3891,20.534566949370348,3Q22
united-states_ca_oakland,united-states,NAM,2022Q4,3549,1,3459,2.601908065915004,4Q22
united-states_ca_oakland,united-states,NAM,2023Q1,3277,1,3257,0.614062020264039,1Q23
united-states_ca_oakland,united-states,NAM,2023Q2,4414,1,4979,-11.34766017272545,2Q23
united-states_ca_oakland,united-states,NAM,2023Q3,4607,1,5276,-12.680060652009095,3Q23
united-states_ca_oakland,united-states,NAM,2023Q4,3497,1,3992,-12.399799599198403,4Q23
united-states_ca_oakland,united-states,NAM,2024Q1,3288,1,3686,-10.797612588171457,1Q24
united-states_ca_oakland,united-states,NAM,2024Q2,4555,1,5065,-10.069101678183612,2Q24
united-states_ca_oakland,united-states,NAM,2024Q3,4747,1,5251,-9.59817177680442,3Q24
united-states_ca_oakland,united-states,NAM,2024Q4,3797,1,4027,-5.711447727837104,4Q24
united-states_ca_oakland,united-states,NAM,2025Q1,3753,1,3760,-0.18617021276595702,1Q25
united-states_ca_oakland,united-states,NAM,2025Q2,4815,1,5147,-6.450359432679232,2Q25
united-states_ca_oakland,united-states,NAM,2025Q3,5327,1,5550,-4.018018018018021,3Q25
united-states_ca_oakland,united-states,NAM,2025Q4,4682,1,4305,8.757259001161444,4Q25
united-states_ca_oakland,united-states,NAM,2026Q1,4683,1,4294,9.059152305542618,1Q26
united-states_ca_oakland,united-states,NAM,2026Q2,6004,1,5575,7.695067264573985,2Q26
united-states_ca_pacific-grove,united-states,NAM,2022Q1,573,1,506,13.241106719367579,1Q22
united-states_ca_pacific-grove,united-states,NAM,2022Q2,757,1,613,23.491027732463298,2Q22
united-states_ca_pacific-grove,united-states,NAM,2022Q3,695,1,633,9.79462875197472,3Q22
united-states_ca_pacific-grove,united-states,NAM,2022Q4,512,1,710,-27.88732394366197,4Q22
united-states_ca_pacific-grove,united-states,NAM,2023Q1,541,1,621,-12.882447665056363,1Q23
united-states_ca_pacific-grove,united-states,NAM,2023Q2,741,1,808,-8.29207920792079,2Q23
united-states_ca_pacific-grove,united-states,NAM,2023Q3,733,1,744,-1.4784946236559127,3Q23
united-states_ca_pacific-grove,united-states,NAM,2023Q4,564,1,574,-1.7421602787456414,4Q23
united-states_ca_pacific-grove,united-states,NAM,2024Q1,536,1,575,-6.78260869565217,1Q24
united-states_ca_pacific-grove,united-states,NAM,2024Q2,744,1,790,-5.82278481012658,2Q24
united-states_ca_pacific-grove,united-states,NAM,2024Q3,779,1,830,-6.144578313253013,3Q24
united-states_ca_pacific-grove,united-states,NAM,2024Q4,624,1,645,-3.2558139534883734,4Q24
united-states_ca_pacific-grove,united-states,NAM,2025Q1,660,1,625,5.600000000000005,1Q25
united-states_ca_pacific-grove,united-states,NAM,2025Q2,840,1,855,-1.7543859649122862,2Q25
united-states_ca_pacific-grove,united-states,NAM,2025Q3,883,1,941,-6.163655685441016,3Q25
united-states_ca_pacific-grove,united-states,NAM,2025Q4,624,1,725,-13.93103448275862,4Q25
united-states_ca_pacific-grove,united-states,NAM,2026Q1,718,1,762,-5.774278215223094,1Q26
united-states_ca_pacific-grove,united-states,NAM,2026Q2,987,1,1001,-1.3986013986013957,2Q26
united-states_ca_san-diego,united-states,NAM,2022Q1,21885,1,14494,50.99351455774803,1Q22
united-states_ca_san-diego,united-states,NAM,2022Q2,29476,1,24575,19.943031536113942,2Q22
united-states_ca_san-diego,united-states,NAM,2022Q3,31639,1,28928,9.37154314159292,3Q22
united-states_ca_san-diego,united-states,NAM,2022Q4,24056,1,24124,-0.281876968993533,4Q22
united-states_ca_san-diego,united-states,NAM,2023Q1,25351,1,25119,0.9236036466419906,1Q23
united-states_ca_san-diego,united-states,NAM,2023Q2,33708,1,34145,-1.2798359935568882,2Q23
united-states_ca_san-diego,united-states,NAM,2023Q3,36461,1,36758,-0.8079873768975454,3Q23
united-states_ca_san-diego,united-states,NAM,2023Q4,28509,1,27879,2.259765414828374,4Q23
united-states_ca_san-diego,united-states,NAM,2024Q1,29638,1,29581,0.19269125452148206,1Q24
united-states_ca_san-diego,united-states,NAM,2024Q2,38778,1,39228,-1.1471397981033915,2Q24
united-states_ca_san-diego,united-states,NAM,2024Q3,43484,1,42510,2.291225593977897,3Q24
united-states_ca_san-diego,united-states,NAM,2024Q4,32560,1,33169,-1.836051735053812,4Q24
united-states_ca_san-diego,united-states,NAM,2025Q1,34329,1,34683,-1.020672952166768,1Q25
united-states_ca_san-diego,united-states,NAM,2025Q2,44514,1,45577,-2.3323167387059307,2Q25
united-states_ca_san-diego,united-states,NAM,2025Q3,50204,1,51281,-2.100193053957611,3Q25
united-states_ca_san-diego,united-states,NAM,2025Q4,38467,1,38542,-0.19459291162887693,4Q25
united-states_ca_san-diego,united-states,NAM,2026Q1,43982,1,40891,7.55912058888264,1Q26
united-states_ca_san-diego,united-states,NAM,2026Q2,58675,1,53105,10.488654552302034,2Q26
united-states_ca_san-francisco,united-states,NAM,2022Q1,8773,1,3250,169.93846153846155,1Q22
united-states_ca_san-francisco,united-states,NAM,2022Q2,13054,1,7165,82.19120725750176,2Q22
united-states_ca_san-francisco,united-states,NAM,2022Q3,14203,1,10696,32.787958115183244,3Q22
united-states_ca_san-francisco,united-states,NAM,2022Q4,10923,1,9650,13.191709844559597,4Q22
united-states_ca_san-francisco,united-states,NAM,2023Q1,10594,1,9589,10.480759203253731,1Q23
united-states_ca_san-francisco,united-states,NAM,2023Q2,13489,1,14294,-5.631733594515175,2Q23
united-states_ca_san-francisco,united-states,NAM,2023Q3,15537,1,15481,0.3617337381306207,3Q23
united-states_ca_san-francisco,united-states,NAM,2023Q4,11520,1,11945,-3.557974047718715,4Q23
united-states_ca_san-francisco,united-states,NAM,2024Q1,11088,1,11584,-4.281767955801108,1Q24
united-states_ca_san-francisco,united-states,NAM,2024Q2,14304,1,14748,-3.010577705451589,2Q24
united-states_ca_san-francisco,united-states,NAM,2024Q3,16557,1,17133,-3.3619331115391393,3Q24
united-states_ca_san-francisco,united-states,NAM,2024Q4,12871,1,12774,0.7593549397213017,4Q24
united-states_ca_san-francisco,united-states,NAM,2025Q1,13327,1,12306,8.296765805298234,1Q25
united-states_ca_san-francisco,united-states,NAM,2025Q2,17193,1,15724,9.34240651233782,2Q25
united-states_ca_san-francisco,united-states,NAM,2025Q3,19321,1,18296,5.602317446436378,3Q25
united-states_ca_san-francisco,united-states,NAM,2025Q4,16274,1,14056,15.779738190096747,4Q25
united-states_ca_san-francisco,united-states,NAM,2026Q1,17740,1,14709,20.606431436535445,1Q26
united-states_ca_san-francisco,united-states,NAM,2026Q2,21459,1,19057,12.604292385999894,2Q26
united-states_ca_san-mateo-county,united-states,NAM,2022Q1,4445,1,3343,32.96440323063117,1Q22
united-states_ca_san-mateo-county,united-states,NAM,2022Q2,6314,1,5012,25.977653631284923,2Q22
united-states_ca_san-mateo-county,united-states,NAM,2022Q3,7196,1,6265,14.860335195530716,3Q22
united-states_ca_san-mateo-county,united-states,NAM,2022Q4,5674,1,5529,2.622535720745156,4Q22
united-states_ca_san-mateo-county,united-states,NAM,2023Q1,5296,1,5340,-0.8239700374531811,1Q23
united-states_ca_san-mateo-county,united-states,NAM,2023Q2,7177,1,7590,-5.441370223978915,2Q23
united-states_ca_san-mateo-county,united-states,NAM,2023Q3,8242,1,8663,-4.859748355073301,3Q23
united-states_ca_san-mateo-county,united-states,NAM,2023Q4,6698,1,6860,-2.3615160349854225,4Q23
united-states_ca_san-mateo-county,united-states,NAM,2024Q1,6552,1,6475,1.1891891891891992,1Q24
united-states_ca_san-mateo-county,united-states,NAM,2024Q2,8460,1,8576,-1.3526119402985093,2Q24
united-states_ca_san-mateo-county,united-states,NAM,2024Q3,9490,1,9723,-2.396379718193975,3Q24
united-states_ca_san-mateo-county,united-states,NAM,2024Q4,7205,1,7797,-7.592663845068614,4Q24
united-states_ca_san-mateo-county,united-states,NAM,2025Q1,7026,1,7699,-8.741394986361861,1Q25
