filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2024-07-24,0000950170-24-086161,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-22,S,D,28634.0,150.1235,4298636.299000001,D,207574.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.34. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086161,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-23,S,D,600.0,150.25,90150.0,D,206974.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-08-01,0000950170-24-089340,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-30,S,D,600.0,140.65,84390.0,D,206374.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-08-08,0000950170-24-093882,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-08-06,S,D,600.0,126.57,75942.0,D,205774.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-08-15,0000950170-24-097565,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-08-13,S,D,600.0,114.39,68634.0,D,205174.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-08-21,0000950170-24-099650,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-08-20,S,D,600.0,118.94,71364.0,D,198244.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-08-29,0000950170-24-101850,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-08-27,S,D,600.0,115.3,69180.0,D,197644.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-09-03,0000950170-24-102835,4,Chesky Brian,CEO and Chairman,true,true,true,2024-08-05,S,D,76923.0,123.9,9530759.7,D,13721994.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 28, 2024."
2024-09-03,0000950170-24-102852,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2024-08-29,S,D,9603.0,118.17,1134786.51,D,184326.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2024-09-05,0000950170-24-104044,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-09-03,S,D,600.0,116.5,69900.0,D,197044.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-09-05,0000950170-24-104045,4,Mertz Elinor,Chief Financial Officer,false,true,false,2024-09-03,S,D,7578.0,116.5,882837.0,D,546244.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2024-09-05,0000950170-24-104045,4,Mertz Elinor,Chief Financial Officer,false,true,false,2024-09-04,S,D,2922.0,114.27,333896.94,D,543322.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2024-09-12,0000950170-24-105901,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-09-10,S,D,600.0,117.01,70206.0,D,196444.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-09-19,0000950170-24-108169,4,Mertz Elinor,Chief Financial Officer,false,true,false,2024-09-17,S,D,6250.0,120.0,750000.0,D,537072.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2024-09-19,0000950170-24-108176,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-09-17,S,D,600.0,120.0,72000.0,D,195844.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-09-19,0000950170-24-108177,4,Chesky Brian,CEO and Chairman,true,true,true,2024-09-17,S,D,230769.0,120.0,27692280.0,D,13315912.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 28, 2024."
2024-09-26,0000950170-24-109628,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-09-24,S,D,600.0,130.58,78348.00000000001,D,195244.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-10-02,0000950170-24-111506,4,Chesky Brian,CEO and Chairman,true,true,true,2024-09-30,S,D,76923.0,127.32,9793836.36,D,13238989.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 28, 2024."
2024-10-03,0000950170-24-112537,4,Gebbia Joseph,,true,false,true,2024-10-01,S,D,13016.0,125.5419,1634053.3704,D,46175.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $125.325 to $125.965. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-10-03,0000950170-24-112537,4,Gebbia Joseph,,true,false,true,2024-10-01,S,D,18992.0,126.5397,2403241.9824,D,27183.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $126.035 to $126.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-10-03,0000950170-24-112537,4,Gebbia Joseph,,true,false,true,2024-10-01,S,D,10011.0,127.4588,1275990.0468,D,17172.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $127.00 to $127.755. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-10-03,0000950170-24-112537,4,Gebbia Joseph,,true,false,true,2024-10-01,S,D,700.0,128.055,89638.5,D,16472.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $128.00 to $128.08. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-10-03,0000950170-24-112545,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-10-01,S,D,600.0,127.35,76410.0,D,194644.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-10-08,0000950170-24-113523,4,Mertz Elinor,Chief Financial Officer,false,true,false,2024-10-04,S,D,6250.0,128.42,802624.9999999999,D,530822.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2024-10-10,0000950170-24-114049,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-10-08,S,D,600.0,130.15,78090.0,D,194044.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-10-16,0000950170-24-114989,4,Chesky Brian,CEO and Chairman,true,true,true,2024-10-14,S,D,38460.0,133.97,5152486.2,D,13200529.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 28, 2024."
2024-10-17,0000950170-24-115297,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-10-15,S,D,600.0,133.51,80106.0,D,193444.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-10-24,0000950170-24-117107,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-10-22,S,D,600.0,136.11,81666.00000000001,D,192844.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-10-31,0000950170-24-119773,4,Gebbia Joseph,,true,false,true,2024-10-29,S,D,1600.0,135.6638,217062.08,D,26507.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $135.38 to $135.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-10-31,0000950170-24-119773,4,Gebbia Joseph,,true,false,true,2024-10-29,S,D,1200.0,136.5192,163823.04,D,25307.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $136.09 to $136.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
