quarter,fee_share,adr_basis,backlog_scale_B,adr_ratio_r,b_path,dK_m_nights,dK_lag4_m_nights,b_pp,b_unpaid_pp,b_paid_pp,dK_over_N_lag4_pp,k_over_n_quarters,stays_implied_m
3Q24,0.133,forward,1.1,1.33,step,-41.641,-38.972,-2.358,0.0,-2.358,-36.785,0.6416,164.44
3Q24,0.133,kernelw,1.0,1.0,ramp,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.0,1.0,step,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.0,1.33,ramp,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.0,1.33,step,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.05,1.0,ramp,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.05,1.0,step,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.05,1.33,ramp,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.05,1.33,step,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.1,1.0,ramp,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.1,1.0,step,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.1,1.33,ramp,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.133,kernelw,1.1,1.33,step,-40.251,-38.083,-1.915,0.0,-1.915,-35.557,0.6126,163.05
3Q24,0.151,current,1.0,1.0,ramp,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.0,1.0,step,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.0,1.33,ramp,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.0,1.33,step,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.05,1.0,ramp,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.05,1.0,step,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.05,1.33,ramp,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.05,1.33,step,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.1,1.0,ramp,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.1,1.0,step,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.1,1.33,ramp,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,current,1.1,1.33,step,-35.328,-33.426,-1.68,0.0,-1.68,-31.208,0.5461,158.13
3Q24,0.151,forward,1.0,1.0,ramp,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.0,1.0,step,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.0,1.33,ramp,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.0,1.33,step,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.05,1.0,ramp,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.05,1.0,step,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.05,1.33,ramp,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.05,1.33,step,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.1,1.0,ramp,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.1,1.0,step,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.1,1.33,ramp,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,forward,1.1,1.33,step,-36.677,-34.326,-2.077,0.0,-2.077,-32.4,0.5651,159.48
3Q24,0.151,kernelw,1.0,1.0,ramp,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.0,1.0,step,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.0,1.33,ramp,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.0,1.33,step,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.05,1.0,ramp,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.05,1.0,step,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.05,1.33,ramp,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.05,1.33,step,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.1,1.0,ramp,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.1,1.0,step,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.1,1.33,ramp,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.151,kernelw,1.1,1.33,step,-35.453,-33.543,-1.687,0.0,-1.687,-31.319,0.5396,158.25
3Q24,0.155,current,1.0,1.0,ramp,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.0,1.0,step,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.0,1.33,ramp,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.0,1.33,step,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.05,1.0,ramp,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.05,1.0,step,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.05,1.33,ramp,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.05,1.33,step,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.1,1.0,ramp,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.1,1.0,step,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.1,1.33,ramp,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,current,1.1,1.33,step,-34.416,-32.564,-1.636,0.0,-1.636,-30.403,0.532,157.22
3Q24,0.155,forward,1.0,1.0,ramp,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.0,1.0,step,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.0,1.33,ramp,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.0,1.33,step,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.05,1.0,ramp,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.05,1.0,step,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.05,1.33,ramp,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.05,1.33,step,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.1,1.0,ramp,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.1,1.0,step,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.1,1.33,ramp,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,forward,1.1,1.33,step,-35.73,-33.441,-2.022,0.0,-2.022,-31.564,0.5505,158.53
3Q24,0.155,kernelw,1.0,1.0,ramp,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.0,1.0,step,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.0,1.33,ramp,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.0,1.33,step,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.05,1.0,ramp,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.05,1.0,step,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.05,1.33,ramp,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.05,1.33,step,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.1,1.0,ramp,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.1,1.0,step,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.1,1.33,ramp,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
3Q24,0.155,kernelw,1.1,1.33,step,-34.538,-32.678,-1.643,0.0,-1.643,-30.511,0.5257,157.34
4Q24,0.124,current,1.0,1.0,ramp,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.0,1.0,step,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.0,1.33,ramp,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.0,1.33,step,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.05,1.0,ramp,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.05,1.0,step,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.05,1.33,ramp,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.05,1.33,step,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.1,1.0,ramp,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.1,1.0,step,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.1,1.33,ramp,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,current,1.1,1.33,step,0.755,0.117,0.646,0.0,0.646,0.764,0.7425,110.24
4Q24,0.124,forward,1.0,1.0,ramp,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.0,1.0,step,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.0,1.33,ramp,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.0,1.33,step,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.05,1.0,ramp,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.05,1.0,step,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.05,1.33,ramp,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.05,1.33,step,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.1,1.0,ramp,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.1,1.0,step,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.1,1.33,ramp,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,forward,1.1,1.33,step,-8.445,-8.917,0.478,0.0,0.478,-8.548,0.6852,119.44
4Q24,0.124,kernelw,1.0,1.0,ramp,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.0,1.0,step,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.0,1.33,ramp,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.0,1.33,step,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.05,1.0,ramp,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.05,1.0,step,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.05,1.33,ramp,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.05,1.33,step,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.1,1.0,ramp,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.1,1.0,step,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.1,1.33,ramp,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.124,kernelw,1.1,1.33,step,0.777,0.092,0.693,0.0,0.693,0.786,0.734,110.22
4Q24,0.133,current,1.0,1.0,ramp,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.0,1.0,step,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.0,1.33,ramp,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.0,1.33,step,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.05,1.0,ramp,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.05,1.0,step,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.05,1.33,ramp,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.05,1.33,step,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.1,1.0,ramp,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.1,1.0,step,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.1,1.33,ramp,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,current,1.1,1.33,step,0.704,0.109,0.602,0.0,0.602,0.713,0.6922,110.3
4Q24,0.133,forward,1.0,1.0,ramp,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.0,1.0,step,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.0,1.33,ramp,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.0,1.33,step,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.05,1.0,ramp,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.05,1.0,step,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.05,1.33,ramp,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.05,1.33,step,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.1,1.0,ramp,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.1,1.0,step,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.1,1.33,ramp,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,forward,1.1,1.33,step,-7.873,-8.314,0.446,0.0,0.446,-7.969,0.6389,118.87
4Q24,0.133,kernelw,1.0,1.0,ramp,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.0,1.0,step,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.0,1.33,ramp,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.0,1.33,step,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.05,1.0,ramp,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.05,1.0,step,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.05,1.33,ramp,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.05,1.33,step,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.1,1.0,ramp,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.1,1.0,step,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.1,1.33,ramp,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.133,kernelw,1.1,1.33,step,0.724,0.086,0.646,0.0,0.646,0.733,0.6843,110.28
4Q24,0.151,current,1.0,1.0,ramp,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.0,1.0,step,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.0,1.33,ramp,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.0,1.33,step,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.05,1.0,ramp,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.05,1.0,step,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.05,1.33,ramp,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.05,1.33,step,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.1,1.0,ramp,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.1,1.0,step,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.1,1.33,ramp,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,current,1.1,1.33,step,0.619,0.096,0.529,0.0,0.529,0.627,0.6097,110.38
4Q24,0.151,forward,1.0,1.0,ramp,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.0,1.0,step,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.0,1.33,ramp,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.0,1.33,step,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.05,1.0,ramp,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.05,1.0,step,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.05,1.33,ramp,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.05,1.33,step,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.1,1.0,ramp,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.1,1.0,step,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.1,1.33,ramp,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,forward,1.1,1.33,step,-6.934,-7.323,0.394,0.0,0.394,-7.018,0.5627,117.93
4Q24,0.151,kernelw,1.0,1.0,ramp,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.0,1.0,step,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.0,1.33,ramp,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.0,1.33,step,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.05,1.0,ramp,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.05,1.0,step,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.05,1.33,ramp,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.05,1.33,step,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.1,1.0,ramp,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.1,1.0,step,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.1,1.33,ramp,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.151,kernelw,1.1,1.33,step,0.637,0.075,0.569,0.0,0.569,0.645,0.6027,110.36
4Q24,0.155,current,1.0,1.0,ramp,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.0,1.0,step,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.0,1.33,ramp,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.0,1.33,step,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.05,1.0,ramp,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.05,1.0,step,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.05,1.33,ramp,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.05,1.33,step,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.1,1.0,ramp,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.1,1.0,step,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.1,1.33,ramp,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,current,1.1,1.33,step,0.604,0.094,0.516,0.0,0.516,0.611,0.594,110.4
4Q24,0.155,forward,1.0,1.0,ramp,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.0,1.0,step,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.0,1.33,ramp,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.0,1.33,step,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.05,1.0,ramp,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.05,1.0,step,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.05,1.33,ramp,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.05,1.33,step,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.1,1.0,ramp,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.1,1.0,step,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.1,1.33,ramp,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,forward,1.1,1.33,step,-6.756,-7.134,0.383,0.0,0.383,-6.838,0.5482,117.76
4Q24,0.155,kernelw,1.0,1.0,ramp,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.0,1.0,step,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.0,1.33,ramp,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.0,1.33,step,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.05,1.0,ramp,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.05,1.0,step,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.05,1.33,ramp,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.05,1.33,step,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.1,1.0,ramp,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.1,1.0,step,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.1,1.33,ramp,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
4Q24,0.155,kernelw,1.1,1.33,step,0.621,0.074,0.554,0.0,0.554,0.629,0.5872,110.38
1Q25,0.124,current,1.0,1.0,ramp,45.749,40.115,4.249,0.0,4.249,34.502,0.8956,97.35
1Q25,0.124,current,1.0,1.0,step,45.749,40.115,4.249,0.0,4.249,34.502,0.8956,97.35
1Q25,0.124,current,1.0,1.33,ramp,45.749,40.115,4.249,0.0,4.249,34.502,0.8956,97.35
1Q25,0.124,current,1.0,1.33,step,45.749,40.115,4.249,0.0,4.249,34.502,0.8956,97.35
1Q25,0.124,current,1.05,1.0,ramp,45.749,40.115,4.249,0.0,4.249,34.502,0.8956,97.35
1Q25,0.124,current,1.05,1.0,step,45.749,40.115,4.249,0.0,4.249,34.502,0.8956,97.35
1Q25,0.124,current,1.05,1.33,ramp,45.749,40.115,4.249,0.0,4.249,34.502,0.8956,97.35
